trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
69341,IN,WA,BASIC,BASIC,3402.79,0,0
76895,IN,WA,TRANS,PRIVA,1809.04,0,0
87020,IN,WM,BASIC,CONST,1799.39,0,0
13249,IN,CN,PLAST,RUBBE,1503.56,0,0
11111,IN,CN,BASIC,BASIC,1454.23,0,0
68527,IN,US,TEXTI,RETA1,1325.18,0,0
69074,IN,WA,ALUM1,ALUM1,1213.16,0,0
87412,IN,WM,CERAM,CONST,1067.24,0,0
13198,IN,CN,PLANT,WOODW,984.44,0,0
70209,IN,WA,CHEM1,HEALT,932.44,0,0
13710,IN,CN,TEXTI,TEXTI,909.42,0,0
11336,IN,CN,CHEM1,PLAST,893.76,0,0
74660,IN,WA,PLANT,CHEM1,888.61,0,0
69380,IN,WA,BASIC,FABRI,874.9,0,0
64937,IN,US,COMPU,BUSIN,869.65,0,0
76657,IN,WA,TEXTI,WEARI,857.13,0,0
12675,IN,CN,MOTOR,LANDT,815.16,0,0
42210,IN,JP,PRIVA,BUSIN,811.96,0,0
65038,IN,US,COMPU,PUBLI,764.14,0,0
11262,IN,CN,CHEM1,CHEM1,755.71,0,0
64892,IN,US,CHEM1,RESEA,710.01,0,0
13715,IN,CN,TEXTI,WEARI,696.72,0,0
67505,IN,US,PRIVA,FOOD3,677.39,0,0
11143,IN,CN,BASIC,FABRI,625.8,0,0
88654,IN,WM,FURNI,CONST,614.85,0,0
66692,IN,US,MOTO1,MOTO1,604.83,0,0
65407,IN,US,FABRI,CONST,594.89,0,0
64876,IN,US,CHEM1,PLAST,569.38,0,0
11161,IN,CN,BASIC,MACHI,569.17,0,0
20443,IN,DK,SEACO,SEACO,567.23,0,0
67986,IN,US,RESEA,PUBLI,559.29,0,0
68608,IN,US,TRANS,TRANS,557.3,0,0
88777,IN,WM,GASDI,ELEC6,548.55,0,0
76650,IN,WA,TEXTI,TEXTI,537.54,0,0
88313,IN,WM,FABRI,CONST,535.24,0,0
80779,IN,WF,FABRI,CONST,526.57,0,0
72077,IN,WA,FURNI,WHOLE,523.89,0,0
88798,IN,WM,GASDI,LANDT,523.44,0,0
74349,IN,WA,OILSE,VEGE1,502.8,0,0
64984,IN,US,COMPU,HEALT,495.3,0,0
11863,IN,CN,FOOD5,POULT,482.16,0,0
87674,IN,WM,CHEM1,PUBLI,475.63,0,0
13829,IN,CN,VEGE1,PIGS9,465.31,0,0
73033,IN,WA,LEAD1,LEAD1,452.74,0,0
69125,IN,WA,ALUM1,FURNI,451.26,0,0
73751,IN,WA,MOTOR,LANDT,446.11,0,0
72057,IN,WA,FURNI,RETA1,445.9,0,0
11127,IN,CN,BASIC,CONST,442.36,0,0
91343,IN,WM,RUBBE,CONST,433.39,0,0
88196,IN,WM,ELECT,CONST,431.52,0,0
75266,IN,WA,PROCE,HOTEL,431.25,0,0
64830,IN,US,CHEM1,HEALT,426.81,0,0
90950,IN,WM,PROCE,HOTEL,421.83,0,0
12050,IN,CN,GASDI,CONST,416.41,0,0
64989,IN,US,COMPU,INSUR,413.64,0,0
64793,IN,US,CHEM1,CHEM1,407.78,0,0
64518,IN,US,BUSIN,BUSIN,404.06,0,0
82865,IN,WF,RUBBE,CONST,396.54,0,0
72001,IN,WA,FURNI,HOTEL,395.8,0,0
80666,IN,WF,ELECT,CONST,395.51,0,0
81382,IN,WF,KEROS,AIRTR,395.33,0,0
30278,IN,GB,HOTEL,BUSIN,392.27,0,0
87035,IN,WM,BASIC,FABRI,383.29,0,0
11435,IN,CN,COPP1,ELECT,375.56,0,0
72140,IN,WA,GASDI,LANDT,373.02,0,0
65313,IN,US,ELECT,MACHI,358.99,0,0
89175,IN,WM,KEROS,PUBLI,348.77,0,0
66954,IN,US,NONME,CONST,348.09,0,0
65076,IN,US,COMPU,WHOLE,343.24,0,0
13221,IN,CN,PLAST,ELECT,343.22,0,0
11423,IN,CN,COPP1,COPP1,340.32,0,0
79991,IN,WF,BASIC,CONST,339.82,0,0
43121,IN,KR,ALUM1,FABRI,337.76,0,0
81113,IN,WF,GASDI,CONST,337.48,0,0
71947,IN,WA,FURNI,93197,331.0,0,0
88986,IN,WM,HEAVY,GASDI,325.09,0,0
37355,IN,IT,BASIC,BASIC,322.14,0,0
89828,IN,WM,MOTOR,LANDT,319.45,0,0
64947,IN,US,COMPU,COMPU,317.5,0,0
89818,IN,WM,MOTOR,GASDI,315.52,0,0
13774,IN,CN,VEGE1,CHEM1,312.21,0,0
72047,IN,WA,FURNI,PUBLI,308.22,0,0
35557,IN,ID,OILSE,VEGE1,307.63,0,0
86857,IN,WM,ALUM1,ALUM1,306.85,0,0
64562,IN,US,BUSIN,HEALT,305.11,0,0
72056,IN,WA,FURNI,RESEA,299.65,0,0
44903,IN,KR,TEXTI,TEXTI,298.17,0,0
65671,IN,US,FOOD5,FOOD5,297.29,0,0
34720,IN,ID,BASIC,CONST,292.72,0,0
91721,IN,WM,TEXTI,TEXTI,291.75,0,0
26987,IN,FR,HOTEL,BUSIN,289.97,0,0
65458,IN,US,FABRI,MOTO1,283.11,0,0
65620,IN,US,FISH5,HOTEL,282.37,0,0
87023,IN,WM,BASIC,CRUDE,281.72,0,0
71999,IN,WA,FURNI,HEALT,280.25,0,0
15946,IN,DE,BUSIN,BUSIN,279.87,0,0
44095,IN,KR,LEAD1,LEAD1,278.67,0,0
65208,IN,US,CROPS,TOBAC,277.88,0,0
91728,IN,WM,TEXTI,WEARI,277.41,0,0
90940,IN,WM,PROCE,FISH5,275.6,0,0
11333,IN,CN,CHEM1,PFERT,275.48,0,0
25096,IN,FI,RESEA,REALE,274.26,0,0
43102,IN,KR,ALUM1,ALUM1,273.02,0,0
66839,IN,US,MOTOR,PUBLI,272.33,0,0
36088,IN,IE,CHEM1,CHEM1,272.01,0,0
64971,IN,US,COMPU,FINAN,271.24,0,0
83973,IN,WL,CHEM1,HEALT,269.26,0,0
90942,IN,WM,PROCE,FOOD5,267.84,0,0
69414,IN,WA,BASIC,MOTO1,267.46,0,0
72693,IN,WA,INSUR,CHEM1,263.14,0,0
90821,IN,WM,PREC1,PREC1,259.99,0,0
65774,IN,US,FURNI,CONST,245.48,0,0
11501,IN,CN,CROPS,FOOD5,245.09,0,0
43141,IN,KR,ALUM1,MACHI,245.0,0,0
11371,IN,CN,CHEM1,WOODW,241.54,0,0
38589,IN,IT,HOTEL,FABRI,240.22,0,0
90089,IN,WM,NONME,CONST,238.8,0,0
68127,IN,US,RUBBE,MOTO1,236.13,0,0
69366,IN,WA,BASIC,CRUDE,235.92,0,0
68630,IN,US,VEGE1,FOOD5,235.27,0,0
88717,IN,WM,FURNI,PUBLI,235.14,0,0
81874,IN,WF,MOTOR,LANDT,235.08,0,0
80416,IN,WF,CHEM1,HEALT,234.74,0,0
65049,IN,US,COMPU,RETA1,234.07,0,0
76923,IN,WA,TRANS,TRANS,229.91,0,0
72771,IN,WA,KEROS,AIRTR,227.25,0,0
70261,IN,WA,CHEM1,PUBLI,224.82,0,0
29391,IN,GB,CHEM1,HEALT,216.47,0,0
18638,IN,DE,SEACO,SEACO,215.25,0,0
74757,IN,WA,PLANT,WHOLE,213.05,0,0
82691,IN,WF,PROCE,HOTEL,213.01,0,0
90931,IN,WM,PROCE,EDUCA,212.94,0,0
11580,IN,CN,ELECT,CONST,211.99,0,0
88787,IN,WM,GASDI,FURNI,210.3,0,0
65048,IN,US,COMPU,RESEA,208.64,0,0
17506,IN,DE,MOTO1,MOTO1,208.37,0,0
11362,IN,CN,CHEM1,TEXTI,207.82,0,0
11077,IN,CN,ALUM1,MACHI,207.56,0,0
91128,IN,WM,RADIO,PUBLI,206.84,0,0
76795,IN,WA,TRANS,AIRTR,205.47,0,0
67697,IN,US,RADIO,MOTO1,205.18,0,0
89007,IN,WM,HEAVY,MOTOR,202.27,0,0
69950,IN,WA,CERAM,CONST,201.99,0,0
13076,IN,CN,PAPER,PRINT,200.88,0,0
64948,IN,US,COMPU,CONST,200.19,0,0
66324,IN,US,KEROS,AIRTR,199.63,0,0
65957,IN,US,GASDI,PUBLI,199.12,0,0
35883,IN,ID,TRANS,TRANS,196.88,0,0
89841,IN,WM,MOTOR,MOTOR,196.42,0,0
68081,IN,US,RUBBE,CONST,194.9,0,0
86705,IN,WL,TRANS,PUBLI,194.75,0,0
74368,IN,WA,PADDY,CHEM1,194.6,0,0
11862,IN,CN,FOOD5,PIGS9,193.93,0,0
83169,IN,WF,TEXTI,WEARI,192.91,0,0
65521,IN,US,FABRI,WOODW,192.36,0,0
11422,IN,CN,COPP1,CONST,191.48,0,0
64619,IN,US,BUSIN,REALE,188.86,0,0
11269,IN,CN,CHEM1,CONST,188.66,0,0
80237,IN,WF,CERAM,CONST,188.51,0,0
88769,IN,WM,GASDI,CONST,188.48,0,0
88997,IN,WM,HEAVY,LIQUE,187.39,0,0
83264,IN,WF,TRANS,PUBLI,187.27,0,0
47059,IN,MT,TRANS,AIRTR,186.34,0,0
28667,IN,FR,TRANS,TRANS,186.0,0,0
13445,IN,CN,RADIO,OFFIC,185.69,0,0
9942,IN,CH,CHEM1,CHEM1,185.04,0,0
65321,IN,US,ELECT,MOTO1,184.97,0,0
81140,IN,WF,GASDI,LANDT,183.8,0,0
89831,IN,WM,MOTOR,LIQUE,181.72,0,0
70686,IN,WA,CROPS,MEATA,180.92,0,0
67896,IN,US,RESEA,CHEM1,177.53,0,0
69163,IN,WA,ALUM1,OFFIC,177.09,0,0
62042,IN,TR,CHEM1,CHEM1,175.73,0,0
16583,IN,DE,ELECT,CONST,175.0,0,0
73643,IN,WA,MOTO1,MOTO1,173.85,0,0
90948,IN,WM,PROCE,HEALT,173.19,0,0
90980,IN,WM,PROCE,PFERT,172.87,0,0
65180,IN,US,CROPS,FOOD5,172.33,0,0
64650,IN,US,BUSIN,WHOLE,171.16,0,0
11163,IN,CN,BASIC,MOTO1,170.81,0,0
