trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
69341,IN,WA,BASIC,BASIC,3402.79,12737305713.452,7,7,3743194.764723
87020,IN,WM,BASIC,CONST,1799.39,6735463413.965,7,7,3743192.645266
11111,IN,CN,BASIC,BASIC,1454.23,5443484331.836,7,7,3743207.286217
69380,IN,WA,BASIC,FABRI,874.9,3274910686.457,7,7,3743182.862564
20443,IN,DK,SEACO,SEACO,567.23,2545635417.371,7,7,4487836.35804
11143,IN,CN,BASIC,FABRI,625.8,2342482878.492,7,7,3743181.33348
11161,IN,CN,BASIC,MACHI,569.17,2130535165.627,7,7,3743231.662995
70879,IN,WA,ELEC1,DISTR,72.15,2030560630.015,7,7,28143598.475606
70917,IN,WA,ELEC1,PFERT,70.96,1997260272.912,7,7,28146283.440135
11127,IN,CN,BASIC,CONST,442.36,1655826355.67,7,7,3743164.742902
87412,IN,WM,CERAM,CONST,1067.24,1628594883.125,7,7,1525987.484657
70947,IN,WA,ELEC1,VEGE1,56.55,1591686350.488,7,7,28146531.396782
87035,IN,WM,BASIC,FABRI,383.29,1434734365.237,7,7,3743208.445921
69074,IN,WA,ALUM1,ALUM1,1213.16,1422373326.16,7,7,1172453.201688
76895,IN,WA,TRANS,PRIVA,1809.04,1394124040.134,7,7,770643.015154
79991,IN,WF,BASIC,CONST,339.82,1272018703.678,7,7,3743213.182503
37355,IN,IT,BASIC,BASIC,322.14,1205846965.733,7,7,3743238.858052
12675,IN,CN,MOTOR,LANDT,815.16,1105544941.982,7,7,1356230.607466
34720,IN,ID,BASIC,CONST,292.72,1095715850.86,7,7,3743221.682359
87023,IN,WM,BASIC,CRUDE,281.72,1054524033.533,7,7,3743163.543707
70876,IN,WA,ELEC1,CRUDE,37.22,1047560846.411,7,7,28145106.029312
69414,IN,WA,BASIC,MOTO1,267.46,1001149736.27,7,7,3743175.56371
18638,IN,DE,SEACO,SEACO,215.25,965978262.993,7,7,4487703.893115
91343,IN,WM,RUBBE,CONST,433.39,951786106.358,7,7,2196142.288373
