trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
12977,WM,WM,SANDC,PUBLI,149.63,129799.0,1.0,1.0,129799.0,867.466417
12907,WM,WM,SANDC,CRUDE,140.41,121802.0,1.0,1.0,121802.0,867.473827
12967,WM,WM,SANDC,PFERT,132.12,114613.0,1.0,1.0,114613.0,867.491674
12959,WM,WM,SANDC,NONME,125.61,108962.0,1.0,1.0,108962.0,867.462782
12957,WM,WM,SANDC,NFERT,86.54,75069.0,1.0,1.0,75069.0,867.448579
12989,WM,WM,SANDC,RUBBE,80.16,69535.0,1.0,1.0,69535.0,867.452595
12965,WM,WM,SANDC,PAPER,64.61,56047.0,1.0,1.0,56047.0,867.466336
12986,WM,WM,SANDC,RESEA,58.59,50825.0,1.0,1.0,50825.0,867.468851
9203,WM,WM,NONME,CONST,4087.06,46639.0,1.0,1.0,46639.0,11.411381
12890,WM,WM,SANDC,BRICK,48.16,41779.0,1.0,1.0,41779.0,867.504153
13235,WM,WM,STONE,PFERT,207.25,40624.0,1.0,1.0,40624.0,196.014475
12980,WM,WM,SANDC,RAILW,46.38,40236.0,1.0,1.0,40236.0,867.529107
12897,WM,WM,SANDC,CHEM1,45.7,39643.0,1.0,1.0,39643.0,867.461707
12976,WM,WM,SANDC,PROCE,44.38,38499.0,1.0,1.0,38499.0,867.485354
1238,WM,WM,BRICK,CONST,1260.47,37895.0,1.0,1.0,37895.0,30.064182
13194,WM,WM,STONE,FOUND,159.2,31204.0,1.0,1.0,31204.0,196.005025
12880,WM,WM,SANDC,93197,34.82,30203.0,1.0,1.0,30203.0,867.403791
12911,WM,WM,SANDC,EDUCA,32.79,28444.0,1.0,1.0,28444.0,867.459591
12982,WM,WM,SANDC,REALE,28.18,24442.0,1.0,1.0,24442.0,867.352732
5476,WM,WM,FOUND,CONST,1680.08,23730.0,1.0,1.0,23730.0,14.124327
12947,WM,WM,SANDC,MEATA,27.2,23596.0,1.0,1.0,23596.0,867.5
13007,WM,WM,SANDC,WHOLE,26.76,23211.0,1.0,1.0,23211.0,867.376682
14780,WM,WM,WHOLE,CONST,41280.21,22484.0,1.0,1.0,22484.0,0.544668
12885,WM,WM,SANDC,BASIC,25.44,22065.0,1.0,1.0,22065.0,867.334906
12996,WM,WM,SANDC,SUPPO,25.26,21912.0,1.0,1.0,21912.0,867.458432
12926,WM,WM,SANDC,FOUND,24.15,20950.0,1.0,1.0,20950.0,867.494824
12928,WM,WM,SANDC,GASDI,23.64,20506.0,1.0,1.0,20506.0,867.428088
12956,WM,WM,SANDC,NATUR,23.32,20226.0,1.0,1.0,20226.0,867.324185
12945,WM,WM,SANDC,MEAT1,22.06,19135.0,1.0,1.0,19135.0,867.407072
12920,WM,WM,SANDC,FABRI,21.62,18755.0,1.0,1.0,18755.0,867.483811
12387,WM,WM,RETA1,CONST,38550.2,18127.0,1.0,1.0,18127.0,0.470218
13001,WM,WM,SANDC,TRANS,20.59,17866.0,1.0,1.0,17866.0,867.702768
14060,WM,WM,TRAN2,CRUDE,3826.52,17385.0,1.0,1.0,17385.0,4.543293
13174,WM,WM,STONE,CRUDE,86.75,17004.0,1.0,1.0,17004.0,196.011527
12924,WM,WM,SANDC,FOOD5,19.24,16689.0,1.0,1.0,16689.0,867.411642
12935,WM,WM,SANDC,INLAN,18.99,16477.0,1.0,1.0,16477.0,867.667193
805,WM,WM,BASIC,BASIC,12220.88,16257.0,1.0,1.0,16257.0,1.330264
12978,WM,WM,SANDC,PULP5,17.83,15469.0,1.0,1.0,15469.0,867.582726
12975,WM,WM,SANDC,PRIVA,17.7,15351.0,1.0,1.0,15351.0,867.288136
12987,WM,WM,SANDC,RETA1,17.41,15102.0,1.0,1.0,15102.0,867.43251
12943,WM,WM,SANDC,LIQUE,17.04,14783.0,1.0,1.0,14783.0,867.546948
12961,WM,WM,SANDC,OFFIC,16.59,14388.0,1.0,1.0,14388.0,867.269439
1611,WM,WM,CEMEN,CONST,10239.5,14003.0,1.0,1.0,14003.0,1.367547
6780,WM,WM,KEROS,PUBLI,3539.69,13667.0,1.0,1.0,13667.0,3.861073
12953,WM,WM,SANDC,MOTOR,15.58,13519.0,1.0,1.0,13519.0,867.715019
13000,WM,WM,SANDC,TRAN2,15.35,13317.0,1.0,1.0,13317.0,867.557003
12927,WM,WM,SANDC,FURNI,15.28,13256.0,1.0,1.0,13256.0,867.539267
12940,WM,WM,SANDC,LANDT,15.27,13242.0,1.0,1.0,13242.0,867.19057
12939,WM,WM,SANDC,KEROS,15.09,13089.0,1.0,1.0,13089.0,867.395626
9950,WM,WM,PFERT,PFERT,612.13,12992.0,1.0,1.0,12992.0,21.22425
12931,WM,WM,SANDC,HEALT,14.61,12676.0,1.0,1.0,12676.0,867.624914
10554,WM,WM,POULT,MEAT1,7876.74,12514.0,1.0,1.0,12514.0,1.588728
13254,WM,WM,STONE,RESEA,63.3,12407.0,1.0,1.0,12407.0,196.00316
12970,WM,WM,SANDC,PLAST,14.24,12353.0,1.0,1.0,12353.0,867.485955
8713,WM,WM,NATUR,ELEC2,17169.19,11958.0,1.0,1.0,11958.0,0.69648
12946,WM,WM,SANDC,MEAT4,13.68,11869.0,1.0,1.0,11869.0,867.616959
12882,WM,WM,SANDC,ALUM1,13.48,11697.0,1.0,1.0,11697.0,867.72997
12881,WM,WM,SANDC,AIRTR,13.28,11524.0,1.0,1.0,11524.0,867.771084
10580,WM,WM,POULT,POULT,7247.03,11513.0,1.0,1.0,11513.0,1.588651
12948,WM,WM,SANDC,MEATC,13.17,11421.0,1.0,1.0,11421.0,867.198178
13245,WM,WM,STONE,PUBLI,57.76,11322.0,1.0,1.0,11322.0,196.018006
9982,WM,WM,PFERT,VEGET,528.16,11210.0,1.0,1.0,11210.0,21.224629
13004,WM,WM,SANDC,WEARI,12.81,11112.0,1.0,1.0,11112.0,867.447307
12997,WM,WM,SANDC,TEXTI,12.74,11055.0,1.0,1.0,11055.0,867.739403
12971,WM,WM,SANDC,POSTT,12.73,11044.0,1.0,1.0,11044.0,867.556952
13003,WM,WM,SANDC,VEGET,12.42,10774.0,1.0,1.0,10774.0,867.47182
14670,WM,WM,WHEAT,FOOD5,3620.25,10737.0,1.0,1.0,10737.0,2.965817
13244,WM,WM,STONE,PROCE,51.89,10171.0,1.0,1.0,10171.0,196.010792
12955,WM,WM,SANDC,NATU1,11.38,9874.0,1.0,1.0,9874.0,867.662566
12916,WM,WM,SANDC,ELEC6,11.27,9779.0,1.0,1.0,9779.0,867.701863
9828,WM,WM,PAPER,PAPER,2541.48,9647.0,1.0,1.0,9647.0,3.79582
6841,WM,WM,LANDT,CONST,23528.17,9474.0,1.0,1.0,9474.0,0.402666
12942,WM,WM,SANDC,LEATH,10.7,9285.0,1.0,1.0,9285.0,867.757009
12886,WM,WM,SANDC,BEVER,10.64,9226.0,1.0,1.0,9226.0,867.105263
5480,WM,WM,FOUND,CRUDE,631.76,8923.0,1.0,1.0,8923.0,14.124034
13250,WM,WM,STONE,REALE,44.88,8796.0,1.0,1.0,8796.0,195.989305
13164,WM,WM,STONE,CHEM1,44.83,8786.0,1.0,1.0,8786.0,195.984832
12992,WM,WM,SANDC,SEACO,10.03,8700.0,1.0,1.0,8700.0,867.397807
11655,WM,WM,RAWMI,DAIRY,7774.45,8532.0,1.0,1.0,8532.0,1.097441
6457,WM,WM,IRONO,CHEM1,83.45,8288.0,1.0,1.0,8288.0,99.316956
13005,WM,WM,SANDC,WHEAT,9.45,8194.0,1.0,1.0,8194.0,867.089947
12913,WM,WM,SANDC,ELEC2,9.4,8158.0,1.0,1.0,8158.0,867.87234
12936,WM,WM,SANDC,INSUR,9.37,8129.0,1.0,1.0,8129.0,867.55603
12922,WM,WM,SANDC,FISH5,9.19,7968.0,1.0,1.0,7968.0,867.02938
12988,WM,WM,SANDC,RETAI,9.18,7960.0,1.0,1.0,7960.0,867.102397
12337,WM,WM,RESEA,RESEA,2529.5,7949.0,1.0,1.0,7949.0,3.142518
12884,WM,WM,SANDC,AUXIL,9.14,7928.0,1.0,1.0,7928.0,867.396061
6525,WM,WM,IRONO,PFERT,78.66,7812.0,1.0,1.0,7812.0,99.313501
6364,WM,WM,INSUR,INSUR,4055.39,7804.0,1.0,1.0,7804.0,1.924353
12998,WM,WM,SANDC,TOBAC,8.97,7778.0,1.0,1.0,7778.0,867.112598
13147,WM,WM,STONE,93197,39.56,7755.0,1.0,1.0,7755.0,196.031345
13130,WM,WM,SEACO,SEACO,4773.42,7744.0,1.0,1.0,7744.0,1.622317
12921,WM,WM,SANDC,FINAN,8.81,7640.0,1.0,1.0,7640.0,867.196368
12958,WM,WM,SANDC,NONF1,8.74,7580.0,1.0,1.0,7580.0,867.276888
12910,WM,WM,SANDC,DISTR,8.64,7494.0,1.0,1.0,7494.0,867.361111
9393,WM,WM,OFFIC,OFFIC,4208.66,7485.0,1.0,1.0,7485.0,1.778476
13215,WM,WM,STONE,MEATA,37.85,7419.0,1.0,1.0,7419.0,196.010568
12990,WM,WM,SANDC,SALEM,8.54,7408.0,1.0,1.0,7408.0,867.447307
13178,WM,WM,STONE,EDUCA,37.22,7296.0,1.0,1.0,7296.0,196.023643
12932,WM,WM,SANDC,HEAVY,8.18,7098.0,1.0,1.0,7098.0,867.726161
14916,WM,WM,WOODW,CONST,6378.28,7095.0,1.0,1.0,7095.0,1.112369
12908,WM,WM,SANDC,DAIRY,8.17,7092.0,1.0,1.0,7092.0,868.053856
12904,WM,WM,SANDC,COPP1,8.16,7078.0,1.0,1.0,7078.0,867.401961
12972,WM,WM,SANDC,POULT,8.09,7020.0,1.0,1.0,7020.0,867.737948
12983,WM,WM,SANDC,RECRE,8.05,6987.0,1.0,1.0,6987.0,867.950311
11861,WM,WM,REALE,REALE,5071.41,6982.0,1.0,1.0,6982.0,1.376737
5240,WM,WM,FOOD5,FOOD5,4083.32,6789.0,1.0,1.0,6789.0,1.662618
13008,WM,WM,SANDC,WOODW,7.7,6680.0,1.0,1.0,6680.0,867.532468
12923,WM,WM,SANDC,FISHF,7.64,6627.0,1.0,1.0,6627.0,867.408377
