trade_id,factor_id,level
5138085,901,715348104.956
5138085,902,73071.592
5138085,903,28689.05
5138086,901,33948.891
5138086,902,3.468
5138086,903,1.362
5138087,901,1305634.593
5138087,902,133.368
5138087,903,52.363
5138088,901,84307.74
5138088,902,8.612
5138088,903,3.381
5138089,901,17749.08
5138089,902,1.813
5138089,903,0.712
5138090,901,422033.632
5138090,902,43.11
5138090,903,16.926
5138091,901,52366.294
5138091,902,5.349
5138091,903,2.1
5138092,901,622097.217
5138092,902,63.546
5138092,903,24.949
5138093,901,11954886.965
5138093,902,1221.171
5138093,903,479.451
5138094,901,20461116.519
5138094,902,2090.068
5138094,903,820.593
5138095,901,262472058.524
5138095,902,26811.074
5138095,903,10526.447
5138096,901,23579224.692
5138096,902,2408.578
5138096,903,945.645
5138097,901,11040866.311
5138097,902,1127.806
5138097,903,442.794
5138098,901,13744110.264
5138098,902,1403.937
5138098,903,551.208
5138099,901,1169298.328
5138099,902,119.442
5138099,903,46.895
5138100,901,6972258.352
5138100,902,712.204
5138100,903,279.623
5138101,901,2841318.247
5138101,902,290.236
5138101,903,113.951
5138102,901,17956.74
5138102,902,1.834
5138102,903,0.72
5138103,901,8216191.668
5138103,902,839.27
5138103,903,329.511
5138104,901,1127450.367
5138104,902,115.167
5138104,903,45.216
5138105,901,548487.643
5138105,902,56.027
5138105,903,21.997
5138106,901,14824.071
5138106,902,1.514
5138106,903,0.595
5138107,901,58462.532
5138107,902,5.972
5138107,903,2.345
5138108,901,3894630.289
5138108,902,397.83
5138108,903,156.194
5138109,901,7872.273
5138109,902,0.804
5138109,903,0.316
5138110,901,6656496.103
5138110,902,679.95
5138110,903,266.959
5138111,901,11440824.677
5138111,902,1168.661
5138111,903,458.834
5138112,901,8083490.334
5138112,902,825.715
5138112,903,324.189
5138113,901,19209370.895
5138113,902,1962.205
5138113,903,770.392
5138114,901,24929595.403
5138114,902,2546.516
5138114,903,999.802
5138115,901,7039402.888
5138115,902,719.063
5138115,903,282.315
5138116,901,36893999.219
5138116,902,3768.659
5138116,903,1479.635
5138117,901,992370.568
5138117,902,101.369
5138117,903,39.799
5138118,901,527498739.449
5138118,902,53883.099
5138118,903,21155.347
5138119,901,29884129.461
5138119,902,3052.613
5138119,903,1198.504
5138120,901,1059324.939
5138120,902,108.208
5138120,903,42.484
5138121,901,5404758.763
5138121,902,552.087
5138121,903,216.758
5138122,901,7367182.44
5138122,902,752.545
5138122,903,295.461
5138123,901,7570620.831
5138123,902,773.326
5138123,903,303.62
5138124,901,7686721.972
5138124,902,785.186
5138124,903,308.276
5138125,901,7793427.377
5138125,902,796.085
5138125,903,312.556
5138126,901,1542978.341
5138126,902,157.613
5138126,903,61.881
5138127,901,9347594.754
5138127,902,954.841
5138127,903,374.885
5138128,901,4867146.466
5138128,902,497.171
5138128,903,195.197
5138129,901,128253.823
5138129,902,13.101
5138129,903,5.144
5138130,901,7819538.433
5138130,902,798.753
5138130,903,313.603
5138131,901,19182077.277
5138131,902,1959.417
5138131,903,769.298
5138132,901,1043553.819
5138132,902,106.597
5138132,903,41.852
5138133,901,8773263.618
5138133,902,896.174
5138133,903,351.852
5138134,901,12984301.834
5138134,902,1326.324
5138134,903,520.736
5138135,901,64789.788
5138135,902,6.618
5138135,903,2.598
5138136,901,15845672.152
5138136,902,1618.608
5138136,903,635.491
5138137,901,503690.522
5138137,902,51.451
5138137,903,20.201
5138138,901,3914058.689
5138138,902,399.814
5138138,903,156.973
5138139,901,92693.142
5138139,902,9.468
5138139,903,3.717
5138140,901,375664.124
5138140,902,38.373
5138140,903,15.066
5138141,901,313973.049
5138141,902,32.072
5138141,903,12.592
5138142,901,14878.183
5138142,902,1.52
5138142,903,0.597
5138143,901,75793.578
5138143,902,7.742
5138143,903,3.04
5138144,901,5113743.717
5138144,902,522.36
5138144,903,205.087
5138145,901,30687821.076
5138145,902,3134.709
5138145,903,1230.736
5138146,901,82102038.03
5138146,902,8386.584
5138146,903,3292.704
5138147,901,116998205.281
5138147,902,11951.168
5138147,903,4692.215
5138148,901,12860756.424
5138148,902,1313.704
5138148,903,515.781
5138149,901,104919.136
5138149,902,10.717
5138149,903,4.208
5138150,901,5766259.843
5138150,902,589.014
5138150,903,231.256
5138151,901,4380266.388
5138151,902,447.437
5138151,903,175.671
5138152,901,3714376.344
5138152,902,379.417
5138152,903,148.965
5138153,901,7769272.239
5138153,902,793.618
5138153,903,311.587
5138154,901,6744175.157
5138154,902,688.906
5138154,903,270.475
5138155,901,13654.167
5138155,902,1.395
5138155,903,0.548
5138156,901,1127729.536
5138156,902,115.196
5138156,903,45.228
5138157,901,2173958.5
5138157,902,222.066
5138157,903,87.187
5138158,901,1503491.339
5138158,902,153.579
5138158,903,60.298
5138159,901,25853.349
5138159,902,2.641
5138159,903,1.037
5138160,901,4824562.81
5138160,902,492.821
5138160,903,193.489
5138161,901,3464365.444
5138161,902,353.879
5138161,903,138.938
5138162,901,5671229.057
5138162,902,579.306
5138162,903,227.445
5138163,901,27522.686
5138163,902,2.811
5138163,903,1.104
5138164,901,7282678.746
5138164,902,743.913
5138164,903,292.072
5138165,901,393343.909
5138165,902,40.179
5138165,903,15.775
5138166,901,470907.449
5138166,902,48.102
5138166,903,18.886
5138167,901,4616349.7
5138167,902,471.552
5138167,903,185.139
5138168,901,612088.459
5138168,902,62.524
5138168,903,24.548
5138169,901,498491.54
5138169,902,50.92
5138169,903,19.992
5138170,901,14453375.175
5138170,902,1476.388
5138170,903,579.653
5138171,901,17347.885
5138171,902,1.772
5138171,903,0.696
5138172,901,57080.662
5138172,902,5.831
5138172,903,2.289
5138173,901,26597.224
5138173,902,2.717
5138173,903,1.067
5138174,901,68836.537
5138174,902,7.032
5138174,903,2.761
5138175,901,19488.827
5138175,902,1.991
5138175,903,0.782
5138176,901,75632.884
5138176,902,7.726
5138176,903,3.033
5138177,901,11064760.807
5138177,902,1130.246
5138177,903,443.752
5138178,901,7803317.861
5138178,902,797.096
5138178,903,312.952
5138179,901,3601436.88
5138179,902,367.881
5138179,903,144.436
5138180,901,5691429.86
5138180,902,581.37
5138180,903,228.255
5138181,901,4166087.591
5138181,902,425.559
5138181,903,167.081
5138182,901,59569298.787
5138182,902,6084.903
5138182,903,2389.028
5138183,901,3630852.784
5138183,902,370.885
5138183,903,145.615
5138184,901,166298.55
5138184,902,16.987
5138184,903,6.669
5138185,901,179517.311
5138185,902,18.337
5138185,903,7.2
5138186,901,9163.466
5138186,902,0.936
5138186,903,0.368
5138187,901,2904.565
5138187,902,0.297
5138187,903,0.116
5138188,901,3336473.419
5138188,902,340.815
5138188,903,133.809
5138189,901,3155812.532
5138189,902,322.361
5138189,903,126.564
5138190,901,2718073.263
5138190,902,277.647
5138190,903,109.008
5138191,901,3508846.207
5138191,902,358.423
5138191,903,140.722
5138192,901,3743997.055
5138192,902,382.443
5138192,903,150.153
5138193,901,4669649.704
5138193,902,476.997
5138193,903,187.276
5138194,901,9115105.38
5138194,902,931.093
5138194,903,365.561
5138195,901,16914.455
5138195,902,1.728
5138195,903,0.678
5138196,901,4295152.052
5138196,902,438.742
5138196,903,172.257
5138197,901,26778287.389
5138197,902,2735.357
5138197,903,1073.944
5138198,901,5184337.1
5138198,902,529.571
5138198,903,207.918
5138199,901,7833839.465
5138199,902,800.213
5138199,903,314.176
5138200,901,14724586.45
5138200,902,1504.091
5138200,903,590.53
5138201,901,7037664.075
5138201,902,718.885
5138201,903,282.246
5138202,901,2048634.067
5138202,902,209.264
5138202,903,82.161
5138203,901,2921476.05
5138203,902,298.424
5138203,903,117.166
5138204,901,16883381.581
5138204,902,1724.609
5138204,903,677.108
5138205,901,4387500.522
5138205,902,448.176
5138205,903,175.961
5138206,901,446294.734
5138206,902,52.063
5138206,903,19.533
5138207,901,1503953527.581
5138207,902,175444.453
5138207,903,65822.684
5138208,901,44056676.501
5138208,902,5139.454
5138208,903,1928.204
5138209,901,1188357.759
5138209,902,138.628
5138209,903,52.01
5138210,901,28769.29
5138210,902,3.356
5138210,903,1.259
5138211,901,281326.112
5138211,902,32.818
5138211,903,12.313
5138212,901,254503.876
5138212,902,29.689
5138212,903,11.139
5138213,901,1722624.514
5138213,902,200.954
5138213,903,75.393
5138214,901,74731416.737
5138214,902,8717.831
5138214,903,3270.728
5138215,901,130498027.373
5138215,902,15223.313
5138215,903,5711.433
5138216,901,5549081.277
5138216,902,647.331
5138216,903,242.864
5138217,901,58380848.185
5138217,902,6810.447
5138217,903,2555.122
5138218,901,66641211.746
5138218,902,7774.064
5138218,903,2916.648
5138219,901,24756276.18
5138219,902,2887.956
5138219,903,1083.494
5138220,901,165603.665
5138220,902,19.319
5138220,903,7.248
5138221,901,41398397.386
5138221,902,4829.351
5138221,903,1811.86
5138222,901,4594731.829
5138222,902,536.001
5138222,903,201.095
5138223,901,21857.658
5138223,902,2.55
5138223,903,0.957
5138224,901,14227082.978
5138224,902,1659.668
5138224,903,622.669
5138225,901,1733081.628
5138225,902,202.174
5138225,903,75.851
5138226,901,843828.669
5138226,902,98.437
5138226,903,36.931
5138227,901,14570.228
5138227,902,1.7
5138227,903,0.638
5138228,901,99442.243
5138228,902,11.6
5138228,903,4.352
5138229,901,4378862.054
5138229,902,510.818
5138229,903,191.647
5138230,901,12212.186
5138230,902,1.425
5138230,903,0.534
5138231,901,34362635.913
5138231,902,4008.591
5138231,903,1503.93
5138232,901,73336931.94
5138232,902,8555.157
5138232,903,3209.696
5138233,901,52190042.839
5138233,902,6088.256
5138233,903,2284.172
5138234,901,124108067.72
5138234,902,14477.889
5138234,903,5431.768
5138235,901,138691621.216
5138235,902,16179.141
5138235,903,6070.038
5138236,901,45372712.413
5138236,902,5292.977
5138236,903,1985.802
5138237,901,6836052.088
5138237,902,797.463
5138237,903,299.19
5138238,901,6389584.66
5138238,902,745.38
5138238,903,279.649
5138239,901,3395046354.369
5138239,902,396050.836
5138239,903,148589.076
5138240,901,191912672.281
5138240,902,22387.669
5138240,903,8399.334
5138241,901,6786781.33
5138241,902,791.715
5138241,903,297.033
5138242,901,5885433.392
5138242,902,686.568
5138242,903,257.584
5138243,901,5319431.253
5138243,902,620.541
5138243,903,232.813
5138244,901,7318692.99
5138244,902,853.766
5138244,903,320.313
5138245,901,3502715.946
5138245,902,408.611
5138245,903,153.301
5138246,901,12787258.225
5138246,902,1491.704
5138246,903,559.653
5138247,901,2133737.352
5138247,902,248.912
5138247,903,93.386
5138248,901,13738630.039
5138248,902,1602.687
5138248,903,601.291
5138249,901,7965382.287
5138249,902,929.206
5138249,903,348.616
5138250,901,228406.127
5138250,902,26.645
5138250,903,9.997
5138251,901,12574502.61
5138251,902,1466.885
5138251,903,550.341
5138252,901,30929015.722
5138252,902,3608.04
5138252,903,1353.653
5138253,901,1690233.611
5138253,902,197.175
5138253,903,73.975
