trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
2028,BR,BR,CRUDE,CRUDE,49039.64,0,0
7576,BR,BR,REALE,PUBLI,25853.87,0,0
2065,BR,BR,CRUDE,MOTOR,23502.19,0,0
7022,BR,BR,POULT,MEAT1,18959.1,0,0
3597,BR,BR,FINAN,PUBLI,18348.15,0,0
1084,BR,BR,CATTL,MEATC,17850.66,0,0
1029,BR,BR,BUSIN,PUBLI,17281.86,0,0
5689,BR,BR,MOTO1,MOTO1,14527.5,0,0
7447,BR,BR,RAWMI,DAIRY,11764.43,0,0
2040,BR,BR,CRUDE,GASDI,11566.26,0,0
2043,BR,BR,CRUDE,HEAVY,11095.4,0,0
552,BR,BR,BASIC,CONST,9180.28,0,0
5182,BR,BR,LIQUI,CONST,8889.42,0,0
636,BR,BR,BEVER,HOTEL,8811.64,0,0
1952,BR,BR,CROPS,FOOD5,8542.78,0,0
6735,BR,BR,PFERT,PFERT,7189.02,0,0
8795,BR,BR,TEXTI,WEARI,7050.01,0,0
2048,BR,BR,CRUDE,KEROS,6712.97,0,0
6779,BR,BR,PIGS9,MEATP,6622.89,0,0
2055,BR,BR,CRUDE,LIQUI,6585.41,0,0
1641,BR,BR,COMPU,COMPU,6492.71,0,0
582,BR,BR,BASIC,MOTO1,6488.81,0,0
6270,BR,BR,NONME,CONST,6279.76,0,0
1013,BR,BR,BUSIN,OFFIC,6173.67,0,0
1726,BR,BR,COMPU,RESEA,6039.51,0,0
1158,BR,BR,CERAM,CONST,5428.29,0,0
539,BR,BR,BASIC,BASIC,5334.52,0,0
8565,BR,BR,SUPPO,AIRTR,4970.86,0,0
489,BR,BR,AUXIL,PUBLI,4948.55,0,0
3538,BR,BR,FINAN,FINAN,4918.07,0,0
446,BR,BR,AUXIL,INSUR,4868.21,0,0
8930,BR,BR,TRAN2,CRUDE,4838.8,0,0
6888,BR,BR,PLAST,RUBBE,4661.84,0,0
8047,BR,BR,RUBBE,PFERT,4307.9,0,0
2054,BR,BR,CRUDE,LIQUE,4292.64,0,0
8622,BR,BR,SUPPO,LANDT,4274.51,0,0
4373,BR,BR,HOTEL,PUBLI,4180.89,0,0
2082,BR,BR,CRUDE,PLAST,3911.54,0,0
1659,BR,BR,COMPU,FINAN,3874.99,0,0
8310,BR,BR,SEACO,SEACO,3666.75,0,0
6732,BR,BR,PFERT,OILSE,3584.01,0,0
8229,BR,BR,SEACO,CRUDE,3349.26,0,0
8031,BR,BR,RUBBE,MOTO1,3189.23,0,0
3397,BR,BR,FABRI,CONST,3174.46,0,0
7291,BR,BR,RADIO,OFFIC,3125.8,0,0
8790,BR,BR,TEXTI,TEXTI,3106.19,0,0
2785,BR,BR,ELEC4,CRUDE,3018.94,0,0
8668,BR,BR,SUPPO,RAILW,2949.44,0,0
1672,BR,BR,COMPU,INSUR,2626.23,0,0
555,BR,BR,BASIC,CRUDE,2618.81,0,0
2066,BR,BR,CRUDE,NAPHT,2498.28,0,0
6649,BR,BR,PAPER,PAPER,2487.21,0,0
2760,BR,BR,ELEC4,ALUM1,2453.02,0,0
1995,BR,BR,CROPS,TOBAC,2433.43,0,0
3687,BR,BR,FOOD5,FOOD5,2419.69,0,0
9363,BR,BR,WOODW,WOODW,2400.67,0,0
983,BR,BR,BUSIN,INSUR,2359.18,0,0
3380,BR,BR,FABRI,BASIC,2356.47,0,0
1120,BR,BR,CEMEN,CONST,2354.17,0,0
4332,BR,BR,HOTEL,HEALT,2314.72,0,0
5305,BR,BR,MEAT1,MEAT1,2289.19,0,0
6737,BR,BR,PFERT,PLANT,2230.74,0,0
8685,BR,BR,SUPPO,SUPPO,2159.79,0,0
1207,BR,BR,CEREA,CATTL,2153.61,0,0
9067,BR,BR,VEGET,FOOD5,2147.16,0,0
2764,BR,BR,ELEC4,BASIC,2103.61,0,0
1217,BR,BR,CEREA,FOOD5,2089.96,0,0
3586,BR,BR,FINAN,PFERT,2079.06,0,0
3890,BR,BR,FURNI,EDUCA,2058.5,0,0
969,BR,BR,BUSIN,FINAN,2028.3,0,0
6562,BR,BR,PADDY,PROCE,2026.27,0,0
7116,BR,BR,PRINT,BUSIN,2018.79,0,0
4102,BR,BR,GLASS,CONST,2014.33,0,0
6922,BR,BR,POSTT,CRUDE,2011.56,0,0
3502,BR,BR,FINAN,BASIC,1983.01,0,0
