trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
82710,38911.49,0.495565,0.095777,47,0.28293
82719,18278.45,0.503645,0.044991,47,0.29207
82705,25511.3,0.348897,0.062794,47,0.148602
1846,24005.49,0.296152,0.059087,48,0.103277
66955,38911.49,0.143402,0.095777,47,0.28293
82713,10140.63,0.501658,0.02496,47,0.289809
13105,17629.69,0.282752,0.043394,48,0.173876
74617,17629.69,0.278301,0.043394,48,0.173876
82720,8641.75,0.501956,0.021271,46,0.290149
13873,10518.14,0.384092,0.025889,48,0.181489
71671,38911.49,0.10217,0.095777,47,0.28293
10630,23744.17,0.167409,0.058444,48,0.058246
18266,19161.65,0.186398,0.047165,48,0.055496
44936,23744.17,0.135495,0.058444,48,0.058246
11129,17092.26,0.183347,0.042071,48,0.082957
45408,17092.26,0.16804,0.042071,48,0.082957
66963,18278.45,0.14574,0.044991,47,0.29207
82711,5599.07,0.473561,0.013782,47,0.259039
66952,25511.3,0.10096,0.062794,47,0.148602
59803,38911.49,0.063953,0.095777,47,0.28293
14186,6498.32,0.322923,0.015995,48,0.135805
80182,5649.98,0.338631,0.013907,47,0.152334
71679,18278.45,0.103836,0.044991,47,0.29207
71668,25511.3,0.071932,0.062794,47,0.148602
66774,17092.26,0.101669,0.042071,48,0.082957
11462,17629.69,0.096917,0.043394,48,0.173876
48316,10518.14,0.160217,0.025889,48,0.181489
68282,19161.65,0.085813,0.047165,48,0.055496
11048,25511.3,0.058948,0.062794,47,0.148602
59337,24005.49,0.061603,0.059087,48,0.103277
66958,10140.63,0.145165,0.02496,47,0.289809
77233,4436.39,0.32936,0.01092,47,0.126708
45328,25511.3,0.054026,0.062794,47,0.148602
82727,17092.26,0.080076,0.042071,48,0.082957
11945,8217.53,0.159148,0.020227,48,0.034606
66964,8641.75,0.145251,0.021271,46,0.290149
13860,17629.69,0.069968,0.043394,48,0.173876
75616,2949.2,0.410555,0.007259,48,0.179827
84034,38911.49,0.031092,0.095777,47,0.28293
