trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
88430,US,MX,PLAST,RUBBE,16593.31,0,0
86394,US,MX,GASDI,REALE,15588.11,0,0
28085,US,CN,OILSE,PLAST,15021.65,0,0
25617,US,CN,CEREA,FOOD5,13609.68,0,0
63875,US,IE,BUSIN,WHOLE,11441.55,0,0
143135,US,WL,KEROS,AIRTR,11007.78,0,0
67328,US,IN,CRUDE,GASDI,9959.91,0,0
20622,US,CA,RUBBE,CONST,9506.3,0,0
16734,US,CA,CHEM1,PUBLI,8763.39,0,0
19142,US,CA,MOTO1,MOTO1,8376.55,0,0
63785,US,IE,BUSIN,COMPU,8106.12,0,0
75308,US,JP,BUSIN,CONST,7754.9,0,0
27704,US,CN,MOTO1,MOTO1,7441.63,0,0
28320,US,CN,PLAST,RUBBE,7328.51,0,0
17726,US,CA,FABRI,CONST,6885.32,0,0
52758,US,GB,FINAN,REALE,6872.28,0,0
142515,US,WL,GASDI,LANDT,6834.74,0,0
79054,US,KR,CRUDE,GASDI,6612.34,0,0
15901,US,CA,ALUM1,ALUM1,6610.85,0,0
63933,US,IE,CHEM1,CHEM1,5736.08,0,0
67338,US,IN,CRUDE,MOTOR,5718.29,0,0
86827,US,MX,KEROS,AIRTR,5551.74,0,0
63854,US,IE,BUSIN,RENTI,5387.56,0,0
87649,US,MX,NATUR,CRUDE,5359.9,0,0
17034,US,CA,CRUDE,GASDI,5229.57,0,0
85011,US,MX,CEREA,FOOD5,5132.94,0,0
16691,US,CA,CHEM1,HEALT,5126.37,0,0
25676,US,CN,CHEM1,HEALT,5027.96,0,0
18239,US,CA,GASDI,REALE,4978.47,0,0
17917,US,CA,FINAN,REALE,4943.39,0,0
17045,US,CA,CRUDE,MOTOR,4940.13,0,0
28074,US,CN,OILSE,HOTEL,4858.56,0,0
75439,US,JP,CEREA,FOOD5,4823.68,0,0
25986,US,CN,CRUDE,MOTOR,4776.7,0,0
65811,US,IE,RESEA,CHEM1,4742.78,0,0
142504,US,WL,GASDI,FURNI,4739.08,0,0
25621,US,CN,CEREA,POULT,4454.56,0,0
35050,US,DE,MOTO1,MOTO1,4420.2,0,0
25399,US,CN,BITUM,ELEC1,4331.16,0,0
86885,US,MX,KEROS,PUBLI,4280.02,0,0
91220,US,NL,CRUDE,MOTOR,4033.54,0,0
32663,US,DE,BUSIN,BUSIN,3950.91,0,0
25980,US,CN,CRUDE,GASDI,3781.92,0,0
13607,US,BR,GASDI,LANDT,3748.28,0,0
25732,US,CN,CHEM1,RESEA,3747.18,0,0
18600,US,CA,KEROS,AIRTR,3742.28,0,0
25715,US,CN,CHEM1,PLAST,3714.82,0,0
75522,US,JP,CHEM1,PLAST,3683.59,0,0
63855,US,IE,BUSIN,RESEA,3575.63,0,0
16360,US,CA,BUSIN,CONST,3565.33,0,0
123258,US,WA,BUSIN,REALE,3562.41,0,0
80274,US,KR,MOTO1,MOTO1,3449.77,0,0
142470,US,WL,GASDI,CATTL,3436.15,0,0
142484,US,WL,GASDI,CRUDE,3392.49,0,0
18051,US,CA,FOOD5,FOOD5,3387.66,0,0
51956,US,GB,CHEM1,HEALT,3378.33,0,0
28081,US,CN,OILSE,OILSE,3342.34,0,0
142480,US,WL,GASDI,CONST,3321.81,0,0
87974,US,MX,OFFIC,OFFIC,3318.46,0,0
52398,US,GB,CRUDE,MOTOR,3293.97,0,0
16339,US,CA,BUSIN,AUXIL,3267.36,0,0
75490,US,JP,CHEM1,HEALT,3232.29,0,0
65813,US,IE,RESEA,COMPU,3204.1,0,0
25646,US,CN,CHEM1,CHEM1,3110.27,0,0
85295,US,MX,COPP1,COPP1,3086.04,0,0
51707,US,GB,BUSIN,BUSIN,3032.82,0,0
84662,US,MX,BASIC,MOTO1,3009.61,0,0
52388,US,GB,CRUDE,GASDI,2995.46,0,0
63777,US,IE,BUSIN,BUSIN,2994.53,0,0
79061,US,KR,CRUDE,NAPHT,2939.34,0,0
124119,US,WA,CRUDE,GASDI,2907.21,0,0
89226,US,MX,RUBBE,FOOD5,2877.78,0,0
141493,US,WL,CRUDE,MOTOR,2847.52,0,0
12778,US,BR,BUSIN,REALE,2816.27,0,0
79057,US,KR,CRUDE,KEROS,2784.92,0,0
86323,US,MX,GASDI,CEREA,2780.02,0,0
28548,US,CN,PULP5,PAPER,2747.75,0,0
25741,US,CN,CHEM1,TEXTI,2739.3,0,0
87683,US,MX,NATUR,MOTOR,2738.15,0,0
124131,US,WA,CRUDE,MOTOR,2734.65,0,0
25712,US,CN,CHEM1,PFERT,2731.0,0,0
143058,US,WL,INSUR,COPP1,2721.94,0,0
63991,US,IE,CHEM1,PLAST,2688.72,0,0
13993,US,BR,KEROS,AIRTR,2665.34,0,0
27040,US,CN,HOTEL,PUBLI,2661.31,0,0
89542,US,MX,TEXTI,WEARI,2653.75,0,0
88031,US,MX,OILSE,FOOD5,2605.69,0,0
16438,US,CA,BUSIN,REALE,2592.34,0,0
21411,US,CA,WOODW,CONST,2581.87,0,0
28098,US,CN,OILSE,TEXTI,2575.72,0,0
79060,US,KR,CRUDE,MOTOR,2567.3,0,0
16939,US,CA,COPP1,COPP1,2517.86,0,0
27520,US,CN,MEATC,HOTEL,2474.98,0,0
85931,US,MX,FABRI,CONST,2411.09,0,0
20613,US,CA,RUBBE,BUSIN,2400.09,0,0
127585,US,WA,OILSE,VEGE1,2384.61,0,0
145473,US,WL,PLAST,CRUDE,2333.25,0,0
78883,US,KR,CHEM1,PLAST,2321.6,0,0
78119,US,JP,TRANS,PUBLI,2315.25,0,0
84633,US,MX,BASIC,CONST,2307.25,0,0
39131,US,DK,SEACO,SEACO,2265.02,0,0
84639,US,MX,BASIC,FABRI,2242.07,0,0
25896,US,CN,COPP1,CONST,2233.65,0,0
27541,US,CN,MEATP,MEATP,2230.78,0,0
120469,US,TW,HOTEL,PUBLI,2228.43,0,0
87483,US,MX,MOTO1,MOTO1,2221.9,0,0
27815,US,CN,NATU1,MOTOR,2221.49,0,0
3731,US,AU,FINAN,REALE,2216.4,0,0
78235,US,JP,WHOLE,WHOLE,2212.32,0,0
23924,US,CH,PREC1,PREC1,2201.61,0,0
124763,US,WA,FINAN,REALE,2183.55,0,0
16725,US,CA,CHEM1,PFERT,2170.3,0,0
16125,US,CA,BASIC,FABRI,2170.0,0,0
27405,US,CN,LIQUE,PFERT,2169.48,0,0
19156,US,CA,MOTO1,RETA1,2149.45,0,0
20105,US,CA,PRINT,EDUCA,2144.37,0,0
88187,US,MX,PAPER,PUBLI,2140.19,0,0
79357,US,KR,FOOD5,FOOD5,2085.79,0,0
140626,US,WL,BUSIN,REALE,2056.03,0,0
90663,US,NL,BUSIN,BUSIN,2048.62,0,0
127843,US,WA,PLANT,CHEM1,2005.65,0,0
16106,US,CA,BASIC,BASIC,1998.1,0,0
51732,US,GB,BUSIN,FINAN,1994.4,0,0
27471,US,CN,MEAT1,MEAT1,1992.57,0,0
67998,US,IN,HOTEL,LANDT,1896.16,0,0
89857,US,MX,WHEAT,FOOD5,1885.42,0,0
25983,US,CN,CRUDE,KEROS,1869.06,0,0
66376,US,IE,WHOLE,COMPU,1860.96,0,0
130265,US,WA,TRANS,PRIVA,1836.27,0,0
41262,US,ES,CRUDE,GASDI,1825.2,0,0
86411,US,MX,GASDI,VEGET,1818.16,0,0
32977,US,DE,CHEM1,HEALT,1804.24,0,0
28431,US,CN,PREC1,PREC1,1801.42,0,0
16122,US,CA,BASIC,CRUDE,1794.82,0,0
86404,US,MX,GASDI,SUGAR,1788.92,0,0
27809,US,CN,NATU1,GASDI,1758.85,0,0
25479,US,CN,BUSIN,CONST,1738.46,0,0
19726,US,CA,PAPER,PAPER,1727.89,0,0
29261,US,CN,TRANS,TRANS,1714.11,0,0
122608,US,WA,BASIC,BASIC,1712.04,0,0
77219,US,JP,PLAST,RUBBE,1702.98,0,0
77033,US,JP,OILSE,FOOD5,1678.39,0,0
87698,US,MX,NATUR,PLAST,1674.75,0,0
67335,US,IN,CRUDE,LIQUE,1666.79,0,0
88176,US,MX,PAPER,PAPER,1661.45,0,0
78794,US,KR,CEREA,FOOD5,1657.56,0,0
63856,US,IE,BUSIN,RETA1,1650.06,0,0
18576,US,CA,INSUR,REALE,1611.22,0,0
24317,US,CH,RESEA,RESEA,1610.31,0,0
80741,US,KR,PLAST,RUBBE,1606.7,0,0
