trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
88430,65162.77,0.254644,0.036154,44,0.083246
86394,109016.29,0.142989,0.060485,42,0.03596
28085,55553.53,0.2704,0.030822,41,0.095194
25617,41635.58,0.326876,0.0231,38,0.151499
63875,213164.35,0.053675,0.118268,45,0.010194
143135,34691.26,0.317307,0.019247,42,0.16138
67328,129166.85,0.077109,0.071664,31,0.023697
20622,61660.37,0.154172,0.03421,44,0.031826
16734,167974.2,0.052171,0.093196,40,0.011225
19142,53852.4,0.155546,0.029878,44,0.061072
63785,213164.35,0.038028,0.118268,45,0.010194
75308,213164.35,0.03638,0.118268,45,0.010194
27704,53852.4,0.138186,0.029878,44,0.061072
28320,65162.77,0.112465,0.036154,44,0.083246
17726,39208.36,0.175608,0.021754,44,0.040368
52758,86673.63,0.079289,0.048088,45,0.014473
142515,109016.29,0.062695,0.060485,42,0.03596
79054,129166.85,0.051192,0.071664,31,0.023697
15901,22204.64,0.297724,0.01232,44,0.099916
63933,167974.2,0.034149,0.093196,40,0.011225
67338,129166.85,0.044271,0.071664,31,0.023697
86827,34691.26,0.160033,0.019247,42,0.16138
63854,213164.35,0.025274,0.118268,45,0.010194
87649,20471.27,0.261825,0.011358,8,0.1086
17034,129166.85,0.040487,0.071664,31,0.023697
85011,41635.58,0.123283,0.0231,38,0.151499
16691,167974.2,0.030519,0.093196,40,0.011225
25676,167974.2,0.029933,0.093196,40,0.011225
18239,109016.29,0.045667,0.060485,42,0.03596
17917,86673.63,0.057035,0.048088,45,0.014473
17045,129166.85,0.038246,0.071664,31,0.023697
28074,55553.53,0.087457,0.030822,41,0.095194
75439,41635.58,0.115855,0.0231,38,0.151499
25986,129166.85,0.036981,0.071664,31,0.023697
65811,31062.55,0.152685,0.017234,45,0.042349
142504,109016.29,0.043471,0.060485,42,0.03596
25621,41635.58,0.106989,0.0231,38,0.151499
35050,53852.4,0.08208,0.029878,44,0.061072
25399,19823.73,0.218484,0.010999,38,0.064999
86885,34691.26,0.123375,0.019247,42,0.16138
91220,129166.85,0.031227,0.071664,31,0.023697
32663,213164.35,0.018535,0.118268,45,0.010194
25980,129166.85,0.029279,0.071664,31,0.023697
13607,109016.29,0.034383,0.060485,42,0.03596
25732,167974.2,0.022308,0.093196,40,0.011225
18600,34691.26,0.107874,0.019247,42,0.16138
25715,167974.2,0.022115,0.093196,40,0.011225
75522,167974.2,0.021929,0.093196,40,0.011225
63855,213164.35,0.016774,0.118268,45,0.010194
16360,213164.35,0.016726,0.118268,45,0.010194
123258,213164.35,0.016712,0.118268,45,0.010194
80274,53852.4,0.06406,0.029878,44,0.061072
142470,109016.29,0.03152,0.060485,42,0.03596
142484,109016.29,0.031119,0.060485,42,0.03596
18051,26855.2,0.126145,0.0149,44,0.036348
51956,167974.2,0.020112,0.093196,40,0.011225
28081,55553.53,0.060164,0.030822,41,0.095194
142480,109016.29,0.030471,0.060485,42,0.03596
87974,12532.38,0.264791,0.006953,21,0.084153
52398,129166.85,0.025502,0.071664,31,0.023697
16339,213164.35,0.015328,0.118268,45,0.010194
75490,167974.2,0.019243,0.093196,40,0.011225
65813,31062.55,0.10315,0.017234,45,0.042349
