trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
144569,13733.77,0.630956,0.028458,48,0.401605
73439,16751.65,0.382059,0.034712,46,0.20071
25876,45202.03,0.098614,0.093665,26,0.03711
25867,45202.03,0.088189,0.093665,26,0.03711
35430,63103.81,0.056537,0.130761,48,0.011422
144692,16751.65,0.196037,0.034712,46,0.20071
25870,45202.03,0.071042,0.093665,26,0.03711
103128,45202.03,0.061576,0.093665,26,0.03711
48300,42163.49,0.0659,0.087369,44,0.014996
143035,11202.85,0.247845,0.023214,48,0.086538
146402,11383.98,0.226661,0.023589,48,0.076107
142526,63103.81,0.036498,0.130761,48,0.011422
36251,45202.03,0.0501,0.093665,26,0.03711
142574,63103.81,0.034918,0.130761,48,0.011422
145249,15796.54,0.128134,0.032733,47,0.045991
37404,42163.49,0.046896,0.087369,44,0.014996
102559,63103.81,0.029754,0.130761,48,0.011422
75687,9752.6,0.188222,0.020209,48,0.03841
36278,45202.03,0.040265,0.093665,26,0.03711
58168,42163.49,0.042582,0.087369,44,0.014996
81295,42163.49,0.041881,0.087369,44,0.014996
56146,63103.81,0.027401,0.130761,48,0.011422
103170,45202.03,0.038154,0.093665,26,0.03711
75054,15688.51,0.106677,0.032509,47,0.017356
142629,63103.81,0.026371,0.130761,48,0.011422
143586,17446.0,0.093709,0.036151,48,0.022158
128684,42163.49,0.036855,0.087369,44,0.014996
10261,15796.54,0.097635,0.032733,47,0.045991
27551,15796.54,0.09459,0.032733,47,0.045991
9747,16751.65,0.086678,0.034712,46,0.20071
47044,11202.85,0.125594,0.023214,48,0.086538
60366,11383.98,0.121914,0.023589,48,0.076107
95196,17446.0,0.078057,0.036151,48,0.022158
71621,63103.81,0.020365,0.130761,48,0.011422
142634,63103.81,0.02011,0.130761,48,0.011422
161487,16751.65,0.07519,0.034712,46,0.20071
103068,45202.03,0.02771,0.093665,26,0.03711
73218,6159.43,0.193508,0.012763,43,0.049052
103150,45202.03,0.025903,0.093665,26,0.03711
146852,4763.6,0.237738,0.009871,46,0.075006
25872,45202.03,0.02391,0.093665,26,0.03711
38228,15796.54,0.068098,0.032733,47,0.045991
71615,63103.81,0.016631,0.130761,48,0.011422
142560,63103.81,0.016264,0.130761,48,0.011422
40251,18250.8,0.055324,0.037818,47,0.016055
44228,18250.8,0.054652,0.037818,47,0.016055
146218,4067.43,0.237927,0.008428,46,0.077747
143372,5533.98,0.174634,0.011467,45,0.041461
144268,42163.49,0.021918,0.087369,44,0.014996
25877,45202.03,0.020108,0.093665,26,0.03711
36635,17446.0,0.051893,0.036151,48,0.022158
4663,42163.49,0.020261,0.087369,44,0.014996
143270,45202.03,0.018893,0.093665,26,0.03711
36262,45202.03,0.01886,0.093665,26,0.03711
9451,42163.49,0.019743,0.087369,44,0.014996
25562,9887.8,0.083623,0.020489,30,0.017434
141701,18250.8,0.044991,0.037818,47,0.016055
136430,12812.93,0.063742,0.02655,47,0.017216
142666,63103.81,0.012918,0.130761,48,0.011422
142639,63103.81,0.012253,0.130761,48,0.011422
148638,12812.93,0.058991,0.02655,47,0.017216
74257,8365.52,0.088897,0.017335,48,0.018307
107600,18250.8,0.040293,0.037818,47,0.016055
147805,4277.12,0.169623,0.008863,33,0.04512
103112,45202.03,0.016025,0.093665,26,0.03711
154622,18250.8,0.039682,0.037818,47,0.016055
37548,13733.77,0.051547,0.028458,48,0.401605
142640,63103.81,0.011067,0.130761,48,0.011422
142538,63103.81,0.010691,0.130761,48,0.011422
142537,63103.81,0.010634,0.130761,48,0.011422
87789,11383.98,0.058484,0.023589,48,0.076107
103080,45202.03,0.014033,0.093665,26,0.03711
169951,12812.93,0.049504,0.02655,47,0.017216
21477,11202.85,0.054139,0.023214,48,0.086538
106874,11383.98,0.051901,0.023589,48,0.076107
25868,45202.03,0.012714,0.093665,26,0.03711
102973,11202.85,0.051056,0.023214,48,0.086538
104565,42163.49,0.013557,0.087369,44,0.014996
73889,2598.64,0.219603,0.005385,12,0.111399
104989,16751.65,0.033622,0.034712,46,0.20071
72832,17446.0,0.032249,0.036151,48,0.022158
39967,15688.51,0.034467,0.032509,47,0.017356
148800,6915.62,0.077639,0.01433,47,0.015011
11831,18250.8,0.029064,0.037818,47,0.016055
49200,15796.54,0.033377,0.032733,47,0.045991
102570,63103.81,0.008353,0.130761,48,0.011422
73843,2598.64,0.197434,0.005385,12,0.111399
25502,9887.8,0.05172,0.020489,30,0.017434
103103,45202.03,0.01104,0.093665,26,0.03711
36219,45202.03,0.010959,0.093665,26,0.03711
71702,63103.81,0.007829,0.130761,48,0.011422
140789,42163.49,0.011711,0.087369,44,0.014996
71681,63103.81,0.00781,0.130761,48,0.011422
35501,63103.81,0.007686,0.130761,48,0.011422
143241,45202.03,0.010626,0.093665,26,0.03711
123736,63103.81,0.007549,0.130761,48,0.011422
27400,702.81,0.674407,0.001456,38,0.463966
141707,18250.8,0.025905,0.037818,47,0.016055
34975,4455.43,0.105893,0.009232,47,0.025265
73754,755.52,0.623465,0.001566,43,0.393715
47195,45202.03,0.010348,0.093665,26,0.03711
86802,15796.54,0.029299,0.032733,47,0.045991
58744,6413.48,0.068219,0.01329,44,0.009371
75772,1943.7,0.223831,0.004028,47,0.086548
105647,15796.54,0.027496,0.032733,47,0.045991
10857,8365.52,0.051484,0.017335,48,0.018307
74433,6798.36,0.06258,0.014087,47,0.009323
145953,3417.83,0.123552,0.007082,47,0.026059
146249,4067.43,0.103667,0.008428,46,0.077747
35493,63103.81,0.006668,0.130761,48,0.011422
35110,12812.93,0.032569,0.02655,47,0.017216
134986,15796.54,0.026287,0.032733,47,0.045991
35882,8866.26,0.046801,0.018372,48,0.008472
171185,10834.45,0.038209,0.022451,47,0.008815
73119,2291.93,0.178666,0.004749,47,0.036474
144312,42163.49,0.009679,0.087369,44,0.014996
42596,42163.49,0.009611,0.087369,44,0.014996
30172,42163.49,0.009532,0.087369,44,0.014996
143399,5533.98,0.071777,0.011467,45,0.041461
104666,42163.49,0.009372,0.087369,44,0.014996
35537,63103.81,0.006201,0.130761,48,0.011422
36127,3969.09,0.098292,0.008225,47,0.036854
57643,1508.96,0.257807,0.003127,45,0.127384
58206,42163.49,0.009226,0.087369,44,0.014996
145342,3625.79,0.10697,0.007513,47,0.021389
60799,15688.51,0.024263,0.032509,47,0.017356
55891,12812.93,0.02964,0.02655,47,0.017216
143441,10834.45,0.034772,0.022451,47,0.008815
102692,63103.81,0.005964,0.130761,48,0.011422
142576,63103.81,0.005915,0.130761,48,0.011422
146056,8365.52,0.04422,0.017335,48,0.018307
142579,63103.81,0.005812,0.130761,48,0.011422
39519,11383.98,0.031539,0.023589,48,0.076107
11637,15688.51,0.022718,0.032509,47,0.017356
141222,952.62,0.373423,0.001974,1,0.179533
143152,3969.09,0.089595,0.008225,47,0.036854
48694,16751.65,0.021191,0.034712,46,0.20071
71341,2952.53,0.118265,0.006118,48,0.032124
127983,45202.03,0.007719,0.093665,26,0.03711
26531,4936.88,0.069945,0.01023,47,0.013033
56545,11202.85,0.030713,0.023214,48,0.086538
57298,10834.45,0.031524,0.022451,47,0.008815
35468,63103.81,0.005386,0.130761,48,0.011422
103078,45202.03,0.007424,0.093665,26,0.03711
28169,2249.32,0.149076,0.004661,5,0.07359
46227,4455.43,0.075212,0.009232,47,0.025265
79693,63103.81,0.005309,0.130761,48,0.011422
74438,6798.36,0.049025,0.014087,47,0.009323
144317,42163.49,0.007871,0.087369,44,0.014996
166639,16751.65,0.019606,0.034712,46,0.20071
106456,8365.52,0.039248,0.017335,48,0.018307
48403,42163.49,0.007761,0.087369,44,0.014996
102571,63103.81,0.005157,0.130761,48,0.011422
146758,4763.6,0.067869,0.009871,46,0.075006
91237,15796.54,0.020375,0.032733,47,0.045991
56158,63103.81,0.005091,0.130761,48,0.011422
144368,42163.49,0.007611,0.087369,44,0.014996
94593,2952.53,0.108686,0.006118,48,0.032124
138241,15796.54,0.020272,0.032733,47,0.045991
142893,8866.26,0.035051,0.018372,48,0.008472
25819,3969.09,0.077539,0.008225,47,0.036854
170581,9887.8,0.031085,0.020489,30,0.017434
35511,63103.81,0.00487,0.130761,48,0.011422
88505,18250.8,0.01682,0.037818,47,0.016055
17879,11202.85,0.027386,0.023214,48,0.086538
127338,63103.81,0.004854,0.130761,48,0.011422
46449,12812.93,0.023861,0.02655,47,0.017216
56272,63103.81,0.004835,0.130761,48,0.011422
143215,45202.03,0.006727,0.093665,26,0.03711
36255,45202.03,0.006687,0.093665,26,0.03711
103057,45202.03,0.006649,0.093665,26,0.03711
