trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
3995473,AU,AU,CONST,CONST,60732.98,20085364622.133,7,7,20085202713.784,1049.0,109640.0,50593.0,626.349,330715.940863
3986583,AU,AU,NATUR,NATUR,11096.94,11583694647.292,7,7,11583688428.983,70.0,3875.0,2219.0,54.309,1043863.862226
3993973,AU,AU,ELEC1,EDUCA,1202.63,11220502083.416,7,7,11220499962.402,21.0,781.0,1271.0,48.014,9329970.218119
3993967,AU,AU,ELEC1,REALE,1002.52,9353469812.681,7,7,9353468045.657,17.0,651.0,1059.0,40.024,9329958.31772
3993950,AU,AU,ELEC1,CONST,929.69,8673949775.656,7,7,8673948136.539,16.0,604.0,982.0,37.117,9329937.694991
3995488,AU,AU,CONST,REALE,18407.03,6087499596.071,7,7,6087450524.236,318.0,33230.0,15334.0,189.835,330716.014266
3991629,AU,AU,CEMEN,CONST,9242.31,5641177671.644,7,7,5641144504.419,145.0,6599.0,26327.0,96.225,610364.472913
3986794,AU,AU,COPPE,COPP1,715.22,5476222084.338,7,7,5476193311.429,12.0,471.0,28274.0,15.909,7656695.959758
3993972,AU,AU,ELEC1,PUBLI,576.93,5382770460.848,7,7,5382769442.815,10.0,375.0,610.0,23.033,9330023.505188
3986662,AU,AU,NATUR,ELEC2,3932.65,4105147736.687,7,7,4105145532.44,25.0,1373.0,787.0,19.247,1043862.977048
3992611,AU,AU,FABRI,CONST,10487.5,3864440061.884,7,7,3864409419.74,183.0,14561.0,15774.0,124.144,368480.57801
3986579,AU,AU,NATUR,BITUM,3464.78,3616756403.253,7,7,3616754461.296,22.0,1210.0,693.0,16.957,1043863.218806
3993853,AU,AU,ELEC1,BITUM,387.59,3616210391.927,7,7,3616209707.453,7.0,252.0,410.0,15.474,9329988.884974
3995886,AU,AU,WHOLE,CONST,16080.86,3417025230.983,7,7,3416985555.263,302.0,35518.0,3743.0,112.72,212490.204565
3993954,AU,AU,ELEC1,RETA1,351.74,3281741905.655,7,7,3281741284.612,6.0,229.0,372.0,14.043,9330021.907247
3993974,AU,AU,ELEC1,HEALT,344.07,3210130727.553,7,7,3210130119.817,6.0,224.0,364.0,13.736,9329876.849342
3989155,AU,AU,WOODW,CONST,7587.1,2923452024.353,7,7,2923303956.691,150.0,143724.0,4098.0,95.662,385318.767955
3993919,AU,AU,ELEC1,ALUM1,312.08,2911736950.244,7,7,2911736399.784,5.0,203.0,330.0,12.46,9330097.892348
3991896,AU,AU,BASIC,CONST,4103.57,2870222267.613,7,7,2870184555.778,76.0,4099.0,33474.0,62.835,699445.182515
3993971,AU,AU,ELEC1,BUSIN,303.81,2834523348.461,7,7,2834522813.332,5.0,197.0,321.0,12.129,9329921.162769
3993955,AU,AU,ELEC1,HOTEL,293.52,2738494615.943,7,7,2738494098.225,5.0,191.0,310.0,11.718,9329839.928942
3998578,AU,AU,BUSIN,BUSIN,21607.3,2552953582.596,7,7,2552939684.584,356.0,11003.0,2461.0,78.012,118152.364367
3995164,AU,AU,DIST1,DIST1,5296.64,2529526070.662,7,7,2529522702.977,39.0,2198.0,1110.0,20.685,477571.832456
3985431,AU,AU,PLANT,PLANT,3293.69,2322637692.24,7,7,2322625451.048,72.0,9169.0,2918.0,82.192,705177.989501
3993970,AU,AU,ELEC1,RESEA,234.64,2189175827.982,7,7,2189175414.614,4.0,152.0,248.0,9.368,9329934.486797
3998557,AU,AU,BUSIN,CONST,17390.74,2054756282.003,7,7,2054745096.214,287.0,8855.0,1981.0,62.789,118152.320258
3986649,AU,AU,NATUR,NONF1,1949.16,2034655762.403,7,7,2034654669.864,12.0,681.0,390.0,9.539,1043862.875497
3993857,AU,AU,ELEC1,NATUR,213.61,1992985374.084,7,7,1992984996.556,4.0,139.0,226.0,8.528,9330019.072534
3993988,AU,AU,ELEC1,RECRE,189.91,1771810221.503,7,7,1771809886.921,3.0,123.0,201.0,7.582,9329736.304055
3996472,AU,AU,LANDT,CONST,5093.45,1736245127.133,7,7,1736240049.003,90.0,3575.0,1336.0,77.13,340878.01532
3993943,AU,AU,ELEC1,DISTR,185.2,1727922615.984,7,7,1727922289.59,3.0,120.0,196.0,7.394,9330035.723456
3987203,AU,AU,SANDC,BASIC,228.28,1723846459.879,7,7,1723769435.755,4.0,163.0,76852.0,5.124,7551456.368841
3986646,AU,AU,NATUR,ALUM1,1604.73,1675116723.674,7,7,1675115824.82,10.0,560.0,321.0,7.854,1043862.035155
3985668,AU,AU,CATTL,MEATC,6140.56,1611816485.56,7,7,1610277328.332,133.0,1537956.0,1029.0,39.228,262486.888095
3997326,AU,AU,POSTT,POSTT,9789.04,1604756835.609,7,7,1604752520.916,136.0,2804.0,1333.0,41.693,163934.035984
3994124,AU,AU,ELEC2,EDUCA,405.6,1582945737.062,7,7,1582945002.405,8.0,239.0,483.0,4.657,3902726.176188
3986521,AU,AU,CRUDE,MOTOR,1767.46,1542313787.483,7,7,1542311364.044,43.0,936.0,1361.0,83.439,872615.950281
3994876,AU,AU,TRAN1,ELEC1,1598.42,1521056365.73,7,7,1521055233.98,21.0,631.0,467.0,12.75,951599.933516
3993942,AU,AU,ELEC1,TRAN1,152.84,1425966386.411,7,7,1425966116.309,3.0,99.0,162.0,6.102,9329798.393163
3994008,AU,AU,ELEC2,BITUM,361.86,1412242516.758,7,7,1412241861.603,7.0,213.0,431.0,4.155,3902731.76576
3997170,AU,AU,SUPPO,SUPPO,6006.32,1391730104.912,7,7,1391727409.898,92.0,1794.0,775.0,34.014,231710.948619
3994961,AU,AU,DISTR,COLLE,1460.31,1368642577.24,7,7,1368641133.262,24.0,877.0,529.0,13.978,937227.422424
3994118,AU,AU,ELEC2,REALE,338.26,1320135169.485,7,7,1320134557.601,7.0,199.0,402.0,3.884,3902723.258692
3994101,AU,AU,ELEC2,CONST,330.01,1287939691.882,7,7,1287939094.093,7.0,194.0,393.0,3.789,3902729.286634
3994947,AU,AU,DISTR,ELEC1,1360.55,1275144703.202,7,7,1275143358.179,22.0,817.0,493.0,13.023,937227.373637
3993953,AU,AU,ELEC1,WHOLE,132.58,1236949381.249,7,7,1236949147.956,2.0,86.0,140.0,5.293,9329833.921021
3999022,AU,AU,HEALT,HEALT,13494.98,1236883134.824,7,7,1236876176.978,285.0,5709.0,937.0,26.846,91655.055052
3993963,AU,AU,ELEC1,POSTT,129.42,1207455092.654,7,7,1207454864.487,2.0,84.0,137.0,5.167,9329741.096075
3986525,AU,AU,CRUDE,GASDI,1372.91,1198029320.269,7,7,1198027437.455,34.0,727.0,1057.0,64.814,872620.434165
3986556,AU,AU,CRUDE,WHOLE,1361.01,1187638252.23,7,7,1187636386.979,33.0,720.0,1048.0,64.251,872615.375515
3995493,AU,AU,CONST,PUBLI,3566.23,1179409543.789,7,7,1179400036.01,62.0,6438.0,2971.0,36.779,330716.062562
3995079,AU,AU,DIST1,PRECI,2401.82,1147042559.852,7,7,1147041032.472,18.0,996.0,504.0,9.38,477572.240989
3991156,AU,AU,RUBBE,CONST,3148.85,1135281905.637,7,7,1135274388.869,60.0,6042.0,1378.0,36.768,360538.579366
