trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
83296,104995.69,0.070967,0.111658,46,0.022728
41394,157283.71,0.041741,0.167265,46,0.007613
126943,104995.69,0.051948,0.111658,46,0.022728
181269,104995.69,0.049657,0.111658,46,0.022728
146201,157283.71,0.032819,0.167265,46,0.007613
203433,104995.69,0.048334,0.111658,46,0.022728
122242,104995.69,0.047036,0.111658,46,0.022728
115831,157283.71,0.030897,0.167265,46,0.007613
83333,104995.69,0.0443,0.111658,46,0.022728
201202,37994.36,0.114394,0.040405,15,0.022502
204927,13277.92,0.275551,0.014121,47,0.081554
79021,22923.25,0.15178,0.024378,46,0.046951
16545,104995.69,0.032215,0.111658,46,0.022728
146588,104995.69,0.030302,0.111658,46,0.022728
44014,22923.25,0.131022,0.024378,46,0.046951
159744,104995.69,0.026293,0.111658,46,0.022728
159409,157283.71,0.017083,0.167265,46,0.007613
190695,104995.69,0.025412,0.111658,46,0.022728
96119,157283.71,0.016577,0.167265,46,0.007613
41462,157283.71,0.015302,0.167265,46,0.007613
41476,157283.71,0.014627,0.167265,46,0.007613
41404,157283.71,0.014398,0.167265,46,0.007613
41669,104995.69,0.018649,0.111658,46,0.022728
41437,157283.71,0.012441,0.167265,46,0.007613
116197,104995.69,0.018484,0.111658,46,0.022728
34395,15919.07,0.119041,0.016929,46,0.01792
203235,157283.71,0.011651,0.167265,46,0.007613
42567,21915.04,0.082959,0.023306,46,0.020235
133221,14007.77,0.129382,0.014897,47,0.021507
203175,157283.71,0.011294,0.167265,46,0.007613
39241,37994.36,0.046608,0.040405,15,0.022502
41431,157283.71,0.011022,0.167265,46,0.007613
41471,157283.71,0.010996,0.167265,46,0.007613
41373,157283.71,0.010899,0.167265,46,0.007613
201049,58481.36,0.028035,0.062192,47,0.004153
78259,58218.97,0.027757,0.061913,46,0.004354
204206,21915.04,0.069027,0.023306,46,0.020235
43627,20433.37,0.072005,0.02173,47,0.011037
75953,157283.71,0.008882,0.167265,46,0.007613
83000,157283.71,0.008805,0.167265,46,0.007613
139548,157283.71,0.008774,0.167265,46,0.007613
106376,13069.75,0.105008,0.013899,47,0.012961
41433,157283.71,0.008632,0.167265,46,0.007613
72318,32216.45,0.041209,0.034261,46,0.009563
41658,104995.69,0.012604,0.111658,46,0.022728
33549,48994.38,0.027,0.052103,46,0.006091
48812,157283.71,0.008317,0.167265,46,0.007613
39303,37994.36,0.033889,0.040405,15,0.022502
75850,157283.71,0.008035,0.167265,46,0.007613
162199,58218.97,0.02125,0.061913,46,0.004354
41368,157283.71,0.007633,0.167265,46,0.007613
115838,157283.71,0.007479,0.167265,46,0.007613
39931,48994.38,0.023896,0.052103,46,0.006091
