trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
11885,RU,CN,CRUDE,MOTOR,11718.65,0,0
11874,RU,CN,CRUDE,GASDI,9088.35,0,0
11878,RU,CN,CRUDE,KEROS,4096.8,0,0
80505,RU,WA,BASIC,BASIC,3000.9,0,0
15732,RU,CN,WOODW,WOODW,2958.8,0,0
11881,RU,CN,CRUDE,LIQUE,2465.31,0,0
11886,RU,CN,CRUDE,NAPHT,2213.81,0,0
11876,RU,CN,CRUDE,HEAVY,1843.74,0,0
50164,RU,KR,CRUDE,GASDI,1598.8,0,0
19735,RU,DE,CRUDE,GASDI,1501.09,0,0
15462,RU,CN,TRANS,TRANS,1383.11,0,0
100750,RU,WM,COPP1,COPP1,1353.08,0,0
48561,RU,JP,PRIVA,BUSIN,1243.15,0,0
88920,RU,WE,CRUDE,MOTOR,1177.34,0,0
103943,RU,WM,WHEAT,FOOD5,1139.64,0,0
88906,RU,WE,CRUDE,GASDI,1138.89,0,0
63431,RU,PL,CRUDE,GASDI,1078.2,0,0
50173,RU,KR,CRUDE,MOTOR,1001.44,0,0
73583,RU,TR,CONST,CONST,991.97,0,0
75914,RU,TR,WHEAT,FOOD5,965.85,0,0
12927,RU,CN,GASDI,CONST,963.03,0,0
19747,RU,DE,CRUDE,MOTOR,924.17,0,0
11803,RU,CN,COPP1,ELECT,831.01,0,0
12825,RU,CN,FORES,WOODW,826.23,0,0
11203,RU,CN,BITUM,ELEC1,824.97,0,0
49722,RU,KR,BITUM,BASIC,814.66,0,0
87953,RU,WE,BASIC,BASIC,810.34,0,0
11888,RU,CN,CRUDE,NONSP,794.91,0,0
104020,RU,WM,WHEAT,WHEAT,786.41,0,0
80543,RU,WA,BASIC,FABRI,771.57,0,0
100006,RU,WM,BASIC,CONST,757.32,0,0
11791,RU,CN,COPP1,COPP1,753.02,0,0
14611,RU,CN,PLAST,RUBBE,721.05,0,0
45115,RU,IT,CRUDE,GASDI,718.98,0,0
63444,RU,PL,CRUDE,MOTOR,692.71,0,0
56967,RU,MT,GASDI,POSTT,649.97,0,0
