trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
80505,RU,WA,BASIC,BASIC,3000.9,16265758403.9,7,7,5420293.379953
11885,RU,CN,CRUDE,MOTOR,11718.65,10017836235.546,7,7,854862.653595
11874,RU,CN,CRUDE,GASDI,9088.35,7769292507.786,7,7,854862.81974
15732,RU,CN,WOODW,WOODW,2958.8,6867144306.34,7,7,2320922.098939
87953,RU,WE,BASIC,BASIC,810.34,4392286153.157,7,7,5420300.30994
80543,RU,WA,BASIC,FABRI,771.57,4182117256.165,7,7,5420269.393788
100006,RU,WM,BASIC,CONST,757.32,4104920098.743,7,7,5420324.431869
11878,RU,CN,CRUDE,KEROS,4096.8,3502203676.241,7,7,854863.22892
11061,RU,CN,BASIC,BASIC,575.62,3120046336.64,7,7,5420323.01977
72999,RU,TR,BASIC,BASIC,435.19,2358880322.201,7,7,5420345.876976
11881,RU,CN,CRUDE,LIQUE,2465.31,2107497044.206,7,7,854860.867074
73016,RU,TR,BASIC,CONST,369.52,2002902199.839,7,7,5420280.904522
11886,RU,CN,CRUDE,NAPHT,2213.81,1892500758.404,7,7,854861.419184
11203,RU,CN,BITUM,ELEC1,824.97,1880767910.301,7,7,2279801.581028
49722,RU,KR,BITUM,BASIC,814.66,1857241400.155,7,7,2279774.875598
84552,RU,WA,NATUR,ELEC2,416.01,1703418542.194,7,7,4094657.681772
87970,RU,WE,BASIC,CONST,300.94,1631168614.508,7,7,5420245.279817
93902,RU,WF,BASIC,CONST,297.58,1612997855.395,7,7,5420383.948501
11876,RU,CN,CRUDE,HEAVY,1843.74,1576143157.038,7,7,854861.942051
72115,RU,SK,NATUR,DIST1,368.73,1509798356.465,7,7,4094590.503797
13996,RU,CN,NATU1,PLAST,236.14,1451812474.024,7,7,6148100.59297
12825,RU,CN,FORES,WOODW,826.23,1423128035.669,7,7,1722435.684578
14022,RU,CN,NATUR,BASIC,334.21,1368453633.537,7,7,4094592.123327
50164,RU,KR,CRUDE,GASDI,1598.8,1366750062.622,7,7,854859.934089
103943,RU,WM,WHEAT,FOOD5,1139.64,1343023094.145,7,7,1178462.579538
11089,RU,CN,BASIC,FABRI,247.71,1342642814.647,7,7,5420220.478168
73031,RU,TR,BASIC,FABRI,247.39,1340913504.633,7,7,5420241.338102
57351,RU,MX,BASIC,MOTO1,239.64,1298914607.546,7,7,5420274.610023
