trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
3724944,1986.42,5e-06,0.00799,38,0.040172
3724945,1986.42,3.5e-05,0.00799,38,0.040172
3724946,1986.42,5e-06,0.00799,38,0.040172
3724947,1986.42,2e-05,0.00799,38,0.040172
3724948,1986.42,2e-05,0.00799,38,0.040172
3724949,1986.42,1.5e-05,0.00799,38,0.040172
3724950,1986.42,5e-06,0.00799,38,0.040172
3724951,345.27,8.7e-05,0.001389,34,0.027981
3724952,345.27,0.000203,0.001389,34,0.027981
3724953,345.27,8.7e-05,0.001389,34,0.027981
3724954,345.27,2.9e-05,0.001389,34,0.027981
3724955,1574.23,5.7e-05,0.006332,39,0.052625
3724956,1574.23,6e-06,0.006332,39,0.052625
3724957,1574.23,1.9e-05,0.006332,39,0.052625
3724958,1574.23,6e-06,0.006332,39,0.052625
3724959,1574.23,9.5e-05,0.006332,39,0.052625
3724960,1574.23,6e-06,0.006332,39,0.052625
3724961,1.27,0.031496,5e-06,4,0.394507
3724962,1616.16,1.2e-05,0.006501,29,0.279763
3724963,106.21,0.000188,0.000427,15,0.204148
3724964,1256.35,0.000159,0.005054,40,0.078027
3724965,1256.35,0.000446,0.005054,40,0.078027
3724966,1256.35,0.00035,0.005054,40,0.078027
3724967,1256.35,1.6e-05,0.005054,40,0.078027
3724968,1256.35,3.2e-05,0.005054,40,0.078027
3724969,1256.35,3.2e-05,0.005054,40,0.078027
3724970,1256.35,8e-06,0.005054,40,0.078027
3724971,1256.35,4e-05,0.005054,40,0.078027
3724972,1256.35,8e-06,0.005054,40,0.078027
3724973,1256.35,7.2e-05,0.005054,40,0.078027
3724974,1256.35,1.6e-05,0.005054,40,0.078027
3724975,1256.35,2.4e-05,0.005054,40,0.078027
3724976,1256.35,8e-06,0.005054,40,0.078027
3724977,1256.35,1.6e-05,0.005054,40,0.078027
3724978,197.56,0.000354,0.000795,24,0.070936
3724979,197.56,0.000253,0.000795,24,0.070936
3724980,197.56,0.000101,0.000795,24,0.070936
3724981,197.56,5.1e-05,0.000795,24,0.070936
3724982,197.56,0.009567,0.000795,24,0.070936
3724983,197.56,0.000304,0.000795,24,0.070936
3724984,197.56,0.000557,0.000795,24,0.070936
3724985,197.56,0.000101,0.000795,24,0.070936
3724986,197.56,0.000557,0.000795,24,0.070936
3724987,197.56,5.1e-05,0.000795,24,0.070936
3724988,197.56,0.000202,0.000795,24,0.070936
3724989,197.56,0.000101,0.000795,24,0.070936
3724990,197.56,0.003796,0.000795,24,0.070936
3724991,197.56,0.000304,0.000795,24,0.070936
3724992,197.56,0.000304,0.000795,24,0.070936
3724993,197.56,0.000152,0.000795,24,0.070936
3724994,197.56,5.1e-05,0.000795,24,0.070936
3724995,197.56,0.000304,0.000795,24,0.070936
3724996,197.56,0.000202,0.000795,24,0.070936
3724997,197.56,0.000101,0.000795,24,0.070936
3724998,197.56,0.000202,0.000795,24,0.070936
3724999,197.56,5.1e-05,0.000795,24,0.070936
3725000,197.56,0.000202,0.000795,24,0.070936
3725001,197.56,0.000101,0.000795,24,0.070936
3725002,197.56,0.000253,0.000795,24,0.070936
3725003,197.56,0.000253,0.000795,24,0.070936
3725004,197.56,0.002126,0.000795,24,0.070936
3725005,6535.8,1.2e-05,0.02629,42,0.052486
3725006,6535.8,5e-06,0.02629,42,0.052486
3725007,6535.8,6.4e-05,0.02629,42,0.052486
3725008,6535.8,3e-06,0.02629,42,0.052486
3725009,6535.8,1.2e-05,0.02629,42,0.052486
3725010,6535.8,8e-06,0.02629,42,0.052486
3725011,6535.8,9.5e-05,0.02629,42,0.052486
3725012,6535.8,6.1e-05,0.02629,42,0.052486
3725013,6535.8,2e-06,0.02629,42,0.052486
3725014,6535.8,1.1e-05,0.02629,42,0.052486
3725015,6535.8,5e-06,0.02629,42,0.052486
3725016,6535.8,5.2e-05,0.02629,42,0.052486
3725017,6535.8,0.000435,0.02629,42,0.052486
3725018,6535.8,1.8e-05,0.02629,42,0.052486
3725019,6535.8,2.1e-05,0.02629,42,0.052486
3725020,6535.8,3e-06,0.02629,42,0.052486
3725021,6535.8,5e-06,0.02629,42,0.052486
3725022,6535.8,3e-06,0.02629,42,0.052486
3725023,6535.8,3e-06,0.02629,42,0.052486
3725024,6535.8,7.7e-05,0.02629,42,0.052486
3725025,6535.8,3e-06,0.02629,42,0.052486
3725026,6535.8,5e-06,0.02629,42,0.052486
3725027,6535.8,6e-06,0.02629,42,0.052486
3725028,6535.8,6e-06,0.02629,42,0.052486
3725029,6535.8,9e-06,0.02629,42,0.052486
3725030,6535.8,3e-06,0.02629,42,0.052486
3725031,6535.8,2.8e-05,0.02629,42,0.052486
3725032,6535.8,2e-06,0.02629,42,0.052486
3725033,6535.8,8e-06,0.02629,42,0.052486
3725034,6535.8,1.4e-05,0.02629,42,0.052486
3725035,6535.8,7.3e-05,0.02629,42,0.052486
3725036,6535.8,3e-06,0.02629,42,0.052486
3725037,6535.8,2e-06,0.02629,42,0.052486
3725038,6535.8,2e-06,0.02629,42,0.052486
3725039,6535.8,2e-06,0.02629,42,0.052486
3725040,66395.62,2e-06,0.267078,36,0.061084
3725041,66395.62,0.0,0.267078,36,0.061084
3725042,66395.62,1e-06,0.267078,36,0.061084
3725043,66395.62,8e-06,0.267078,36,0.061084
3725044,66395.62,0.0,0.267078,36,0.061084
3725045,66395.62,8.8e-05,0.267078,36,0.061084
3725046,66395.62,0.000264,0.267078,36,0.061084
3725047,66395.62,4e-06,0.267078,36,0.061084
3725048,66395.62,5.5e-05,0.267078,36,0.061084
3725049,66395.62,0.0,0.267078,36,0.061084
3725050,66395.62,0.0,0.267078,36,0.061084
3725051,66395.62,1e-06,0.267078,36,0.061084
3725052,66395.62,0.0,0.267078,36,0.061084
3725053,66395.62,0.0,0.267078,36,0.061084
3725054,66395.62,2e-06,0.267078,36,0.061084
3725055,66395.62,9e-06,0.267078,36,0.061084
3725056,66395.62,1e-06,0.267078,36,0.061084
3725057,66395.62,3.3e-05,0.267078,36,0.061084
3725058,66395.62,1e-06,0.267078,36,0.061084
3725059,66395.62,1e-06,0.267078,36,0.061084
