trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
82466,WA,RU,BASIC,BASIC,2693.21,21462.0,1.0,1.0,21462.0,7.968929
82482,WA,RU,BASIC,CONST,1581.64,12604.0,1.0,1.0,12604.0,7.968944
92115,WE,RU,SANDC,FURNI,10.25,4693.0,1.0,1.0,4693.0,457.853659
11502,CN,RU,BRICK,CONST,6.37,4586.0,1.0,1.0,4586.0,719.937206
85515,WA,RU,NATUR,WOODW,3692.11,3726.0,1.0,1.0,3726.0,1.009179
88441,WE,RU,CERAM,CONST,90.86,2578.0,1.0,1.0,2578.0,28.373322
13357,CN,RU,MOTO1,MOTO1,843.27,2040.0,1.0,1.0,2040.0,2.419154
12242,CN,RU,FABRI,CONST,669.63,1836.0,1.0,1.0,1836.0,2.741813
11348,CN,RU,BASIC,BASIC,539.58,1715.0,1.0,1.0,1715.0,3.178398
12099,CN,RU,ELECT,CONST,711.76,1528.0,1.0,1.0,1528.0,2.146791
82486,WA,RU,BASIC,CRUDE,170.59,1359.0,1.0,1.0,1359.0,7.966469
88484,WE,RU,CERAM,PLAST,47.72,1354.0,1.0,1.0,1354.0,28.373847
11781,CN,RU,CHEM1,HEALT,701.8,1230.0,1.0,1.0,1230.0,1.752636
92111,WE,RU,SANDC,CONST,2.66,1219.0,1.0,1.0,1219.0,458.270677
92113,WE,RU,SANDC,ELEC6,2.59,1188.0,1.0,1.0,1188.0,458.687259
88378,WE,RU,CEMEN,CONST,222.05,1098.0,1.0,1.0,1098.0,4.944832
11363,CN,RU,BASIC,CONST,316.88,1007.0,1.0,1.0,1007.0,3.177859
92112,WE,RU,SANDC,ELE11,1.94,889.0,1.0,1.0,889.0,458.247423
13678,CN,RU,OFFIC,OFFIC,465.63,855.0,1.0,1.0,855.0,1.836222
54456,KR,RU,MOTO1,MOTO1,1534.68,665.0,1.0,1.0,665.0,0.433315
14247,CN,RU,RUBBE,CONST,326.28,650.0,1.0,1.0,650.0,1.992154
85792,WA,RU,OFFIC,OFFIC,302.64,634.0,1.0,1.0,634.0,2.094898
13937,CN,RU,PLAST,RUBBE,281.04,632.0,1.0,1.0,632.0,2.24879
32557,FI,RU,SANDC,FURNI,5.9,623.0,1.0,1.0,623.0,105.59322
90796,WE,RU,MOTO1,MOTO1,1169.01,615.0,1.0,1.0,615.0,0.526086
85271,WA,RU,MOTO1,MOTO1,550.7,607.0,1.0,1.0,607.0,1.102234
86114,WA,RU,PLAST,RUBBE,163.36,580.0,1.0,1.0,580.0,3.550441
96017,WL,RU,OILSE,VEGE1,375.12,545.0,1.0,1.0,545.0,1.452868
91991,WE,RU,RUBBE,CONST,319.76,543.0,1.0,1.0,543.0,1.698149
88004,WE,RU,BASIC,BASIC,327.18,540.0,1.0,1.0,540.0,1.650468
91383,WE,RU,PLAST,RUBBE,389.52,517.0,1.0,1.0,517.0,1.327275
82505,WA,RU,BASIC,FOOD4,62.56,499.0,1.0,1.0,499.0,7.976343
14700,CN,RU,TRANS,TRANS,80.33,487.0,1.0,1.0,487.0,6.062492
82560,WA,RU,BASIC,RAILW,59.7,476.0,1.0,1.0,476.0,7.973199
82627,WA,RU,BITUM,CEREA,354.34,475.0,1.0,1.0,475.0,1.34052
12258,CN,RU,FABRI,FABRI,170.7,468.0,1.0,1.0,468.0,2.741652
83053,WA,RU,CHEM1,HEALT,13.31,465.0,1.0,1.0,465.0,34.936138
89249,WE,RU,FABRI,CONST,498.04,450.0,1.0,1.0,450.0,0.903542
13456,CN,RU,NONF1,FURNI,71.71,433.0,1.0,1.0,433.0,6.038209
81970,US,RU,TRANS,TRANS,410.12,411.0,1.0,1.0,411.0,1.002146
87815,WE,RU,ALUM1,FURNI,201.37,398.0,1.0,1.0,398.0,1.976461
91851,WE,RU,RAILW,MOTO1,567.31,393.0,1.0,1.0,393.0,0.692743
86201,WA,RU,POSTT,POSTT,1050.92,385.0,1.0,1.0,385.0,0.366346
84200,WA,RU,GASDI,WOODW,149.14,382.0,1.0,1.0,382.0,2.561352
86482,WA,RU,RAILW,MOTO1,145.1,379.0,1.0,1.0,379.0,2.611992
11647,CN,RU,CERAM,CONST,106.49,366.0,1.0,1.0,366.0,3.436942
12208,CN,RU,ELECT,TRANS,170.71,366.0,1.0,1.0,366.0,2.143987
92894,WF,RU,ALUM1,FURNI,37.2,361.0,1.0,1.0,361.0,9.704301
