trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
6886,JP,JP,SANDC,CONST,31939.13,369730.0,1.0,1.0,369730.0,11.576082
7074,JP,JP,STONE,CONST,13595.52,127674.0,1.0,1.0,127674.0,9.390888
5161,JP,JP,NONME,CONST,44261.24,127282.0,1.0,1.0,127282.0,2.875699
6895,JP,JP,SANDC,NONME,10075.94,116640.0,1.0,1.0,116640.0,11.576091
447,JP,JP,BASIC,BASIC,76368.93,45069.0,1.0,1.0,45069.0,0.590148
4807,JP,JP,MOTO1,MOTO1,109998.8,29357.0,1.0,1.0,29357.0,0.266885
7080,JP,JP,STONE,NONME,3075.14,28878.0,1.0,1.0,28878.0,9.390792
6885,JP,JP,SANDC,COKEO,1955.02,22632.0,1.0,1.0,22632.0,11.576352
1180,JP,JP,COKEO,BASIC,6010.81,21911.0,1.0,1.0,21911.0,3.645266
455,JP,JP,BASIC,CONST,27075.3,15979.0,1.0,1.0,15979.0,0.590169
5602,JP,JP,PLAST,RUBBE,40500.3,14381.0,1.0,1.0,14381.0,0.355084
4154,JP,JP,LANDT,CONST,82893.67,13160.0,1.0,1.0,13160.0,0.158758
1454,JP,JP,COPP1,COPP1,7535.7,12268.0,1.0,1.0,12268.0,1.627984
5439,JP,JP,PAPER,PAPER,24757.07,10595.0,1.0,1.0,10595.0,0.427959
3358,JP,JP,FOUND,MOTO1,13521.98,10549.0,1.0,1.0,10549.0,0.780137
6834,JP,JP,RUBBE,RUBBE,24457.01,9644.0,1.0,1.0,9644.0,0.394325
467,JP,JP,BASIC,MOTO1,15870.68,9366.0,1.0,1.0,9366.0,0.590145
1079,JP,JP,CHEMI,PAPER,1957.59,8994.0,1.0,1.0,8994.0,4.594425
881,JP,JP,CEMEN,NONME,4309.5,8609.0,1.0,1.0,8609.0,1.99768
4850,JP,JP,MOTOR,LANDT,37204.9,7782.0,1.0,1.0,7782.0,0.209166
7610,JP,JP,WHOLE,WHOLE,58984.45,7552.0,1.0,1.0,7552.0,0.128034
3275,JP,JP,FOOD5,FOOD5,39603.65,7470.0,1.0,1.0,7470.0,0.188619
899,JP,JP,CERAM,CONST,7411.05,6975.0,1.0,1.0,6975.0,0.941162
7069,JP,JP,STONE,CEMEN,740.16,6951.0,1.0,1.0,6951.0,9.391213
5145,JP,JP,NONME,BASIC,2322.56,6679.0,1.0,1.0,6679.0,2.875706
5446,JP,JP,PAPER,PRINT,14213.67,6083.0,1.0,1.0,6083.0,0.427968
7073,JP,JP,STONE,COKEO,632.69,5942.0,1.0,1.0,5942.0,9.391645
6567,JP,JP,RESEA,MOTO1,43988.16,5672.0,1.0,1.0,5672.0,0.128944
5143,JP,JP,NONME,ALUM1,1875.79,5394.0,1.0,1.0,5394.0,2.875588
6881,JP,JP,SANDC,CERAM,444.87,5150.0,1.0,1.0,5150.0,11.576416
5214,JP,JP,NONME,PRIVA,1741.3,5007.0,1.0,1.0,5007.0,2.875438
6591,JP,JP,RESEA,RADIO,36275.37,4678.0,1.0,1.0,4678.0,0.128958
3415,JP,JP,FURNI,FURNI,10437.08,4461.0,1.0,1.0,4461.0,0.427418
5381,JP,JP,PADDY,PROCE,19637.88,4408.0,1.0,1.0,4408.0,0.224464
462,JP,JP,BASIC,FURNI,6679.26,3942.0,1.0,1.0,3942.0,0.590185
3509,JP,JP,GASDI,CONST,18000.8,3765.0,1.0,1.0,3765.0,0.209157
240,JP,JP,ALUM1,ALUM1,5763.14,3749.0,1.0,1.0,3749.0,0.650513
7628,JP,JP,WOODW,CONST,20576.21,3490.0,1.0,1.0,3490.0,0.169613
6515,JP,JP,RESEA,CHEM1,26518.59,3420.0,1.0,1.0,3420.0,0.128966
6577,JP,JP,RESEA,OFFIC,26493.04,3416.0,1.0,1.0,3416.0,0.12894
3045,JP,JP,FABRI,MOTO1,11128.32,3374.0,1.0,1.0,3374.0,0.30319
6585,JP,JP,RESEA,PLAST,24930.36,3215.0,1.0,1.0,3215.0,0.128959
3391,JP,JP,FURNI,CONST,7388.27,3158.0,1.0,1.0,3158.0,0.427434
6809,JP,JP,RUBBE,OFFIC,7949.21,3134.0,1.0,1.0,3134.0,0.394253
255,JP,JP,ALUM1,FOUND,4748.27,3089.0,1.0,1.0,3089.0,0.650553
3022,JP,JP,FABRI,FURNI,10182.85,3087.0,1.0,1.0,3087.0,0.303157
5413,JP,JP,PAPER,FOOD5,7207.05,3084.0,1.0,1.0,3084.0,0.427914
5137,JP,JP,NONFE,NONF1,6151.48,3028.0,1.0,1.0,3028.0,0.492239
5202,JP,JP,NONME,NONME,1052.75,3027.0,1.0,1.0,3027.0,2.875327
7288,JP,JP,TEXTI,TEXTI,13340.73,2860.0,1.0,1.0,2860.0,0.214381
7293,JP,JP,TEXTI,WEARI,13224.24,2835.0,1.0,1.0,2835.0,0.214379
4108,JP,JP,KEROS,AIRTR,13235.29,2768.0,1.0,1.0,2768.0,0.209138
5852,JP,JP,PRINT,PRINT,13331.54,2754.0,1.0,1.0,2754.0,0.206578
5288,JP,JP,OFFIC,OFFIC,11878.24,2672.0,1.0,1.0,2672.0,0.224949
6749,JP,JP,RUBBE,BEVER,6738.31,2657.0,1.0,1.0,2657.0,0.394313
5890,JP,JP,PROCE,FOOD5,8716.07,2605.0,1.0,1.0,2605.0,0.298873
3015,JP,JP,FABRI,FABRI,8382.3,2541.0,1.0,1.0,2541.0,0.303139
1370,JP,JP,CONST,ELEC2,1987.91,2343.0,1.0,1.0,2343.0,1.178625
3465,JP,JP,FURNI,RESEA,5387.64,2303.0,1.0,1.0,2303.0,0.42746
6880,JP,JP,SANDC,CEMEN,190.87,2210.0,1.0,1.0,2210.0,11.578561
963,JP,JP,CHEM1,CHEM1,13227.15,2174.0,1.0,1.0,2174.0,0.164359
6087,JP,JP,RADIO,RADIO,11024.0,2155.0,1.0,1.0,2155.0,0.195483
487,JP,JP,BASIC,TRANS,3509.62,2071.0,1.0,1.0,2071.0,0.590092
4178,JP,JP,LANDT,FURNI,12998.88,2064.0,1.0,1.0,2064.0,0.158783
1362,JP,JP,CONST,CONST,1738.59,2050.0,1.0,1.0,2050.0,1.179116
3622,JP,JP,GLASS,FURNI,3101.81,2044.0,1.0,1.0,2044.0,0.65897
2982,JP,JP,FABRI,BEVER,6688.83,2028.0,1.0,1.0,2028.0,0.303192
712,JP,JP,BRICK,CONST,2638.91,2024.0,1.0,1.0,2024.0,0.766983
