trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
2812,61603.71,0.076469,0.088156,48,0.036785
115118,61603.71,0.072402,0.088156,48,0.036785
25037,61603.71,0.069496,0.088156,48,0.036785
49188,61603.71,0.068429,0.088156,48,0.036785
168526,16170.39,0.242919,0.02314,48,0.079038
60008,61603.71,0.060618,0.088156,48,0.036785
64910,30589.07,0.116633,0.043773,48,0.039566
60985,74509.98,0.045046,0.106625,48,0.016689
153801,61603.71,0.053099,0.088156,48,0.036785
158650,30589.07,0.106627,0.043773,48,0.039566
63788,16530.9,0.193592,0.023656,48,0.062062
49899,74509.98,0.041828,0.106625,48,0.016689
91677,61603.71,0.049572,0.088156,48,0.036785
160959,74509.98,0.040127,0.106625,48,0.016689
37231,74509.98,0.039419,0.106625,48,0.016689
126703,74509.98,0.039309,0.106625,48,0.016689
125775,61603.71,0.043787,0.088156,48,0.036785
92252,42557.38,0.061581,0.0609,48,0.019381
78125,74509.98,0.032541,0.106625,48,0.016689
3714,74509.98,0.030813,0.106625,48,0.016689
65731,13502.88,0.167713,0.019323,48,0.077252
12219,74509.98,0.030117,0.106625,48,0.016689
160339,61603.71,0.036023,0.088156,48,0.036785
163091,16530.9,0.133445,0.023656,48,0.062062
60738,42557.38,0.050893,0.0609,48,0.019381
37070,42557.38,0.047678,0.0609,48,0.019381
23541,20318.54,0.099801,0.029076,48,0.021069
3493,42557.38,0.047423,0.0609,48,0.019381
150662,74509.98,0.026937,0.106625,48,0.016689
126461,42557.38,0.047099,0.0609,48,0.019381
115991,42557.38,0.04707,0.0609,48,0.019381
112520,30589.07,0.065305,0.043773,48,0.039566
66884,61603.71,0.032097,0.088156,48,0.036785
89345,20563.69,0.091263,0.029427,48,0.02505
92466,74509.98,0.025128,0.106625,48,0.016689
65758,11111.24,0.163805,0.0159,48,0.073732
137459,13502.88,0.13384,0.019323,48,0.077252
173978,13502.88,0.13289,0.019323,48,0.077252
30898,16209.81,0.108377,0.023196,48,0.026369
104200,6311.16,0.270388,0.009031,48,0.106752
57085,20563.69,0.082125,0.029427,48,0.02505
23434,12242.3,0.13679,0.017519,48,0.032624
29249,74509.98,0.021773,0.106625,48,0.016689
134869,74509.98,0.020992,0.106625,48,0.016689
57377,30589.07,0.05068,0.043773,48,0.039566
137486,11111.24,0.130721,0.0159,48,0.073732
174005,11111.24,0.129794,0.0159,48,0.073732
25153,8093.89,0.177235,0.011582,48,0.053523
13171,4529.59,0.311838,0.006482,48,0.108032
72009,61603.71,0.02217,0.088156,48,0.036785
121587,1451.28,0.936394,0.002077,48,0.876864
163963,30589.07,0.042906,0.043773,48,0.039566
182104,61603.71,0.019014,0.088156,48,0.036785
10138,8532.03,0.133757,0.012209,48,0.064389
42521,61603.71,0.018478,0.088156,48,0.036785
116230,74509.98,0.014693,0.106625,48,0.016689
77965,42557.38,0.025675,0.0609,48,0.019381
167059,16209.81,0.067079,0.023196,48,0.026369
67708,74509.98,0.014437,0.106625,48,0.016689
155957,30589.07,0.034384,0.043773,48,0.039566
23474,12330.78,0.083321,0.017645,48,0.0157
548,30589.07,0.03358,0.043773,48,0.039566
128593,36392.29,0.027964,0.052078,48,0.008285
69731,16170.39,0.062442,0.02314,48,0.079038
154184,74509.98,0.013483,0.106625,48,0.016689
9424,30589.07,0.03265,0.043773,48,0.039566
164741,13502.88,0.069774,0.019323,48,0.077252
159023,20318.54,0.045931,0.029076,48,0.021069
113162,8532.03,0.109291,0.012209,48,0.064389
36452,61603.71,0.014793,0.088156,48,0.036785
66115,6311.16,0.143449,0.009031,48,0.106752
15530,8532.03,0.104564,0.012209,48,0.064389
185433,74509.98,0.011824,0.106625,48,0.016689
24385,36392.29,0.024038,0.052078,48,0.008285
89382,20302.11,0.04245,0.029053,48,0.013557
120208,13502.88,0.063283,0.019323,48,0.077252
65742,5060.54,0.16846,0.007242,48,0.077935
74713,61603.71,0.013655,0.088156,48,0.036785
11329,61603.71,0.013628,0.088156,48,0.036785
24403,20302.11,0.041285,0.029053,48,0.013557
11542,6816.74,0.119661,0.009755,48,0.034017
82380,8164.04,0.099691,0.011683,48,0.024777
110767,74509.98,0.010854,0.106625,48,0.016689
92260,74509.98,0.010636,0.106625,48,0.016689
100227,74509.98,0.010581,0.106625,48,0.016689
51953,20000.52,0.038867,0.028621,48,0.010449
57122,20302.11,0.0382,0.029053,48,0.013557
159281,8532.03,0.090542,0.012209,48,0.064389
158918,12242.3,0.062955,0.017519,48,0.032624
162813,16170.39,0.047309,0.02314,48,0.079038
123303,20563.69,0.036909,0.029427,48,0.02505
164768,11111.24,0.068148,0.0159,48,0.073732
118540,16170.39,0.046701,0.02314,48,0.079038
54582,74509.98,0.010053,0.106625,48,0.016689
9093,20563.69,0.03637,0.029427,48,0.02505
127417,8299.11,0.089636,0.011876,48,0.036937
106627,11541.58,0.063763,0.016516,48,0.013799
118196,36392.29,0.020125,0.052078,48,0.008285
157945,11541.58,0.062151,0.016516,48,0.013799
94065,36392.29,0.019676,0.052078,48,0.008285
67028,8093.89,0.087466,0.011582,48,0.053523
27062,36392.29,0.019391,0.052078,48,0.008285
116623,16209.81,0.043479,0.023196,48,0.026369
37704,16209.81,0.043457,0.023196,48,0.026369
62989,36392.29,0.019311,0.052078,48,0.008285
117067,20318.54,0.034559,0.029076,48,0.021069
113992,36392.29,0.019172,0.052078,48,0.008285
121558,20563.69,0.033916,0.029427,48,0.02505
