trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
2319,WM,WM,CONST,REALE,98001.79,0,0
2314,WM,WM,CONST,PUBLI,51383.9,0,0
2237,WM,WM,CONST,CONST,50318.15,0,0
2240,WM,WM,CONST,CRUDE,48803.79,0,0
7567,WM,WM,NATUR,ELEC2,41454.39,0,0
7579,WM,WM,NATUR,FURNI,20359.96,0,0
11844,WM,WM,SUPPO,SEACO,12554.29,0,0
9074,WM,WM,POSTT,POSTT,9963.48,0,0
639,WM,WM,BASIC,BASIC,9795.5,0,0
2244,WM,WM,CONST,EDUCA,9529.59,0,0
10206,WM,WM,RAWMI,DAIRY,8344.78,0,0
1181,WM,WM,BUSIN,HEALT,8116.43,0,0
4385,WM,WM,FINAN,REALE,8109.41,0,0
2268,WM,WM,CONST,HEALT,8009.38,0,0
9196,WM,WM,POULT,POULT,7211.3,0,0
12950,WM,WM,WHOLE,HEALT,6879.52,0,0
9170,WM,WM,POULT,MEAT1,6775.27,0,0
1154,WM,WM,BUSIN,CRUDE,6725.36,0,0
1227,WM,WM,BUSIN,PUBLI,6495.9,0,0
12235,WM,WM,TRAN2,CRUDE,6307.64,0,0
7364,WM,WM,MOTO1,MOTO1,6282.65,0,0
7562,WM,WM,NATUR,CRUDE,6196.17,0,0
4571,WM,WM,FISHF,FISH5,6190.94,0,0
1139,WM,WM,BUSIN,BUSIN,6014.77,0,0
2323,WM,WM,CONST,RESEA,5826.91,0,0
2308,WM,WM,CONST,POSTT,5727.36,0,0
12926,WM,WM,WHOLE,CRUDE,5671.12,0,0
7620,WM,WM,NATUR,PFERT,5522.54,0,0
4325,WM,WM,FINAN,FINAN,5470.99,0,0
11847,WM,WM,SUPPO,SUPPO,5361.35,0,0
11972,WM,WM,TEXTI,TEXTI,5221.75,0,0
3241,WM,WM,ELEC2,CRUDE,5155.71,0,0
12947,WM,WM,WHOLE,GASDI,5137.36,0,0
7608,WM,WM,NATUR,NATUR,5052.06,0,0
6100,WM,WM,LANDT,PUBLI,4920.67,0,0
11792,WM,WM,SUPPO,LANDT,4752.64,0,0
1232,WM,WM,BUSIN,REALE,4691.35,0,0
12817,WM,WM,WHEAT,FOOD5,4594.99,0,0
6117,WM,WM,LANDT,SUPPO,4539.01,0,0
1319,WM,WM,CATTL,MEATC,4493.45,0,0
10401,WM,WM,REALE,REALE,4473.37,0,0
4695,WM,WM,FOOD5,FOOD5,4472.83,0,0
2852,WM,WM,DISTR,DISTR,4388.72,0,0
6033,WM,WM,LANDT,EDUCA,4296.35,0,0
11731,WM,WM,SUPPO,AIRTR,4204.23,0,0
5801,WM,WM,INSUR,INSUR,4051.93,0,0
11153,WM,WM,SALEM,CRUDE,3960.91,0,0
5969,WM,WM,KEROS,PUBLI,3934.15,0,0
11480,WM,WM,SEACO,SEACO,3910.11,0,0
1158,WM,WM,BUSIN,EDUCA,3890.48,0,0
12650,WM,WM,VEGET,VEGET,3813.34,0,0
12578,WM,WM,VEGET,FOOD5,3793.77,0,0
3244,WM,WM,ELEC2,DISTR,3765.26,0,0
1150,WM,WM,BUSIN,COMPU,3764.66,0,0
12923,WM,WM,WHOLE,CONST,3720.95,0,0
6062,WM,WM,LANDT,LANDT,3664.98,0,0
10352,WM,WM,REALE,HEALT,3543.59,0,0
11183,WM,WM,SALEM,LANDT,3400.77,0,0
7540,WM,WM,NATUR,BASIC,3349.3,0,0
11979,WM,WM,TEXTI,WEARI,3301.66,0,0
10783,WM,WM,RETA1,CONST,3239.91,0,0
12970,WM,WM,WHOLE,MOTOR,3205.09,0,0
252,WM,WM,ALUM1,ALUM1,3193.56,0,0
12978,WM,WM,WHOLE,OFFIC,3146.01,0,0
11070,WM,WM,RUBBE,MOTO1,3132.97,0,0
10810,WM,WM,RETA1,HEALT,3051.6,0,0
674,WM,WM,BASIC,FABRI,3004.25,0,0
1655,WM,WM,CEREA,FOOD5,2996.97,0,0
1272,WM,WM,CATTL,CATTL,2981.16,0,0
12960,WM,WM,WHOLE,LIQUE,2897.98,0,0
10786,WM,WM,RETA1,CRUDE,2887.69,0,0
8482,WM,WM,PAPER,PAPER,2747.4,0,0
2605,WM,WM,DAIRY,DAIRY,2699.55,0,0
2292,WM,WM,CONST,NATUR,2685.99,0,0
2370,WM,WM,COPP1,COPP1,2677.2,0,0
5351,WM,WM,HEALT,HEALT,2658.93,0,0
519,WM,WM,AUXIL,FINAN,2607.6,0,0
6128,WM,WM,LANDT,WHOLE,2575.24,0,0
13143,WM,WM,WOODW,WOODW,2562.34,0,0
8084,WM,WM,OFFIC,OFFIC,2561.05,0,0
1186,WM,WM,BUSIN,INSUR,2559.22,0,0
10737,WM,WM,RESEA,RESEA,2485.1,0,0
12943,WM,WM,WHOLE,FOOD5,2475.96,0,0
9383,WM,WM,PRINT,EDUCA,2472.27,0,0
10807,WM,WM,RETA1,GASDI,2471.78,0,0
4309,WM,WM,FINAN,CRUDE,2471.67,0,0
7553,WM,WM,NATUR,CHEM1,2447.74,0,0
9446,WM,WM,PRINT,PUBLI,2434.22,0,0
10803,WM,WM,RETA1,FOOD5,2362.97,0,0
534,WM,WM,AUXIL,INSUR,2358.54,0,0
12893,WM,WM,WHEAT,WHEAT,2280.59,0,0
10331,WM,WM,REALE,EDUCA,2277.7,0,0
4962,WM,WM,FOUND,MOTO1,2254.45,0,0
10037,WM,WM,RADIO,RADIO,2243.57,0,0
6309,WM,WM,LEATH,LEATH,2237.77,0,0
482,WM,WM,AUXIL,AUXIL,2093.33,0,0
10154,WM,WM,RAILW,RAILW,2075.6,0,0
9044,WM,WM,POSTT,LANDT,2068.56,0,0
7580,WM,WM,NATUR,GASDI,2037.6,0,0
1183,WM,WM,BUSIN,HOTEL,2035.11,0,0
11833,WM,WM,SUPPO,RAILW,2034.13,0,0
7607,WM,WM,NATUR,NATU1,2024.98,0,0
5514,WM,WM,HOTEL,PUBLI,2008.02,0,0
7841,WM,WM,NONF1,NONF1,1940.5,0,0
810,WM,WM,BEVER,HOTEL,1919.26,0,0
12956,WM,WM,WHOLE,KEROS,1898.32,0,0
4285,WM,WM,FINAN,AUXIL,1874.38,0,0
7498,WM,WM,NAPHT,PFERT,1804.82,0,0
4193,WM,WM,FABRI,FABRI,1796.17,0,0
