trade_id,factor_id,level
2824225,901,92232964.919
2824225,902,9392.014
2824225,903,2595.99
2824226,901,6735.351
2824226,902,0.686
2824226,903,0.19
2824227,901,53171309.501
2824227,902,5414.395
2824227,903,1496.56
2824228,901,5440567.098
2824228,902,554.009
2824228,903,153.13
2824229,901,1107563.419
2824229,902,112.782
2824229,903,31.173
2824230,901,11266765.589
2824230,902,1147.286
2824230,903,317.115
2824231,901,1275362.522
2824231,902,129.869
2824231,903,35.896
2824232,901,21937463.216
2824232,902,2233.875
2824232,903,617.452
2824233,901,13674.648
2824233,902,1.392
2824233,903,0.385
2824234,901,19639279.669
2824234,902,1999.853
2824234,903,552.767
2824235,901,17620954.855
2824235,902,1794.329
2824235,903,495.96
2824236,901,9537872.931
2824236,902,971.234
2824236,903,268.453
2824237,901,5985995.818
2824237,902,609.549
2824237,903,168.482
2824238,901,7987241.3
2824238,902,813.335
2824238,903,224.809
2824239,901,13205355.423
2824239,902,1344.691
2824239,903,371.678
2824240,901,866970.817
2824240,902,88.283
2824240,903,24.402
2824241,901,10278784.421
2824241,902,1046.681
2824241,903,289.307
2824242,901,695497906.07
2824242,902,70822.032
2824242,903,19575.492
2824243,901,375268337.048
2824243,902,38213.294
2824243,903,10562.307
2824244,901,19129.85
2824244,902,1.948
2824244,903,0.538
2824245,901,91712.898
2824245,902,9.339
2824245,903,2.581
2824246,901,6084.979
2824246,902,0.62
2824246,903,0.171
2824247,901,15093.631
2824247,902,1.537
2824247,903,0.425
2824248,901,126095.061
2824248,902,12.84
2824248,903,3.549
2824249,901,13650.023
2824249,902,1.39
2824249,903,0.384
2824250,901,73834.313
2824250,902,7.518
2824250,903,2.078
2824251,901,2473.642
2824251,902,0.252
2824251,903,0.07
2824252,901,12346.746
2824252,902,1.257
2824252,903,0.348
2824253,901,6323.883
2824253,902,0.644
2824253,903,0.178
2824254,901,8684.652
2824254,902,0.884
2824254,903,0.244
2824255,901,116688.162
2824255,902,11.882
2824255,903,3.284
2824256,901,2888.44
2824256,902,0.294
2824256,903,0.081
2824257,901,78484.19
2824257,902,7.992
