trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
1252599,FR,CH,SANDC,DIST1,53.45,6469.0,1.0,1.0,6469.0,121.028999
1219599,FR,US,TRANS,TRANS,6430.19,2337.0,1.0,1.0,2337.0,0.363442
1132489,FR,DE,MOTO1,MOTO1,7010.94,2049.0,1.0,1.0,2049.0,0.292258
1129048,FR,DE,SANDC,COKEO,14.97,1812.0,1.0,1.0,1812.0,121.042084
1228408,FR,CN,TRANS,TRANS,4827.61,1754.0,1.0,1.0,1754.0,0.363327
1129085,FR,DE,SANDC,DISTR,10.85,1313.0,1.0,1.0,1313.0,121.013825
1271712,FR,WA,BEVER,HOTEL,822.6,1261.0,1.0,1.0,1261.0,1.532944
1119766,FR,BE,HOTEL,SUPPO,4140.47,1083.0,1.0,1.0,1083.0,0.261565
1225946,FR,CN,SANDC,CERAM,8.78,1063.0,1.0,1.0,1063.0,121.070615
1132580,FR,DE,TRANS,TRANS,2820.89,1025.0,1.0,1.0,1025.0,0.36336
1118406,FR,BE,MOTO1,MOTO1,3504.89,1024.0,1.0,1.0,1024.0,0.292163
1225945,FR,CN,SANDC,GLASS,7.33,887.0,1.0,1.0,887.0,121.00955
1212667,FR,GB,BEVER,HOTEL,552.55,847.0,1.0,1.0,847.0,1.532893
1140482,FR,ES,SANDC,CONST,6.94,840.0,1.0,1.0,840.0,121.037464
1226198,FR,CN,FOOD5,POULT,494.39,840.0,1.0,1.0,840.0,1.699063
1225950,FR,CN,SANDC,BASIC,6.9,836.0,1.0,1.0,836.0,121.15942
1225948,FR,CN,SANDC,CEMEN,6.82,826.0,1.0,1.0,826.0,121.11437
1287033,FR,WF,SANDC,REALE,6.67,808.0,1.0,1.0,808.0,121.13943
1133741,FR,DE,HOTEL,SUPPO,3076.94,805.0,1.0,1.0,805.0,0.261624
1227299,FR,CN,CHEM1,CHEM1,763.15,779.0,1.0,1.0,779.0,1.020769
1271195,FR,WA,SANDC,CHEM1,6.13,742.0,1.0,1.0,742.0,121.044046
