trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
66988,CA,US,CRUDE,GASDI,33758.21,210.0,1.0,1.0,210.0,0.006221
65891,CA,US,BASIC,BASIC,9744.31,136.0,1.0,1.0,136.0,0.013957
66996,CA,US,CRUDE,MOTOR,19993.8,124.0,1.0,1.0,124.0,0.006202
67008,CA,US,CRUDE,SANDC,10422.07,65.0,1.0,1.0,65.0,0.006237
67009,CA,US,CRUDE,STONE,10121.75,63.0,1.0,1.0,63.0,0.006224
66993,CA,US,CRUDE,LIQUE,8225.44,51.0,1.0,1.0,51.0,0.0062
68160,CA,US,FISH5,HOTEL,992.72,49.0,1.0,1.0,49.0,0.049359
72294,CA,US,WOODW,CONST,2905.29,45.0,1.0,1.0,45.0,0.015489
68156,CA,US,FISH5,EDUCA,909.02,45.0,1.0,1.0,45.0,0.049504
65715,CA,US,ALUM1,ALUM1,3043.9,40.0,1.0,1.0,40.0,0.013141
68216,CA,US,FOOD5,FOOD5,2848.62,40.0,1.0,1.0,40.0,0.014042
13091,CA,CN,PULP5,PAPER,2475.46,38.0,1.0,1.0,38.0,0.015351
68159,CA,US,FISH5,HEALT,756.08,38.0,1.0,1.0,38.0,0.050259
68220,CA,US,FOOD5,HOTEL,2498.08,35.0,1.0,1.0,35.0,0.014011
69789,CA,US,MOTO1,SALEM,2585.25,33.0,1.0,1.0,33.0,0.012765
72393,CA,US,WOODW,WOODW,1936.56,30.0,1.0,1.0,30.0,0.015491
68398,CA,US,FURNI,REALE,1790.23,28.0,1.0,1.0,28.0,0.01564
65736,CA,US,ALUM1,FABRI,1882.95,25.0,1.0,1.0,25.0,0.013277
71631,CA,US,RUBBE,REALE,1857.0,25.0,1.0,1.0,25.0,0.013463
65777,CA,US,ALUM1,REALE,1889.63,25.0,1.0,1.0,25.0,0.01323
40804,CA,JP,PRIVA,NONFE,463.32,24.0,1.0,1.0,24.0,0.0518
69696,CA,US,MOTO1,EDUCA,1748.44,23.0,1.0,1.0,23.0,0.013155
68213,CA,US,FOOD5,EDUCA,1626.59,23.0,1.0,1.0,23.0,0.01414
66873,CA,US,COPP1,COPP1,1279.86,22.0,1.0,1.0,22.0,0.017189
70783,CA,US,PFERT,PFERT,2604.33,22.0,1.0,1.0,22.0,0.008447
69734,CA,US,MOTO1,LANDT,1704.53,22.0,1.0,1.0,22.0,0.012907
67928,CA,US,FABRI,CONST,1503.28,21.0,1.0,1.0,21.0,0.013969
70642,CA,US,PAPER,PAPER,1331.68,21.0,1.0,1.0,21.0,0.01577
12363,CA,CN,MEATP,MEATP,1095.24,20.0,1.0,1.0,20.0,0.018261
71570,CA,US,RUBBE,HEALT,1499.26,20.0,1.0,1.0,20.0,0.01334
69878,CA,US,MOTOR,LANDT,2121.23,20.0,1.0,1.0,20.0,0.009428
72365,CA,US,WOODW,REALE,1307.76,20.0,1.0,1.0,20.0,0.015293
70029,CA,US,NATUR,ELEC2,2429.38,19.0,1.0,1.0,19.0,0.007821
66352,CA,US,CATTL,MEATC,912.69,19.0,1.0,1.0,19.0,0.020818
71526,CA,US,RUBBE,BUSIN,1344.08,18.0,1.0,1.0,18.0,0.013392
12765,CA,CN,OILSE,PLAST,1861.55,18.0,1.0,1.0,18.0,0.009669
66985,CA,US,CRUDE,CHEM1,2908.04,18.0,1.0,1.0,18.0,0.00619
66582,CA,US,CHEM1,HEALT,1178.57,16.0,1.0,1.0,16.0,0.013576
68219,CA,US,FOOD5,HEALT,1148.4,16.0,1.0,1.0,16.0,0.013932
70663,CA,US,PAPER,RETA1,1046.27,16.0,1.0,1.0,16.0,0.015292
65741,CA,US,ALUM1,FOUND,1162.56,15.0,1.0,1.0,15.0,0.012903
66337,CA,US,BUSIN,WHOLE,804.34,15.0,1.0,1.0,15.0,0.018649
72061,CA,US,VEGET,FOOD5,953.88,15.0,1.0,1.0,15.0,0.015725
69493,CA,US,MEATC,HEALT,740.89,15.0,1.0,1.0,15.0,0.020246
66307,CA,US,BUSIN,REALE,709.0,14.0,1.0,1.0,14.0,0.019746
13684,CA,CN,VEGET,FOOD5,864.94,14.0,1.0,1.0,14.0,0.016186
71580,CA,US,RUBBE,LANDT,945.66,13.0,1.0,1.0,13.0,0.013747
68185,CA,US,FISHF,HOTEL,904.75,13.0,1.0,1.0,13.0,0.014369
70832,CA,US,PIGS9,MEATP,632.43,13.0,1.0,1.0,13.0,0.020556
67931,CA,US,FABRI,CRUDE,939.44,13.0,1.0,1.0,13.0,0.013838
72002,CA,US,TRANS,RAILW,902.61,13.0,1.0,1.0,13.0,0.014403
66990,CA,US,CRUDE,HEAVY,2073.34,13.0,1.0,1.0,13.0,0.00627
69683,CA,US,MOTO1,CHEM1,987.6,13.0,1.0,1.0,13.0,0.013163
68202,CA,US,FOOD5,BEVER,930.11,13.0,1.0,1.0,13.0,0.013977
67497,CA,US,ELEC4,REALE,1040.39,12.0,1.0,1.0,12.0,0.011534
68482,CA,US,GASDI,LANDT,1308.43,12.0,1.0,1.0,12.0,0.009171
71662,CA,US,RUBBE,WHOLE,928.04,12.0,1.0,1.0,12.0,0.01293
69002,CA,US,KEROS,AIRTR,1232.67,12.0,1.0,1.0,12.0,0.009735
71125,CA,US,PULP5,PAPER,777.95,12.0,1.0,1.0,12.0,0.015425
71397,CA,US,RESEA,EDUCA,596.33,12.0,1.0,1.0,12.0,0.020123
71926,CA,US,TEXTI,RETA1,794.26,12.0,1.0,1.0,12.0,0.015108
72015,CA,US,TRANS,TRANS,851.27,12.0,1.0,1.0,12.0,0.014097
66214,CA,US,BUSIN,BUSIN,556.82,11.0,1.0,1.0,11.0,0.019755
67917,CA,US,FABRI,BUSIN,774.43,11.0,1.0,1.0,11.0,0.014204
