trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
72294,CA,US,WOODW,CONST,2905.29,289231.908,2.0,2.0,289183.0,48.908,99.553541
72393,CA,US,WOODW,WOODW,1936.56,192791.601,2.0,2.0,192759.0,32.601,99.553642
72365,CA,US,WOODW,REALE,1307.76,130192.015,2.0,2.0,130170.0,22.015,99.553446
13091,CA,CN,PULP5,PAPER,2475.46,106900.392,2.0,2.0,106793.0,107.392,43.184051
41484,CA,JP,WOODW,CONST,599.51,59683.092,2.0,2.0,59673.0,10.092,99.553122
72317,CA,US,WOODW,HOTEL,546.63,54418.202,2.0,2.0,54409.0,9.202,99.552169
72363,CA,US,WOODW,RAILW,502.05,49980.452,2.0,2.0,49972.0,8.452,99.552738
11780,CA,CN,FORES,WOODW,197.45,48171.996,2.0,2.0,48170.0,1.996,243.970605
72369,CA,US,WOODW,RETA1,441.69,43971.435,2.0,2.0,43964.0,7.435,99.552707
72390,CA,US,WOODW,WHOLE,403.2,40139.788,2.0,2.0,40133.0,6.788,99.553046
72286,CA,US,WOODW,BUSIN,348.23,34667.862,2.0,2.0,34662.0,5.862,99.554496
40138,CA,JP,FORES,WOODW,141.9,34619.434,2.0,2.0,34618.0,1.434,243.970641
71125,CA,US,PULP5,PAPER,777.95,33594.75,2.0,2.0,33561.0,33.75,43.183688
72348,CA,US,WOODW,PAPER,315.22,31381.307,2.0,2.0,31376.0,5.307,99.553667
70642,CA,US,PAPER,PAPER,1331.68,26519.705,2.0,2.0,26393.0,126.705,19.914473
66352,CA,US,CATTL,MEATC,912.69,25563.286,2.0,2.0,25543.0,20.286,28.008728
11758,CA,CN,FORES,PAPER,101.88,24855.03,2.0,2.0,24854.0,1.03,243.963781
68276,CA,US,FORES,FORES,90.09,21977.911,2.0,2.0,21977.0,0.911,243.955056
70663,CA,US,PAPER,RETA1,1046.27,20836.549,2.0,2.0,20737.0,99.549,19.915078
68301,CA,US,FORES,WOODW,81.42,19864.823,2.0,2.0,19864.0,0.823,243.979649
12765,CA,CN,OILSE,PLAST,1861.55,19435.658,2.0,2.0,19408.0,27.658,10.440578
72315,CA,US,WOODW,HEALT,182.59,18177.074,2.0,2.0,18174.0,3.074,99.551312
69493,CA,US,MEATC,HEALT,740.89,17385.926,2.0,2.0,17369.0,16.926,23.466272
13878,CA,CN,WOODW,FURNI,170.52,16975.871,2.0,2.0,16973.0,2.871,99.553548
13864,CA,CN,WOODW,CONST,158.17,15745.663,2.0,2.0,15743.0,2.663,99.548985
68295,CA,US,FORES,RUBBE,60.01,14639.607,2.0,2.0,14639.0,0.607,243.952791
72366,CA,US,WOODW,RECRE,129.39,12881.178,2.0,2.0,12879.0,2.178,99.553118
72299,CA,US,WOODW,EDUCA,128.7,12812.166,2.0,2.0,12810.0,2.166,99.550629
13902,CA,CN,WOODW,PAPER,122.34,12179.059,2.0,2.0,12177.0,2.059,99.550915
69494,CA,US,MEATC,HOTEL,515.57,12097.779,2.0,2.0,12086.0,11.779,23.464862
41496,CA,JP,WOODW,FURNI,120.12,11958.022,2.0,2.0,11956.0,2.022,99.550633
10962,CA,CN,CEREA,FOOD5,1557.6,11689.928,2.0,2.0,11671.0,18.928,7.50509
70688,CA,US,PAPER,WHOLE,562.59,11203.529,2.0,2.0,11150.0,53.529,19.914199
