trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
83190,WA,AU,CRUDE,MOTOR,5457.85,0,0
83771,WA,AU,GASDI,CONST,4866.55,0,0
84390,WA,AU,KEROS,AIRTR,4145.57,0,0
84099,WA,AU,HEAVY,SEACO,2691.66,0,0
82662,WA,AU,BUSIN,REALE,2555.97,0,0
83759,WA,AU,GASDI,BITUM,2037.72,0,0
83183,WA,AU,CRUDE,GASDI,1863.75,0,0
79227,US,AU,FINAN,REALE,1689.78,0,0
95650,WM,AU,PFERT,BITUM,1544.65,0,0
83186,WA,AU,CRUDE,KEROS,1522.09,0,0
84500,WA,AU,LANDT,PUBLI,1482.72,0,0
83501,WA,AU,FINAN,REALE,1338.86,0,0
83206,WA,AU,CRUDE,RUBBE,1257.11,0,0
12256,CN,AU,FABRI,CONST,1235.43,0,0
78520,US,AU,BUSIN,REALE,1179.04,0,0
82366,WA,AU,BASIC,CONST,1155.83,0,0
83311,WA,AU,FABRI,CONST,1080.78,0,0
14574,CN,AU,RUBBE,CONST,1065.4,0,0
85061,WA,AU,MOTO1,LANDT,1061.33,0,0
87134,WA,AU,SUPPO,BITUM,1039.26,0,0
83189,WA,AU,CRUDE,LIQUE,909.1,0,0
85219,WA,AU,MOTOR,PUBLI,902.65,0,0
82657,WA,AU,BUSIN,PUBLI,852.6,0,0
19030,DE,AU,MACHI,BITUM,840.77,0,0
85150,WA,AU,MOTOR,CONST,836.96,0,0
32369,GB,AU,FINAN,REALE,816.36,0,0
82581,WA,AU,BUSIN,BUSIN,762.59,0,0
82591,WA,AU,BUSIN,CONST,733.93,0,0
83814,WA,AU,GASDI,NATUR,713.98,0,0
84205,WA,AU,HOTEL,PUBLI,703.36,0,0
12130,CN,AU,ELECT,CONST,667.35,0,0
12634,CN,AU,FURNI,HEALT,648.95,0,0
86786,WA,AU,RUBBE,CONST,642.25,0,0
13713,CN,AU,OFFIC,EDUCA,639.7,0,0
84462,WA,AU,LANDT,LANDT,633.25,0,0
82664,WA,AU,BUSIN,RESEA,626.31,0,0
85550,WA,AU,OFFIC,EDUCA,625.53,0,0
12615,CN,AU,FURNI,EDUCA,622.73,0,0
95700,WM,AU,PFERT,PLANT,622.02,0,0
14645,CN,AU,RUBBE,REALE,621.33,0,0
43160,IE,AU,WHOLE,SALEM,614.8,0,0
87865,WA,AU,WOODW,CONST,604.94,0,0
82704,WA,AU,CEMEN,CONST,604.05,0,0
82590,WA,AU,BUSIN,COMPU,558.74,0,0
82578,WA,AU,BUSIN,BITUM,557.92,0,0
83849,WA,AU,GASDI,SEACO,552.47,0,0
34285,GB,AU,SEACO,NATUR,549.9,0,0
15229,CN,AU,WEARI,PUBLI,543.55,0,0
87195,WA,AU,SUPPO,NATUR,536.25,0,0
84281,WA,AU,INSUR,AUXIL,529.73,0,0
82637,WA,AU,BUSIN,NATUR,523.11,0,0
79185,US,AU,FINAN,INSUR,513.56,0,0
85791,WA,AU,PFERT,BITUM,508.67,0,0
53196,KR,AU,GASDI,CONST,504.32,0,0
15369,CN,AU,WOODW,CONST,491.54,0,0
84520,WA,AU,LANDT,SUPPO,453.74,0,0
85166,WA,AU,MOTOR,FINAN,443.98,0,0
15187,CN,AU,WEARI,HEALT,442.17,0,0
84363,WA,AU,INSUR,REALE,435.77,0,0
83169,WA,AU,CRUDE,COPP1,431.43,0,0
84154,WA,AU,HOTEL,FINAN,419.29,0,0
83861,WA,AU,GASDI,VEGET,417.13,0,0
60337,NL,AU,BUSIN,REALE,411.57,0,0
12243,CN,AU,FABRI,BITUM,409.28,0,0
85114,WA,AU,MOTO1,SUPPO,407.94,0,0
83460,WA,AU,FINAN,INSUR,406.9,0,0
85212,WA,AU,MOTOR,POSTT,400.21,0,0
81205,US,AU,RUBBE,CONST,399.81,0,0
85074,WA,AU,MOTO1,MOTO1,393.59,0,0
78516,US,AU,BUSIN,PUBLI,393.29,0,0
84409,WA,AU,LANDT,AUXIL,391.33,0,0
31754,GB,AU,BUSIN,REALE,391.26,0,0
