trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
83190,6300.56,0.866248,0.026625,47,0.753743
83771,28737.26,0.169346,0.121439,48,0.041322
84390,6031.07,0.687369,0.025486,48,0.482602
84099,5088.08,0.529013,0.021501,48,0.30312
82662,19357.0,0.132044,0.081799,48,0.040865
83759,15361.97,0.132647,0.064917,48,0.042268
83183,2206.1,0.844817,0.009323,45,0.716966
79227,19357.0,0.087296,0.081799,48,0.040865
95650,15361.97,0.10055,0.064917,48,0.042268
83186,1825.94,0.833593,0.007716,46,0.698091
84500,17619.3,0.084153,0.074456,48,0.020205
83501,19357.0,0.069167,0.081799,48,0.040865
83206,2120.6,0.592809,0.008961,48,0.35755
12256,28737.26,0.042991,0.121439,48,0.041322
78520,19357.0,0.06091,0.081799,48,0.040865
82366,28737.26,0.040221,0.121439,48,0.041322
83311,28737.26,0.037609,0.121439,48,0.041322
14574,28737.26,0.037074,0.121439,48,0.041322
85061,5205.83,0.203873,0.021999,48,0.069594
87134,15361.97,0.067651,0.064917,48,0.042268
83189,1076.72,0.844324,0.00455,42,0.716136
85219,17619.3,0.051231,0.074456,48,0.020205
82657,17619.3,0.04839,0.074456,48,0.020205
19030,15361.97,0.054731,0.064917,48,0.042268
85150,28737.26,0.029125,0.121439,48,0.041322
32369,19357.0,0.042174,0.081799,48,0.040865
82581,4769.05,0.159904,0.020153,48,0.038946
82591,28737.26,0.025539,0.121439,48,0.041322
83814,8446.86,0.084526,0.035695,48,0.028396
84205,17619.3,0.03992,0.074456,48,0.020205
12130,28737.26,0.023222,0.121439,48,0.041322
12634,6599.47,0.098334,0.027888,48,0.025759
86786,28737.26,0.022349,0.121439,48,0.041322
13713,7139.85,0.089596,0.030172,48,0.030664
84462,5205.83,0.121642,0.021999,48,0.069594
82664,6868.92,0.09118,0.029027,48,0.019382
85550,7139.85,0.087611,0.030172,48,0.030664
12615,7139.85,0.087219,0.030172,48,0.030664
95700,1279.75,0.486048,0.005408,47,0.269967
14645,19357.0,0.032098,0.081799,48,0.040865
43160,6818.03,0.090173,0.028812,48,0.021716
87865,28737.26,0.021051,0.121439,48,0.041322
82704,28737.26,0.02102,0.121439,48,0.041322
82590,2972.64,0.187961,0.012562,48,0.053421
82578,15361.97,0.036318,0.064917,48,0.042268
83849,5088.08,0.108581,0.021501,48,0.30312
34285,8446.86,0.065101,0.035695,48,0.028396
15229,17619.3,0.03085,0.074456,48,0.020205
87195,8446.86,0.063485,0.035695,48,0.028396
84281,3053.78,0.173467,0.012905,48,0.061562
82637,8446.86,0.06193,0.035695,48,0.028396
79185,2988.06,0.171871,0.012627,48,0.0681
85791,15361.97,0.033112,0.064917,48,0.042268
53196,28737.26,0.017549,0.121439,48,0.041322
15369,28737.26,0.017105,0.121439,48,0.041322
84520,3641.84,0.124591,0.01539,48,0.03939
85166,8656.05,0.051291,0.036579,48,0.020081
15187,6599.47,0.067001,0.027888,48,0.025759
84363,19357.0,0.022512,0.081799,48,0.040865
83169,792.69,0.544261,0.00335,43,0.318417
84154,8656.05,0.048439,0.036579,48,0.020081
83861,1680.83,0.248169,0.007103,48,0.116995
60337,19357.0,0.021262,0.081799,48,0.040865
12243,15361.97,0.026642,0.064917,48,0.042268
85114,3641.84,0.112015,0.01539,48,0.03939
83460,2988.06,0.136175,0.012627,48,0.0681
85212,4453.72,0.08986,0.018821,48,0.023808
81205,28737.26,0.013913,0.121439,48,0.041322
85074,1545.5,0.254668,0.006531,48,0.081466
78516,17619.3,0.022322,0.074456,48,0.020205
84409,3053.78,0.128146,0.012905,48,0.061562
31754,19357.0,0.020213,0.081799,48,0.040865
83015,28737.26,0.01347,0.121439,48,0.041322
84070,8446.86,0.045419,0.035695,48,0.028396
44452,28737.26,0.013232,0.121439,48,0.041322
13113,6031.07,0.063035,0.025486,48,0.482602
86855,19357.0,0.01935,0.081799,48,0.040865
83783,8656.05,0.043152,0.036579,48,0.020081
44765,6031.07,0.061792,0.025486,48,0.482602
11252,28737.26,0.012874,0.121439,48,0.041322
87230,6818.03,0.053656,0.028812,48,0.021716
79172,8656.05,0.042067,0.036579,48,0.020081
43152,19357.0,0.018751,0.081799,48,0.040865
93822,28737.26,0.01254,0.121439,48,0.041322
83298,15361.97,0.023308,0.064917,48,0.042268
78444,4769.05,0.073761,0.020153,48,0.038946
47856,15361.97,0.022364,0.064917,48,0.042268
41330,8656.05,0.03945,0.036579,48,0.020081
78453,28737.26,0.011781,0.121439,48,0.041322
13771,17619.3,0.019197,0.074456,48,0.020205
12322,17619.3,0.018975,0.074456,48,0.020205
83197,772.69,0.431997,0.003265,48,0.195779
84456,6599.47,0.050404,0.027888,48,0.025759
85608,17619.3,0.018771,0.074456,48,0.020205
56372,19357.0,0.017063,0.081799,48,0.040865
84855,1008.26,0.322486,0.004261,48,0.136961
84513,6818.03,0.047627,0.028812,48,0.021716
12944,5088.08,0.063106,0.021501,48,0.30312
50912,5205.83,0.060966,0.021999,48,0.069594
89728,6300.56,0.048521,0.026625,47,0.753743
12194,4453.72,0.068401,0.018821,48,0.023808
12679,1177.13,0.258043,0.004974,48,0.083306
83067,19357.0,0.015522,0.081799,48,0.040865
41375,17619.3,0.016979,0.074456,48,0.020205
14955,17619.3,0.016641,0.074456,48,0.020205
83376,17619.3,0.0166,0.074456,48,0.020205
95724,1680.83,0.17389,0.007103,48,0.116995
85232,6818.03,0.042561,0.028812,48,0.021716
78522,6868.92,0.04206,0.029027,48,0.019382
83447,8656.05,0.03333,0.036579,48,0.020081
84306,8656.05,0.033032,0.036579,48,0.020081
86422,19357.0,0.014771,0.081799,48,0.040865
82133,17619.3,0.016173,0.074456,48,0.020205
32794,17619.3,0.015801,0.074456,48,0.020205
34248,4281.81,0.064937,0.018094,48,0.023346
84057,5205.83,0.053361,0.021999,48,0.069594
52408,28737.26,0.009533,0.121439,48,0.041322
11599,28737.26,0.009511,0.121439,48,0.041322
85234,5088.08,0.05278,0.021501,48,0.30312
