trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
30685,59651.59,0.10601,0.09244,48,0.022769
157890,59651.59,0.054665,0.09244,48,0.022769
31328,22292.66,0.122099,0.034546,48,0.029772
30696,14158.38,0.189419,0.021941,48,0.062142
91542,59651.59,0.041796,0.09244,48,0.022769
35780,5313.38,0.413872,0.008234,48,0.191054
172448,59651.59,0.034742,0.09244,48,0.022769
35787,4754.88,0.414688,0.007368,48,0.192682
31998,59651.59,0.031622,0.09244,48,0.022769
106996,15948.11,0.102502,0.024714,48,0.039887
93933,7477.4,0.203452,0.011587,48,0.06572
166462,22292.66,0.067105,0.034546,48,0.029772
30511,6127.39,0.242044,0.009495,48,0.110285
93545,19759.25,0.073525,0.03062,48,0.023621
173633,11461.71,0.125596,0.017762,48,0.027647
31306,59651.59,0.023426,0.09244,48,0.022769
157901,14158.38,0.097674,0.021941,48,0.062142
32611,44630.89,0.029501,0.069163,48,0.006135
30726,15948.11,0.081317,0.024714,48,0.039887
144815,5368.66,0.232665,0.00832,48,0.117461
34399,59651.59,0.020752,0.09244,48,0.022769
168948,15948.11,0.072112,0.024714,48,0.039887
92241,22292.66,0.050235,0.034546,48,0.029772
35284,59651.59,0.018769,0.09244,48,0.022769
162106,19759.25,0.055899,0.03062,48,0.023621
33496,15948.11,0.067742,0.024714,48,0.039887
91553,14158.38,0.074681,0.021941,48,0.062142
185031,5368.66,0.196425,0.00832,48,0.117461
34968,5070.86,0.204589,0.007858,48,0.079765
43105,22292.66,0.045238,0.034546,48,0.029772
148698,19320.2,0.052164,0.02994,48,0.013675
69085,59651.59,0.016729,0.09244,48,0.022769
174745,19759.25,0.048642,0.03062,48,0.023621
35351,44630.89,0.021306,0.069163,48,0.006135
148771,3556.61,0.265638,0.005512,48,0.090918
167432,44630.89,0.021113,0.069163,48,0.006135
93744,19759.25,0.047296,0.03062,48,0.023621
3821,6127.39,0.151995,0.009495,48,0.110285
94841,9876.87,0.093487,0.015306,48,0.019434
109216,59651.59,0.015227,0.09244,48,0.022769
173646,7152.65,0.125721,0.011084,48,0.027683
31372,22905.4,0.038935,0.035496,48,0.007958
172459,14158.38,0.062076,0.021941,48,0.062142
144097,59651.59,0.014666,0.09244,48,0.022769
176047,15948.11,0.054001,0.024714,48,0.039887
70544,44630.89,0.019256,0.069163,48,0.006135
30730,11420.94,0.074262,0.017699,48,0.013987
33938,5070.86,0.162556,0.007858,48,0.079765
173640,6598.34,0.123046,0.010225,48,0.026629
33107,2577.36,0.312874,0.003994,48,0.112753
169548,44630.89,0.017991,0.069163,48,0.006135
105158,59651.59,0.013425,0.09244,48,0.022769
178935,19320.2,0.040608,0.02994,48,0.013675
166441,59651.59,0.012875,0.09244,48,0.022769
107737,21114.3,0.036101,0.03272,48,0.006044
148751,44630.89,0.017046,0.069163,48,0.006135
35371,13864.81,0.054061,0.021486,48,0.013972
93734,3653.61,0.204847,0.005662,48,0.089326
179834,59651.59,0.0125,0.09244,48,0.022769
162145,3557.79,0.208461,0.005513,47,0.10888
36474,44630.89,0.016409,0.069163,48,0.006135
45472,15948.11,0.045229,0.024714,48,0.039887
172244,6127.39,0.116926,0.009495,48,0.110285
159689,19320.2,0.036666,0.02994,48,0.013675
148689,32893.8,0.021464,0.050974,48,0.004721
35312,9876.87,0.070903,0.015306,48,0.019434
169845,59651.59,0.011609,0.09244,48,0.022769
158314,9890.96,0.069359,0.015328,48,0.013177
185257,11461.71,0.05968,0.017762,48,0.027647
175118,7477.4,0.089984,0.011587,48,0.06572
145682,19759.25,0.033865,0.03062,48,0.023621
157930,15948.11,0.041931,0.024714,48,0.039887
187774,19759.25,0.033609,0.03062,48,0.023621
