trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
35440,CN,WM,SANDC,PFERT,0.31,105221.0,1.0,1.0,105221.0,339422.580645
35562,CN,WM,STONE,EDUCA,0.69,93175.0,1.0,1.0,93175.0,135036.231884
35432,CN,WM,SANDC,EDUCA,0.25,83975.0,1.0,1.0,83975.0,335900.0
35585,CN,WM,STONE,REALE,0.55,74067.0,1.0,1.0,74067.0,134667.272727
35442,CN,WM,SANDC,REALE,0.19,62680.0,1.0,1.0,62680.0,329894.736842
35579,CN,WM,STONE,NONME,0.24,32483.0,1.0,1.0,32483.0,135345.833333
35555,CN,WM,STONE,93197,0.21,27710.0,1.0,1.0,27710.0,131952.380952
35558,CN,WM,STONE,CEMEN,0.18,24436.0,1.0,1.0,24436.0,135755.555556
35561,CN,WM,STONE,CRUDE,0.16,21556.0,1.0,1.0,21556.0,134725.0
35559,CN,WM,STONE,CHEM1,0.15,19970.0,1.0,1.0,19970.0,133133.333333
35569,CN,WM,STONE,HEALT,0.14,18666.0,1.0,1.0,18666.0,133328.571429
35427,CN,WM,SANDC,93197,0.06,18552.0,1.0,1.0,18552.0,309200.0
35583,CN,WM,STONE,PROCE,0.13,18138.0,1.0,1.0,18138.0,139523.076923
35572,CN,WM,STONE,INSUR,0.13,18056.0,1.0,1.0,18056.0,138892.307692
35436,CN,WM,SANDC,HEALT,0.05,15781.0,1.0,1.0,15781.0,315620.0
35431,CN,WM,SANDC,CRUDE,0.04,13514.0,1.0,1.0,13514.0,337850.0
31625,CN,WM,COPP1,COPP1,419.19,13300.0,1.0,1.0,13300.0,31.727856
35587,CN,WM,STONE,RESEA,0.1,12956.0,1.0,1.0,12956.0,129560.0
35568,CN,WM,STONE,GASDI,0.09,12787.0,1.0,1.0,12787.0,142077.777778
35429,CN,WM,SANDC,CHEM1,0.04,12722.0,1.0,1.0,12722.0,318050.0
35556,CN,WM,STONE,AUXIL,0.09,12265.0,1.0,1.0,12265.0,136277.777778
35437,CN,WM,SANDC,INSUR,0.03,11589.0,1.0,1.0,11589.0,386300.0
35441,CN,WM,SANDC,PROCE,0.03,11582.0,1.0,1.0,11582.0,386066.666667
96730,IN,WM,SANDC,PFERT,1.51,11030.0,1.0,1.0,11030.0,7304.635762
35564,CN,WM,STONE,FINAN,0.08,10607.0,1.0,1.0,10607.0,132587.5
30685,CN,WM,BASIC,CRUDE,6323.69,9240.0,1.0,1.0,9240.0,1.461172
96718,IN,WM,SANDC,EDUCA,1.21,8803.0,1.0,1.0,8803.0,7275.206612
31427,CN,WM,CHEMI,REALE,0.09,8777.0,1.0,1.0,8777.0,97522.222222
162106,TR,WM,PREC1,FURNI,1104.53,8735.0,1.0,1.0,8735.0,7.908341
35435,CN,WM,SANDC,GASDI,0.03,8575.0,1.0,1.0,8575.0,285833.333333
35576,CN,WM,STONE,MOTOR,0.06,8224.0,1.0,1.0,8224.0,137066.666667
35574,CN,WM,STONE,LIQUE,0.06,8019.0,1.0,1.0,8019.0,133650.0
20319,BR,WM,PREC1,FURNI,149.4,7995.0,1.0,1.0,7995.0,53.514056
158314,TR,WM,CEMEN,CONST,686.03,7798.0,1.0,1.0,7798.0,11.36685
34968,CN,WM,RADIO,OFFIC,1037.44,7571.0,1.0,1.0,7571.0,7.297771
35430,CN,WM,SANDC,CONST,0.02,7014.0,1.0,1.0,7014.0,350700.0
35428,CN,WM,SANDC,AUXIL,0.02,7014.0,1.0,1.0,7014.0,350700.0
35566,CN,WM,STONE,FOUND,0.05,6883.0,1.0,1.0,6883.0,137660.0
35586,CN,WM,STONE,RECRE,0.05,6869.0,1.0,1.0,6869.0,137380.0
96732,IN,WM,SANDC,REALE,0.9,6571.0,1.0,1.0,6571.0,7301.111111
31411,CN,WM,CHEMI,EDUCA,0.06,6536.0,1.0,1.0,6536.0,108933.333333
35567,CN,WM,STONE,FURNI,0.05,6513.0,1.0,1.0,6513.0,130260.0
35578,CN,WM,STONE,NFERT,0.05,6289.0,1.0,1.0,6289.0,125780.0
177268,WA,WM,PREC1,FURNI,378.26,6018.0,1.0,1.0,6018.0,15.909692
35573,CN,WM,STONE,KEROS,0.04,5986.0,1.0,1.0,5986.0,149650.0
162145,TR,WM,PREC1,PREC1,741.66,5865.0,1.0,1.0,5865.0,7.907936
35557,CN,WM,STONE,BUSIN,0.04,5389.0,1.0,1.0,5389.0,134725.0
20355,BR,WM,PREC1,PREC1,100.31,5368.0,1.0,1.0,5368.0,53.514106
31424,CN,WM,CHEMI,PFERT,0.05,5349.0,1.0,1.0,5349.0,106980.0
35439,CN,WM,SANDC,MOTOR,0.02,5346.0,1.0,1.0,5346.0,267300.0
31426,CN,WM,CHEMI,PUBLI,0.05,4896.0,1.0,1.0,4896.0,97920.0
35438,CN,WM,SANDC,LIQUE,0.01,4872.0,1.0,1.0,4872.0,487200.0
157890,TR,WM,BASIC,CRUDE,3260.83,4624.0,1.0,1.0,4624.0,1.418044
31328,CN,WM,CHEM1,HEALT,2721.91,4532.0,1.0,1.0,4532.0,1.665007
35433,CN,WM,SANDC,FINAN,0.01,4395.0,1.0,1.0,4395.0,439500.0
92078,IN,WM,CERAM,REALE,127.12,4299.0,1.0,1.0,4299.0,33.818439
35443,CN,WM,SANDC,RECRE,0.01,4266.0,1.0,1.0,4266.0,426600.0
31998,CN,WM,FABRI,CRUDE,1886.32,4260.0,1.0,1.0,4260.0,2.258365
92016,IN,WM,CERAM,CONST,124.15,4198.0,1.0,1.0,4198.0,33.813935
35570,CN,WM,STONE,HEAVY,0.03,4168.0,1.0,1.0,4168.0,138933.333333
177306,WA,WM,PREC1,PREC1,253.99,4041.0,1.0,1.0,4041.0,15.910075
35560,CN,WM,STONE,COMPU,0.03,4033.0,1.0,1.0,4033.0,134433.333333
35434,CN,WM,SANDC,FURNI,0.01,3977.0,1.0,1.0,3977.0,397700.0
30696,CN,WM,BASIC,FABRI,2681.86,3919.0,1.0,1.0,3919.0,1.461299
30511,CN,WM,ALUM1,ALUM1,1483.1,3739.0,1.0,1.0,3739.0,2.521071
93689,IN,WM,GLASS,REALE,122.36,3555.0,1.0,1.0,3555.0,29.053612
172448,WA,WM,BASIC,CRUDE,2072.4,3546.0,1.0,1.0,3546.0,1.71106
162154,TR,WM,PREC1,REALE,445.08,3520.0,1.0,1.0,3520.0,7.908691
31428,CN,WM,CHEMI,RESEA,0.03,3447.0,1.0,1.0,3447.0,114900.0
92022,IN,WM,CERAM,EDUCA,101.51,3433.0,1.0,1.0,3433.0,33.819328
150809,SE,WM,IRONO,PFERT,35.47,3421.0,1.0,1.0,3421.0,96.447702
31410,CN,WM,CHEMI,DISTR,0.03,3356.0,1.0,1.0,3356.0,111866.666667
179834,WE,WM,BASIC,CRUDE,745.66,3309.0,1.0,1.0,3309.0,4.437679
173407,WA,WM,COPP1,COPP1,450.36,3308.0,1.0,1.0,3308.0,7.345235
31432,CN,WM,CHEMI,VEGET,0.03,3266.0,1.0,1.0,3266.0,108866.666667
20363,BR,WM,PREC1,REALE,60.2,3222.0,1.0,1.0,3222.0,53.521595
31408,CN,WM,CHEMI,CRUDE,0.03,2972.0,1.0,1.0,2972.0,99066.666667
35582,CN,WM,STONE,PLAST,0.02,2969.0,1.0,1.0,2969.0,148450.0
31419,CN,WM,CHEMI,MEAT1,0.03,2945.0,1.0,1.0,2945.0,98166.666667
179535,WA,WM,WOODW,REALE,632.65,2837.0,1.0,1.0,2837.0,4.484312
35584,CN,WM,STONE,PUBLI,0.02,2793.0,1.0,1.0,2793.0,139650.0
178935,WA,WM,VEGE1,FOOD5,784.56,2665.0,1.0,1.0,2665.0,3.396808
187774,WF,WM,PREC1,FURNI,664.09,2639.0,1.0,1.0,2639.0,3.973859
38565,CY,WM,STONE,EDUCA,8.62,2624.0,1.0,1.0,2624.0,304.408353
31417,CN,WM,CHEMI,INSUR,0.03,2596.0,1.0,1.0,2596.0,86533.333333
35590,CN,WM,STONE,TOBAC,0.02,2550.0,1.0,1.0,2550.0,127500.0
31690,CN,WM,COPP1,REALE,80.06,2540.0,1.0,1.0,2540.0,31.726205
183184,WE,WM,SANDC,PFERT,9.28,2455.0,1.0,1.0,2455.0,264.547414
31433,CN,WM,CHEMI,WHOLE,0.02,2449.0,1.0,1.0,2449.0,122450.0
177315,WA,WM,PREC1,REALE,152.42,2425.0,1.0,1.0,2425.0,15.909986
31412,CN,WM,CHEMI,ELEC2,0.02,2407.0,1.0,1.0,2407.0,120350.0
34915,CN,WM,RADIO,COMPU,326.63,2384.0,1.0,1.0,2384.0,7.298778
173171,WA,WM,CHEM1,HEALT,193.14,2338.0,1.0,1.0,2338.0,12.105209
34906,CN,WM,RADIO,BUSIN,319.24,2330.0,1.0,1.0,2330.0,7.298584
31306,CN,WM,CHEM1,CRUDE,1397.38,2327.0,1.0,1.0,2327.0,1.665259
35565,CN,WM,STONE,FOOD5,0.02,2317.0,1.0,1.0,2317.0,115850.0
91542,IN,WM,BASIC,CRUDE,2493.21,2254.0,1.0,1.0,2254.0,0.904055
31421,CN,WM,CHEMI,MEATC,0.02,2235.0,1.0,1.0,2235.0,111750.0
31425,CN,WM,CHEMI,POSTT,0.02,2207.0,1.0,1.0,2207.0,110350.0
179558,WA,WM,WOODW,WOODW,486.6,2182.0,1.0,1.0,2182.0,4.484176
38625,CY,WM,STONE,REALE,6.85,2086.0,1.0,1.0,2086.0,304.525547
31413,CN,WM,CHEMI,FINAN,0.02,2035.0,1.0,1.0,2035.0,101750.0
35581,CN,WM,STONE,PFERT,0.01,2003.0,1.0,1.0,2003.0,200300.0
31431,CN,WM,CHEMI,TRAN1,0.02,1967.0,1.0,1.0,1967.0,98350.0
157901,TR,WM,BASIC,FABRI,1382.91,1961.0,1.0,1.0,1961.0,1.418024
183169,WE,WM,SANDC,EDUCA,7.41,1959.0,1.0,1.0,1959.0,264.37247
35591,CN,WM,STONE,VEGE1,0.01,1958.0,1.0,1.0,1958.0,195800.0
170072,US,WM,PREC1,FURNI,265.1,1946.0,1.0,1.0,1946.0,7.340626
35563,CN,WM,STONE,FABRI,0.01,1946.0,1.0,1.0,1946.0,194600.0
96711,IN,WM,SANDC,93197,0.27,1945.0,1.0,1.0,1945.0,7203.703704
35589,CN,WM,STONE,SALEM,0.01,1944.0,1.0,1.0,1944.0,194400.0
