trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
115706,TW,FR,SEACO,SEACO,2166.37,10090333808.693,7,7,10090332761.373,67.0,430.0,532.0,18.32,4657714.891128
137308,WM,FR,SEACO,SEACO,1383.2,3394877970.159,7,7,3394874439.111,42.0,613.0,2717.0,159.048,2454365.218449
123413,WA,FR,SEACO,SEACO,1535.63,3014665912.926,7,7,3014665184.415,117.0,243.0,349.0,19.511,1963146.01364
20629,CH,FR,SEACO,SEACO,887.86,2073117568.417,7,7,2073117176.85,11.0,124.0,248.0,8.567,2334959.980647
24165,CN,FR,SEACO,SEACO,1617.28,1479384294.507,7,7,1479382972.949,56.0,743.0,509.0,13.558,914736.03489
77335,KR,FR,SEACO,SEACO,565.17,1371128708.385,7,7,1371128525.649,15.0,73.0,90.0,4.736,2426046.51412
120705,WA,FR,CRUDE,GASDI,2364.04,1230255827.389,7,7,1230253471.97,56.0,649.0,1509.0,141.419,520403.981062
120711,WA,FR,CRUDE,MOTOR,2313.82,1204121349.423,7,7,1204119044.008,55.0,635.0,1477.0,138.415,520404.071805
55062,GR,FR,SEACO,SEACO,49.67,1181903766.216,7,7,1181903758.007,1.0,4.0,3.0,0.209,23795123.137024
34185,DE,FR,SEACO,SEACO,796.22,1095612330.094,7,7,1095612083.894,10.0,78.0,155.0,3.2,1376017.093384
74986,JP,FR,SEACO,SEACO,316.63,1061116767.543,7,7,1061116628.258,10.0,53.0,72.0,4.285,3351283.098705
22045,CN,FR,FABRI,CONST,654.18,1050124299.703,7,7,1050121304.381,27.0,823.0,2103.0,42.322,1605252.835157
67945,IT,FR,COKEO,BASIC,32.46,1023508812.193,6,6,1023508788.795,0.0,10.0,12.0,1.398,31531386.697258
29259,DE,FR,COKEO,BASIC,147.47,1003377681.796,7,7,1003377606.23,2.0,27.0,45.0,1.566,6803944.407649
28485,DE,FR,BASIC,CONST,1142.5,974131553.214,7,7,974131014.682,13.0,111.0,396.0,18.532,852631.556424
