trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
12138,RU,CN,CRUDE,MOTOR,19527.94,381.0,1.0,1.0,381.0,0.019511
12130,RU,CN,CRUDE,GASDI,12505.94,244.0,1.0,1.0,244.0,0.019511
12133,RU,CN,CRUDE,KEROS,8161.7,159.0,1.0,1.0,159.0,0.019481
73192,RU,WA,BASIC,BASIC,3488.64,109.0,1.0,1.0,109.0,0.031244
12131,RU,CN,CRUDE,HEAVY,5390.41,105.0,1.0,1.0,105.0,0.019479
12135,RU,CN,CRUDE,LIQUE,5107.83,100.0,1.0,1.0,100.0,0.019578
12139,RU,CN,CRUDE,NAPHT,4705.6,92.0,1.0,1.0,92.0,0.019551
51350,RU,NL,CRUDE,MOTOR,4242.44,83.0,1.0,1.0,83.0,0.019564
14319,RU,CN,PULP5,PAPER,1353.91,70.0,1.0,1.0,70.0,0.051702
11644,RU,CN,BITUM,ELEC1,1391.95,70.0,1.0,1.0,70.0,0.050289
18219,RU,DE,CRUDE,GASDI,3208.1,63.0,1.0,1.0,63.0,0.019638
14129,RU,CN,PLAST,RUBBE,929.67,55.0,1.0,1.0,55.0,0.059161
13927,RU,CN,OILSE,PLAST,651.99,55.0,1.0,1.0,55.0,0.084357
14997,RU,CN,WOODW,FURNI,1104.44,55.0,1.0,1.0,55.0,0.049799
11625,RU,CN,BITUM,BITUM,1033.0,52.0,1.0,1.0,52.0,0.050339
11445,RU,CN,ANTHR,CEMEN,1056.05,52.0,1.0,1.0,52.0,0.04924
73231,RU,WA,BASIC,FABRI,1625.62,51.0,1.0,1.0,51.0,0.031373
14983,RU,CN,WOODW,CONST,1024.42,51.0,1.0,1.0,51.0,0.049784
18227,RU,DE,CRUDE,MOTOR,2461.52,48.0,1.0,1.0,48.0,0.0195
82266,RU,WE,CRUDE,GASDI,2328.66,45.0,1.0,1.0,45.0,0.019324
46042,RU,KR,CRUDE,GASDI,2228.33,44.0,1.0,1.0,44.0,0.019746
11630,RU,CN,BITUM,CEMEN,805.57,41.0,1.0,1.0,41.0,0.050896
15024,RU,CN,WOODW,PAPER,792.36,39.0,1.0,1.0,39.0,0.04922
71382,RU,US,KEROS,AIRTR,1583.66,39.0,1.0,1.0,39.0,0.024626
65733,RU,TR,BASIC,BASIC,1236.45,39.0,1.0,1.0,39.0,0.031542
13457,RU,CN,MEAT1,MEAT1,448.52,38.0,1.0,1.0,38.0,0.084723
12966,RU,CN,GASDI,LANDT,1546.1,37.0,1.0,1.0,37.0,0.023931
70981,RU,US,GASDI,LANDT,1515.16,36.0,1.0,1.0,36.0,0.02376
12848,RU,CN,FORES,WOODW,601.92,36.0,1.0,1.0,36.0,0.059809
82280,RU,WE,CRUDE,MOTOR,1770.33,35.0,1.0,1.0,35.0,0.01977
15057,RU,CN,WOODW,WOODW,700.55,35.0,1.0,1.0,35.0,0.049961
97095,RU,WM,NONME,CONST,581.35,34.0,1.0,1.0,34.0,0.058485
69875,RU,US,BASIC,BASIC,1073.59,34.0,1.0,1.0,34.0,0.031669
46165,RU,KR,FISH5,FISH5,712.14,33.0,1.0,1.0,33.0,0.046339
12141,RU,CN,CRUDE,NONSP,1672.11,33.0,1.0,1.0,33.0,0.019736
12074,RU,CN,COPP1,CONST,1328.63,30.0,1.0,1.0,30.0,0.02258
94463,RU,WM,BASIC,CONST,941.58,29.0,1.0,1.0,29.0,0.030799
