trade_id,region1,region2,industry1,industry2,amount
12138,RU,CN,CRUDE,MOTOR,19527.94
12130,RU,CN,CRUDE,GASDI,12505.94
12133,RU,CN,CRUDE,KEROS,8161.70
12131,RU,CN,CRUDE,HEAVY,5390.41
12135,RU,CN,CRUDE,LIQUE,5107.83
12139,RU,CN,CRUDE,NAPHT,4705.60
51350,RU,NL,CRUDE,MOTOR,4242.44
73192,RU,WA,BASIC,BASIC,3488.64
18219,RU,DE,CRUDE,GASDI,3208.10
18227,RU,DE,CRUDE,MOTOR,2461.52
82266,RU,WE,CRUDE,GASDI,2328.66
46042,RU,KR,CRUDE,GASDI,2228.33
82280,RU,WE,CRUDE,MOTOR,1770.33
12141,RU,CN,CRUDE,NONSP,1672.11
73231,RU,WA,BASIC,FABRI,1625.62
71382,RU,US,KEROS,AIRTR,1583.66
12966,RU,CN,GASDI,LANDT,1546.10
70981,RU,US,GASDI,LANDT,1515.16
56058,RU,PL,CRUDE,GASDI,1412.33
11644,RU,CN,BITUM,ELEC1,1391.95
14319,RU,CN,PULP5,PAPER,1353.91
12074,RU,CN,COPP1,CONST,1328.63
68120,RU,TR,WHEAT,FOOD5,1279.57
95198,RU,WM,COPP1,COPP1,1268.25
65733,RU,TR,BASIC,BASIC,1236.45
70521,RU,US,CRUDE,GASDI,1187.54
99009,RU,WM,WHEAT,FOOD5,1181.96
51335,RU,NL,CRUDE,GASDI,1123.43
14997,RU,CN,WOODW,FURNI,1104.44
14209,RU,CN,PREC1,PREC1,1088.31
69875,RU,US,BASIC,BASIC,1073.59
13294,RU,CN,KEROS,AIRTR,1059.75
11445,RU,CN,ANTHR,CEMEN,1056.05
11625,RU,CN,BITUM,BITUM,1033.00
14983,RU,CN,WOODW,CONST,1024.42
12124,RU,CN,CRUDE,BITU1,1001.41
51707,RU,NL,GASDI,LANDT,969.28
94463,RU,WM,BASIC,CONST,941.58
13147,RU,CN,HEAVY,STEAM,940.82
51362,RU,NL,CRUDE,PLAST,935.90
14129,RU,CN,PLAST,RUBBE,929.67
46048,RU,KR,CRUDE,MOTOR,923.20
81330,RU,WE,BASIC,BASIC,917.20
46049,RU,KR,CRUDE,NAPHT,906.72
99085,RU,WM,WHEAT,WHEAT,886.95
12075,RU,CN,COPP1,COPP1,832.67
41656,RU,IT,CRUDE,MOTOR,827.44
41643,RU,IT,CRUDE,GASDI,819.62
11630,RU,CN,BITUM,CEMEN,805.57
15024,RU,CN,WOODW,PAPER,792.36
46045,RU,KR,CRUDE,KEROS,773.04
11518,RU,CN,BASIC,BASIC,743.99
70949,RU,US,GASDI,CONST,739.77
56069,RU,PL,CRUDE,MOTOR,739.46
44377,RU,JP,CRUDE,MOTOR,729.03
14096,RU,CN,PFERT,VEGET,723.05
82259,RU,WE,CRUDE,CHEM1,717.11
73266,RU,WA,BASIC,MOTO1,712.60
46165,RU,KR,FISH5,FISH5,712.14
70527,RU,US,CRUDE,MOTOR,703.34
15057,RU,CN,WOODW,WOODW,700.55
7531,RU,BR,PFERT,PFERT,694.78
65769,RU,TR,BASIC,FABRI,673.24
46266,RU,KR,GASDI,LANDT,670.69
74681,RU,WA,CRUDE,GASDI,657.81
13927,RU,CN,OILSE,PLAST,651.99
12127,RU,CN,CRUDE,COALT,641.92
51330,RU,NL,CRUDE,DIST1,633.77
71024,RU,US,GASDI,RAILW,623.39
66427,RU,TR,CRUDE,GASDI,622.96
13814,RU,CN,NONF1,NONF1,622.20
74691,RU,WA,CRUDE,MOTOR,618.56
46043,RU,KR,CRUDE,HEAVY,614.78
13686,RU,CN,NATU1,MOTOR,611.55
81347,RU,WE,BASIC,CONST,610.76
12694,RU,CN,FISH5,FOOD5,606.60
11528,RU,CN,BASIC,CONST,602.82
12848,RU,CN,FORES,WOODW,601.92
49529,RU,MX,BASIC,MOTO1,598.64
13676,RU,CN,NAPHT,PLAST,581.84
97095,RU,WM,NONME,CONST,581.35
74685,RU,WA,CRUDE,KEROS,581.23
76159,RU,WA,HEAVY,SEACO,569.74
12077,RU,CN,COPP1,ELECT,561.60
66040,RU,TR,CEREA,FOOD5,557.62
14762,RU,CN,TRANS,PUBLI,556.44
43994,RU,JP,ALUM1,FABRI,550.62
77522,RU,WA,NATUR,ELEC2,529.67
44371,RU,JP,CRUDE,GASDI,528.05
11636,RU,CN,BITUM,COKEO,521.51
12700,RU,CN,FISH5,HOTEL,518.78
49508,RU,MX,BASIC,FABRI,517.57
25818,RU,FI,CRUDE,MOTOR,503.29
99157,RU,WM,WOODW,CONST,502.45
14990,RU,CN,WOODW,FABRI,500.03
90766,RU,WL,BASIC,CONST,492.75
44098,RU,JP,BITUM,ELEC1,492.35
39054,RU,IN,CRUDE,GASDI,481.43
71698,RU,US,NAPHT,PFERT,477.19
14777,RU,CN,TRANS,TRANS,474.43
11621,RU,CN,BITUM,BASIC,474.42
25812,RU,FI,CRUDE,GASDI,469.24
30218,RU,FR,SEACO,SEACO,464.78
78676,RU,WA,PREC1,FURNI,460.54
81360,RU,WE,BASIC,FABRI,458.38
13457,RU,CN,MEAT1,MEAT1,448.52
46768,RU,KR,NAPHT,PLAST,439.28
29406,RU,FR,KEROS,AIRTR,430.36
23625,RU,ES,CRUDE,GASDI,423.81
51338,RU,NL,CRUDE,HEAVY,420.86
13001,RU,CN,GASDI,RAILW,418.21
49502,RU,MX,BASIC,CONST,417.97
13675,RU,CN,NAPHT,PFERT,409.88
51844,RU,NL,HEAVY,FOOD5,409.66
71128,RU,US,HEAVY,COLLE,404.49
15649,RU,CZ,CRUDE,FURNI,400.73
13680,RU,CN,NATU1,GASDI,391.65
71666,RU,US,NAPHT,CHEM1,384.99
56050,RU,PL,CRUDE,COPPE,383.62
66446,RU,TR,CRUDE,MOTOR,380.23
13785,RU,CN,NONF1,BASIC,378.45
18234,RU,DE,CRUDE,PLAST,377.51
44978,RU,JP,PRIVA,NONFE,376.18
18221,RU,DE,CRUDE,KEROS,375.61
75852,RU,WA,GASDI,LANDT,372.53
70813,RU,US,FISH5,HOTEL,371.66
46579,RU,KR,KEROS,AIRTR,371.15
29730,RU,FR,NAPHT,PLAST,370.35
83002,RU,WE,FOOD5,POULT,370.26
70539,RU,US,CRUDE,SANDC,366.62
78349,RU,WA,PFERT,VEGET,364.46
70127,RU,US,BUSIN,WHOLE,360.43
18220,RU,DE,CRUDE,HEAVY,358.83
70540,RU,US,CRUDE,STONE,356.06
82270,RU,WE,CRUDE,HEAVY,353.76
31265,RU,GB,CRUDE,MOTOR,352.75
13146,RU,CN,HEAVY,SEACO,352.45
95882,RU,WM,GASDI,FURNI,348.59
51342,RU,NL,CRUDE,KEROS,348.42
71699,RU,US,NAPHT,PLAST,348.07
29264,RU,FR,HEAVY,STEAM,346.89
86039,RU,WE,RUBBE,CONST,346.13
46288,RU,KR,GASDI,RAILW,341.08
70809,RU,US,FISH5,EDUCA,340.32
51542,RU,NL,FISH5,FOOD5,339.64
72014,RU,US,PFERT,PFERT,339.51
46166,RU,KR,FISH5,FOOD5,335.96
76378,RU,WA,KEROS,AIRTR,335.27
13237,RU,CN,HOTEL,PUBLI,335.26
93002,RU,WL,PFERT,VEGET,331.02
73217,RU,WA,BASIC,CRUDE,329.89
31255,RU,GB,CRUDE,GASDI,326.79
18117,RU,DE,COPP1,COPP1,325.78
41105,RU,IT,BASIC,FABRI,322.12
82274,RU,WE,CRUDE,KEROS,319.76
42718,RU,IT,NATUR,ELEC2,317.92
70097,RU,US,BUSIN,REALE,317.71
11534,RU,CN,BASIC,FABRI,317.30
65603,RU,TR,ALUM1,ALUM1,314.56
64495,RU,SK,CRUDE,GASDI,310.96
11408,RU,CN,ALUM1,FABRI,310.66
12824,RU,CN,FORES,PAPER,310.57
45790,RU,KR,BITUM,ELEC1,307.74
45518,RU,JP,WOODW,CONST,307.57
11447,RU,CN,ANTHR,NONME,305.82
13011,RU,CN,GASDI,SUGAR,305.40
39060,RU,IN,CRUDE,MOTOR,304.46
96048,RU,WM,HEAVY,GASDI,303.52
45733,RU,KR,BASIC,CONST,303.23
49492,RU,MX,BASIC,BASIC,301.31
78718,RU,WA,PREC1,PREC1,301.16
2817,RU,BE,BASIC,FABRI,299.40
55351,RU,PL,BASIC,FABRI,291.46
67079,RU,TR,KEROS,AIRTR,291.20
70525,RU,US,CRUDE,LIQUE,289.35
17611,RU,DE,BUSIN,BUSIN,285.15
52425,RU,NL,NAPHT,PLAST,284.57
80735,RU,WA,WHEAT,MEATA,284.56
70812,RU,US,FISH5,HEALT,283.06
98999,RU,WM,WHEAT,EDUCA,281.70
52027,RU,NL,KEROS,AIRTR,279.74
95872,RU,WM,GASDI,ELEC6,278.71
51351,RU,NL,CRUDE,NAPHT,273.31
46044,RU,KR,CRUDE,KERO1,272.54
12132,RU,CN,CRUDE,KERO1,271.71
45788,RU,KR,BITUM,CEMEN,270.84
90420,RU,WF,WHEAT,RESEA,269.25
12078,RU,CN,COPP1,FABRI,269.22
23922,RU,ES,GASDI,LANDT,267.95
13626,RU,CN,MOTOR,LANDT,261.03
74682,RU,WA,CRUDE,HEAVY,260.90
13784,RU,CN,NONF1,ALUM1,259.25
13683,RU,CN,NATU1,KEROS,255.60
51235,RU,NL,COPP1,COPP1,255.25
2806,RU,BE,BASIC,CONST,255.01
19093,RU,DE,KEROS,AIRTR,254.48
