trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
11337,KR,CN,PLAST,RUBBE,8009.67,6843.168,2.0,2.0,6565.0,278.168,0.854363
8945,KR,CN,CHEM1,PLAST,5538.15,4125.693,2.0,2.0,3822.0,303.693,0.744959
11087,KR,CN,OFFIC,OFFIC,5117.74,3209.405,2.0,2.0,3003.0,206.405,0.627114
8882,KR,CN,CHEM1,CHEM1,3425.33,2551.833,2.0,2.0,2364.0,187.833,0.744989
37303,KR,JP,PRIVA,BUSIN,5950.06,2440.615,2.0,2.0,2386.0,54.615,0.410183
58160,KR,WA,BASIC,BASIC,5111.58,2082.628,2.0,2.0,1887.0,195.628,0.407433
9659,KR,CN,FOOD5,POULT,832.32,1954.68,2.0,2.0,1937.0,17.68,2.348472
9153,KR,CN,COPP1,ELECT,1257.09,1805.08,2.0,2.0,1757.0,48.08,1.435919
59232,KR,WA,COPP1,COPP1,1163.43,1670.498,2.0,2.0,1626.0,44.498,1.435839
56379,KR,US,MOTO1,MOTO1,5663.92,1602.802,2.0,2.0,1516.0,86.802,0.282985
72273,KR,WL,TRANS,PUBLI,3419.21,1599.453,2.0,2.0,1516.0,83.453,0.467784
11603,KR,CN,RADIO,RADIO,9256.5,1517.919,2.0,2.0,1420.0,97.919,0.163984
11307,KR,CN,PLAST,ELECT,1564.44,1336.332,2.0,2.0,1282.0,54.332,0.854192
9141,KR,CN,COPP1,COPP1,896.15,1287.276,2.0,2.0,1253.0,34.276,1.436451
10732,KR,CN,MOTOR,LANDT,4305.8,1272.318,2.0,2.0,1038.0,234.318,0.295489
8889,KR,CN,CHEM1,CONST,1702.37,1268.352,2.0,2.0,1175.0,93.352,0.745051
11558,KR,CN,RADIO,ELECT,7593.6,1245.328,2.0,2.0,1165.0,80.328,0.163997
56972,KR,US,PAPER,PAPER,217.39,1219.12,2.0,2.0,1210.0,9.12,5.607986
8647,KR,CN,BASIC,BASIC,2677.34,1091.466,2.0,2.0,989.0,102.466,0.407668
8942,KR,CN,CHEM1,PFERT,1463.05,1090.229,2.0,2.0,1010.0,80.229,0.745175
11212,KR,CN,PAPER,PRINT,184.04,1031.72,2.0,2.0,1024.0,7.72,5.605955
8823,KR,CN,BITU1,WHOLE,397.17,974.037,2.0,2.0,956.0,18.037,2.452444
57059,KR,US,PLAST,RUBBE,1126.16,962.111,2.0,2.0,923.0,39.111,0.854329
11649,KR,CN,RUBBE,CONST,1940.12,911.857,2.0,2.0,873.0,38.857,0.47
9140,KR,CN,COPP1,CONST,630.08,905.099,2.0,2.0,881.0,24.099,1.436483
33963,KR,JP,BASIC,BASIC,2150.32,876.296,2.0,2.0,794.0,82.296,0.407519
8970,KR,CN,CHEM1,TEXTI,1175.7,875.472,2.0,2.0,811.0,64.472,0.744639
9657,KR,CN,FOOD5,PIGS9,364.53,855.743,2.0,2.0,848.0,7.743,2.347524
9811,KR,CN,GASDI,CONST,2746.74,852.995,2.0,2.0,705.0,147.995,0.310548
29897,KR,IN,BASIC,CONST,2004.48,816.715,2.0,2.0,740.0,76.715,0.407445
62599,KR,WA,PAPER,RETA1,135.29,758.675,2.0,2.0,753.0,5.675,5.607768
61210,KR,WA,LEAD1,LEAD1,495.66,746.716,2.0,2.0,729.0,17.716,1.506508
62586,KR,WA,PAPER,PRINT,131.57,737.519,2.0,2.0,732.0,5.519,5.605526
31276,KR,IN,PLAST,RUBBE,838.04,716.104,2.0,2.0,687.0,29.104,0.854499
59231,KR,WA,COPP1,CONST,473.9,680.125,2.0,2.0,662.0,18.125,1.435166
57006,KR,US,PAPER,WOODW,109.67,614.601,2.0,2.0,610.0,4.601,5.604094
10266,KR,CN,LEAD1,LEAD1,399.56,601.281,2.0,2.0,587.0,14.281,1.504858
8980,KR,CN,CHEM1,WOODW,787.28,586.172,2.0,2.0,543.0,43.172,0.744553
