interstate_id,state_industry_exports_total,state_destination_share,state_export_intensity,state_destination_count,state_export_concentration
56,240017.64,5.7e-05,0.018868,41,0.003478
57,240017.64,0.000351,0.018868,41,0.003478
58,240017.64,6.4e-05,0.018868,41,0.003478
59,240017.64,1.7e-05,0.018868,41,0.003478
60,240017.64,0.000158,0.018868,41,0.003478
61,240017.64,0.000158,0.018868,41,0.003478
62,240017.64,5.3e-05,0.018868,41,0.003478
63,240017.64,0.001049,0.018868,41,0.003478
64,176652.65,0.000103,0.013887,41,0.003852
65,176652.65,6.2e-05,0.013887,41,0.003852
66,176652.65,2.7e-05,0.013887,41,0.003852
67,176652.65,2.9e-05,0.013887,41,0.003852
68,176652.65,5.6e-05,0.013887,41,0.003852
69,176652.65,4.9e-05,0.013887,41,0.003852
70,391255.58,0.000407,0.030756,41,0.016267
71,391255.58,6.5e-05,0.030756,41,0.016267
72,391255.58,0.000117,0.030756,41,0.016267
73,443014.02,0.000162,0.034825,41,0.005108
74,443014.02,6.9e-05,0.034825,41,0.005108
75,443014.02,1.3e-05,0.034825,41,0.005108
76,443014.02,3.2e-05,0.034825,41,0.005108
77,443014.02,3.1e-05,0.034825,41,0.005108
78,443014.02,7e-05,0.034825,41,0.005108
79,361859.24,7.5e-05,0.028445,41,0.00449
80,361859.24,0.000276,0.028445,41,0.00449
81,361859.24,2e-05,0.028445,41,0.00449
82,361859.24,8.1e-05,0.028445,41,0.00449
83,361859.24,4.1e-05,0.028445,41,0.00449
84,361859.24,0.000262,0.028445,41,0.00449
85,36248.29,0.000345,0.002849,41,0.006315
86,36248.29,9.6e-05,0.002849,41,0.006315
87,36248.29,0.000323,0.002849,41,0.006315
88,334103.13,8e-06,0.026264,41,0.004017
89,334103.13,3.9e-05,0.026264,41,0.004017
90,334103.13,0.000263,0.026264,41,0.004017
91,334103.13,3e-06,0.026264,41,0.004017
92,334103.13,8e-06,0.026264,41,0.004017
93,334103.13,5e-06,0.026264,41,0.004017
94,334103.13,5.6e-05,0.026264,41,0.004017
95,334103.13,7.4e-05,0.026264,41,0.004017
96,334103.13,2e-06,0.026264,41,0.004017
97,334103.13,4e-06,0.026264,41,0.004017
98,334103.13,9e-06,0.026264,41,0.004017
99,334103.13,0.000134,0.026264,41,0.004017
100,334103.13,0.000247,0.026264,41,0.004017
101,334103.13,3e-06,0.026264,41,0.004017
102,334103.13,9e-06,0.026264,41,0.004017
103,10595.27,2e-06,0.000833,41,0.014506
104,10595.27,4.5e-05,0.000833,41,0.014506
105,10595.27,0.000185,0.000833,41,0.014506
106,10300.99,2e-06,0.00081,41,0.041725
107,10300.99,4.5e-05,0.00081,41,0.041725
108,10300.99,7.2e-05,0.00081,41,0.041725
109,59394.6,0.000227,0.004669,41,0.006219
110,59394.6,6.8e-05,0.004669,41,0.006219
111,59394.6,0.000208,0.004669,41,0.006219
112,78561.5,7.8e-05,0.006176,41,0.00913
113,78561.5,7.2e-05,0.006176,41,0.00913
114,78561.5,7.1e-05,0.006176,41,0.00913
115,74359.52,0.000115,0.005845,41,0.008704
116,74359.52,0.0,0.005845,41,0.008704
117,74359.52,1e-05,0.005845,41,0.008704
118,74359.52,1e-06,0.005845,41,0.008704
119,74359.52,0.000101,0.005845,41,0.008704
120,74359.52,2e-06,0.005845,41,0.008704
121,17271.57,7.1e-05,0.001358,41,0.007911
122,17271.57,3.5e-05,0.001358,41,0.007911
123,17271.57,7.4e-05,0.001358,41,0.007911
124,127.44,4.2e-05,1e-05,40,0.059284
125,122682.61,3e-06,0.009644,41,0.048312
126,122682.61,0.0,0.009644,41,0.048312
127,122682.61,1.3e-05,0.009644,41,0.048312
128,122682.61,1e-06,0.009644,41,0.048312
129,122682.61,2e-05,0.009644,41,0.048312
130,122682.61,3e-06,0.009644,41,0.048312
131,122682.61,0.0,0.009644,41,0.048312
132,122682.61,0.0,0.009644,41,0.048312
133,14346.07,0.001362,0.001128,41,0.058927
134,14346.07,3e-06,0.001128,41,0.058927
135,14346.07,0.000392,0.001128,41,0.058927
136,14346.07,3.9e-05,0.001128,41,0.058927
137,14346.07,0.002074,0.001128,41,0.058927
138,14346.07,4e-06,0.001128,41,0.058927
139,14346.07,3e-06,0.001128,41,0.058927
140,53765.63,1.1e-05,0.004226,41,0.009213
141,53765.63,0.0,0.004226,41,0.009213
142,53765.63,0.000155,0.004226,41,0.009213
143,53765.63,2.2e-05,0.004226,41,0.009213
144,53765.63,0.0,0.004226,41,0.009213
145,53765.63,0.001,0.004226,41,0.009213
146,53765.63,9e-06,0.004226,41,0.009213
147,53765.63,0.0,0.004226,41,0.009213
148,53765.63,0.000114,0.004226,41,0.009213
149,53765.63,0.0,0.004226,41,0.009213
150,53765.63,9e-06,0.004226,41,0.009213
151,67758.26,8.8e-05,0.005326,41,0.022978
152,67758.26,0.000858,0.005326,41,0.022978
153,67758.26,0.000183,0.005326,41,0.022978
154,67758.26,1e-06,0.005326,41,0.022978
155,301353.11,0.0,0.023689,41,0.005676
156,301353.11,1.1e-05,0.023689,41,0.005676
157,301353.11,7e-06,0.023689,41,0.005676
158,301353.11,2.4e-05,0.023689,41,0.005676
159,301353.11,1.2e-05,0.023689,41,0.005676
160,301353.11,4.1e-05,0.023689,41,0.005676
161,301353.11,2.2e-05,0.023689,41,0.005676
162,301353.11,5.2e-05,0.023689,41,0.005676
163,301353.11,2e-06,0.023689,41,0.005676
164,301353.11,1.1e-05,0.023689,41,0.005676
165,301353.11,9e-06,0.023689,41,0.005676
166,301353.11,5.5e-05,0.023689,41,0.005676
167,301353.11,0.0,0.023689,41,0.005676
168,301353.11,4e-06,0.023689,41,0.005676
169,301353.11,0.0,0.023689,41,0.005676
170,301353.11,3e-06,0.023689,41,0.005676
171,392528.38,3e-06,0.030856,41,0.012117
172,392528.38,0.0,0.030856,41,0.012117
173,392528.38,9.6e-05,0.030856,41,0.012117
174,392528.38,6e-06,0.030856,41,0.012117
175,392528.38,1e-06,0.030856,41,0.012117
176,392528.38,0.0,0.030856,41,0.012117
177,392528.38,6.2e-05,0.030856,41,0.012117
178,392528.38,1e-05,0.030856,41,0.012117
179,392528.38,0.0,0.030856,41,0.012117
180,392528.38,0.0,0.030856,41,0.012117
181,392528.38,1.6e-05,0.030856,41,0.012117
182,392528.38,2e-06,0.030856,41,0.012117
183,392528.38,0.0,0.030856,41,0.012117
184,392528.38,3.3e-05,0.030856,41,0.012117
185,392528.38,7e-06,0.030856,41,0.012117
186,288991.04,7.3e-05,0.022717,41,0.007215
187,288991.04,1.1e-05,0.022717,41,0.007215
188,288991.04,8.5e-05,0.022717,41,0.007215
189,288991.04,3.7e-05,0.022717,41,0.007215
190,288991.04,0.000167,0.022717,41,0.007215
191,288991.04,1.1e-05,0.022717,41,0.007215
192,288991.04,0.0,0.022717,41,0.007215
193,288991.04,2e-06,0.022717,41,0.007215
194,240017.64,8e-06,0.018868,41,0.003478
195,240017.64,1.5e-05,0.018868,41,0.003478
196,240017.64,9.2e-05,0.018868,41,0.003478
197,240017.64,6.5e-05,0.018868,41,0.003478
198,240017.64,5.3e-05,0.018868,41,0.003478
199,240017.64,0.000272,0.018868,41,0.003478
200,240017.64,4.1e-05,0.018868,41,0.003478
201,240017.64,1.4e-05,0.018868,41,0.003478
202,240017.64,0.000275,0.018868,41,0.003478
203,240017.64,1e-05,0.018868,41,0.003478
204,240017.64,3e-06,0.018868,41,0.003478
205,240017.64,9e-06,0.018868,41,0.003478
206,176652.65,2.7e-05,0.013887,41,0.003852
207,176652.65,1.6e-05,0.013887,41,0.003852
208,176652.65,7.8e-05,0.013887,41,0.003852
209,176652.65,9.6e-05,0.013887,41,0.003852
210,176652.65,1.5e-05,0.013887,41,0.003852
211,176652.65,1.3e-05,0.013887,41,0.003852
212,176652.65,4e-06,0.013887,41,0.003852
213,176652.65,9e-06,0.013887,41,0.003852
214,391255.58,0.000107,0.030756,41,0.016267
215,391255.58,0.000163,0.030756,41,0.016267
216,391255.58,3.1e-05,0.030756,41,0.016267
217,391255.58,7e-06,0.030756,41,0.016267
218,443014.02,4.3e-05,0.034825,41,0.005108
219,443014.02,1.8e-05,0.034825,41,0.005108
220,443014.02,2.1e-05,0.034825,41,0.005108
221,443014.02,0.000102,0.034825,41,0.005108
222,443014.02,8e-06,0.034825,41,0.005108
223,443014.02,1.8e-05,0.034825,41,0.005108
224,443014.02,6e-06,0.034825,41,0.005108
225,443014.02,7e-06,0.034825,41,0.005108
226,361859.24,2e-05,0.028445,41,0.00449
227,361859.24,7.2e-05,0.028445,41,0.00449
228,361859.24,5.7e-05,0.028445,41,0.00449
229,361859.24,0.000252,0.028445,41,0.00449
230,361859.24,1.1e-05,0.028445,41,0.00449
231,361859.24,6.9e-05,0.028445,41,0.00449
232,361859.24,3e-06,0.028445,41,0.00449
233,361859.24,1.3e-05,0.028445,41,0.00449
234,36248.29,9e-05,0.002849,41,0.006315
235,36248.29,0.000298,0.002849,41,0.006315
236,36248.29,8.5e-05,0.002849,41,0.006315
237,36248.29,1.6e-05,0.002849,41,0.006315
238,334103.13,2e-06,0.026264,41,0.004017
239,334103.13,1e-05,0.026264,41,0.004017
240,334103.13,6.9e-05,0.026264,41,0.004017
241,334103.13,1e-06,0.026264,41,0.004017
242,334103.13,2e-06,0.026264,41,0.004017
243,334103.13,1.1e-05,0.026264,41,0.004017
244,334103.13,7.2e-05,0.026264,41,0.004017
245,334103.13,0.00023,0.026264,41,0.004017
246,334103.13,4e-06,0.026264,41,0.004017
247,334103.13,1e-05,0.026264,41,0.004017
248,334103.13,2e-06,0.026264,41,0.004017
249,334103.13,3.5e-05,0.026264,41,0.004017
250,334103.13,6.5e-05,0.026264,41,0.004017
251,334103.13,1e-06,0.026264,41,0.004017
252,334103.13,2e-06,0.026264,41,0.004017
253,334103.13,1.1e-05,0.026264,41,0.004017
254,334103.13,3.1e-05,0.026264,41,0.004017
255,334103.13,1.4e-05,0.026264,41,0.004017
256,334103.13,4e-06,0.026264,41,0.004017
257,334103.13,1.1e-05,0.026264,41,0.004017
258,10595.27,0.0,0.000833,41,0.014506
259,10595.27,0.000217,0.000833,41,0.014506
260,10595.27,4.8e-05,0.000833,41,0.014506
261,10595.27,0.0,0.000833,41,0.014506
262,10300.99,0.0,0.00081,41,0.041725
263,10300.99,0.000243,0.00081,41,0.041725
264,10300.99,1.9e-05,0.00081,41,0.041725
265,10300.99,0.0,0.00081,41,0.041725
266,59394.6,6e-05,0.004669,41,0.006219
267,59394.6,0.000204,0.004669,41,0.006219
268,59394.6,5.4e-05,0.004669,41,0.006219
269,59394.6,1.1e-05,0.004669,41,0.006219
270,78561.5,2e-05,0.006176,41,0.00913
271,78561.5,0.000261,0.006176,41,0.00913
272,78561.5,1.9e-05,0.006176,41,0.00913
273,78561.5,2.5e-05,0.006176,41,0.00913
274,74359.52,3e-05,0.005845,41,0.008704
275,74359.52,0.0,0.005845,41,0.008704
276,74359.52,0.000167,0.005845,41,0.008704
277,74359.52,8e-06,0.005845,41,0.008704
278,74359.52,2.7e-05,0.005845,41,0.008704
279,74359.52,1e-06,0.005845,41,0.008704
280,74359.52,3.9e-05,0.005845,41,0.008704
281,74359.52,0.0,0.005845,41,0.008704
282,17271.57,1.9e-05,0.001358,41,0.007911
283,17271.57,0.000126,0.001358,41,0.007911
284,17271.57,1.9e-05,0.001358,41,0.007911
285,17271.57,1.1e-05,0.001358,41,0.007911
286,127.44,1.1e-05,1e-05,40,0.059284
287,122682.61,1.7e-05,0.009644,41,0.048312
288,122682.61,0.000218,0.009644,41,0.048312
289,122682.61,7e-06,0.009644,41,0.048312
290,122682.61,0.0,0.009644,41,0.048312
291,122682.61,1.5e-05,0.009644,41,0.048312
292,122682.61,1e-06,0.009644,41,0.048312
293,122682.61,2.1e-05,0.009644,41,0.048312
294,122682.61,0.0,0.009644,41,0.048312
295,122682.61,0.000592,0.009644,41,0.048312
296,122682.61,4.8e-05,0.009644,41,0.048312
297,122682.61,3.1e-05,0.009644,41,0.048312
298,122682.61,1e-06,0.009644,41,0.048312
299,122682.61,4e-06,0.009644,41,0.048312
300,122682.61,0.0,0.009644,41,0.048312
301,122682.61,1.3e-05,0.009644,41,0.048312
302,122682.61,3e-06,0.009644,41,0.048312
303,122682.61,2.6e-05,0.009644,41,0.048312
304,122682.61,1e-06,0.009644,41,0.048312
305,122682.61,5e-06,0.009644,41,0.048312
306,122682.61,0.0,0.009644,41,0.048312
307,122682.61,1.2e-05,0.009644,41,0.048312
308,122682.61,0.0,0.009644,41,0.048312
309,122682.61,0.000201,0.009644,41,0.048312
310,122682.61,1e-05,0.009644,41,0.048312
311,122682.61,4e-06,0.009644,41,0.048312
312,122682.61,0.0,0.009644,41,0.048312
313,122682.61,2.8e-05,0.009644,41,0.048312
314,122682.61,0.0,0.009644,41,0.048312
315,122682.61,2.7e-05,0.009644,41,0.048312
316,122682.61,0.0,0.009644,41,0.048312
317,122682.61,4.1e-05,0.009644,41,0.048312
318,122682.61,2e-06,0.009644,41,0.048312
319,122682.61,2.6e-05,0.009644,41,0.048312
320,122682.61,1e-06,0.009644,41,0.048312
321,122682.61,1e-06,0.009644,41,0.048312
322,122682.61,0.0,0.009644,41,0.048312
323,122682.61,0.000236,0.009644,41,0.048312
324,122682.61,1.1e-05,0.009644,41,0.048312
325,14346.07,4e-06,0.001128,41,0.058927
326,14346.07,3.7e-05,0.001128,41,0.058927
327,14346.07,0.003163,0.001128,41,0.058927
328,14346.07,7.3e-05,0.001128,41,0.058927
329,14346.07,0.000881,0.001128,41,0.058927
330,14346.07,6.8e-05,0.001128,41,0.058927
331,14346.07,0.000628,0.001128,41,0.058927
332,14346.07,0.00047,0.001128,41,0.058927
333,14346.07,0.009113,0.001128,41,0.058927
334,14346.07,2.8e-05,0.001128,41,0.058927
335,14346.07,0.000203,0.001128,41,0.058927
336,14346.07,6.4e-05,0.001128,41,0.058927
337,14346.07,1e-06,0.001128,41,0.058927
338,14346.07,2e-06,0.001128,41,0.058927
339,14346.07,0.000179,0.001128,41,0.058927
340,14346.07,3e-06,0.001128,41,0.058927
341,14346.07,1.7e-05,0.001128,41,0.058927
342,14346.07,1e-06,0.001128,41,0.058927
343,14346.07,8e-06,0.001128,41,0.058927
344,14346.07,0.0,0.001128,41,0.058927
345,14346.07,1.5e-05,0.001128,41,0.058927
346,14346.07,1.7e-05,0.001128,41,0.058927
347,14346.07,0.000503,0.001128,41,0.058927
348,14346.07,3.5e-05,0.001128,41,0.058927
349,14346.07,1e-06,0.001128,41,0.058927
350,14346.07,2e-06,0.001128,41,0.058927
351,14346.07,1.4e-05,0.001128,41,0.058927
352,14346.07,1.3e-05,0.001128,41,0.058927
353,14346.07,2e-06,0.001128,41,0.058927
354,14346.07,0.0,0.001128,41,0.058927
355,14346.07,8.3e-05,0.001128,41,0.058927
356,14346.07,2e-06,0.001128,41,0.058927
357,14346.07,1.2e-05,0.001128,41,0.058927
358,14346.07,2e-06,0.001128,41,0.058927
359,14346.07,5.6e-05,0.001128,41,0.058927
360,14346.07,1e-06,0.001128,41,0.058927
361,14346.07,0.000457,0.001128,41,0.058927
362,14346.07,0.0,0.001128,41,0.058927
363,14346.07,2e-06,0.001128,41,0.058927
364,53765.63,2e-06,0.004226,41,0.009213
365,53765.63,0.0,0.004226,41,0.009213
366,53765.63,0.000117,0.004226,41,0.009213
367,53765.63,2.7e-05,0.004226,41,0.009213
368,53765.63,6e-06,0.004226,41,0.009213
369,53765.63,0.000361,0.004226,41,0.009213
370,53765.63,4.6e-05,0.004226,41,0.009213
371,53765.63,2e-06,0.004226,41,0.009213
372,53765.63,0.001354,0.004226,41,0.009213
373,53765.63,2.4e-05,0.004226,41,0.009213
374,53765.63,4.2e-05,0.004226,41,0.009213
375,53765.63,0.000372,0.004226,41,0.009213
376,53765.63,7.7e-05,0.004226,41,0.009213
377,53765.63,2e-06,0.004226,41,0.009213
378,53765.63,0.000694,0.004226,41,0.009213
379,53765.63,1.3e-05,0.004226,41,0.009213
380,53765.63,0.0,0.004226,41,0.009213
381,53765.63,0.000139,0.004226,41,0.009213
382,53765.63,2e-06,0.004226,41,0.009213
383,53765.63,0.0,0.004226,41,0.009213
384,53765.63,4.3e-05,0.004226,41,0.009213
385,53765.63,7e-06,0.004226,41,0.009213
386,53765.63,0.0,0.004226,41,0.009213
387,53765.63,0.000282,0.004226,41,0.009213
388,53765.63,1.2e-05,0.004226,41,0.009213
389,53765.63,0.0,0.004226,41,0.009213
390,53765.63,0.00034,0.004226,41,0.009213
391,53765.63,1.1e-05,0.004226,41,0.009213
392,53765.63,0.0,0.004226,41,0.009213
393,53765.63,0.000319,0.004226,41,0.009213
394,53765.63,0.00047,0.004226,41,0.009213
395,53765.63,0.0,0.004226,41,0.009213
396,53765.63,0.006151,0.004226,41,0.009213
397,53765.63,3.8e-05,0.004226,41,0.009213
398,53765.63,0.0,0.004226,41,0.009213
399,53765.63,0.000732,0.004226,41,0.009213
400,53765.63,2e-06,0.004226,41,0.009213
401,53765.63,0.0,0.004226,41,0.009213
402,53765.63,4.3e-05,0.004226,41,0.009213
403,53765.63,1.5e-05,0.004226,41,0.009213
404,53765.63,0.0,0.004226,41,0.009213
405,53765.63,0.000335,0.004226,41,0.009213
406,53765.63,3.1e-05,0.004226,41,0.009213
407,53765.63,0.0,0.004226,41,0.009213
408,53765.63,0.001284,0.004226,41,0.009213
409,53765.63,4.3e-05,0.004226,41,0.009213
410,53765.63,0.0,0.004226,41,0.009213
411,53765.63,0.001194,0.004226,41,0.009213
412,53765.63,7e-06,0.004226,41,0.009213
413,53765.63,0.0,0.004226,41,0.009213
414,53765.63,0.00018,0.004226,41,0.009213
415,53765.63,2e-06,0.004226,41,0.009213
416,53765.63,0.0,0.004226,41,0.009213
417,53765.63,7e-05,0.004226,41,0.009213
418,53765.63,6e-05,0.004226,41,0.009213
419,53765.63,0.0,0.004226,41,0.009213
420,53765.63,0.001415,0.004226,41,0.009213
421,53765.63,0.0,0.004226,41,0.009213
422,53765.63,0.0,0.004226,41,0.009213
423,67758.26,2.5e-05,0.005326,41,0.022978
424,67758.26,0.000203,0.005326,41,0.022978
425,67758.26,0.001072,0.005326,41,0.022978
426,67758.26,0.000156,0.005326,41,0.022978
427,67758.26,0.000685,0.005326,41,0.022978
428,67758.26,4.7e-05,0.005326,41,0.022978
429,67758.26,1e-05,0.005326,41,0.022978
430,67758.26,0.000232,0.005326,41,0.022978
431,67758.26,0.000173,0.005326,41,0.022978
432,67758.26,0.000528,0.005326,41,0.022978
433,67758.26,0.010559,0.005326,41,0.022978
434,67758.26,0.000345,0.005326,41,0.022978
435,67758.26,1e-05,0.005326,41,0.022978
436,67758.26,7.6e-05,0.005326,41,0.022978
437,67758.26,0.000714,0.005326,41,0.022978
438,67758.26,0.00091,0.005326,41,0.022978
439,67758.26,0.000102,0.005326,41,0.022978
440,67758.26,2.6e-05,0.005326,41,0.022978
441,67758.26,0.00459,0.005326,41,0.022978
442,67758.26,0.0,0.005326,41,0.022978
443,301353.11,0.0,0.023689,41,0.005676
444,301353.11,6e-06,0.023689,41,0.005676
445,301353.11,2e-06,0.023689,41,0.005676
446,301353.11,5.7e-05,0.023689,41,0.005676
447,301353.11,0.0,0.023689,41,0.005676
448,301353.11,2.5e-05,0.023689,41,0.005676
449,301353.11,1.8e-05,0.023689,41,0.005676
450,301353.11,5.9e-05,0.023689,41,0.005676
451,301353.11,1.5e-05,0.023689,41,0.005676
452,301353.11,5e-05,0.023689,41,0.005676
453,301353.11,2.8e-05,0.023689,41,0.005676
454,301353.11,7.7e-05,0.023689,41,0.005676
455,301353.11,3e-06,0.023689,41,0.005676
456,301353.11,0.000753,0.023689,41,0.005676
457,301353.11,6.7e-05,0.023689,41,0.005676
458,301353.11,0.000362,0.023689,41,0.005676
459,301353.11,1.5e-05,0.023689,41,0.005676
460,301353.11,0.00033,0.023689,41,0.005676
461,301353.11,3.7e-05,0.023689,41,0.005676
462,301353.11,0.001567,0.023689,41,0.005676
463,301353.11,0.0,0.023689,41,0.005676
464,301353.11,0.00016,0.023689,41,0.005676
465,301353.11,1e-05,0.023689,41,0.005676
466,301353.11,0.00013,0.023689,41,0.005676
467,301353.11,1e-06,0.023689,41,0.005676
468,301353.11,2.5e-05,0.023689,41,0.005676
469,301353.11,2e-06,0.023689,41,0.005676
470,301353.11,3.6e-05,0.023689,41,0.005676
471,301353.11,6e-06,0.023689,41,0.005676
472,301353.11,0.000105,0.023689,41,0.005676
473,301353.11,3.4e-05,0.023689,41,0.005676
474,301353.11,0.00036,0.023689,41,0.005676
475,301353.11,2.3e-05,0.023689,41,0.005676
476,301353.11,0.000163,0.023689,41,0.005676
477,301353.11,1.3e-05,0.023689,41,0.005676
478,301353.11,5.3e-05,0.023689,41,0.005676
479,301353.11,4e-06,0.023689,41,0.005676
480,301353.11,8e-05,0.023689,41,0.005676
481,301353.11,2.9e-05,0.023689,41,0.005676
482,301353.11,0.000115,0.023689,41,0.005676
483,301353.11,8e-06,0.023689,41,0.005676
484,301353.11,8.9e-05,0.023689,41,0.005676
485,301353.11,8.2e-05,0.023689,41,0.005676
486,301353.11,0.000226,0.023689,41,0.005676
487,301353.11,4.2e-05,0.023689,41,0.005676
488,301353.11,0.000464,0.023689,41,0.005676
489,301353.11,3.1e-05,0.023689,41,0.005676
490,301353.11,0.00055,0.023689,41,0.005676
491,301353.11,1e-06,0.023689,41,0.005676
492,301353.11,2.5e-05,0.023689,41,0.005676
493,301353.11,2e-06,0.023689,41,0.005676
494,301353.11,3.6e-05,0.023689,41,0.005676
495,301353.11,4e-06,0.023689,41,0.005676
496,301353.11,0.000181,0.023689,41,0.005676
497,301353.11,1.3e-05,0.023689,41,0.005676
498,301353.11,0.000265,0.023689,41,0.005676
499,301353.11,5.6e-05,0.023689,41,0.005676
500,301353.11,0.000428,0.023689,41,0.005676
501,301353.11,7.6e-05,0.023689,41,0.005676
502,301353.11,0.000357,0.023689,41,0.005676
503,301353.11,0.000221,0.023689,41,0.005676
504,301353.11,0.00043,0.023689,41,0.005676
505,301353.11,3.9e-05,0.023689,41,0.005676
506,301353.11,0.000256,0.023689,41,0.005676
507,301353.11,2e-05,0.023689,41,0.005676
508,301353.11,0.000104,0.023689,41,0.005676
509,301353.11,6e-06,0.023689,41,0.005676
510,301353.11,7.3e-05,0.023689,41,0.005676
511,301353.11,1e-06,0.023689,41,0.005676
512,301353.11,1e-05,0.023689,41,0.005676
513,301353.11,2e-06,0.023689,41,0.005676
514,301353.11,3.6e-05,0.023689,41,0.005676
515,301353.11,0.000227,0.023689,41,0.005676
516,301353.11,0.000716,0.023689,41,0.005676
517,301353.11,0.00011,0.023689,41,0.005676
518,301353.11,0.00034,0.023689,41,0.005676
519,301353.11,0.0,0.023689,41,0.005676
520,301353.11,0.0,0.023689,41,0.005676
521,301353.11,0.0,0.023689,41,0.005676
522,392528.38,0.0,0.030856,41,0.012117
523,392528.38,0.0,0.030856,41,0.012117
524,392528.38,8e-06,0.030856,41,0.012117
525,392528.38,0.0,0.030856,41,0.012117
526,392528.38,8e-06,0.030856,41,0.012117
527,392528.38,0.0,0.030856,41,0.012117
528,392528.38,0.000221,0.030856,41,0.012117
529,392528.38,1.4e-05,0.030856,41,0.012117
530,392528.38,1e-06,0.030856,41,0.012117
531,392528.38,0.0,0.030856,41,0.012117
532,392528.38,7.8e-05,0.030856,41,0.012117
533,392528.38,1.3e-05,0.030856,41,0.012117
534,392528.38,0.001446,0.030856,41,0.012117
535,392528.38,9.4e-05,0.030856,41,0.012117
536,392528.38,0.003647,0.030856,41,0.012117
537,392528.38,0.000591,0.030856,41,0.012117
538,392528.38,0.000104,0.030856,41,0.012117
539,392528.38,0.0,0.030856,41,0.012117
540,392528.38,0.000282,0.030856,41,0.012117
541,392528.38,4.9e-05,0.030856,41,0.012117
542,392528.38,0.000124,0.030856,41,0.012117
543,392528.38,1e-05,0.030856,41,0.012117
544,392528.38,0.00031,0.030856,41,0.012117
545,392528.38,0.000286,0.030856,41,0.012117
546,392528.38,2e-06,0.030856,41,0.012117
547,392528.38,0.0,0.030856,41,0.012117
548,392528.38,2.5e-05,0.030856,41,0.012117
549,392528.38,2e-06,0.030856,41,0.012117
550,392528.38,5.8e-05,0.030856,41,0.012117
551,392528.38,0.0,0.030856,41,0.012117
552,392528.38,0.000209,0.030856,41,0.012117
553,392528.38,1.7e-05,0.030856,41,0.012117
554,392528.38,1.9e-05,0.030856,41,0.012117
555,392528.38,3e-06,0.030856,41,0.012117
556,392528.38,0.000143,0.030856,41,0.012117
557,392528.38,2.4e-05,0.030856,41,0.012117
558,392528.38,2e-06,0.030856,41,0.012117
559,392528.38,0.0,0.030856,41,0.012117
560,392528.38,0.0001,0.030856,41,0.012117
561,392528.38,1.5e-05,0.030856,41,0.012117
562,392528.38,0.000292,0.030856,41,0.012117
563,392528.38,1e-06,0.030856,41,0.012117
564,392528.38,9.7e-05,0.030856,41,0.012117
565,392528.38,1.8e-05,0.030856,41,0.012117
