interstate_id,state_industry_imports_total,state_source_share,state_import_intensity,state_supplier_count,state_import_concentration
44,1784.48,0.000312,0.00014,21,0.046884
45,7364.47,4.6e-05,0.000579,21,0.082265
46,7364.47,5e-06,0.000579,21,0.082265
47,7364.47,0.003351,0.000579,21,0.082265
48,7364.47,0.000459,0.000579,21,0.082265
49,5992.07,0.013502,0.000471,21,0.055688
50,5992.07,0.002084,0.000471,21,0.055688
51,1784.48,0.003502,0.00014,21,0.046884
52,1784.48,0.001954,0.00014,21,0.046884
53,7364.47,0.025074,0.000579,21,0.082265
54,7364.47,0.001591,0.000579,21,0.082265
55,5992.07,0.001152,0.000471,21,0.055688
56,5992.07,0.002289,0.000471,21,0.055688
57,5992.07,0.014058,0.000471,21,0.055688
58,1784.48,0.008599,0.00014,21,0.046884
59,1784.48,0.002264,0.00014,21,0.046884
60,1784.48,0.021251,0.00014,21,0.046884
61,7364.47,0.00515,0.000579,21,0.082265
62,7364.47,0.001727,0.000579,21,0.082265
63,7364.47,0.034187,0.000579,21,0.082265
64,5992.07,0.003033,0.000471,21,0.055688
65,5992.07,0.001839,0.000471,21,0.055688
66,1784.48,0.002682,0.00014,21,0.046884
67,1784.48,0.002848,0.00014,21,0.046884
68,7364.47,0.001351,0.000579,21,0.082265
69,7364.47,0.001187,0.000579,21,0.082265
70,5992.07,0.026577,0.000471,21,0.055688
71,1784.48,0.014226,0.00014,21,0.046884
72,7364.47,0.006235,0.000579,21,0.082265
73,5992.07,0.012013,0.000471,21,0.055688
74,5992.07,0.005131,0.000471,21,0.055688
75,1784.48,0.00311,0.00014,21,0.046884
76,1784.48,0.007874,0.00014,21,0.046884
77,7364.47,0.001888,0.000579,21,0.082265
78,7364.47,0.004203,0.000579,21,0.082265
79,5992.07,0.00455,0.000471,21,0.055688
80,5992.07,0.016678,0.000471,21,0.055688
81,1784.48,0.004023,0.00014,21,0.046884
82,1784.48,0.016392,0.00014,21,0.046884
83,7364.47,0.002026,0.000579,21,0.082265
84,7364.47,0.012894,0.000579,21,0.082265
85,5992.07,0.002084,0.000471,21,0.055688
86,1784.48,0.001954,0.00014,21,0.046884
87,7364.47,0.001591,0.000579,21,0.082265
88,5992.07,0.000445,0.000471,21,0.055688
89,5992.07,0.002172,0.000471,21,0.055688
90,5992.07,0.014684,0.000471,21,0.055688
91,5992.07,0.000166,0.000471,21,0.055688
92,5992.07,0.00046,0.000471,21,0.055688
93,1784.48,0.000849,0.00014,21,0.046884
94,1784.48,0.010515,0.00014,21,0.046884
95,1784.48,0.013876,0.00014,21,0.046884
96,1784.48,0.000317,0.00014,21,0.046884
97,1784.48,0.000828,0.00014,21,0.046884
98,7364.47,0.000414,0.000579,21,0.082265
99,7364.47,0.00607,0.000579,21,0.082265
100,7364.47,0.011227,0.000579,21,0.082265
101,7364.47,0.000152,0.000579,21,0.082265
102,7364.47,0.000409,0.000579,21,0.082265
103,5992.07,3e-06,0.000471,21,0.055688
104,1784.48,0.000267,0.00014,21,0.046884
105,7364.47,0.000266,0.000579,21,0.082265
106,5992.07,3e-06,0.000471,21,0.055688
107,1784.48,0.000258,0.00014,21,0.046884
108,7364.47,0.0001,0.000579,21,0.082265
109,5992.07,0.002253,0.000471,21,0.055688
110,1784.48,0.002273,0.00014,21,0.046884
111,7364.47,0.001675,0.000579,21,0.082265
112,5992.07,0.00102,0.000471,21,0.055688
113,1784.48,0.003175,0.00014,21,0.046884
114,7364.47,0.000755,0.000579,21,0.082265
115,5992.07,0.001424,0.000471,21,0.055688
116,5992.07,2e-06,0.000471,21,0.055688
117,1784.48,0.000418,0.00014,21,0.046884
118,1784.48,5.9e-05,0.00014,21,0.046884
119,7364.47,0.001024,0.000579,21,0.082265
120,7364.47,2.4e-05,0.000579,21,0.082265
121,5992.07,0.000205,0.000471,21,0.055688
122,1784.48,0.000341,0.00014,21,0.046884
123,7364.47,0.000174,0.000579,21,0.082265
124,7364.47,1e-06,0.000579,21,0.082265
125,1570.07,0.000235,0.000123,21,0.055688
126,1570.07,0.0,0.000123,21,0.055688
127,3023.6,0.000508,0.000238,21,0.011161
128,3023.6,2.4e-05,0.000238,21,0.011161
129,1929.67,0.00126,0.000152,21,0.082265
130,1929.67,0.000161,0.000152,21,0.082265
131,246.98,7e-06,1.9e-05,21,0.01307
132,246.98,4e-06,1.9e-05,21,0.01307
133,1570.07,0.012448,0.000123,21,0.055688
134,1570.07,2.4e-05,0.000123,21,0.055688
135,3023.6,0.001861,0.000238,21,0.011161
136,3023.6,0.000183,0.000238,21,0.011161
137,1929.67,0.015419,0.000152,21,0.082265
138,1929.67,3.2e-05,0.000152,21,0.082265
139,246.98,0.000185,1.9e-05,21,0.01307
140,1570.07,0.000377,0.000123,21,0.055688
141,1570.07,7e-06,0.000123,21,0.055688
142,1570.07,0.005315,0.000123,21,0.055688
143,3023.6,0.000389,0.000238,21,0.011161
144,3023.6,0.0,0.000238,21,0.011161
145,3023.6,0.017782,0.000238,21,0.011161
146,1929.67,0.000237,0.000152,21,0.082265
147,1929.67,8e-06,0.000152,21,0.082265
148,1929.67,0.003177,0.000152,21,0.082265
149,246.98,8.2e-05,1.9e-05,21,0.01307
150,246.98,0.00191,1.9e-05,21,0.01307
151,1570.07,0.003788,0.000123,21,0.055688
152,3023.6,0.019238,0.000238,21,0.011161
153,1929.67,0.006414,0.000152,21,0.082265
154,246.98,0.000177,1.9e-05,21,0.01307
155,1570.07,4e-06,0.000123,21,0.055688
156,1570.07,0.002039,0.000123,21,0.055688
157,1570.07,0.001438,0.000123,21,0.055688
158,1570.07,0.004548,0.000123,21,0.055688
159,3023.6,0.001201,0.000238,21,0.011161
160,3023.6,0.004045,0.000238,21,0.011161
161,3023.6,0.002158,0.000238,21,0.011161
162,3023.6,0.005227,0.000238,21,0.011161
163,1929.67,0.000262,0.000152,21,0.082265
164,1929.67,0.001661,0.000152,21,0.082265
165,1929.67,0.001394,0.000152,21,0.082265
166,1929.67,0.008638,0.000152,21,0.082265
167,246.98,4e-06,1.9e-05,21,0.01307
168,246.98,0.00438,1.9e-05,21,0.01307
169,246.98,0.000192,1.9e-05,21,0.01307
170,246.98,0.003254,1.9e-05,21,0.01307
171,1570.07,0.000831,0.000123,21,0.055688
172,1570.07,1e-06,0.000123,21,0.055688
173,1570.07,0.02393,0.000123,21,0.055688
174,1570.07,0.001465,0.000123,21,0.055688
175,3023.6,0.000112,0.000238,21,0.011161
176,3023.6,3.7e-05,0.000238,21,0.011161
177,3023.6,0.008027,0.000238,21,0.011161
178,3023.6,0.001342,0.000238,21,0.011161
179,1929.67,4.6e-05,0.000152,21,0.082265
180,1929.67,5e-06,0.000152,21,0.082265
181,1929.67,0.003351,0.000152,21,0.082265
182,1929.67,0.000459,0.000152,21,0.082265
183,246.98,0.000452,1.9e-05,21,0.01307
184,246.98,0.052096,1.9e-05,21,0.01307
185,246.98,0.011196,1.9e-05,21,0.01307
186,1570.07,0.013502,0.000123,21,0.055688
187,1570.07,0.002084,0.000123,21,0.055688
188,3023.6,0.008113,0.000238,21,0.011161
189,3023.6,0.003577,0.000238,21,0.011161
190,1929.67,0.025074,0.000152,21,0.082265
191,1929.67,0.001591,0.000152,21,0.082265
192,246.98,0.000462,1.9e-05,21,0.01307
193,246.98,0.002381,1.9e-05,21,0.01307
194,1570.07,0.001152,0.000123,21,0.055688
195,1570.07,0.002289,0.000123,21,0.055688
196,1570.07,0.014058,0.000123,21,0.055688
197,3023.6,0.005158,0.000238,21,0.011161
198,3023.6,0.00422,0.000238,21,0.011161
199,3023.6,0.0216,0.000238,21,0.011161
200,1929.67,0.00515,0.000152,21,0.082265
201,1929.67,0.001727,0.000152,21,0.082265
202,1929.67,0.034187,0.000152,21,0.082265
203,246.98,0.009811,1.9e-05,21,0.01307
204,246.98,0.003132,1.9e-05,21,0.01307
205,246.98,0.008424,1.9e-05,21,0.01307
206,1570.07,0.003033,0.000123,21,0.055688
207,1570.07,0.001839,0.000123,21,0.055688
208,3023.6,0.004529,0.000238,21,0.011161
209,3023.6,0.0056,0.000238,21,0.011161
210,1929.67,0.001351,0.000152,21,0.082265
211,1929.67,0.001187,0.000152,21,0.082265
212,246.98,0.002749,1.9e-05,21,0.01307
213,246.98,0.006432,1.9e-05,21,0.01307
214,1570.07,0.026577,0.000123,21,0.055688
215,3023.6,0.021115,0.000238,21,0.011161
216,1929.67,0.006235,0.000152,21,0.082265
217,246.98,0.010499,1.9e-05,21,0.01307
218,1570.07,0.012013,0.000123,21,0.055688
219,1570.07,0.005131,0.000123,21,0.055688
220,3023.6,0.003114,0.000238,21,0.011161
221,3023.6,0.0149,0.000238,21,0.011161
222,1929.67,0.001888,0.000152,21,0.082265
223,1929.67,0.004203,0.000152,21,0.082265
224,246.98,0.011126,1.9e-05,21,0.01307
225,246.98,0.012442,1.9e-05,21,0.01307
226,1570.07,0.00455,0.000123,21,0.055688
227,1570.07,0.016678,0.000123,21,0.055688
228,3023.6,0.006794,0.000238,21,0.011161
229,3023.6,0.030136,0.000238,21,0.011161
230,1929.67,0.002026,0.000152,21,0.082265
231,1929.67,0.012894,0.000152,21,0.082265
232,246.98,0.004124,1.9e-05,21,0.01307
233,246.98,0.019538,1.9e-05,21,0.01307
234,1570.07,0.002084,0.000123,21,0.055688
235,3023.6,0.003577,0.000238,21,0.011161
236,1929.67,0.001591,0.000152,21,0.082265
237,246.98,0.002381,1.9e-05,21,0.01307
238,1570.07,0.000445,0.000123,21,0.055688
239,1570.07,0.002172,0.000123,21,0.055688
240,1570.07,0.014684,0.000123,21,0.055688
241,1570.07,0.000166,0.000123,21,0.055688
242,1570.07,0.00046,0.000123,21,0.055688
243,3023.6,0.001255,0.000238,21,0.011161
244,3023.6,0.00792,0.000238,21,0.011161
245,3023.6,0.025377,0.000238,21,0.011161
246,3023.6,0.000471,0.000238,21,0.011161
247,3023.6,0.001136,0.000238,21,0.011161
248,1929.67,0.000414,0.000152,21,0.082265
249,1929.67,0.00607,0.000152,21,0.082265
250,1929.67,0.011227,0.000152,21,0.082265
251,1929.67,0.000152,0.000152,21,0.082265
252,1929.67,0.000409,0.000152,21,0.082265
253,246.98,0.014586,1.9e-05,21,0.01307
254,246.98,0.041403,1.9e-05,21,0.01307
255,246.98,0.019328,1.9e-05,21,0.01307
256,246.98,0.005204,1.9e-05,21,0.01307
257,246.98,0.015145,1.9e-05,21,0.01307
258,1570.07,3e-06,0.000123,21,0.055688
259,3023.6,0.000759,0.000238,21,0.011161
260,1929.67,0.000266,0.000152,21,0.082265
261,246.98,2e-06,1.9e-05,21,0.01307
262,1570.07,3e-06,0.000123,21,0.055688
263,3023.6,0.000826,0.000238,21,0.011161
264,1929.67,0.0001,0.000152,21,0.082265
265,246.98,2e-06,1.9e-05,21,0.01307
266,1570.07,0.002253,0.000123,21,0.055688
267,3023.6,0.004007,0.000238,21,0.011161
268,1929.67,0.001675,0.000152,21,0.082265
269,246.98,0.002743,1.9e-05,21,0.01307
270,1570.07,0.00102,0.000123,21,0.055688
271,3023.6,0.006785,0.000238,21,0.011161
272,1929.67,0.000755,0.000152,21,0.082265
273,246.98,0.007875,1.9e-05,21,0.01307
274,1570.07,0.001424,0.000123,21,0.055688
275,1570.07,2e-06,0.000123,21,0.055688
276,3023.6,0.004105,0.000238,21,0.011161
277,3023.6,0.000189,0.000238,21,0.011161
278,1929.67,0.001024,0.000152,21,0.082265
279,1929.67,2.4e-05,0.000152,21,0.082265
280,246.98,0.01168,1.9e-05,21,0.01307
281,246.98,3.6e-05,1.9e-05,21,0.01307
282,1570.07,0.000205,0.000123,21,0.055688
283,3023.6,0.000721,0.000238,21,0.011161
284,1929.67,0.000174,0.000152,21,0.082265
285,246.98,0.000752,1.9e-05,21,0.01307
286,1929.67,1e-06,0.000152,21,0.082265
287,436.82,0.00473,3.4e-05,21,0.030036
288,436.82,0.061126,3.4e-05,21,0.030036
289,3652.07,0.000232,0.000287,21,0.055486
290,3652.07,0.0,0.000287,21,0.055486
291,4082.82,0.000463,0.000321,21,0.012298
292,4082.82,2.2e-05,0.000321,21,0.012298
293,19435.52,0.000134,0.001528,21,0.018973
294,19435.52,1e-06,0.001528,21,0.018973
295,13013.44,0.005585,0.001023,21,0.03988
296,13013.44,0.000452,0.001023,21,0.03988
297,3092.6,0.001246,0.000243,21,0.013903
298,3092.6,3.8e-05,0.000243,21,0.013903
299,1336.85,0.000366,0.000105,21,0.012466
300,1336.85,1e-06,0.000105,21,0.012466
301,5956.73,0.000267,0.000468,21,0.01054
302,5956.73,5.4e-05,0.000468,21,0.01054
303,4733.99,0.000685,0.000372,21,0.016001
304,4733.99,2.1e-05,0.000372,21,0.016001
305,24232.17,2.6e-05,0.001905,21,0.043232
306,24232.17,1e-06,0.001905,21,0.043232
307,26101.77,5.4e-05,0.002052,21,0.019642
308,26101.77,2e-06,0.002052,21,0.019642
309,18778.22,0.001314,0.001476,21,0.011312
310,18778.22,6.8e-05,0.001476,21,0.011312
311,1336.85,0.000366,0.000105,21,0.012466
312,1336.85,1e-06,0.000105,21,0.012466
313,10024.83,0.000344,0.000788,21,0.011915
314,10024.83,1e-06,0.000788,21,0.011915
315,6711.47,0.000498,0.000528,21,0.013019
316,6711.47,0.0,0.000528,21,0.013019
317,20071.37,0.000251,0.001578,21,0.014303
318,20071.37,1.2e-05,0.001578,21,0.014303
319,4215.41,0.000761,0.000331,21,0.013231
320,4215.41,2e-05,0.000331,21,0.013231
321,1104.57,6.5e-05,8.7e-05,21,0.014814
322,1104.57,2e-06,8.7e-05,21,0.014814
323,15785.09,0.001834,0.001241,21,0.009992
324,15785.09,8.7e-05,0.001241,21,0.009992
325,436.82,0.000121,3.4e-05,21,0.030036
326,436.82,0.001225,3.4e-05,21,0.030036
327,3652.07,0.012424,0.000287,21,0.055486
328,3652.07,0.000288,0.000287,21,0.055486
329,4082.82,0.003095,0.000321,21,0.012298
330,4082.82,0.000238,0.000321,21,0.012298
331,19435.52,0.000464,0.001528,21,0.018973
332,19435.52,0.000347,0.001528,21,0.018973
333,13013.44,0.010046,0.001023,21,0.03988
334,13013.44,3.1e-05,0.001023,21,0.03988
335,3092.6,0.000942,0.000243,21,0.013903
336,3092.6,0.000298,0.000243,21,0.013903
337,1336.85,1.4e-05,0.000105,21,0.012466
338,1336.85,2e-05,0.000105,21,0.012466
339,5956.73,0.000431,0.000468,21,0.01054
340,5956.73,6e-06,0.000468,21,0.01054
341,4733.99,5.2e-05,0.000372,21,0.016001
342,4733.99,2e-06,0.000372,21,0.016001
343,24232.17,5e-06,0.001905,21,0.043232
344,24232.17,0.0,0.001905,21,0.043232
345,26101.77,8e-06,0.002052,21,0.019642
346,26101.77,1e-05,0.002052,21,0.019642
347,18778.22,0.000384,0.001476,21,0.011312
348,18778.22,2.7e-05,0.001476,21,0.011312
349,1336.85,1.4e-05,0.000105,21,0.012466
350,1336.85,2e-05,0.000105,21,0.012466
351,10024.83,2e-05,0.000788,21,0.011915
352,10024.83,1.9e-05,0.000788,21,0.011915
353,6711.47,4e-06,0.000528,21,0.013019
354,6711.47,0.0,0.000528,21,0.013019
355,20071.37,6e-05,0.001578,21,0.014303
356,20071.37,2e-06,0.001578,21,0.014303
357,4215.41,4e-05,0.000331,21,0.013231
358,4215.41,7e-06,0.000331,21,0.013231
359,1104.57,0.000727,8.7e-05,21,0.014814
360,1104.57,8e-06,8.7e-05,21,0.014814
361,15785.09,0.000416,0.001241,21,0.009992
362,15785.09,0.0,0.001241,21,0.009992
363,6.39,0.003975,1e-06,21,0.089655
364,436.82,0.000229,3.4e-05,21,0.030036
365,436.82,0.0,3.4e-05,21,0.030036
366,436.82,0.014453,3.4e-05,21,0.030036
367,3652.07,0.0004,0.000287,21,0.055486
368,3652.07,9.5e-05,0.000287,21,0.055486
369,3652.07,0.005312,0.000287,21,0.055486
370,4082.82,0.000606,0.000321,21,0.012298
371,4082.82,2.6e-05,0.000321,21,0.012298
372,4082.82,0.017828,0.000321,21,0.012298
373,19435.52,6.5e-05,0.001528,21,0.018973
374,19435.52,0.000115,0.001528,21,0.018973
375,19435.52,0.001029,0.001528,21,0.018973
376,13013.44,0.000317,0.001023,21,0.03988
377,13013.44,6e-06,0.001023,21,0.03988
378,13013.44,0.002868,0.001023,21,0.03988
379,3092.6,0.000221,0.000243,21,0.013903
380,3092.6,5e-06,0.000243,21,0.013903
381,3092.6,0.002409,0.000243,21,0.013903
382,1336.85,7.9e-05,0.000105,21,0.012466
383,1336.85,0.0,0.000105,21,0.012466
384,1336.85,0.001742,0.000105,21,0.012466
385,5956.73,6.5e-05,0.000468,21,0.01054
386,5956.73,0.0,0.000468,21,0.01054
387,5956.73,0.002542,0.000468,21,0.01054
388,4733.99,0.000131,0.000372,21,0.016001
389,4733.99,0.0,0.000372,21,0.016001
390,4733.99,0.003857,0.000372,21,0.016001
391,24232.17,2.5e-05,0.001905,21,0.043232
392,24232.17,0.0,0.001905,21,0.043232
393,24232.17,0.000707,0.001905,21,0.043232
394,26101.77,0.000968,0.002052,21,0.019642
395,26101.77,0.0,0.002052,21,0.019642
396,26101.77,0.01267,0.002052,21,0.019642
397,18778.22,0.00011,0.001476,21,0.011312
398,18778.22,0.0,0.001476,21,0.011312
399,18778.22,0.002096,0.001476,21,0.011312
400,1336.85,7.9e-05,0.000105,21,0.012466
401,1336.85,0.0,0.000105,21,0.012466
402,1336.85,0.001742,0.000105,21,0.012466
403,10024.83,7.9e-05,0.000788,21,0.011915
404,10024.83,0.0,0.000788,21,0.011915
405,10024.83,0.001796,0.000788,21,0.011915
406,6711.47,0.000247,0.000528,21,0.013019
407,6711.47,0.0,0.000528,21,0.013019
408,6711.47,0.010284,0.000528,21,0.013019
409,20071.37,0.000115,0.001578,21,0.014303
410,20071.37,0.0,0.001578,21,0.014303
411,20071.37,0.003198,0.001578,21,0.014303
412,4215.41,9.4e-05,0.000331,21,0.013231
413,4215.41,0.0,0.000331,21,0.013231
414,4215.41,0.002299,0.000331,21,0.013231
415,1104.57,0.000106,8.7e-05,21,0.014814
416,1104.57,3e-06,8.7e-05,21,0.014814
417,1104.57,0.003397,8.7e-05,21,0.014814
418,15785.09,0.000205,0.001241,21,0.009992
419,15785.09,0.0,0.001241,21,0.009992
420,15785.09,0.00482,0.001241,21,0.009992
421,6.39,2e-06,1e-06,21,0.089655
422,6.39,4.3e-05,1e-06,21,0.089655
423,436.82,0.00389,3.4e-05,21,0.030036
424,3652.07,0.003767,0.000287,21,0.055486
425,4082.82,0.017787,0.000321,21,0.012298
426,19435.52,0.000544,0.001528,21,0.018973
427,13013.44,0.003568,0.001023,21,0.03988
428,3092.6,0.001039,0.000243,21,0.013903
429,1336.85,0.000486,0.000105,21,0.012466
430,5956.73,0.002643,0.000468,21,0.01054
431,4733.99,0.002481,0.000372,21,0.016001
432,24232.17,0.001477,0.001905,21,0.043232
433,26101.77,0.027411,0.002052,21,0.019642
434,18778.22,0.001243,0.001476,21,0.011312
435,1336.85,0.000486,0.000105,21,0.012466
436,10024.83,0.000512,0.000788,21,0.011915
437,6711.47,0.007206,0.000528,21,0.013019
438,20071.37,0.003072,0.001578,21,0.014303
439,4215.41,0.001646,0.000331,21,0.013231
440,1104.57,0.001574,8.7e-05,21,0.014814
441,15785.09,0.019703,0.001241,21,0.009992
442,6.39,9e-06,1e-06,21,0.089655
443,436.82,2.2e-05,3.4e-05,21,0.030036
444,436.82,0.003987,3.4e-05,21,0.030036
445,436.82,0.001421,3.4e-05,21,0.030036
446,436.82,0.039358,3.4e-05,21,0.030036
447,3652.07,4e-06,0.000287,21,0.055486
448,3652.07,0.00204,0.000287,21,0.055486
449,3652.07,0.0015,0.000287,21,0.055486
450,3652.07,0.004885,0.000287,21,0.055486
451,4082.82,0.001092,0.000321,21,0.012298
452,4082.82,0.003704,0.000321,21,0.012298
453,4082.82,0.00203,0.000321,21,0.012298
454,4082.82,0.005704,0.000321,21,0.012298
455,19435.52,5.3e-05,0.001528,21,0.018973
456,19435.52,0.011674,0.001528,21,0.018973
457,19435.52,0.001034,0.001528,21,0.018973
458,19435.52,0.005611,0.001528,21,0.018973
459,13013.44,0.000354,0.001023,21,0.03988
460,13013.44,0.007644,0.001023,21,0.03988
461,13013.44,0.000868,0.001023,21,0.03988
462,13013.44,0.036288,0.001023,21,0.03988
463,3092.6,3.8e-05,0.000243,21,0.013903
464,3092.6,0.015596,0.000243,21,0.013903
465,3092.6,0.000999,0.000243,21,0.013903
466,3092.6,0.012692,0.000243,21,0.013903
467,1336.85,0.000129,0.000105,21,0.012466
468,1336.85,0.005555,0.000105,21,0.012466
469,1336.85,0.000385,0.000105,21,0.012466
470,1336.85,0.008065,0.000105,21,0.012466
471,5956.73,0.00032,0.000468,21,0.01054
472,5956.73,0.005308,0.000468,21,0.01054
473,5956.73,0.001744,0.000468,21,0.01054
474,5956.73,0.018192,0.000468,21,0.01054
475,4733.99,0.001478,0.000372,21,0.016001
476,4733.99,0.010402,0.000372,21,0.016001
477,4733.99,0.000838,0.000372,21,0.016001
478,4733.99,0.003352,0.000372,21,0.016001
479,24232.17,5.1e-05,0.001905,21,0.043232
480,24232.17,0.000989,0.001905,21,0.043232
481,24232.17,0.000361,0.001905,21,0.043232
482,24232.17,0.001424,0.001905,21,0.043232
483,26101.77,8.9e-05,0.002052,21,0.019642
484,26101.77,0.001022,0.002052,21,0.019642
485,26101.77,0.00095,0.002052,21,0.019642
486,26101.77,0.002606,0.002052,21,0.019642
487,18778.22,0.000676,0.001476,21,0.011312
488,18778.22,0.007446,0.001476,21,0.011312
489,18778.22,0.000492,0.001476,21,0.011312
490,18778.22,0.008819,0.001476,21,0.011312
491,1336.85,0.000129,0.000105,21,0.012466
492,1336.85,0.005555,0.000105,21,0.012466
493,1336.85,0.000385,0.000105,21,0.012466
494,1336.85,0.008065,0.000105,21,0.012466
495,10024.83,0.000127,0.000788,21,0.011915
496,10024.83,0.005443,0.000788,21,0.011915
497,10024.83,0.000391,0.000788,21,0.011915
498,10024.83,0.007952,0.000788,21,0.011915
499,6711.47,0.002508,0.000528,21,0.013019
500,6711.47,0.0192,0.000528,21,0.013019
501,6711.47,0.003417,0.000528,21,0.013019
502,6711.47,0.016014,0.000528,21,0.013019
503,20071.37,0.003321,0.001578,21,0.014303
504,20071.37,0.006461,0.001578,21,0.014303
505,20071.37,0.000584,0.001578,21,0.014303
506,20071.37,0.003839,0.001578,21,0.014303
507,4215.41,0.001435,0.000331,21,0.013231
508,4215.41,0.007466,0.000331,21,0.013231
509,4215.41,0.000425,0.000331,21,0.013231
510,4215.41,0.005202,0.000331,21,0.013231
511,1104.57,0.000209,8.7e-05,21,0.014814
512,1104.57,0.002736,8.7e-05,21,0.014814
513,1104.57,0.000577,8.7e-05,21,0.014814
514,1104.57,0.009795,8.7e-05,21,0.014814
515,15785.09,0.004337,0.001241,21,0.009992
516,15785.09,0.013674,0.001241,21,0.009992
517,15785.09,0.002106,0.001241,21,0.009992
518,15785.09,0.006486,0.001241,21,0.009992
519,6.39,0.000123,1e-06,21,0.089655
520,6.39,1.1e-05,1e-06,21,0.089655
521,6.39,0.000103,1e-06,21,0.089655
522,436.82,0.000194,3.4e-05,21,0.030036
523,436.82,1e-06,3.4e-05,21,0.030036
524,436.82,0.00759,3.4e-05,21,0.030036
525,436.82,4.9e-05,3.4e-05,21,0.030036
526,3652.07,0.000823,0.000287,21,0.055486
527,3652.07,3e-06,0.000287,21,0.055486
528,3652.07,0.023802,0.000287,21,0.055486
529,3652.07,0.00146,0.000287,21,0.055486
530,4082.82,0.000114,0.000321,21,0.012298
531,4082.82,3.3e-05,0.000321,21,0.012298
532,4082.82,0.007471,0.000321,21,0.012298
533,4082.82,0.001207,0.000321,21,0.012298
534,19435.52,0.029208,0.001528,21,0.018973
535,19435.52,0.001893,0.001528,21,0.018973
536,19435.52,0.073665,0.001528,21,0.018973
537,19435.52,0.011926,0.001528,21,0.018973
538,13013.44,0.003128,0.001023,21,0.03988
539,13013.44,3e-06,0.001023,21,0.03988
540,13013.44,0.008504,0.001023,21,0.03988
541,13013.44,0.001492,0.001023,21,0.03988
542,3092.6,0.015703,0.000243,21,0.013903
543,3092.6,0.001288,0.000243,21,0.013903
544,3092.6,0.039293,0.000243,21,0.013903
545,3092.6,0.036263,0.000243,21,0.013903
546,1336.85,0.000482,0.000105,21,0.012466
547,1336.85,2e-05,0.000105,21,0.012466
548,1336.85,0.007209,0.000105,21,0.012466
549,1336.85,0.000715,0.000105,21,0.012466
550,5956.73,0.003851,0.000468,21,0.01054
551,5956.73,3.1e-05,0.000468,21,0.01054
552,5956.73,0.013755,0.000468,21,0.01054
553,5956.73,0.001127,0.000468,21,0.01054
554,4733.99,0.00156,0.000372,21,0.016001
555,4733.99,0.000287,0.000372,21,0.016001
556,4733.99,0.01189,0.000372,21,0.016001
557,4733.99,0.001978,0.000372,21,0.016001
558,24232.17,2.9e-05,0.001905,21,0.043232
559,24232.17,2e-06,0.001905,21,0.043232
560,24232.17,0.001616,0.001905,21,0.043232
561,24232.17,0.000241,0.001905,21,0.043232
562,26101.77,0.004384,0.002052,21,0.019642
563,26101.77,1.7e-05,0.002052,21,0.019642
564,26101.77,0.001454,0.002052,21,0.019642
565,26101.77,0.000275,0.002052,21,0.019642
566,18778.22,0.000861,0.001476,21,0.011312
567,18778.22,6e-05,0.001476,21,0.011312
568,18778.22,0.01418,0.001476,21,0.011312
569,18778.22,0.001882,0.001476,21,0.011312
570,1336.85,0.000482,0.000105,21,0.012466
571,1336.85,2e-05,0.000105,21,0.012466
572,1336.85,0.007209,0.000105,21,0.012466
573,1336.85,0.000715,0.000105,21,0.012466
