interstate_id,trade_id,state1,state2,sector1,sector2,state_industry_code,amount,commodity_code,industry_code,economic_multiplier
73,3025376,CA,AK,53,21,manufacturing,71.98376578667433,,,1.0
74,3025039,CA,AK,53,21,services,30.742655291654415,,,1.0
75,3025382,CA,AK,53,22,manufacturing,5.548965795645336,,,1.0
76,3025045,CA,AK,53,22,services,14.050921922843958,,,1.0
77,3025414,CA,AK,53,31ND,manufacturing,13.90363034591589,,,1.0
78,3025076,CA,AK,53,31ND,services,30.955107820244912,,,1.0
79,3025544,CA,AK,54,21,manufacturing,27.262419712040522,,,1.0
80,3025702,CA,AK,54,21,services,99.93642935329598,,,1.0
81,3025550,CA,AK,54,22,manufacturing,7.178744217205315,,,1.0
82,3025705,CA,AK,54,22,services,29.251826319702136,,,1.0
83,3025583,CA,AK,54,31ND,manufacturing,14.923299598098398,,,1.0
84,3025734,CA,AK,54,31ND,services,94.95985825193601,,,1.0
85,3025865,CA,AK,55,21,services,12.489769620845804,,,1.0
86,3025871,CA,AK,55,22,services,3.4861889899627174,,,1.0
87,3025904,CA,AK,55,31ND,services,11.714474080356236,,,1.0
88,3027159,CA,AK,56,21,agriculture,2.6642860848123293,,,1.0
89,3024364,CA,AK,56,21,manufacturing,13.012607707335915,,,1.0
90,3025865,CA,AK,56,21,services,87.98721904725492,,,1.0
91,3028447,CA,AK,56,21,transportation,0.9923254825441367,,,1.0
92,3027473,CA,AK,56,21,utilities,2.755992835714526,,,1.0
93,3027165,CA,AK,56,22,agriculture,1.515888361437811,,,1.0
94,3024370,CA,AK,56,22,manufacturing,18.76462278229993,,,1.0
95,3025871,CA,AK,56,22,services,24.76223741260963,,,1.0
96,3028453,CA,AK,56,22,transportation,0.5653355057197366,,,1.0
97,3027479,CA,AK,56,22,utilities,1.4773665141665466,,,1.0
98,3027194,CA,AK,56,31ND,agriculture,3.0472068970060757,,,1.0
99,3024402,CA,AK,56,31ND,manufacturing,44.70012002305858,,,1.0
100,3025904,CA,AK,56,31ND,services,82.68148327828527,,,1.0
101,3028484,CA,AK,56,31ND,transportation,1.1214512111974129,,,1.0
102,3027510,CA,AK,56,31ND,utilities,3.009420437587448,,,1.0
103,3026129,CA,AK,61,21,services,0.01909258130337602,,,1.0
104,3026131,CA,AK,61,22,services,0.4759556300005303,,,1.0
105,3026155,CA,AK,61,31ND,services,1.9583145136153153,,,1.0
106,3026247,CA,AK,62,21,services,0.01671935500511703,,,1.0
107,3026271,CA,AK,62,22,services,0.4603816357446753,,,1.0
108,3026280,CA,AK,62,31ND,services,0.7391847669432118,,,1.0
109,3025865,CA,AK,71,21,services,13.49905590982834,,,1.0
110,3025871,CA,AK,71,22,services,4.055674693448903,,,1.0
111,3025904,CA,AK,71,31ND,services,12.332172515099316,,,1.0
112,3023534,CA,AK,72,21,manufacturing,6.111838136280498,,,1.0
113,3023540,CA,AK,72,22,manufacturing,5.666116639968714,,,1.0
114,3023568,CA,AK,72,31ND,manufacturing,5.559858448253252,,,1.0
115,3023045,CA,AK,81,21,manufacturing,8.533251051878334,,,1.0
116,3029592,CA,AK,81,21,services,0.009512318087091255,,,1.0
117,3023051,CA,AK,81,22,manufacturing,0.7464482619777767,,,1.0
118,3029594,CA,AK,81,22,services,0.10576791777789561,,,1.0
119,3023080,CA,AK,81,31ND,manufacturing,7.543819876440448,,,1.0
120,3029619,CA,AK,81,31ND,services,0.17733678719505838,,,1.0
121,3024533,CA,AK,G,21,services,1.2283358263554727,,,1.0
122,3024539,CA,AK,G,22,services,0.6078812900991071,,,1.0
123,3024571,CA,AK,G,31ND,services,1.2811257944823695,,,1.0
124,3020318,CA,AK,Used,31ND,services,0.005299720077093699,,,1.0
125,3010760,CA,AL,11,21,agriculture,0.3683985097451588,,,1.0
126,3011060,CA,AL,11,21,services,0.00014242633802633307,,,1.0
127,3010723,CA,AL,11,22,agriculture,1.537316542333073,,,1.0
128,3011109,CA,AL,11,22,services,0.07315272162777355,,,1.0
129,3010697,CA,AL,11,31ND,agriculture,2.432319642910868,,,1.0
130,3011078,CA,AL,11,31ND,services,0.30977728520727443,,,1.0
131,3011044,CA,AL,11,56,agriculture,0.0017633275995787277,,,1.0
132,3011143,CA,AL,11,56,services,0.0009252845236214629,,,1.0
133,3011880,CA,AL,21,21,mining,19.54439108157486,,,1.0
134,3012653,CA,AL,21,21,services,0.037912110853384536,,,1.0
135,3011886,CA,AL,21,22,mining,5.627332095618111,,,1.0
136,3012659,CA,AL,21,22,services,0.5547483539371982,,,1.0
137,3011905,CA,AL,21,31ND,mining,29.753430807792878,,,1.0
138,3012685,CA,AL,21,31ND,services,0.062307072063457404,,,1.0
139,3012070,CA,AL,21,56,mining,0.045591279024676565,,,1.0
140,3012381,CA,AL,22,21,mining,0.5923648829586132,,,1.0
141,3012653,CA,AL,22,21,services,0.01085110662838125,,,1.0
142,3020701,CA,AL,22,21,utilities,8.344660458720053,,,1.0
143,3012387,CA,AL,22,22,mining,1.1750211312143273,,,1.0
144,3012659,CA,AL,22,22,services,0.0006184210690270332,,,1.0
145,3020707,CA,AL,22,22,utilities,53.76550097756417,,,1.0
146,3012414,CA,AL,22,31ND,mining,0.457881317175224,,,1.0
147,3012685,CA,AL,22,31ND,services,0.014674363639775631,,,1.0
148,3020735,CA,AL,22,31ND,utilities,6.130450358201005,,,1.0
149,3012509,CA,AL,22,56,mining,0.020265367591699248,,,1.0
150,3020828,CA,AL,22,56,utilities,0.47162683080100015,,,1.0
151,3022881,CA,AL,23,21,construction,5.94772887665135,,,1.0
152,3022884,CA,AL,23,22,construction,58.169075215419745,,,1.0
153,3022915,CA,AL,23,31ND,construction,12.37703384707886,,,1.0
154,3023015,CA,AL,23,56,construction,0.04364463876089729,,,1.0
155,3013320,CA,AL,31ND,21,agriculture,0.00632191396549609,,,1.0
156,3013753,CA,AL,31ND,21,manufacturing,3.2018256658919753,,,1.0
157,3015187,CA,AL,31ND,21,mining,2.2583874905883,,,1.0
158,3013913,CA,AL,31ND,21,services,7.140964812461744,,,1.0
159,3013367,CA,AL,31ND,22,agriculture,3.63134208872776,,,1.0
160,3013800,CA,AL,31ND,22,manufacturing,12.229436080423342,,,1.0
161,3015193,CA,AL,31ND,22,mining,6.525867534293217,,,1.0
162,3013931,CA,AL,31ND,22,services,15.805337727025114,,,1.0
163,3013340,CA,AL,31ND,31ND,agriculture,0.5057531172396873,,,1.0
164,3013775,CA,AL,31ND,31ND,manufacturing,3.2051957970140212,,,1.0
165,3015222,CA,AL,31ND,31ND,mining,2.6905229180668897,,,1.0
166,3013937,CA,AL,31ND,31ND,services,16.66869832870728,,,1.0
167,3013405,CA,AL,31ND,56,agriculture,0.000940441386441988,,,1.0
168,3013844,CA,AL,31ND,56,manufacturing,1.0816403417805338,,,1.0
169,3015322,CA,AL,31ND,56,mining,0.04748840315949117,,,1.0
170,3013963,CA,AL,31ND,56,services,0.8036926471199244,,,1.0
171,3014693,CA,AL,33DG,21,agriculture,1.3042476063955963,,,1.0
172,3017840,CA,AL,33DG,21,construction,0.0015142794904844498,,,1.0
173,3017611,CA,AL,33DG,21,manufacturing,37.57142862631871,,,1.0
174,3014367,CA,AL,33DG,21,services,2.3004281762501786,,,1.0
175,3014699,CA,AL,33DG,22,agriculture,0.3375997705665297,,,1.0
176,3017890,CA,AL,33DG,22,construction,0.11080388073247159,,,1.0
177,3017679,CA,AL,33DG,22,manufacturing,24.27148207175191,,,1.0
178,3014371,CA,AL,33DG,22,services,4.057623748105975,,,1.0
179,3014725,CA,AL,33DG,31ND,agriculture,0.08909488053699141,,,1.0
180,3017858,CA,AL,33DG,31ND,construction,0.009068069041854556,,,1.0
181,3017634,CA,AL,33DG,31ND,manufacturing,6.466018020995146,,,1.0
182,3014396,CA,AL,33DG,31ND,services,0.8864516371579786,,,1.0
183,3014812,CA,AL,33DG,56,agriculture,0.11167741463998608,,,1.0
184,3017722,CA,AL,33DG,56,manufacturing,12.866515672122729,,,1.0
185,3014485,CA,AL,33DG,56,services,2.76527211195323,,,1.0
186,3023220,CA,AL,44RT,21,manufacturing,21.19933223788564,,,1.0
187,3025865,CA,AL,44RT,21,services,3.272626329150376,,,1.0
188,3023226,CA,AL,44RT,22,manufacturing,24.529947176456027,,,1.0
189,3025871,CA,AL,44RT,22,services,10.815057805372433,,,1.0
190,3023257,CA,AL,44RT,31ND,manufacturing,48.38548208157964,,,1.0
191,3025904,CA,AL,44RT,31ND,services,3.0694798600238133,,,1.0
192,3023357,CA,AL,44RT,56,manufacturing,0.11410568180214709,,,1.0
193,3026004,CA,AL,44RT,56,services,0.5880254323346982,,,1.0
194,3024364,CA,AL,48TW,21,manufacturing,1.809440117076146,,,1.0
195,3024533,CA,AL,48TW,21,services,3.5940042395898955,,,1.0
196,3023689,CA,AL,48TW,21,transportation,22.071606209391987,,,1.0
197,3024370,CA,AL,48TW,22,manufacturing,15.596158089740252,,,1.0
198,3024539,CA,AL,48TW,22,services,12.758107037268038,,,1.0
199,3023726,CA,AL,48TW,22,transportation,65.31054150423947,,,1.0
200,3024402,CA,AL,48TW,31ND,manufacturing,9.938765728949189,,,1.0
201,3024571,CA,AL,48TW,31ND,services,3.333223172451752,,,1.0
202,3023739,CA,AL,48TW,31ND,transportation,65.96998223088055,,,1.0
203,3024502,CA,AL,48TW,56,manufacturing,2.423137537411166,,,1.0
204,3024671,CA,AL,48TW,56,services,0.7735022738812497,,,1.0
205,3023778,CA,AL,48TW,56,transportation,2.0805406168695577,,,1.0
206,3025544,CA,AL,51,21,manufacturing,4.762282265375637,,,1.0
207,3024533,CA,AL,51,21,services,2.8876248943403375,,,1.0
208,3025550,CA,AL,51,22,manufacturing,13.694066645607428,,,1.0
209,3024539,CA,AL,51,22,services,16.932830177572622,,,1.0
210,3025583,CA,AL,51,31ND,manufacturing,2.6068472926313127,,,1.0
211,3024571,CA,AL,51,31ND,services,2.2902291107047934,,,1.0
212,3025683,CA,AL,51,56,manufacturing,0.6790283620156226,,,1.0
213,3024671,CA,AL,51,56,services,1.5884818824010891,,,1.0
214,3024702,CA,AL,52,21,services,41.72743983619738,,,1.0
215,3024708,CA,AL,52,22,services,63.841964426962896,,,1.0
216,3024740,CA,AL,52,31ND,services,12.031785364035047,,,1.0
217,3024840,CA,AL,52,56,services,2.59300311385027,,,1.0
218,3025376,CA,AL,53,21,manufacturing,18.86151421013251,,,1.0
219,3025039,CA,AL,53,21,services,8.055330577718786,,,1.0
220,3025382,CA,AL,53,22,manufacturing,9.414100186398692,,,1.0
221,3025045,CA,AL,53,22,services,45.05202596169627,,,1.0
222,3025414,CA,AL,53,31ND,manufacturing,3.6430925567174035,,,1.0
223,3025076,CA,AL,53,31ND,services,8.110998357018685,,,1.0
224,3025514,CA,AL,53,56,manufacturing,2.7478026635857984,,,1.0
225,3025176,CA,AL,53,56,services,3.0727702569212574,,,1.0
226,3025544,CA,AL,54,21,manufacturing,7.1434233980634545,,,1.0
227,3025702,CA,AL,54,21,services,26.18579844715541,,,1.0
228,3025550,CA,AL,54,22,manufacturing,20.54109996841114,,,1.0
229,3025705,CA,AL,54,22,services,91.11866724090409,,,1.0
230,3025583,CA,AL,54,31ND,manufacturing,3.9102709389469688,,,1.0
231,3025734,CA,AL,54,31ND,services,24.88181461802081,,,1.0
232,3025683,CA,AL,54,56,manufacturing,1.0185425430234338,,,1.0
233,3025834,CA,AL,54,56,services,4.825522494870876,,,1.0
234,3025865,CA,AL,55,21,services,3.272626329150376,,,1.0
235,3025871,CA,AL,55,22,services,10.815057805372433,,,1.0
236,3025904,CA,AL,55,31ND,services,3.0694798600238133,,,1.0
237,3026004,CA,AL,55,56,services,0.5880254323346982,,,1.0
238,3027159,CA,AL,56,21,agriculture,0.6981083762340318,,,1.0
239,3024364,CA,AL,56,21,manufacturing,3.409622746191916,,,1.0
240,3025865,CA,AL,56,21,services,23.054811932012893,,,1.0
241,3028447,CA,AL,56,21,transportation,0.26001364315324127,,,1.0
242,3027473,CA,AL,56,21,utilities,0.722137796845798,,,1.0
243,3027165,CA,AL,56,22,agriculture,3.7938391510837692,,,1.0
244,3024370,CA,AL,56,22,manufacturing,23.94544599797186,,,1.0
245,3025871,CA,AL,56,22,services,76.7304988032883,,,1.0
246,3028453,CA,AL,56,22,transportation,1.4242310362736994,,,1.0
247,3027479,CA,AL,56,22,utilities,3.4349237656433074,,,1.0
248,3027194,CA,AL,56,31ND,agriculture,0.7984430317166551,,,1.0
249,3024402,CA,AL,56,31ND,manufacturing,11.712529065346919,,,1.0
250,3025904,CA,AL,56,31ND,services,21.66457887726827,,,1.0
251,3028484,CA,AL,56,31ND,transportation,0.29384775476536734,,,1.0
252,3027510,CA,AL,56,31ND,utilities,0.7885420514958207,,,1.0
253,3027291,CA,AL,56,56,agriculture,3.6023607307660352,,,1.0
254,3024502,CA,AL,56,56,manufacturing,10.225515580854086,,,1.0
255,3026004,CA,AL,56,56,services,4.773521504643351,,,1.0
256,3028584,CA,AL,56,56,transportation,1.2851813264188863,,,1.0
257,3027609,CA,AL,56,56,utilities,3.7405612116536804,,,1.0
258,3026129,CA,AL,61,21,services,0.005002725123174949,,,1.0
259,3026131,CA,AL,61,22,services,2.2962124877087087,,,1.0
260,3026155,CA,AL,61,31ND,services,0.5131264893243714,,,1.0
261,3026230,CA,AL,61,56,services,0.000569405860690131,,,1.0
262,3026247,CA,AL,62,21,services,0.004380881558042121,,,1.0
263,3026271,CA,AL,62,22,services,2.498942977782703,,,1.0
264,3026280,CA,AL,62,31ND,services,0.19368455975102447,,,1.0
265,3026311,CA,AL,62,56,services,0.0004626422618107315,,,1.0
266,3025865,CA,AL,71,21,services,3.537084120066061,,,1.0
267,3025871,CA,AL,71,22,services,12.114890995454674,,,1.0
268,3025904,CA,AL,71,31ND,services,3.2313320176201588,,,1.0
269,3026004,CA,AL,71,56,services,0.6774900929350629,,,1.0
270,3023534,CA,AL,72,21,manufacturing,1.6014516689654046,,,1.0
271,3023540,CA,AL,72,22,manufacturing,20.516417282837175,,,1.0
272,3023568,CA,AL,72,31ND,manufacturing,1.456819436743987,,,1.0
273,3023668,CA,AL,72,56,manufacturing,1.9448509362733741,,,1.0
274,3023045,CA,AL,81,21,manufacturing,2.2359213110718716,,,1.0
275,3029592,CA,AL,81,21,services,0.002492460915460829,,,1.0
276,3023051,CA,AL,81,22,manufacturing,12.412783569069518,,,1.0
277,3029594,CA,AL,81,22,services,0.5712116856363539,,,1.0
278,3023080,CA,AL,81,31ND,manufacturing,1.9766660474506876,,,1.0
279,3029619,CA,AL,81,31ND,services,0.046466592781091165,,,1.0
280,3023180,CA,AL,81,56,manufacturing,2.8845763197593786,,,1.0
281,3029702,CA,AL,81,56,services,0.00896814230586956,,,1.0
282,3024533,CA,AL,G,21,services,0.32185414850729477,,,1.0
283,3024539,CA,AL,G,22,services,2.1799873430550485,,,1.0
284,3024571,CA,AL,G,31ND,services,0.33568641642348984,,,1.0
285,3024671,CA,AL,G,56,services,0.18561919301172405,,,1.0
286,3020318,CA,AL,Used,31ND,services,0.0013886567957567474,,,1.0
287,3010678,CA,AZ,11,11,agriculture,2.066158677720913,,,1.0
288,3011052,CA,AZ,11,11,services,26.700783464789023,,,1.0
289,3010696,CA,AZ,11,21,agriculture,0.8487172180952043,,,1.0
290,3011060,CA,AZ,11,21,services,0.0005115012725139238,,,1.0
291,3010723,CA,AZ,11,22,agriculture,1.8906419765020677,,,1.0
292,3011109,CA,AZ,11,22,services,0.08985814727183229,,,1.0
293,3010728,CA,AZ,11,23,agriculture,2.6097072780610917,,,1.0
294,3011120,CA,AZ,11,23,services,0.017289253483195287,,,1.0
295,3010691,CA,AZ,11,31ND,agriculture,72.6851459299783,,,1.0
296,3011071,CA,AZ,11,31ND,services,5.878633543906016,,,1.0
297,3010691,CA,AZ,11,33DG,agriculture,3.853632672537575,,,1.0
298,3011071,CA,AZ,11,33DG,services,0.11733416832499886,,,1.0
299,3010743,CA,AZ,11,44RT,agriculture,0.48907390191267797,,,1.0
300,3011136,CA,AZ,11,44RT,services,0.001394484035555115,,,1.0
301,3010733,CA,AZ,11,48TW,agriculture,1.5885544021677258,,,1.0
302,3011124,CA,AZ,11,48TW,services,0.3233560091244241,,,1.0
303,3010736,CA,AZ,11,51,agriculture,3.2447873492757364,,,1.0
304,3011129,CA,AZ,11,51,services,0.09796438417052203,,,1.0
305,3010737,CA,AZ,11,52,agriculture,0.6199285934158464,,,1.0
306,3011130,CA,AZ,11,52,services,0.025621728653276395,,,1.0
307,3010739,CA,AZ,11,53,agriculture,1.4121079429788947,,,1.0
308,3011132,CA,AZ,11,53,services,0.04209502907329561,,,1.0
309,3010742,CA,AZ,11,54,agriculture,24.671279336890958,,,1.0
310,3011135,CA,AZ,11,54,services,1.2721197032923381,,,1.0
311,3010743,CA,AZ,11,55,agriculture,0.48907390191267797,,,1.0
312,3011136,CA,AZ,11,55,services,0.001394484035555115,,,1.0
313,3010743,CA,AZ,11,56,agriculture,3.4500704109929345,,,1.0
314,3011136,CA,AZ,11,56,services,0.012552195761639086,,,1.0
315,3010745,CA,AZ,11,61,agriculture,3.3408416073688136,,,1.0
316,3011138,CA,AZ,11,61,services,0.0017775840453230036,,,1.0
317,3010746,CA,AZ,11,62,agriculture,5.036861067525267,,,1.0
318,3011139,CA,AZ,11,62,services,0.23962358325253197,,,1.0
319,3010743,CA,AZ,11,71,agriculture,3.2090926501828645,,,1.0
320,3011136,CA,AZ,11,71,services,0.08303147084432348,,,1.0
321,3010749,CA,AZ,11,81,agriculture,0.07194620512030617,,,1.0
322,3011151,CA,AZ,11,81,services,0.0021249280541792226,,,1.0
323,3010736,CA,AZ,11,G,agriculture,28.94615517635008,,,1.0
324,3011129,CA,AZ,11,G,services,1.3798526799820596,,,1.0
325,3012210,CA,AZ,21,11,mining,0.052884429424652386,,,1.0
326,3012644,CA,AZ,21,11,services,0.5352060376461313,,,1.0
327,3011880,CA,AZ,21,21,mining,45.371864894394264,,,1.0
328,3012653,CA,AZ,21,21,services,1.0532660203608442,,,1.0
329,3011886,CA,AZ,21,22,mining,12.635156346301956,,,1.0
330,3012659,CA,AZ,21,22,services,0.972591722012478,,,1.0
331,3011935,CA,AZ,21,23,mining,9.011461847432567,,,1.0
332,3012734,CA,AZ,21,23,services,6.7374749398183695,,,1.0
333,3011894,CA,AZ,21,31ND,mining,130.72866237804416,,,1.0
334,3012676,CA,AZ,21,31ND,services,0.40244771069925533,,,1.0
335,3011899,CA,AZ,21,33DG,mining,2.9127850589183133,,,1.0
336,3012680,CA,AZ,21,33DG,services,0.9223404030999458,,,1.0
337,3011951,CA,AZ,21,44RT,mining,0.018475596249975905,,,1.0
338,3012751,CA,AZ,21,44RT,services,0.026689045280489734,,,1.0
339,3011941,CA,AZ,21,48TW,mining,2.5672197250187443,,,1.0
340,3012738,CA,AZ,21,48TW,services,0.0377922773277872,,,1.0
341,3011946,CA,AZ,21,51,mining,0.2440471032884841,,,1.0
342,3012745,CA,AZ,21,51,services,0.008077698533229549,,,1.0
343,3011947,CA,AZ,21,52,mining,0.12021380992969007,,,1.0
344,3012746,CA,AZ,21,52,services,0.0029268840746266692,,,1.0
345,3011948,CA,AZ,21,53,mining,0.21543054937661082,,,1.0
346,3012747,CA,AZ,21,53,services,0.24934677095758664,,,1.0
347,3011950,CA,AZ,21,54,mining,7.213550989566095,,,1.0
348,3012750,CA,AZ,21,54,services,0.508156768899314,,,1.0
349,3011951,CA,AZ,21,55,mining,0.018475596249975905,,,1.0
350,3012751,CA,AZ,21,55,services,0.026689045280489734,,,1.0
351,3011951,CA,AZ,21,56,mining,0.20442787908979698,,,1.0
352,3012751,CA,AZ,21,56,services,0.1869203689659026,,,1.0
353,3011953,CA,AZ,21,61,mining,0.029577970970227255,,,1.0
354,3012753,CA,AZ,21,61,services,0.0007049040179729153,,,1.0
355,3011954,CA,AZ,21,62,mining,1.1953517121525832,,,1.0
356,3012754,CA,AZ,21,62,services,0.03259962168833437,,,1.0
357,3011951,CA,AZ,21,71,mining,0.16984955410949285,,,1.0
358,3012751,CA,AZ,21,71,services,0.031494744675747775,,,1.0
359,3011958,CA,AZ,21,81,mining,0.8033647748984148,,,1.0
360,3012757,CA,AZ,21,81,services,0.009122888232605987,,,1.0
361,3011946,CA,AZ,21,G,mining,6.55951614917389,,,1.0
362,3012745,CA,AZ,21,G,services,0.002647987267515647,,,1.0
363,3012308,CA,AZ,21,Used,mining,0.025401622985978135,,,1.0
364,3012368,CA,AZ,22,11,mining,0.09997270301463669,,,1.0
365,3012644,CA,AZ,22,11,services,9.194400234429328e-05,,,1.0
366,3020688,CA,AZ,22,11,utilities,6.313210654004457,,,1.0
367,3012381,CA,AZ,22,21,mining,1.4607048904130293,,,1.0
368,3012653,CA,AZ,22,21,services,0.34600933702822667,,,1.0
369,3020701,CA,AZ,22,21,utilities,19.399883990579582,,,1.0
370,3012387,CA,AZ,22,22,mining,2.473094796176843,,,1.0
371,3012659,CA,AZ,22,22,services,0.10783608691715732,,,1.0
372,3020707,CA,AZ,22,22,utilities,72.79006293683099,,,1.0
373,3012478,CA,AZ,22,23,mining,1.2690652357342538,,,1.0
374,3012734,CA,AZ,22,23,services,2.2442554590558754,,,1.0
375,3020796,CA,AZ,22,23,utilities,20.00385909206975,,,1.0
376,3012401,CA,AZ,22,31ND,mining,4.11942696712315,,,1.0
377,3012676,CA,AZ,22,31ND,services,0.08096424437100373,,,1.0
378,3020723,CA,AZ,22,31ND,utilities,37.31884151009459,,,1.0
379,3012406,CA,AZ,22,33DG,mining,0.6842031772141062,,,1.0
380,3012680,CA,AZ,22,33DG,services,0.015342729724526423,,,1.0
381,3020728,CA,AZ,22,33DG,utilities,7.450089064091275,,,1.0
382,3012498,CA,AZ,22,44RT,mining,0.10533125108108432,,,1.0
383,3012751,CA,AZ,22,44RT,services,5.363400136750442e-06,,,1.0
384,3020817,CA,AZ,22,44RT,utilities,2.328523554518917,,,1.0
385,3012484,CA,AZ,22,48TW,mining,0.388755385928011,,,1.0
386,3012738,CA,AZ,22,48TW,services,0.0020457389870454585,,,1.0
387,3020802,CA,AZ,22,48TW,utilities,15.140622038301501,,,1.0
388,3012490,CA,AZ,22,51,mining,0.618601585815039,,,1.0
389,3012745,CA,AZ,22,51,services,0.0009428439513123894,,,1.0
390,3020809,CA,AZ,22,51,utilities,18.25935208616199,,,1.0
391,3012491,CA,AZ,22,52,mining,0.6054321449002878,,,1.0
392,3012746,CA,AZ,22,52,services,1.5324000390715547e-05,,,1.0
393,3020810,CA,AZ,22,52,utilities,17.13456909030902,,,1.0
