trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
4586,US,US,ELEC1,REALE,10234.29,236302676353.745,7,7,236302655688.399,105.0,629.0,946.0,18985.346,23089308.232788
4749,US,US,ELEC2,REALE,20909.66,168253172488.71,7,7,168253159840.036,163.0,3017.0,3737.0,5731.674,8046671.848739
13169,US,US,PFERT,PFERT,24433.47,54626972635.509,7,7,54626886012.751,461.0,28266.0,55536.0,2359.758,2235743.536858
13692,US,US,PLAST,RUBBE,69888.36,38035172503.659,7,7,38035131815.023,748.0,21207.0,17734.0,999.636,544227.572426
1919,US,US,BUSIN,BUSIN,433958.93,37517724128.265,7,7,37517586808.053,3807.0,49076.0,82772.0,1665.212,86454.550269
4592,US,US,ELEC1,RETA1,1622.45,37461321012.423,7,7,37461317735.655,17.0,100.0,150.0,3009.768,23089353.146429
2141,US,US,CEMEN,CONST,51842.68,37116392603.685,7,7,37116343454.938,577.0,14100.0,33101.0,1370.747,715942.783122
4526,US,US,ELEC1,HOTEL,1596.71,36866945784.268,7,7,36866942560.255,16.0,98.0,148.0,2962.013,23089318.526387
3580,US,US,CRUDE,MOTOR,69139.3,35667643813.504,7,7,35667622496.056,400.0,7605.0,12505.0,807.448,515880.892828
3528,US,US,CRUDE,CRUDE,60904.47,31419455248.558,7,7,31419436469.281,353.0,6699.0,11016.0,711.277,515880.940242
3210,US,US,CONST,REALE,117846.97,29802155325.464,7,7,29802041188.6,1645.0,60244.0,51213.0,1034.864,252888.600576
14782,US,US,REALE,HEALT,148654.94,28119734489.566,7,7,28119702338.012,511.0,15132.0,14492.0,2016.554,189161.116943
10828,US,US,MOTO1,MOTO1,92857.04,27801125658.026,7,7,27801041343.24,1432.0,39228.0,42204.0,1450.786,299397.069495
3517,US,US,CRUDE,CHEM1,46659.76,24070879357.813,7,7,24070864971.894,270.0,5132.0,8439.0,544.919,515880.908042
2032,US,US,BUSIN,REALE,273996.13,23688211900.749,7,7,23688125198.356,2404.0,30986.0,52261.0,1051.393,86454.549197
14733,US,US,REALE,BUSIN,124730.14,23594092676.626,7,7,23594065699.62,429.0,12697.0,12159.0,1692.006,189161.117566
4524,US,US,ELEC1,HEALT,1015.37,23444253121.833,7,7,23444251072.243,10.0,62.0,94.0,1883.59,23089369.512427
1968,US,US,BUSIN,HEALT,270860.7,23417139644.994,7,7,23417053935.632,2376.0,30631.0,51663.0,1039.362,86454.548943
14846,US,US,REALE,REALE,123696.17,23398506595.589,7,7,23398479842.609,425.0,12592.0,12058.0,1677.98,189161.124355
4480,US,US,ELEC1,BUSIN,991.79,22899696038.684,7,7,22899694035.846,10.0,61.0,92.0,1839.838,23089258.853874
5993,US,US,FABRI,CONST,65615.07,22638804727.634,7,7,22638731838.09,950.0,20663.0,49307.0,1969.544,345024.469648
14852,US,US,REALE,RETA1,116448.85,22027595374.817,7,7,22027570189.15,400.0,11854.0,11352.0,1579.667,189161.124174
6056,US,US,FABRI,MOTO1,62377.85,21521885712.674,7,7,21521816419.3,904.0,19643.0,46874.0,1872.374,345024.487261
2395,US,US,CEREA,FOOD5,33104.32,21307821918.558,7,7,21307569808.401,520.0,233845.0,17095.0,650.157,643656.837493
979,US,US,BASIC,FABRI,26540.18,21210369023.531,7,7,21210313481.54,390.0,8447.0,44468.0,2236.991,799179.546768
3552,US,US,CRUDE,GASDI,40687.22,20989762935.774,7,7,20989750390.605,236.0,4475.0,7359.0,475.169,515880.980214
4755,US,US,ELEC2,RETA1,2501.45,20128316614.858,7,7,20128315102.171,19.0,361.0,447.0,685.687,8046659.583385
4619,US,US,ELEC1,WHOLE,864.52,19961283141.078,7,7,19961281395.322,9.0,53.0,80.0,1603.756,23089440.546289
18896,US,US,WOODW,CONST,46717.96,19839743026.322,7,7,19839295884.92,924.0,418653.0,26552.0,1012.402,424670.576933
4689,US,US,ELEC2,HOTEL,2461.81,19809398718.521,7,7,19809397229.699,19.0,355.0,440.0,674.822,8046680.579948
248,US,US,AIRTR,BUSIN,18421.06,19612913676.573,7,7,19612910537.805,171.0,1081.0,1821.0,65.768,1064700.602277
11026,US,US,MOTOR,PUBLI,30856.55,18861430626.466,7,7,18861419429.693,230.0,3853.0,6822.0,291.773,611261.810749
4498,US,US,ELEC1,EDUCA,803.66,18555932962.819,7,7,18555931340.973,8.0,49.0,74.0,1490.846,23089282.735011
2098,US,US,CATTL,MEATC,37136.16,17206413446.42,7,7,17204342385.352,642.0,2002848.0,67160.0,411.068,463333.135317
4494,US,US,ELEC1,CRUDE,717.55,16567638949.67,7,7,16567637501.571,7.0,44.0,66.0,1331.099,23089176.990691
14784,US,US,REALE,HOTEL,85404.87,16155280823.974,7,7,16155262352.429,293.0,8694.0,8326.0,1158.545,189161.119547
11276,US,US,NATUR,ELEC2,15434.03,16041293439.54,7,7,16041284311.744,102.0,2015.0,6792.0,218.796,1039345.746998
4604,US,US,ELEC1,SUPPO,691.56,15967708861.932,7,7,15967707465.033,7.0,43.0,64.0,1282.899,23089404.913431
2066,US,US,BUSIN,WHOLE,183667.39,15878881269.096,7,7,15878823150.317,1611.0,20771.0,35032.0,704.779,86454.548459
6261,US,US,FINAN,REALE,190114.89,15541625993.154,7,7,15541604773.202,1290.0,10707.0,8782.0,440.952,81748.599456
355,US,US,AIRTR,REALE,13338.39,14201392008.779,7,7,14201389736.158,124.0,783.0,1318.0,47.621,1064700.612951
14880,US,US,REALE,WHOLE,71708.09,13564382672.696,7,7,13564367163.952,246.0,7300.0,6990.0,972.744,189161.12077
13102,US,US,PFERT,CEREA,5961.26,13327838824.042,7,7,13327817690.31,112.0,6896.0,13550.0,575.732,2235741.910945
6183,US,US,FINAN,FINAN,160126.09,13090083744.27,7,7,13090065871.874,1086.0,9018.0,7397.0,371.396,81748.600395
3205,US,US,CONST,PUBLI,51204.82,12949115187.748,7,7,12949065595.097,715.0,26176.0,22252.0,449.651,252888.59892
4687,US,US,ELEC2,HEALT,1565.16,12594292490.178,7,7,12594291543.144,12.0,226.0,280.0,429.034,8046648.579173
938,US,US,BASIC,BASIC,15390.32,12299631979.149,7,7,12299599769.945,226.0,4899.0,25787.0,1297.204,799179.742796
4641,US,US,ELEC2,BUSIN,1526.9,12286490995.674,7,7,12286490072.125,12.0,220.0,273.0,418.549,8046690.022709
15608,US,US,RUBBE,CONST,24822.59,11808811532.387,7,7,11808772351.801,289.0,29960.0,8421.0,510.586,475728.420458
13204,US,US,PFERT,WHEAT,5250.17,11738039801.062,7,7,11738021188.006,99.0,6074.0,11933.0,507.056,2235744.709421
4581,US,US,ELEC1,PUBLI,499.97,11543998140.466,7,7,11543997130.983,5.0,31.0,46.0,927.483,23089381.643831
350,US,US,AIRTR,PUBLI,10753.79,11449559459.725,7,7,11449557627.331,100.0,631.0,1063.0,38.394,1064699.929953
2038,US,US,BUSIN,RETA1,131773.7,11392436311.987,7,7,11392394614.338,1156.0,14902.0,25134.0,505.649,86454.552858
1970,US,US,BUSIN,HOTEL,131259.84,11348010765.795,7,7,11347969231.117,1151.0,14844.0,25036.0,503.678,86454.552785
11355,US,US,NATUR,PUBLI,10852.08,11279069509.599,7,7,11279063091.757,72.0,1417.0,4775.0,153.842,1039346.328962
1954,US,US,BUSIN,FINAN,130277.06,11263044583.104,7,7,11263003358.198,1143.0,14733.0,24849.0,499.906,86454.549889
10939,US,US,MOTOR,EDUCA,18042.68,11028803548.588,7,7,11028797000.98,135.0,2253.0,3989.0,170.608,611261.938281
6015,US,US,FABRI,FABRI,31793.68,10969596692.03,7,7,10969561372.69,461.0,10012.0,23892.0,954.34,345024.441714
6983,US,US,FOOD5,FOOD5,40689.84,10935594376.146,7,7,10935474949.518,792.0,94193.0,23953.0,488.628,268754.912188
13107,US,US,PFERT,CONST,4887.15,10926421098.669,7,7,10926403772.673,92.0,5654.0,11108.0,471.996,2235744.984023
14768,US,US,REALE,FINAN,56644.81,10714996414.996,7,7,10714984163.59,195.0,5766.0,5522.0,768.406,189161.132591
4783,US,US,ELEC2,WHOLE,1327.73,10683820609.036,7,7,10683819806.083,10.0,192.0,237.0,363.953,8046681.636354
2027,US,US,BUSIN,PUBLI,122494.88,10590239981.389,7,7,10590201219.345,1075.0,13853.0,23364.0,470.044,86454.552071
