trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
3509647,BR,BR,POULT,MEAT1,12814.45,2668.0,1.0,1.0,2668.0,0.208202
3519196,BR,BR,WHOLE,WHOLE,17286.65,1647.0,1.0,1.0,1647.0,0.095276
3522066,BR,BR,HEALT,HEALT,7950.21,1223.0,1.0,1.0,1223.0,0.153832
3509536,BR,BR,CATTL,MEATC,14309.91,896.0,1.0,1.0,896.0,0.062614
3521735,BR,BR,BUSIN,BUSIN,11679.47,893.0,1.0,1.0,893.0,0.076459
3516768,BR,BR,MOTO1,MOTO1,13295.31,852.0,1.0,1.0,852.0,0.064083
3521736,BR,BR,BUSIN,PUBLI,10588.72,809.0,1.0,1.0,809.0,0.076402
3518786,BR,BR,CONST,CONST,9130.04,784.0,1.0,1.0,784.0,0.08587
3519197,BR,BR,WHOLE,RETA1,6353.95,605.0,1.0,1.0,605.0,0.095216
3521738,BR,BR,BUSIN,HEALT,7852.24,600.0,1.0,1.0,600.0,0.076411
3511817,BR,BR,BEVER,HOTEL,10828.52,596.0,1.0,1.0,596.0,0.05504
3519504,BR,BR,HOTEL,HEALT,5798.32,566.0,1.0,1.0,566.0,0.097614
3521728,BR,BR,BUSIN,FINAN,6863.49,525.0,1.0,1.0,525.0,0.076492
3521737,BR,BR,BUSIN,EDUCA,6862.03,524.0,1.0,1.0,524.0,0.076362
3519356,BR,BR,RETA1,HEALT,4109.45,427.0,1.0,1.0,427.0,0.103907
3513914,BR,BR,PFERT,PFERT,7911.23,414.0,1.0,1.0,414.0,0.052331
3509598,BR,BR,PIGS9,MEATP,3930.46,412.0,1.0,1.0,412.0,0.104822
3521717,BR,BR,BUSIN,WHOLE,5347.54,409.0,1.0,1.0,409.0,0.076484
3521718,BR,BR,BUSIN,RETA1,4972.86,380.0,1.0,1.0,380.0,0.076415
3523407,BR,BR,RECRE,BUSIN,2566.27,380.0,1.0,1.0,380.0,0.148075
3513869,BR,BR,PFERT,OILSE,6757.34,354.0,1.0,1.0,354.0,0.052387
3523422,BR,BR,RECRE,RECRE,2143.28,317.0,1.0,1.0,317.0,0.147904
3519332,BR,BR,RETA1,CONST,3012.73,313.0,1.0,1.0,313.0,0.103892
3519265,BR,BR,RETA1,DAIRY,2907.86,302.0,1.0,1.0,302.0,0.103856
3511219,BR,BR,MEAT1,MEAT1,1899.83,293.0,1.0,1.0,293.0,0.154224
3519337,BR,BR,RETA1,HOTEL,2791.53,290.0,1.0,1.0,290.0,0.103886
3519269,BR,BR,RETA1,BEVER,2749.55,286.0,1.0,1.0,286.0,0.104017
3519217,BR,BR,WHOLE,HEALT,2985.14,284.0,1.0,1.0,284.0,0.095138
3509815,BR,BR,RAWMI,DAIRY,3919.01,276.0,1.0,1.0,276.0,0.070426
3519321,BR,BR,RETA1,MOTO1,2634.01,274.0,1.0,1.0,274.0,0.104024
3511968,BR,BR,TEXTI,WEARI,3779.55,269.0,1.0,1.0,269.0,0.071172
3516073,BR,BR,FABRI,CONST,4697.94,263.0,1.0,1.0,263.0,0.055982
3519624,BR,BR,RAILW,RAILW,7082.61,261.0,1.0,1.0,261.0,0.036851
3509453,BR,BR,CROPS,FOOD5,3730.65,258.0,1.0,1.0,258.0,0.069157
3522064,BR,BR,HEALT,PUBLI,1561.03,240.0,1.0,1.0,240.0,0.153745
3509320,BR,BR,SUGAR,LIQUI,2510.77,226.0,1.0,1.0,226.0,0.090012
3521733,BR,BR,BUSIN,COMPU,2917.45,223.0,1.0,1.0,223.0,0.076437
3520728,BR,BR,FINAN,FINAN,8548.53,222.0,1.0,1.0,222.0,0.025969
3519323,BR,BR,RETA1,FURNI,2098.76,218.0,1.0,1.0,218.0,0.103871
3519502,BR,BR,HOTEL,PUBLI,2188.66,214.0,1.0,1.0,214.0,0.097777
3518928,BR,BR,SALEM,LANDT,5626.73,211.0,1.0,1.0,211.0,0.0375
3519193,BR,BR,WHOLE,CONST,2170.72,207.0,1.0,1.0,207.0,0.09536
3510178,BR,BR,CRUDE,MOTOR,7456.63,206.0,1.0,1.0,206.0,0.027626
3515287,BR,BR,BASIC,CONST,4549.32,201.0,1.0,1.0,201.0,0.044182
3521714,BR,BR,BUSIN,CONST,2553.62,195.0,1.0,1.0,195.0,0.076362
3519130,BR,BR,WHOLE,FOOD5,1983.41,189.0,1.0,1.0,189.0,0.09529
3515155,BR,BR,NONME,CONST,3072.42,185.0,1.0,1.0,185.0,0.060213
3521467,BR,BR,COMPU,COMPU,3119.66,179.0,1.0,1.0,179.0,0.057378
3516191,BR,BR,MACHI,MACHI,2906.57,178.0,1.0,1.0,178.0,0.061241
3515269,BR,BR,BASIC,BASIC,3976.28,176.0,1.0,1.0,176.0,0.044262
3519185,BR,BR,WHOLE,MOTO1,1833.96,175.0,1.0,1.0,175.0,0.095422
3519214,BR,BR,WHOLE,BUSIN,1842.24,175.0,1.0,1.0,175.0,0.094993
3519198,BR,BR,WHOLE,HOTEL,1826.65,174.0,1.0,1.0,174.0,0.095256
3520423,BR,BR,SUPPO,SUPPO,3307.23,173.0,1.0,1.0,173.0,0.05231
3516781,BR,BR,MOTO1,LANDT,2657.31,170.0,1.0,1.0,170.0,0.063974
3509122,BR,BR,VEGET,FOOD5,1403.72,167.0,1.0,1.0,167.0,0.11897
3519697,BR,BR,LANDT,FOOD5,2470.05,167.0,1.0,1.0,167.0,0.06761
3515282,BR,BR,BASIC,MOTO1,3767.56,167.0,1.0,1.0,167.0,0.044326
3519187,BR,BR,WHOLE,FURNI,1683.95,160.0,1.0,1.0,160.0,0.095015
3521693,BR,BR,BUSIN,MOTO1,2099.62,160.0,1.0,1.0,160.0,0.076204
3521715,BR,BR,BUSIN,SALEM,1990.78,152.0,1.0,1.0,152.0,0.076352
3521689,BR,BR,BUSIN,OFFIC,1986.7,152.0,1.0,1.0,152.0,0.076509
3521638,BR,BR,BUSIN,FOOD5,1943.32,149.0,1.0,1.0,149.0,0.076673
3521615,BR,BR,BUSIN,CRUDE,1946.06,149.0,1.0,1.0,149.0,0.076565
3520575,BR,BR,POSTT,POSTT,3295.0,147.0,1.0,1.0,147.0,0.044613
3521719,BR,BR,BUSIN,HOTEL,1930.02,147.0,1.0,1.0,147.0,0.076165
3518808,BR,BR,CONST,PUBLI,1701.66,146.0,1.0,1.0,146.0,0.085799
3523399,BR,BR,RECRE,POSTT,990.13,146.0,1.0,1.0,146.0,0.147455
3521470,BR,BR,COMPU,PUBLI,2515.69,145.0,1.0,1.0,145.0,0.057638
3519353,BR,BR,RETA1,BUSIN,1331.35,138.0,1.0,1.0,138.0,0.103654
3516551,BR,BR,RADIO,OFFIC,2163.34,137.0,1.0,1.0,137.0,0.063328
3514668,BR,BR,RUBBE,MOTO1,2482.54,136.0,1.0,1.0,136.0,0.054783
3519336,BR,BR,RETA1,RETA1,1303.49,135.0,1.0,1.0,135.0,0.103568
3514649,BR,BR,RUBBE,RUBBE,2393.34,131.0,1.0,1.0,131.0,0.054735
3519273,BR,BR,RETA1,WEARI,1254.52,130.0,1.0,1.0,130.0,0.103625
3512452,BR,BR,PAPER,PAPER,2504.28,128.0,1.0,1.0,128.0,0.051112
3519339,BR,BR,RETA1,LANDT,1219.7,127.0,1.0,1.0,127.0,0.104124
3510182,BR,BR,CRUDE,GASDI,4540.27,125.0,1.0,1.0,125.0,0.027531
3509295,BR,BR,SUGAR,SUGA1,1352.14,122.0,1.0,1.0,122.0,0.090227
3514906,BR,BR,CERAM,CONST,2179.71,122.0,1.0,1.0,122.0,0.055971
3519780,BR,BR,LANDT,LANDT,1786.21,121.0,1.0,1.0,121.0,0.067741
3519241,BR,BR,RETA1,POULT,1154.88,120.0,1.0,1.0,120.0,0.103907
3521639,BR,BR,BUSIN,BEVER,1502.14,115.0,1.0,1.0,115.0,0.076557
3519335,BR,BR,RETA1,WHOLE,1103.53,115.0,1.0,1.0,115.0,0.104211
3509318,BR,BR,SUGAR,BIOGA,1272.91,115.0,1.0,1.0,115.0,0.090344
3519122,BR,BR,WHOLE,MEATC,1193.89,114.0,1.0,1.0,114.0,0.095486
3519124,BR,BR,WHOLE,MEAT1,1180.76,112.0,1.0,1.0,112.0,0.094854
3521462,BR,BR,COMPU,FINAN,1929.24,111.0,1.0,1.0,111.0,0.057536
3519105,BR,BR,WHOLE,RAWMI,1155.78,110.0,1.0,1.0,110.0,0.095174
3521749,BR,BR,BUSIN,MEMBE,1437.17,110.0,1.0,1.0,110.0,0.076539
3521750,BR,BR,BUSIN,RECRE,1426.76,109.0,1.0,1.0,109.0,0.076397
3519494,BR,BR,HOTEL,FINAN,1103.22,108.0,1.0,1.0,108.0,0.097895
3519515,BR,BR,HOTEL,MEMBE,1106.49,108.0,1.0,1.0,108.0,0.097606
