trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
644,BR,BR,BASIC,CONST,4549.32,8326914627.085,7,7,1830364.675838
626,BR,BR,BASIC,BASIC,3976.28,7278043006.568,7,7,1830364.814995
687,BR,BR,BASIC,MOTO1,3767.56,6895997782.993,7,7,1830361.768092
8999,BR,BR,NONME,CONST,3072.42,6471025412.672,7,7,2106165.632522
9917,BR,BR,PFERT,PFERT,7911.23,5738745499.156,7,7,725392.321947
8288,BR,BR,MOTO1,MOTO1,13295.31,5584240037.973,7,7,420015.782857
9913,BR,BR,PFERT,OILSE,6757.34,4901722095.725,7,7,725392.254308
2901,BR,BR,CRUDE,MOTOR,7456.63,4876647506.719,7,7,654001.540471
1387,BR,BR,CATTL,MEATC,14309.91,4791318490.685,7,7,334825.200905
3489,BR,BR,ELEC1,PAPER,437.89,4714214243.781,7,7,10765749.945833
2511,BR,BR,CONST,CONST,9130.04,4686954068.453,7,7,513355.261144
651,BR,BR,BASIC,FABRI,2330.43,4265524308.532,7,7,1830359.336488
10446,BR,BR,POULT,MEAT1,12814.45,3868338512.879,7,7,301873.159822
8421,BR,BR,MOTOR,MOTOR,3888.9,3771494364.629,7,7,969810.065733
4547,BR,BR,FABRI,CONST,4697.94,3384389579.876,7,7,720398.638526
679,BR,BR,BASIC,MACHI,1775.47,3249758318.83,7,7,1830365.097033
5553,BR,BR,FOUND,BASIC,174.78,3243891491.494,7,7,18559855.197929
11119,BR,BR,RAILW,RAILW,7082.61,3228979572.157,7,7,455902.495289
2142,BR,BR,COKEO,BASIC,562.76,3227119603.623,7,7,5734450.926901
1434,BR,BR,CEMEN,CONST,1885.1,3200288621.047,7,7,1697675.784333
779,BR,BR,BEVER,HOTEL,10828.52,3160858518.363,7,7,291901.249512
13613,BR,BR,TRAN2,CRUDE,1693.11,3050419392.958,7,7,1801666.396724
2893,BR,BR,CRUDE,GASDI,4540.27,2969346519.826,7,7,654002.189259
3160,BR,BR,DISTR,DISTR,2943.12,2499527230.737,7,7,849278.055511
3565,BR,BR,ELEC2,DISTR,374.83,2458053442.73,7,7,6557782.041806
2817,BR,BR,CROPS,FOOD5,3730.65,2404420051.17,7,7,644504.322617
14363,BR,BR,WHOLE,WHOLE,17286.65,2325797240.313,7,7,134542.970461
8393,BR,BR,MOTOR,GASDI,2367.9,2296412093.647,7,7,969809.575424
1508,BR,BR,CERAM,CONST,2179.71,2246898263.963,7,7,1030824.405064
