trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
16751,41862.78,0.335028,0.091989,44,0.121671
16997,26555.44,0.331337,0.058353,6,0.185167
16968,26555.44,0.194938,0.058353,6,0.185167
16254,13986.61,0.369034,0.030734,35,0.149729
79257,54450.41,0.093057,0.119649,44,0.03288
17010,26555.44,0.174409,0.058353,6,0.185167
14650,16277.51,0.25901,0.035768,41,0.112559
41386,54450.41,0.073701,0.119649,44,0.03288
14051,54450.41,0.072034,0.119649,44,0.03288
16531,19739.27,0.18517,0.043375,43,0.057759
85771,12695.66,0.274395,0.027897,36,0.08848
14424,30868.57,0.102032,0.06783,8,0.04798
14449,30868.57,0.097949,0.06783,8,0.04798
14066,54450.41,0.054652,0.119649,44,0.03288
15395,19514.33,0.150566,0.042881,40,0.037849
14385,30868.57,0.09491,0.06783,8,0.04798
77140,30586.2,0.090113,0.06721,44,0.026844
14356,30868.57,0.084474,0.06783,8,0.04798
77800,41862.78,0.05711,0.091989,44,0.121671
47134,54450.41,0.043219,0.119649,44,0.03288
79296,54450.41,0.037252,0.119649,44,0.03288
14806,11783.47,0.166573,0.025893,24,0.039892
14440,30868.57,0.060799,0.06783,8,0.04798
47151,54450.41,0.034308,0.119649,44,0.03288
77501,19739.27,0.093351,0.043375,43,0.057759
14651,16277.51,0.112962,0.035768,41,0.112559
77048,30586.2,0.059957,0.06721,44,0.026844
80322,16277.51,0.109524,0.035768,41,0.112559
43018,41862.78,0.040862,0.091989,44,0.121671
79331,54450.41,0.029604,0.119649,44,0.03288
14653,16277.51,0.096942,0.035768,41,0.112559
77087,30586.2,0.051003,0.06721,44,0.026844
81832,4215.63,0.367644,0.009263,38,0.213716
77100,30586.2,0.050406,0.06721,44,0.026844
17261,25768.35,0.055517,0.056623,44,0.012757
51523,54450.41,0.024694,0.119649,44,0.03288
16159,30586.2,0.043739,0.06721,44,0.026844
14072,54450.41,0.02445,0.119649,44,0.03288
81300,19514.33,0.06692,0.042881,40,0.037849
75210,54450.41,0.023935,0.119649,44,0.03288
17008,26555.44,0.048531,0.058353,6,0.185167
37779,54450.41,0.023222,0.119649,44,0.03288
47729,16452.59,0.076777,0.036153,43,0.020219
80339,16277.51,0.077349,0.035768,41,0.112559
48057,19514.33,0.062012,0.042881,40,0.037849
51502,54450.41,0.022061,0.119649,44,0.03288
14925,16452.59,0.07268,0.036153,43,0.020219
83766,41862.78,0.028277,0.091989,44,0.121671
14411,30868.57,0.037878,0.06783,8,0.04798
85602,8909.6,0.130988,0.019578,43,0.048418
70179,30586.2,0.038127,0.06721,44,0.026844
14384,30868.57,0.037159,0.06783,8,0.04798
78189,25768.35,0.044503,0.056623,44,0.012757
17013,26555.44,0.042982,0.058353,6,0.185167
15227,4635.75,0.245552,0.010187,40,0.082326
14421,30868.57,0.034625,0.06783,8,0.04798
15478,4256.09,0.251005,0.009352,41,0.116466
75198,54450.41,0.019432,0.119649,44,0.03288
96189,54450.41,0.019016,0.119649,44,0.03288
77510,19739.27,0.052247,0.043375,43,0.057759
77529,19739.27,0.048186,0.043375,43,0.057759
15765,4215.63,0.224927,0.009263,38,0.213716
75178,54450.41,0.017167,0.119649,44,0.03288
48827,41862.78,0.022213,0.091989,44,0.121671
77218,13986.61,0.064498,0.030734,35,0.149729
48512,30586.2,0.029228,0.06721,44,0.026844
17515,8909.6,0.099797,0.019578,43,0.048418
49550,18670.94,0.047102,0.041027,45,0.0118
77092,30586.2,0.028637,0.06721,44,0.026844
14909,16452.59,0.052152,0.036153,43,0.020219
15468,4256.09,0.201081,0.009352,41,0.116466
82790,13986.61,0.060433,0.030734,35,0.149729
75195,54450.41,0.015312,0.119649,44,0.03288
82676,30586.2,0.027022,0.06721,44,0.026844
48987,1910.8,0.430008,0.004199,18,0.246186
95628,12695.66,0.063907,0.027897,36,0.08848
17324,25768.35,0.031263,0.056623,44,0.012757
72548,41862.78,0.019109,0.091989,44,0.121671
52676,19739.27,0.040273,0.043375,43,0.057759
77030,30586.2,0.025545,0.06721,44,0.026844
14431,30868.57,0.025259,0.06783,8,0.04798
16734,41862.78,0.018461,0.091989,44,0.121671
14654,16277.51,0.046489,0.035768,41,0.112559
74760,18670.94,0.040459,0.041027,45,0.0118
78397,8909.6,0.084723,0.019578,43,0.048418
48540,13986.61,0.053665,0.030734,35,0.149729
14436,30868.57,0.02425,0.06783,8,0.04798
16321,6170.12,0.116533,0.013558,38,0.052515
16940,26555.44,0.02688,0.058353,6,0.185167
49524,18670.94,0.037999,0.041027,45,0.0118
75903,11783.47,0.059908,0.025893,24,0.039892
76440,19514.33,0.035699,0.042881,40,0.037849
83727,41862.78,0.016352,0.091989,44,0.121671
14643,16277.51,0.041767,0.035768,41,0.112559
48893,3817.44,0.176962,0.008388,26,0.064909
77098,30586.2,0.021943,0.06721,44,0.026844
71224,54450.41,0.012273,0.119649,44,0.03288
83380,19739.27,0.032728,0.043375,43,0.057759
49430,25768.35,0.025044,0.056623,44,0.012757
77577,19739.27,0.032404,0.043375,43,0.057759
16543,19739.27,0.032275,0.043375,43,0.057759
78130,25768.35,0.024543,0.056623,44,0.012757
47145,54450.41,0.011493,0.119649,44,0.03288
48575,6170.12,0.100022,0.013558,38,0.052515
16395,1919.88,0.32102,0.004219,43,0.118078
16493,19739.27,0.031067,0.043375,43,0.057759
91469,12695.66,0.048044,0.027897,36,0.08848
14362,30868.57,0.019748,0.06783,8,0.04798
17520,8909.6,0.068286,0.019578,43,0.048418
16955,26555.44,0.022779,0.058353,6,0.185167
85033,25768.35,0.023017,0.056623,44,0.012757
85595,8909.6,0.065318,0.019578,43,0.048418
76044,16452.59,0.03505,0.036153,43,0.020219
16742,41862.78,0.013565,0.091989,44,0.121671
17319,25768.35,0.021921,0.056623,44,0.012757
16548,19739.27,0.028503,0.043375,43,0.057759
17004,26555.44,0.020634,0.058353,6,0.185167
13957,6901.11,0.079325,0.015164,38,0.027938
16948,26555.44,0.020566,0.058353,6,0.185167
14822,11783.47,0.046206,0.025893,24,0.039892
74766,18670.94,0.029011,0.041027,45,0.0118
17371,18670.94,0.028912,0.041027,45,0.0118
42639,30586.2,0.017546,0.06721,44,0.026844
17335,25768.35,0.020481,0.056623,44,0.012757
79282,54450.41,0.009637,0.119649,44,0.03288
78458,12695.66,0.040485,0.027897,36,0.08848
15442,19514.33,0.026283,0.042881,40,0.037849
79023,6901.11,0.07364,0.015164,38,0.027938
2593,19514.33,0.025844,0.042881,40,0.037849
85284,18670.94,0.026933,0.041027,45,0.0118
17275,25768.35,0.019507,0.056623,44,0.012757
16320,6170.12,0.081402,0.013558,38,0.052515
78473,12695.66,0.039342,0.027897,36,0.08848
16065,2970.07,0.167373,0.006526,6,0.063814
14336,30868.57,0.016053,0.06783,8,0.04798
43068,41862.78,0.011714,0.091989,44,0.121671
76047,16452.59,0.029514,0.036153,43,0.020219
39028,41862.78,0.011448,0.091989,44,0.121671
76804,4215.63,0.113179,0.009263,38,0.213716
14442,30868.57,0.015438,0.06783,8,0.04798
17321,25768.35,0.018154,0.056623,44,0.012757
16728,41862.78,0.011088,0.091989,44,0.121671
82906,6170.12,0.074992,0.013558,38,0.052515
48986,1910.8,0.240282,0.004199,18,0.246186
75263,54450.41,0.008414,0.119649,44,0.03288
77161,30586.2,0.01496,0.06721,44,0.026844
77041,30586.2,0.014959,0.06721,44,0.026844
16729,41862.78,0.01089,0.091989,44,0.121671
14354,30868.57,0.014762,0.06783,8,0.04798
14313,858.54,0.522026,0.001887,38,0.287629
98208,30586.2,0.014612,0.06721,44,0.026844
24026,18670.94,0.023853,0.041027,45,0.0118
79342,54450.41,0.008161,0.119649,44,0.03288
16752,41862.78,0.01054,0.091989,44,0.121671
16148,30586.2,0.014406,0.06721,44,0.026844
16744,41862.78,0.010457,0.091989,44,0.121671
82926,6170.12,0.070508,0.013558,38,0.052515
11284,30586.2,0.014098,0.06721,44,0.026844
83678,41862.78,0.010263,0.091989,44,0.121671
14379,30868.57,0.013876,0.06783,8,0.04798
15787,3720.94,0.114923,0.008176,29,0.046952
48289,4215.63,0.101408,0.009263,38,0.213716
81424,4256.09,0.099913,0.009352,41,0.116466
78086,25768.35,0.016306,0.056623,44,0.012757
14417,30868.57,0.013574,0.06783,8,0.04798
42704,13986.61,0.029935,0.030734,35,0.149729
83738,41862.78,0.00999,0.091989,44,0.121671
13943,6901.11,0.060526,0.015164,38,0.027938
14456,30868.57,0.013306,0.06783,8,0.04798
93902,30586.2,0.0132,0.06721,44,0.026844
82049,3720.94,0.105898,0.008176,29,0.046952
76407,19514.33,0.020098,0.042881,40,0.037849
48892,3817.44,0.102081,0.008388,26,0.064909
77060,30586.2,0.012733,0.06721,44,0.026844
17293,25768.35,0.014924,0.056623,44,0.012757
77588,19739.27,0.019452,0.043375,43,0.057759
72215,30586.2,0.012539,0.06721,44,0.026844
99450,25768.35,0.014883,0.056623,44,0.012757
39598,8909.6,0.042306,0.019578,43,0.048418
83640,1168.2,0.317651,0.002567,22,0.123859
83374,19739.27,0.018669,0.043375,43,0.057759
44179,54450.41,0.006762,0.119649,44,0.03288
15262,2861.25,0.12822,0.006287,43,0.037069
49786,3788.64,0.09661,0.008325,45,0.014785
81348,19514.33,0.018672,0.042881,40,0.037849
16741,41862.78,0.008642,0.091989,44,0.121671
41934,16452.59,0.021889,0.036153,43,0.020219
82712,30586.2,0.011764,0.06721,44,0.026844
9588,41862.78,0.008511,0.091989,44,0.121671
83767,41862.78,0.008429,0.091989,44,0.121671
15959,861.27,0.409163,0.001893,30,0.190796
85799,12695.66,0.027686,0.027897,36,0.08848
82084,3720.94,0.093702,0.008176,29,0.046952
78141,25768.35,0.013487,0.056623,44,0.012757
81376,19514.33,0.017772,0.042881,40,0.037849
16737,41862.78,0.008241,0.091989,44,0.121671
14188,1266.86,0.270117,0.002784,6,0.144233
92043,54450.41,0.006279,0.119649,44,0.03288
83299,19739.27,0.017276,0.043375,43,0.057759
14426,30868.57,0.011045,0.06783,8,0.04798
82913,6170.12,0.054263,0.013558,38,0.052515
17268,25768.35,0.012983,0.056623,44,0.012757
14351,30868.57,0.010824,0.06783,8,0.04798
77540,19739.27,0.016776,0.043375,43,0.057759
74669,1881.86,0.175024,0.004135,42,0.035189
14864,11783.47,0.027736,0.025893,24,0.039892
76480,19514.33,0.016731,0.042881,40,0.037849
39998,30868.57,0.010487,0.06783,8,0.04798
16992,26555.44,0.01214,0.058353,6,0.185167
78104,25768.35,0.012482,0.056623,44,0.012757
77136,30586.2,0.01031,0.06721,44,0.026844
47544,16277.51,0.019262,0.035768,41,0.112559
76362,2861.25,0.109561,0.006287,43,0.037069
81287,19514.33,0.015886,0.042881,40,0.037849
79062,6901.11,0.044442,0.015164,38,0.027938
47142,54450.41,0.005611,0.119649,44,0.03288
10401,54450.41,0.005602,0.119649,44,0.03288
14422,30868.57,0.009881,0.06783,8,0.04798
17272,25768.35,0.011808,0.056623,44,0.012757
83723,41862.78,0.007203,0.091989,44,0.121671
16956,26555.44,0.011245,0.058353,6,0.185167
96192,54450.41,0.005481,0.119649,44,0.03288
83308,19739.27,0.015104,0.043375,43,0.057759
83704,41862.78,0.007095,0.091989,44,0.121671
78097,25768.35,0.011424,0.056623,44,0.012757
77517,19739.27,0.014888,0.043375,43,0.057759
15226,4635.75,0.063304,0.010187,40,0.082326
17283,25768.35,0.01135,0.056623,44,0.012757
10388,54450.41,0.00536,0.119649,44,0.03288
15208,4635.75,0.06279,0.010187,40,0.082326
52842,41862.78,0.006911,0.091989,44,0.121671
