trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
16751,KR,CN,PLAST,RUBBE,14025.19,0,0
16997,KR,CN,RADIO,OFFIC,8798.79,0,0
16968,KR,CN,RADIO,ELECT,5176.67,0,0
16254,KR,CN,MOTOR,LANDT,5161.53,0,0
79257,KR,WA,BASIC,BASIC,5066.99,0,0
17010,KR,CN,RADIO,RADIO,4631.5,0,0
14650,KR,CN,COPP1,CONST,4216.04,0,0
41386,KR,IN,BASIC,CONST,4013.04,0,0
14051,KR,CN,BASIC,BASIC,3922.29,0,0
16531,KR,CN,OFFIC,OFFIC,3655.13,0,0
85771,KR,WA,TRANS,PRIVA,3483.63,0,0
14424,KR,CN,CHEM1,PLAST,3149.57,0,0
14449,KR,CN,CHEM1,TEXTI,3023.54,0,0
14066,KR,CN,BASIC,CONST,2975.82,0,0
15395,KR,CN,GASDI,LANDT,2938.2,0,0
14385,KR,CN,CHEM1,HEALT,2929.73,0,0
77140,KR,US,MOTO1,SALEM,2756.2,0,0
14356,KR,CN,CHEM1,CHEM1,2607.58,0,0
77800,KR,US,PLAST,RUBBE,2390.78,0,0
47134,KR,JP,BASIC,BASIC,2353.28,0,0
79296,KR,WA,BASIC,FABRI,2028.41,0,0
14806,KR,CN,ELECT,CONST,1962.81,0,0
14440,KR,CN,CHEM1,RESEA,1876.78,0,0
47151,KR,JP,BASIC,MOTO1,1868.09,0,0
77501,KR,US,OFFIC,BUSIN,1842.69,0,0
14651,KR,CN,COPP1,COPP1,1838.74,0,0
77048,KR,US,MOTO1,EDUCA,1833.86,0,0
80322,KR,WA,COPP1,COPP1,1782.77,0,0
43018,KR,IN,PLAST,BITUM,1710.59,0,0
79331,KR,WA,BASIC,MOTO1,1611.93,0,0
14653,KR,CN,COPP1,ELECT,1577.97,0,0
77087,KR,US,MOTO1,LANDT,1559.99,0,0
81832,KR,WA,KEROS,AIRTR,1549.85,0,0
77100,KR,US,MOTO1,MOTO1,1541.73,0,0
17261,KR,CN,RUBBE,CONST,1430.59,0,0
51523,KR,MX,BASIC,MOTO1,1344.61,0,0
16159,KR,CN,MOTO1,MOTO1,1337.82,0,0
14072,KR,CN,BASIC,FABRI,1331.33,0,0
81300,KR,WA,GASDI,LANDT,1305.89,0,0
75210,KR,US,BASIC,FABRI,1303.25,0,0
17008,KR,CN,RADIO,PUBLI,1288.76,0,0
37779,KR,ID,BASIC,CONST,1264.44,0,0
47729,KR,JP,FABRI,CONST,1263.18,0,0
80339,KR,WA,COPP1,FABRI,1259.05,0,0
48057,KR,JP,GASDI,LANDT,1210.13,0,0
51502,KR,MX,BASIC,FABRI,1201.22,0,0
14925,KR,CN,FABRI,FABRI,1195.77,0,0
83766,KR,WA,PLAST,RUBBE,1183.77,0,0
14411,KR,CN,CHEM1,NONME,1169.23,0,0
85602,KR,WA,TEXTI,WEARI,1167.05,0,0
70179,KR,SK,MOTO1,MOTO1,1166.17,0,0
14384,KR,CN,CHEM1,GLASS,1147.06,0,0
78189,KR,US,RUBBE,REALE,1146.76,0,0
17013,KR,CN,RADIO,REALE,1141.41,0,0
15227,KR,CN,FOOD5,POULT,1138.32,0,0
14421,KR,CN,CHEM1,PFERT,1068.83,0,0
15478,KR,CN,GLASS,GLASS,1068.3,0,0
75198,KR,US,BASIC,CRUDE,1058.09,0,0
96189,KR,WM,BASIC,CONST,1035.43,0,0
77510,KR,US,OFFIC,COMPU,1031.31,0,0
77529,KR,US,OFFIC,FINAN,951.16,0,0
15765,KR,CN,KEROS,AIRTR,948.21,0,0
75178,KR,US,BASIC,BASIC,934.77,0,0
48827,KR,JP,PLAST,RUBBE,929.88,0,0
