trade_id,factor_id,level
1,901,61460.285
1,902,1.404
1,903,0.667
2,901,41745.177
2,902,0.953
2,903,0.453
3,901,107209.777
3,902,2.449
3,903,1.163
4,901,35379.844
4,902,0.808
4,903,0.384
5,901,138924.182
5,902,3.173
5,903,1.507
6,901,321440.492
6,902,7.341
6,903,3.488
7,901,22608.469
7,902,0.516
7,903,0.245
8,901,20520.6
8,902,0.469
8,903,0.223
9,901,30712.582
9,902,0.701
9,903,0.333
10,901,1797518.443
10,902,41.053
10,903,19.505
11,901,75279.468
11,902,1.719
11,903,0.817
12,901,262050.896
12,902,5.985
12,903,2.844
13,901,911256.483
13,902,20.812
13,903,9.888
14,901,217394.188
14,902,4.965
14,903,2.359
15,901,9171.821
15,902,0.209
15,903,0.1
16,901,474948.286
16,902,10.847
16,903,5.154
17,901,1788562.177
17,902,40.848
17,903,19.408
18,901,41421.908
18,902,0.946
18,903,0.449
19,901,129421.954
19,902,2.956
19,903,1.404
20,901,1818422.505
20,902,41.53
20,903,19.732
21,901,40292.267
21,902,0.92
21,903,0.437
22,901,178291.991
22,902,4.072
22,903,1.935
23,901,31717.702
23,902,0.724
23,903,0.344
24,901,71294.009
24,902,1.628
24,903,0.774
25,901,102152.065
25,902,2.333
25,903,1.108
26,901,613305.422
26,902,14.007
26,903,6.655
27,901,151127.856
27,902,3.452
27,903,1.64
28,901,65731.487
28,902,1.501
28,903,0.713
29,901,25036.977
29,902,0.572
29,903,0.272
30,901,1869399.353
30,902,42.694
30,903,20.285
31,901,83422.608
31,902,1.905
31,903,0.905
32,901,163224.697
32,902,3.728
32,903,1.771
33,901,119552.11
33,902,2.73
33,903,1.297
34,901,857039.888
34,902,19.574
34,903,9.3
35,901,24749.625
35,902,0.565
35,903,0.269
36,901,1416196.852
36,902,32.344
36,903,15.367
37,901,318480.455
37,902,7.274
37,903,3.456
38,901,59204.658
38,902,1.352
38,903,0.642
39,901,99970.466
39,902,2.283
39,903,1.085
40,901,469669.676
40,902,10.727
40,903,5.096
41,901,41519.606
41,902,0.948
41,903,0.451
42,901,940075.03
42,902,21.47
42,903,10.201
43,901,11576.577
43,902,0.264
43,903,0.126
44,901,21526.452
44,902,0.492
44,903,0.234
45,901,20485.853
45,902,0.468
45,903,0.222
46,901,89622.906
46,902,2.047
46,903,0.973
47,901,116099.018
47,902,2.652
47,903,1.26
48,901,550415.606
48,902,12.571
48,903,5.973
49,901,72734.292
49,902,1.661
49,903,0.789
50,901,78701.447
50,902,1.797
50,903,0.854
51,901,49841.05
51,902,1.138
51,903,0.541
52,901,1199017.3
52,902,27.384
52,903,13.011
53,901,10980.04
53,902,0.251
53,903,0.119
54,901,9466.204
54,902,0.216
54,903,0.103
55,901,45570.316
55,902,1.041
55,903,0.494
56,901,51149.896
56,902,1.168
56,903,0.555
57,901,20512.403
57,902,0.468
57,903,0.223
58,901,510361.071
58,902,11.656
58,903,5.538
59,901,291845.877
59,902,6.665
59,903,3.167
60,901,29221.266
60,902,0.667
60,903,0.317
61,901,19185.818
61,902,0.438
61,903,0.208
62,901,61455.585
62,902,1.404
62,903,0.667
63,901,373167.203
63,902,8.523
63,903,4.049
64,901,77150.447
64,902,1.762
64,903,0.837
65,901,51114.052
65,902,1.167
65,903,0.555
66,901,85877.345
66,902,1.961
66,903,0.932
67,901,110506.239
67,902,2.524
67,903,1.199
68,901,314309.485
68,902,7.178
68,903,3.411
69,901,286725.556
69,902,6.548
69,903,3.111
70,901,325284.532
70,902,7.429
70,903,3.53
71,901,448406.466
71,902,10.241
71,903,4.866
72,901,492278.067
72,902,11.243
72,903,5.342
73,901,9455.311
73,902,0.216
73,903,0.103
74,901,357218.842
74,902,8.158
74,903,3.876
75,901,285130.116
75,902,6.512
75,903,3.094
76,901,53335.001
76,902,1.218
76,903,0.579
77,901,10728.36
77,902,0.245
77,903,0.116
78,901,1774672.074
78,902,40.531
78,903,19.257
79,901,116865.064
79,902,2.669
79,903,1.268
80,901,385362.098
80,902,8.801
80,903,4.182
81,901,17192.101
81,902,0.393
81,903,0.187
82,901,88667.459
82,902,2.025
82,903,0.962
83,901,212779.426
83,902,4.86
83,903,2.309
84,901,18558.283
84,902,0.424
84,903,0.201
85,901,110440.275
85,902,2.522
85,903,1.198
86,901,1309470.62
86,902,29.906
86,903,14.209
87,901,312851.816
87,902,7.145
87,903,3.395
88,901,16711588.862
88,902,782.01
88,903,262.821
89,901,552403.796
89,902,25.849
89,903,8.688
90,901,30005.627
90,902,1.404
90,903,0.472
91,901,17903.806
91,902,0.838
91,903,0.282
92,901,15500.917
92,902,0.725
92,903,0.244
93,901,11242.191
93,902,0.526
93,903,0.177
94,901,819237.313
94,902,38.336
94,903,12.884
95,901,28961.185
95,902,1.355
95,903,0.455
96,901,3371.625
96,902,0.158
96,903,0.053
97,901,138977.494
97,902,6.503
97,903,2.186
98,901,240373.763
98,902,11.248
98,903,3.78
99,901,809636.129
99,902,37.887
99,903,12.733
100,901,41073.601
100,902,1.922
100,903,0.646
101,901,64580.888
101,902,3.022
101,903,1.016
102,901,5411.448
102,902,0.253
102,903,0.085
103,901,5362.124
103,902,0.251
103,903,0.084
104,901,16368.45
104,902,0.766
104,903,0.257
105,901,127905.154
105,902,5.985
105,903,2.012
106,901,4099.459
106,902,0.192
106,903,0.064
107,901,4752414.201
107,902,222.387
107,903,74.741
108,901,37225.305
108,902,1.742
108,903,0.585
109,901,52958.376
109,902,2.478
109,903,0.833
110,901,5179.078
110,902,0.242
110,903,0.081
111,901,1756109.563
111,902,82.176
111,903,27.618
112,901,286546.105
112,902,13.409
112,903,4.506
113,901,79656.161
113,902,3.727
113,903,1.253
114,901,10449.01
114,902,0.489
114,903,0.164
115,901,36328.846
115,902,1.7
115,903,0.571
116,901,8245.513
116,902,0.386
116,903,0.13
117,901,43661.537
117,902,2.043
117,903,0.687
118,901,6144.442
118,902,0.288
118,903,0.097
119,901,7153.647
119,902,0.335
119,903,0.113
120,901,2780711.037
120,902,130.122
120,903,43.732
121,901,4364.387
121,902,0.204
121,903,0.069
122,901,1371327.592
122,902,64.171
122,903,21.567
123,901,3618.121
123,902,0.169
123,903,0.057
124,901,2885479.06
124,902,135.025
124,903,45.38
125,901,57234.26
125,902,2.678
125,903,0.9
126,901,3236333.715
126,902,151.443
126,903,50.897
127,901,7859.273
127,902,0.368
127,903,0.124
128,901,6000.281
128,902,0.281
128,903,0.094
129,901,1586176.051
129,902,74.224
129,903,24.946
130,901,6473.343
130,902,0.303
130,903,0.102
131,901,273303.669
131,902,12.789
131,903,4.298
132,901,20893.46
132,902,0.978
132,903,0.329
133,901,91029.722
133,902,4.26
133,903,1.432
134,901,4980.745
134,902,0.233
134,903,0.078
135,901,22582.124
135,902,1.057
135,903,0.355
136,901,24601.512
136,902,1.151
136,903,0.387
137,901,4195.363
137,902,0.196
137,903,0.066
138,901,191369.329
138,902,8.955
138,903,3.01
139,901,927012.275
139,902,43.379
139,903,14.579
140,901,164744.414
140,902,7.709
140,903,2.591
141,901,703076.89
141,902,32.9
141,903,11.057
142,901,31741.608
142,902,1.485
142,903,0.499
143,901,70387.515
143,902,3.294
143,903,1.107
144,901,40097.878
144,902,1.876
144,903,0.631
145,901,4058.737
145,902,0.19
145,903,0.064
146,901,16160.774
146,902,0.756
146,903,0.254
147,901,96504.026
147,902,4.516
147,903,1.518
148,901,220175.806
148,902,10.303
148,903,3.463
149,901,452051.324
149,902,21.154
149,903,7.109
150,901,202813.271
150,902,9.491
150,903,3.19
151,901,26871.398
151,902,2.073
151,903,1.752
152,901,9021.147
152,902,0.696
152,903,0.588
153,901,7441.624
153,902,0.574
153,903,0.485
154,901,5106.718
154,902,0.394
154,903,0.333
155,901,7820.955
155,902,0.603
155,903,0.51
156,901,4703.987
156,902,0.363
156,903,0.307
157,901,12810.459
157,902,0.988
157,903,0.835
158,901,8323.006
158,902,0.642
158,903,0.543
159,901,17185.66
159,902,1.325
159,903,1.12
160,901,7140.328
160,902,0.551
160,903,0.466
161,901,47057.11
161,902,3.629
161,903,3.068
162,901,6257.425
162,902,0.483
162,903,0.408
163,901,7837.411
163,902,0.604
163,903,0.511
164,901,109088.383
164,902,5.668
164,903,2.501
165,901,1894.971
165,902,0.098
165,903,0.043
166,901,1740.645
166,902,0.09
166,903,0.04
167,901,5065.193
167,902,0.263
167,903,0.116
168,901,624.847
168,902,0.032
168,903,0.014
169,901,918.819
169,902,0.048
169,903,0.021
170,901,802446.367
170,902,20.928
170,903,5.912
171,901,10183586.685
171,902,265.592
171,903,75.022
172,901,18194.029
172,902,0.475
172,903,0.134
173,901,13656.322
173,902,0.356
173,903,0.101
174,901,10226.529
174,902,0.267
174,903,0.075
175,901,1632375.288
175,902,42.573
175,903,12.026
176,901,1053988.402
176,902,27.488
176,903,7.765
177,901,13013.829
177,902,0.339
177,903,0.096
178,901,111134.558
178,902,2.898
178,903,0.819
179,901,11683.294
179,902,0.305
179,903,0.086
180,901,54127.726
180,902,1.412
180,903,0.399
181,901,888496.109
181,902,23.172
181,903,6.546
182,901,10408122.692
182,902,271.448
182,903,76.677
183,901,381354.494
183,902,9.946
183,903,2.809
184,901,210288.72
184,902,5.484
184,903,1.549
185,901,43693.888
185,902,1.14
185,903,0.322
186,901,68724.968
186,902,1.792
186,903,0.506
187,901,39093.145
187,902,1.02
187,903,0.288
188,901,494827.721
188,902,12.905
188,903,3.645
189,901,14090.412
189,902,0.367
189,903,0.104
190,901,25869973.07
190,902,674.699
190,903,190.584
191,901,76445.364
191,902,1.994
191,903,0.563
192,901,11120.115
192,902,0.29
192,903,0.082
193,901,10646.449
193,902,0.278
193,903,0.078
194,901,4638288.029
194,902,120.968
194,903,34.17
195,901,581657.997
195,902,15.17
195,903,4.285
196,901,295105.433
196,902,7.696
196,903,2.174
197,901,11841.925
197,902,0.309
197,903,0.087
198,901,134593.944
198,902,3.51
198,903,0.992
199,901,19227.737
199,902,0.501
199,903,0.142
200,901,89702.681
200,902,2.339
200,903,0.661
201,901,14663.068
201,902,0.382
201,903,0.108
202,901,43184.899
202,902,1.126
202,903,0.318
203,901,30625.724
203,902,0.799
203,903,0.226
204,901,29229.137
204,902,0.762
204,903,0.215
205,901,8595348.005
205,902,224.17
205,903,63.322
206,901,8308068.598
206,902,216.678
206,903,61.206
207,901,56594.448
207,902,1.476
207,903,0.417
208,901,5347829.504
208,902,139.474
208,903,39.397
209,901,179434.36
209,902,4.68
209,903,1.322
210,901,12056557.961
210,902,314.44
210,903,88.821
211,901,16148.455
211,902,0.421
211,903,0.119
212,901,12332.496
212,902,0.322
212,903,0.091
213,901,2876956.578
213,902,75.032
213,903,21.195
214,901,13294.485
214,902,0.347
214,903,0.098
215,901,475691.016
215,902,12.406
215,903,3.504
216,901,153779.235
216,902,4.011
216,903,1.133
217,901,57100.316
217,902,1.489
217,903,0.421
218,901,34696.113
218,902,0.905
218,903,0.256
219,901,131250.081
219,902,3.423
219,903,0.967
220,901,10072.887
220,902,0.263
220,903,0.074
221,901,106922.585
221,902,2.789
221,903,0.788
222,901,11676.269
222,902,0.305
222,903,0.086
223,901,251084.801
223,902,6.548
223,903,1.85
224,901,2482781.893
224,902,64.752
224,903,18.291
225,901,268929.824
225,902,7.014
225,903,1.981
226,901,2665891.13
226,902,69.528
226,903,19.64
227,901,115826.645
227,902,3.021
227,903,0.853
228,901,22376.62
228,902,0.584
228,903,0.165
229,901,55905.454
229,902,1.458
229,903,0.412
230,901,178992.248
230,902,4.668
230,903,1.319
231,901,28116.567
231,902,0.733
231,903,0.207
232,901,43534.431
232,902,1.135
232,903,0.321
233,901,98338.223
233,902,2.565
233,903,0.724
234,901,311183.102
234,902,8.116
234,903,2.292
235,901,19267.205
235,902,0.502
235,903,0.142
236,901,1307433.899
236,902,34.098
236,903,9.632
237,901,1372707.635
237,902,35.801
237,903,10.113
238,901,1235971.349
238,902,32.235
238,903,9.105
239,901,47852.16
239,902,3.172
239,903,1.387
240,901,15893.193
240,902,1.053
240,903,0.461
241,901,4753.623
241,902,0.315
241,903,0.138
242,901,228270.525
242,902,15.13
242,903,6.618
243,901,19142.737
243,902,1.269
243,903,0.555
244,901,14030.15
244,902,0.93
244,903,0.407
245,901,22632.237
245,902,1.5
245,903,0.656
246,901,102869.911
246,902,6.818
246,903,2.982
247,901,66608.152
247,902,4.415
247,903,1.931
248,901,7289.705
248,902,0.483
248,903,0.211
249,901,144273.556
249,902,9.562
249,903,4.182
250,901,10484.905
250,902,0.695
250,903,0.304
251,901,52162.0
251,902,3.457
251,903,1.512
252,901,7274.873
252,902,0.482
252,903,0.211
253,901,5455.343
253,902,0.362
253,903,0.158
254,901,21168.016
254,902,1.403
254,903,0.614
255,901,65834.838
255,902,4.364
255,903,1.909
256,901,1997.524
256,902,0.132
256,903,0.058
257,901,2146.39
257,902,0.142
257,903,0.062
258,901,18619.808
258,902,1.234
258,903,0.54
259,901,365423.826
259,902,24.22
259,903,10.594
260,901,18070.79
260,902,1.198
260,903,0.524
261,901,900172.989
261,902,59.663
261,903,26.096
262,901,637142.138
262,902,42.23
262,903,18.471
263,901,113264.7
263,902,7.507
263,903,3.284
264,901,3849383.786
264,902,255.136
264,903,111.593
265,901,3235.983
265,902,0.214
265,903,0.094
266,901,3978.779
266,902,0.264
266,903,0.115
267,901,976262.997
267,902,64.706
267,903,28.302
268,901,39294.876
268,902,2.604
268,903,1.139
269,901,224117.434
269,902,14.854
269,903,6.497
270,901,38161.698
270,902,2.529
270,903,1.106
271,901,3422.354
271,902,0.227
271,903,0.099
272,901,2341.93
272,902,0.155
272,903,0.068
273,901,2865.128
273,902,0.19
273,903,0.083
274,901,5279.473
274,902,0.35
274,903,0.153
275,901,8667.938
275,902,0.575
275,903,0.251
276,901,6997.135
276,902,0.464
276,903,0.203
277,901,1948.919
277,902,0.129
277,903,0.056
278,901,726108.218
278,902,48.126
278,903,21.05
279,901,43749.519
279,902,2.9
279,903,1.268
280,901,5909.001
280,902,0.392
280,903,0.171
281,901,13028.049
281,902,0.863
281,903,0.378
282,901,61252.243
282,902,4.06
282,903,1.776
283,901,711041.162
283,902,47.128
283,903,20.613
284,901,49760.494
284,902,3.298
284,903,1.443
285,901,1893.749
285,902,0.126
285,903,0.055
286,901,31627.659
286,902,2.096
286,903,0.917
287,901,17778.777
287,902,1.178
287,903,0.515
288,901,5351.361
288,902,0.355
288,903,0.155
289,901,69464.373
289,902,4.604
289,903,2.014
290,901,58727.081
290,902,3.892
290,903,1.702
291,901,63324.202
291,902,4.197
291,903,1.836
292,901,6714.873
292,902,0.445
292,903,0.195
293,901,19672.393
293,902,1.304
293,903,0.57
294,901,83809.346
294,902,5.555
294,903,2.43
295,901,93112.727
295,902,6.171
295,903,2.699
296,901,6445.153
296,902,0.427
296,903,0.187
297,901,3329.696
297,902,0.221
297,903,0.097
298,901,35225.096
298,902,2.335
298,903,1.021
299,901,4387.512
299,902,0.291
299,903,0.127
300,901,45007.107
300,902,2.983
300,903,1.305
301,901,7803.208
301,902,0.517
301,903,0.226
302,901,7428.135
302,902,0.492
302,903,0.215
303,901,2046.666
303,902,0.136
303,903,0.059
304,901,1900.685
304,902,0.126
304,903,0.055
305,901,70268.01
305,902,4.657
305,903,2.037
306,901,27910.025
306,902,1.85
306,903,0.809
307,901,12450.877
307,902,1.178
307,903,0.171
308,901,30592.203
308,902,2.894
308,903,0.421
309,901,36009.982
309,902,2.113
309,903,0.995
310,901,219094.234
310,902,12.858
310,903,6.052
311,901,108040.633
311,902,6.341
311,903,2.984
312,901,79856.279
312,902,4.687
312,903,2.206
313,901,1433.445
313,902,0.084
313,903,0.04
314,901,41391.687
314,902,2.429
314,903,1.143
315,901,177468.1
315,902,10.415
315,903,4.902
316,901,18687.08
316,902,1.097
316,903,0.516
317,901,16996.261
317,902,0.997
317,903,0.469
318,901,2124.528
318,902,0.125
318,903,0.059
319,901,4573.423
319,902,0.268
319,903,0.126
320,901,264101.14
320,902,15.5
320,903,7.295
321,901,156189.372
321,902,9.166
321,903,4.314
322,901,2603.214
322,902,0.153
322,903,0.072
323,901,147017.755
323,902,8.628
323,903,4.061
324,901,7668.76
324,902,0.45
324,903,0.212
325,901,4108.645
325,902,0.241
325,903,0.113
326,901,576613.777
326,902,33.84
326,903,15.927
327,901,298981.869
327,902,17.547
327,903,8.259
328,901,18193.772
328,902,1.068
328,903,0.503
329,901,16426.974
329,902,0.964
329,903,0.454
330,901,118203.284
330,902,6.937
330,903,3.265
331,901,40585.094
331,902,2.382
331,903,1.121
332,901,31309.339
332,902,1.837
332,903,0.865
333,901,26840.033
333,902,1.575
333,903,0.741
334,901,3238.239
334,902,0.19
334,903,0.089
335,901,70680.875
335,902,4.148
335,903,1.952
336,901,4115.292
336,902,0.242
336,903,0.114
337,901,212392.498
337,902,12.465
337,903,5.867
338,901,99781.354
338,902,5.856
338,903,2.756
339,901,934.919
339,902,0.055
339,903,0.026
340,901,3356.952
340,902,0.197
340,903,0.093
341,901,322188.306
341,902,18.909
341,903,8.9
342,901,19484.076
342,902,1.143
342,903,0.538
343,901,116818.08
343,902,6.856
343,903,3.227
344,901,100538.412
344,902,5.9
344,903,2.777
345,901,3081.617
345,902,0.181
345,903,0.085
346,901,31405.349
346,902,1.843
346,903,0.867
347,901,23611.718
347,902,1.386
347,903,0.652
348,901,280309.586
348,902,16.451
348,903,7.743
349,901,14438.461
349,902,0.847
349,903,0.399
350,901,6934.487
350,902,0.407
350,903,0.192
351,901,73429.959
351,902,4.309
351,903,2.028
352,901,46788.353
352,902,2.746
352,903,1.292
353,901,1320.524
353,902,0.077
353,903,0.036
354,901,41308.579
354,902,2.424
354,903,1.141
355,901,3194.434
355,902,0.187
355,903,0.088
356,901,242275.921
356,902,14.219
356,903,6.692
357,901,23439.703
357,902,1.376
357,903,0.647
358,901,5647.715
358,902,0.331
358,903,0.156
359,901,46292.033
359,902,2.717
359,903,1.279
360,901,319261.765
360,902,18.737
360,903,8.819
361,901,16172.223
361,902,0.949
361,903,0.447
362,901,800159.933
362,902,46.96
362,903,22.102
363,901,54334.032
363,902,3.189
363,903,1.501
364,901,3275.758
364,902,0.192
364,903,0.09
365,901,10084.225
365,902,0.592
365,903,0.279
366,901,6282.975
366,902,0.369
366,903,0.174
367,901,11747.772
367,902,0.689
367,903,0.325
368,901,10809.748
368,902,0.634
368,903,0.299
369,901,11743.751
369,902,0.689
369,903,0.324
