trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
4954810,WM,IN,PFERT,PFERT,3426.03,30281.0,1.0,1.0,30281.0,8.83851
4075499,TR,IN,STONE,CONST,65.01,21679.0,1.0,1.0,21679.0,333.471774
4953372,WM,IN,CRUDE,GASDI,13545.2,9512.0,1.0,1.0,9512.0,0.702241
4953368,WM,IN,CRUDE,MOTOR,11682.37,8204.0,1.0,1.0,8204.0,0.702255
4608918,WL,IN,PREC1,ELECT,194.6,8030.0,1.0,1.0,8030.0,41.264132
3246751,CN,IN,STONE,CONST,1.35,7544.0,1.0,1.0,7544.0,5588.148148
4463850,WA,IN,BASIC,CONST,1410.8,7225.0,1.0,1.0,7225.0,5.121208
4608914,WL,IN,PREC1,FOUND,163.95,6765.0,1.0,1.0,6765.0,41.26258
4954797,WM,IN,PFERT,GASDI,640.18,5658.0,1.0,1.0,5658.0,8.838139
4608915,WL,IN,PREC1,FABRI,133.02,5489.0,1.0,1.0,5489.0,41.264472
4608909,WL,IN,PREC1,PREC1,123.56,5099.0,1.0,1.0,5099.0,41.2674
3247689,CN,IN,PLAST,RUBBE,652.6,4890.0,1.0,1.0,4890.0,7.493105
4954793,WM,IN,PFERT,MOTOR,551.89,4878.0,1.0,1.0,4878.0,8.838718
4954811,WM,IN,PFERT,CHEM1,499.45,4414.0,1.0,1.0,4414.0,8.837721
3247815,CN,IN,CHEM1,TEXTI,2108.27,4290.0,1.0,1.0,4290.0,2.034844
3886546,AU,IN,BITUM,ELEC1,6473.35,4021.0,1.0,1.0,4021.0,0.621162
3887345,AU,IN,BASIC,CONST,67.08,3919.0,1.0,1.0,3919.0,58.422779
4608916,WL,IN,PREC1,MACHI,90.58,3738.0,1.0,1.0,3738.0,41.267388
4954824,WM,IN,PFERT,RADIO,402.93,3561.0,1.0,1.0,3561.0,8.837763
4954779,WM,IN,PFERT,PADDY,393.02,3474.0,1.0,1.0,3474.0,8.839245
4463834,WA,IN,BASIC,MOTO1,600.83,3077.0,1.0,1.0,3077.0,5.121249
4955308,WM,IN,PREC1,ELECT,211.45,3028.0,1.0,1.0,3028.0,14.32017
3248591,CN,IN,FABRI,CONST,1356.19,2990.0,1.0,1.0,2990.0,2.204706
4463268,WA,IN,PLAST,RUBBE,1218.03,2926.0,1.0,1.0,2926.0,2.40224
4461899,WA,IN,CRUDE,GASDI,3872.46,2771.0,1.0,1.0,2771.0,0.715566
4955482,WM,IN,COPP1,BASIC,843.08,2765.0,1.0,1.0,2765.0,3.279641
3886529,AU,IN,BITUM,BASIC,4405.84,2737.0,1.0,1.0,2737.0,0.621221
4832935,WF,IN,PFERT,PFERT,253.45,2649.0,1.0,1.0,2649.0,10.451766
4832420,WF,IN,CRUDE,GASDI,3288.69,2597.0,1.0,1.0,2597.0,0.789676
4464337,WA,IN,OFFIC,PUBLI,1340.24,2595.0,1.0,1.0,2595.0,1.93622
3248682,CN,IN,OFFIC,PUBLI,1091.9,2564.0,1.0,1.0,2564.0,2.3482
4955304,WM,IN,PREC1,FOUND,178.14,2551.0,1.0,1.0,2551.0,14.320198
3248272,CN,IN,BASIC,CONST,926.83,2486.0,1.0,1.0,2486.0,2.682261
3248750,CN,IN,ELECT,MOTO1,838.51,2457.0,1.0,1.0,2457.0,2.930198
3247853,CN,IN,CHEM1,ALUM1,1181.26,2403.0,1.0,1.0,2403.0,2.034268
4463382,WA,IN,CHEM1,TEXTI,171.74,2397.0,1.0,1.0,2397.0,13.957145
4461895,WA,IN,CRUDE,MOTOR,3339.89,2390.0,1.0,1.0,2390.0,0.715592
3247873,CN,IN,CHEM1,CONST,1143.64,2327.0,1.0,1.0,2327.0,2.034731
3248109,CN,IN,CERAM,CONST,527.69,2314.0,1.0,1.0,2314.0,4.38515
3247975,CN,IN,RUBBE,CONST,561.04,2261.0,1.0,1.0,2261.0,4.030016
4832416,WF,IN,CRUDE,MOTOR,2836.4,2240.0,1.0,1.0,2240.0,0.789733
4954800,WM,IN,PFERT,LIQUE,251.5,2223.0,1.0,1.0,2223.0,8.838966
4953377,WM,IN,CRUDE,NAPHT,3154.79,2215.0,1.0,1.0,2215.0,0.702107
4321295,ZA,IN,BITUM,ELEC1,2418.95,2168.0,1.0,1.0,2168.0,0.896257
4954266,WM,IN,GASDI,CONST,959.99,2074.0,1.0,1.0,2074.0,2.160439
4955305,WM,IN,PREC1,FABRI,144.54,2070.0,1.0,1.0,2070.0,14.321295
4953375,WM,IN,CRUDE,LIQUE,2937.32,2063.0,1.0,1.0,2063.0,0.702341
3247841,CN,IN,CHEM1,CHEM1,1011.77,2059.0,1.0,1.0,2059.0,2.035047
3247845,CN,IN,CHEM1,RUBBE,1011.21,2057.0,1.0,1.0,2057.0,2.034197
3247840,CN,IN,CHEM1,PFERT,984.16,2002.0,1.0,1.0,2002.0,2.034222
