trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
70934,WM,IN,PFERT,PFERT,3426.03,4707812278.006,7.0,7.0,1374130.488643
69369,WM,IN,CRUDE,GASDI,13545.2,4660281677.769,7.0,7.0,344054.106087
69376,WM,IN,CRUDE,MOTOR,11682.37,4019367786.176,7.0,7.0,344054.14194
71945,ZA,IN,BITUM,ELEC1,2418.95,3784146946.451,7.0,7.0,1564375.843424
59595,WA,IN,BASIC,CONST,1410.8,3221462539.484,7.0,7.0,2283429.64239
41167,MX,IN,CRUDE,GASDI,485.74,3051850270.93,7.0,7.0,6282888.522522
1730,AU,IN,BITUM,ELEC1,6473.35,3034909654.366,7.0,7.0,468831.386279
70587,WM,IN,NATU1,GASDI,1041.96,2798542147.164,7.0,7.0,2685844.127571
8827,CN,IN,CHEM1,TEXTI,2108.27,2742343137.513,7.0,7.0,1300755.186723
41173,MX,IN,CRUDE,MOTOR,418.93,2632138895.549,7.0,7.0,6283004.071203
71925,ZA,IN,BITUM,BASIC,1646.37,2575536408.16,7.0,7.0,1564372.776569
8576,CN,IN,BASIC,CONST,926.83,2441699186.892,7.0,7.0,2634462.832334
70593,WM,IN,NATU1,MOTOR,898.66,2413667442.275,7.0,7.0,2685851.648315
69898,WM,IN,GASDI,CONST,959.99,2161980639.46,7.0,7.0,2252086.62534
56198,US,IN,CRUDE,GASDI,2598.66,2137934505.698,7.0,7.0,822706.512471
60440,WA,IN,CRUDE,GASDI,3872.46,2070801828.491,7.0,7.0,534750.992519
1709,AU,IN,BITUM,BASIC,4405.84,2065596401.414,7.0,7.0,468831.460383
9083,CN,IN,FABRI,CONST,1356.19,1868357785.977,7.0,7.0,1377651.941083
56204,US,IN,CRUDE,MOTOR,2241.27,1843911093.663,7.0,7.0,822708.149247
60447,WA,IN,CRUDE,MOTOR,3339.89,1786010962.23,7.0,7.0,534751.432601
69926,WM,IN,GASDI,LANDT,704.4,1586368992.536,7.0,7.0,2252085.452209
37412,KR,IN,BASIC,CONST,1153.43,1562431644.307,7.0,7.0,1354595.982684
8731,CN,IN,CHEM1,ALUM1,1181.26,1536522855.836,7.0,7.0,1300749.077964
67399,WL,IN,CRUDE,GASDI,2098.67,1510860578.388,7.0,7.0,719913.36341
8753,CN,IN,CHEM1,CONST,1143.64,1487592655.828,7.0,7.0,1300752.558347
70149,WM,IN,KEROS,COLLE,607.28,1382726172.825,7.0,7.0,2276917.028101
59618,WA,IN,BASIC,MOTO1,600.83,1371949081.974,7.0,7.0,2283423.068046
8749,CN,IN,CHEM1,CHEM1,1011.77,1316061567.302,7.0,7.0,1300751.719563
8821,CN,IN,CHEM1,RUBBE,1011.21,1315336079.307,7.0,7.0,1300754.620017
67405,WL,IN,CRUDE,MOTOR,1810.05,1303076671.695,7.0,7.0,719911.975744
8804,CN,IN,CHEM1,PFERT,984.16,1280153411.321,7.0,7.0,1300757.408674
69779,WM,IN,FURNI,CONST,164.09,1200791440.395,7.0,7.0,7317883.115333
10235,CN,IN,PFERT,PFERT,913.52,1190775782.84,7.0,7.0,1303502.695989
