trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
2662,RU,RU,CRUDE,MOTOR,37756.63,0,0
2643,RU,RU,CRUDE,GASDI,32387.94,0,0
10686,RU,RU,RESEA,RESEA,31266.32,0,0
6135,RU,RU,LANDT,CONST,26344.18,0,0
1363,RU,RU,CEMEN,CONST,23516.89,0,0
2649,RU,RU,CRUDE,KEROS,23359.71,0,0
2646,RU,RU,CRUDE,HEAVY,17430.43,0,0
9125,RU,RU,POSTT,CONST,16434.13,0,0
4304,RU,RU,FABRI,CONST,14503.94,0,0
4454,RU,RU,FINAN,FINAN,12836.34,0,0
10249,RU,RU,RAWMI,DAIRY,12632.01,0,0
2653,RU,RU,CRUDE,LIQUE,11267.28,0,0
2663,RU,RU,CRUDE,NAPHT,10656.99,0,0
664,RU,RU,BASIC,BASIC,10535.86,0,0
1586,RU,RU,CEREA,FOOD5,9966.59,0,0
8864,RU,RU,PIGS9,MEATP,9448.5,0,0
6098,RU,RU,KEROS,SUPPO,9020.51,0,0
4675,RU,RU,FISHF,FISH5,8591.16,0,0
699,RU,RU,BASIC,FABRI,8235.71,0,0
12652,RU,RU,WHEAT,FOOD5,8091.27,0,0
5500,RU,RU,HEALT,HEALT,7933.89,0,0
9291,RU,RU,POULT,POULT,7869.48,0,0
4779,RU,RU,FOOD5,FOOD5,6848.58,0,0
10623,RU,RU,RESEA,FABRI,6540.2,0,0
9946,RU,RU,PULP5,PAPER,6464.93,0,0
11837,RU,RU,TEXTI,TEXTI,6451.77,0,0
7643,RU,RU,NATUR,ELEC2,6326.51,0,0
1230,RU,RU,BUSIN,PUBLI,6178.66,0,0
9194,RU,RU,POSTT,POSTT,5882.63,0,0
5877,RU,RU,INSUR,LANDT,5805.53,0,0
1268,RU,RU,CATTL,CATTL,5271.98,0,0
11621,RU,RU,SUPPO,CONST,5131.93,0,0
7921,RU,RU,NONF1,FURNI,5109.46,0,0
296,RU,RU,ALUM1,FURNI,4933.73,0,0
8409,RU,RU,OILSE,VEGE1,4722.5,0,0
11712,RU,RU,SUPPO,SUPPO,4614.22,0,0
2654,RU,RU,CRUDE,LUBRI,4589.89,0,0
11255,RU,RU,SEACO,SEACO,4537.4,0,0
4512,RU,RU,FINAN,RAILW,4437.48,0,0
1753,RU,RU,CHEM1,CHEM1,4437.39,0,0
9208,RU,RU,POSTT,RETA1,4356.22,0,0
4323,RU,RU,FABRI,FABRI,4329.6,0,0
11844,RU,RU,TEXTI,WEARI,4215.03,0,0
6212,RU,RU,LANDT,PUBLI,4121.43,0,0
6220,RU,RU,LANDT,RETA1,4093.02,0,0
11656,RU,RU,SUPPO,LANDT,3950.89,0,0
6239,RU,RU,LANDT,WHOLE,3901.0,0,0
1159,RU,RU,BUSIN,CRUDE,3891.92,0,0
11598,RU,RU,SUPPO,AIRTR,3853.67,0,0
10673,RU,RU,RESEA,POSTT,3726.05,0,0
12075,RU,RU,TRAN2,CRUDE,3664.47,0,0
11616,RU,RU,SUPPO,CHEM1,3643.43,0,0
9613,RU,RU,PRINT,PRINT,3552.79,0,0
9227,RU,RU,POSTT,WHOLE,3505.05,0,0
10706,RU,RU,RESEA,WHOLE,3456.02,0,0
10127,RU,RU,RAILW,CRUDE,3422.86,0,0
6399,RU,RU,LEATH,LEATH,3403.67,0,0
10604,RU,RU,RESEA,CONST,3402.04,0,0
8213,RU,RU,OFFIC,CRUDE,3304.73,0,0
13054,RU,RU,WOODW,WOODW,3224.53,0,0
3108,RU,RU,EDUCA,EDUCA,3187.93,0,0
12473,RU,RU,VEGET,PUBLI,3148.92,0,0
11699,RU,RU,SUPPO,RAILW,3139.16,0,0
512,RU,RU,AUXIL,AUXIL,3124.02,0,0
5679,RU,RU,HOTEL,RESEA,3077.66,0,0
1990,RU,RU,COKIN,COKEO,3030.28,0,0
672,RU,RU,BASIC,CEMEN,3023.92,0,0
9153,RU,RU,POSTT,HEALT,2898.67,0,0
1155,RU,RU,BUSIN,CONST,2898.33,0,0
11176,RU,RU,SEACO,CRUDE,2874.23,0,0
1468,RU,RU,CERAM,CONST,2846.1,0,0
4396,RU,RU,FABRI,SUPPO,2808.96,0,0
9129,RU,RU,POSTT,CRUDE,2678.04,0,0
8589,RU,RU,PAPER,PAPER,2672.98,0,0
8882,RU,RU,PIGS9,PIGS9,2665.0,0,0
4467,RU,RU,FINAN,INSUR,2654.69,0,0
1910,RU,RU,COKEO,BASIC,2635.39,0,0
3173,RU,RU,EDUCA,PUBLI,2573.27,0,0
1357,RU,RU,CEMEN,CEMEN,2549.56,0,0
5672,RU,RU,HOTEL,PUBLI,2535.41,0,0
9120,RU,RU,POSTT,CHEM1,2380.28,0,0
4417,RU,RU,FINAN,BASIC,2372.21,0,0
5200,RU,RU,FURNI,VEGET,2319.59,0,0
147,RU,RU,AIRTR,CRUDE,2311.19,0,0
2750,RU,RU,DAIRY,FISH5,2285.24,0,0
8804,RU,RU,PFERT,WHEAT,2284.25,0,0
10687,RU,RU,RESEA,RETA1,2262.03,0,0
9155,RU,RU,POSTT,HOTEL,2253.23,0,0
11704,RU,RU,SUPPO,RETA1,2236.57,0,0
6164,RU,RU,LANDT,HEALT,2220.24,0,0
1325,RU,RU,CATTL,RAWMI,2217.92,0,0
1238,RU,RU,BUSIN,RETA1,2179.58,0,0
7310,RU,RU,MOTO1,LANDT,2156.01,0,0
792,RU,RU,BEVER,BEVER,2018.13,0,0
7323,RU,RU,MOTO1,MOTO1,2016.73,0,0
2145,RU,RU,COMPU,PUBLI,1991.03,0,0
10268,RU,RU,RAWMI,HEALT,1975.87,0,0
8014,RU,RU,NONME,CONST,1958.56,0,0
218,RU,RU,AIRTR,PUBLI,1949.45,0,0
4445,RU,RU,FINAN,ELEC2,1944.82,0,0
9207,RU,RU,POSTT,RESEA,1910.45,0,0
6166,RU,RU,LANDT,HOTEL,1904.98,0,0
4374,RU,RU,FABRI,POSTT,1871.21,0,0
10557,RU,RU,RECRE,RECRE,1861.61,0,0
5347,RU,RU,GLASS,CONST,1833.53,0,0
7694,RU,RU,NATUR,PFERT,1828.46,0,0
1257,RU,RU,BUSIN,WHOLE,1820.66,0,0
10197,RU,RU,RAILW,RAILW,1805.21,0,0
6139,RU,RU,LANDT,CRUDE,1803.69,0,0
8601,RU,RU,PAPER,PRINT,1802.22,0,0
4340,RU,RU,FABRI,LANDT,1793.84,0,0
3078,RU,RU,EDUCA,AIRTR,1769.33,0,0
560,RU,RU,AUXIL,INSUR,1748.57,0,0
4308,RU,RU,FABRI,CRUDE,1747.0,0,0
4415,RU,RU,FINAN,AUXIL,1725.44,0,0
