trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
47128,IE,GB,COMPU,BUSIN,5475.81,0,0
47137,IE,GB,COMPU,COMPU,4500.73,0,0
93598,US,GB,BUSIN,BUSIN,3517.99,0,0
23906,DE,GB,MOTO1,MOTO1,2569.08,0,0
73251,NO,GB,NATUR,ELEC2,2074.25,0,0
72298,NO,GB,CRUDE,KEROS,1995.2,0,0
47175,IE,GB,COMPU,INSUR,1591.69,0,0
98864,WA,GB,HEALT,HEALT,1525.52,0,0
67106,NL,GB,BUSIN,BUSIN,1510.22,0,0
94423,US,GB,FINAN,BUSIN,1495.03,0,0
93843,US,GB,CHEM1,HEALT,1473.72,0,0
94191,US,GB,CRUDE,KEROS,1461.28,0,0
72294,NO,GB,CRUDE,GASDI,1363.3,0,0
21739,DE,GB,BUSIN,BUSIN,1322.96,0,0
72302,NO,GB,CRUDE,MOTOR,1294.22,0,0
47118,IE,GB,COMPU,AUXIL,1250.71,0,0
36643,FR,GB,BUSIN,BUSIN,1205.38,0,0
31745,ES,GB,HOTEL,BUSIN,1183.28,0,0
47033,IE,GB,CHEM1,HEALT,1175.12,0,0
15643,CN,GB,CHEM1,HEALT,1169.1,0,0
46444,IE,GB,AUXIL,AUXIL,1034.44,0,0
49332,IE,GB,PLAST,RUBBE,1012.48,0,0
38325,FR,GB,HOTEL,BUSIN,1004.87,0,0
94187,US,GB,CRUDE,GASDI,998.47,0,0
13290,CH,GB,CHEM1,HEALT,990.55,0,0
17132,CN,GB,OFFIC,PUBLI,959.39,0,0
94195,US,GB,CRUDE,MOTOR,947.88,0,0
99965,WA,GB,PUBLI,ELEC2,942.5,0,0
95865,US,GB,POSTT,POSTT,931.84,0,0
47215,IE,GB,COMPU,POSTT,922.3,0,0
61605,LU,GB,AUXIL,AUXIL,906.53,0,0
47250,IE,GB,COMPU,WHOLE,866.39,0,0
49564,IE,GB,PUBLI,ELEC2,846.73,0,0
17709,CN,GB,RUBBE,RUBBE,842.92,0,0
17087,CN,GB,OFFIC,HEALT,814.4,0,0
48387,IE,GB,INSUR,INSUR,813.06,0,0
73250,NO,GB,NATUR,DIST1,765.39,0,0
24696,DE,GB,PUBLI,ELEC2,764.89,0,0
50559,IE,GB,WHOLE,COMPU,760.58,0,0
94532,US,GB,FINAN,RETA1,748.74,0,0
94878,US,GB,HOTEL,BUSIN,738.85,0,0
95926,US,GB,PREC1,FURNI,731.73,0,0
94435,US,GB,FINAN,CONST,722.89,0,0
97629,WA,GB,BUSIN,BUSIN,685.73,0,0
94521,US,GB,FINAN,PUBLI,676.41,0,0
70231,NL,GB,PLAST,RUBBE,659.83,0,0
98956,WA,GB,HOTEL,BUSIN,642.24,0,0
62174,LU,GB,FINAN,BUSIN,628.9,0,0
24500,DE,GB,PLAST,RUBBE,612.95,0,0
47157,IE,GB,COMPU,FINAN,607.13,0,0
15882,CN,GB,ELECT,AIRTR,603.98,0,0
97121,US,GB,WOODW,WOODW,573.71,0,0
25306,DE,GB,RUBBE,RUBBE,564.78,0,0
63433,LU,GB,WHOLE,COMPU,563.45,0,0
