trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
76206,2428.75,4e-06,0.007763,48,0.011883
76207,379.74,0.000105,0.001214,47,0.049937
76208,22.21,0.0009,7.1e-05,44,0.028823
76209,251.54,0.000159,0.000804,47,0.037578
76210,65.76,0.000608,0.00021,47,0.029828
76211,128.91,0.000931,0.000412,48,0.033072
76212,496.12,4e-05,0.001586,47,0.115462
76213,522.16,0.000364,0.001669,48,0.050412
76214,5567.69,1.8e-05,0.017797,48,0.012051
76215,2669.64,1.9e-05,0.008533,48,0.01175
76216,1765.58,6e-06,0.005644,48,0.015902
76217,9910.61,1e-06,0.031679,48,0.013781
76218,9818.73,4e-06,0.031385,48,0.014632
76219,6757.44,3e-06,0.0216,48,0.010587
76220,2428.75,3.3e-05,0.007763,48,0.011883
76221,5252.32,4e-06,0.016789,48,0.02221
76222,38283.82,1e-06,0.122372,48,0.039354
76223,379.74,0.000632,0.001214,47,0.049937
76224,325.0,0.000369,0.001039,48,0.038052
76225,5567.69,2.7e-05,0.017797,48,0.012051
76226,2669.64,2.2e-05,0.008533,48,0.01175
76227,240.88,0.000996,0.00077,46,0.113366
76228,5567.69,5e-06,0.017797,48,0.012051
76229,2669.64,4e-06,0.008533,48,0.01175
76230,689.08,0.000305,0.002203,48,0.131558
76231,5567.69,2e-05,0.017797,48,0.012051
76232,1765.58,6e-06,0.005644,48,0.015902
76233,3590.65,1.1e-05,0.011477,48,0.013585
76234,686.84,5.8e-05,0.002195,48,0.024738
76235,204.37,4.9e-05,0.000653,48,0.031977
76236,174.37,5.7e-05,0.000557,47,0.030395
76237,364.56,5.5e-05,0.001165,48,0.022449
76238,6757.44,4e-06,0.0216,48,0.010587
76239,145.08,0.000138,0.000464,48,0.074918
76240,181.17,0.000166,0.000579,48,0.043999
76241,2669.64,1.1e-05,0.008533,48,0.01175
76242,5580.86,3e-05,0.017839,48,0.028759
76243,3399.98,9e-06,0.010868,48,0.015851
76244,49.24,0.000203,0.000157,43,0.042364
76245,204.37,0.000147,0.000653,48,0.031977
76246,69.93,0.000286,0.000224,45,0.097819
76247,686.84,2.9e-05,0.002195,48,0.024738
76248,2049.37,2.4e-05,0.006551,48,0.048502
76249,1765.58,6.8e-05,0.005644,48,0.015902
76250,3590.65,0.000209,0.011477,48,0.013585
76251,88.41,0.000226,0.000283,48,0.015204
76252,197.93,0.000202,0.000633,48,0.015379
76253,10937.49,2e-06,0.034961,48,0.031186
76254,686.84,4.4e-05,0.002195,48,0.024738
76255,2049.37,2.4e-05,0.006551,48,0.048502
76256,364.56,5.5e-05,0.001165,48,0.022449
76257,2072.89,3.9e-05,0.006626,48,0.144877
76258,4383.66,5e-06,0.014012,48,0.014312
76259,2607.89,4e-06,0.008336,48,0.011277
76260,5833.61,3.1e-05,0.018647,48,0.038168
76261,9818.73,3e-06,0.031385,48,0.014632
76262,6757.44,1e-06,0.0216,48,0.010587
76263,5665.6,4e-06,0.01811,48,0.014615
76264,38283.82,1e-06,0.122372,48,0.039354
76265,5567.69,4e-06,0.017797,48,0.012051
