trade_id,factor_id,level
3168295,901,1009228838.862
3168295,902,118305.739
3168295,903,58465.326
3168296,901,2922.24
3168296,902,0.343
3168296,903,0.169
3168297,901,19663.08
3168297,902,2.305
3168297,903,1.139
3168298,901,138358.034
3168298,902,16.219
3168298,903,8.015
3168299,901,7036.801
3168299,902,0.825
3168299,903,0.408
3168300,901,8638607.354
3168300,902,1012.651
3168300,903,500.441
3168301,901,43619036.527
3168301,902,5113.193
3168301,903,2526.881
3168302,901,23564983.563
3168302,902,2762.379
3168302,903,1365.136
3168303,901,11503949.681
3168303,902,1348.538
3168303,903,666.432
3168304,901,265476.529
3168304,902,31.12
3168304,903,15.379
3168305,901,2806016.911
3168305,902,328.932
3168305,903,162.555
3168306,901,12602719.958
3168306,902,1477.34
3168306,903,730.084
3168307,901,10099.889
3168307,902,1.184
3168307,903,0.585
3168308,901,56846538.554
3168308,902,6663.773
3168308,903,3293.159
3168309,901,330390.871
3168309,902,38.73
3168309,903,19.14
3168310,901,4679770.293
3168310,902,548.581
3168310,903,271.102
3168311,901,282025.699
3168311,902,33.06
3168311,903,16.338
3168312,901,900305.878
3168312,902,105.537
3168312,903,52.155
3168313,901,81567.04
3168313,902,9.562
3168313,903,4.725
3168314,901,8821.424
3168314,902,1.034
3168314,903,0.511
3168315,901,495774.407
3168315,902,58.117
3168315,903,28.721
3168316,901,462492.842
3168316,902,54.215
3168316,903,26.793
3168317,901,6296439133.334
3168317,902,738093.14
3168317,903,364757.082
3168318,901,10191.98
3168318,902,1.195
3168318,903,0.59
3168319,901,1228929248.581
3168319,902,144059.877
3168319,903,71192.723
3168320,901,531009.842
3168320,902,62.247
3168320,903,30.762
3168321,901,1057090.781
3168321,902,123.916
3168321,903,61.238
3168322,901,620540.407
3168322,902,72.742
3168322,903,35.948
3168323,901,2732396.082
3168323,902,320.302
3168323,903,158.29
3168324,901,1560422.823
3168324,902,182.919
3168324,903,90.396
3168325,901,1267922.505
3168325,902,148.631
3168325,903,73.452
3168326,901,21199195.683
3168326,902,2485.052
3168326,903,1228.084
3168327,901,32906795.716
3168327,902,3857.463
3168327,903,1906.313
3168328,901,4328205.387
3168328,902,507.369
3168328,903,250.736
3168329,901,4161499.436
3168329,902,487.827
3168329,903,241.079
3168330,901,12528.733
3168330,902,1.469
3168330,903,0.726
3168331,901,178443.906
3168331,902,20.918
3168331,903,10.337
3168332,901,44201.456
3168332,902,5.181
3168332,903,2.561
3168333,901,24040.419
3168333,902,2.818
3168333,903,1.393
3168334,901,117382.458
3168334,902,13.76
3168334,903,6.8
3168335,901,51501.562
3168335,902,6.037
3168335,903,2.984
3168336,901,4263.63
3168336,902,0.5
3168336,903,0.247
3168337,901,2933.357
3168337,902,0.344
3168337,903,0.17
3168338,901,13979.249
3168338,902,1.639
3168338,903,0.81
3168339,901,7935.703
3168339,902,0.93
3168339,903,0.46
3168340,901,6534590.773
3168340,902,766.01
3168340,903,378.553
3168341,901,4517426.611
3168341,902,529.55
3168341,903,261.698
3168342,901,204501786.969
3168342,902,23972.497
3168342,903,11846.93
3168343,901,14284449.352
3168343,902,1674.479
3168343,903,827.508
3168344,901,33332.715
3168344,902,3.907
3168344,903,1.931
3168345,901,8828.69
3168345,902,1.035
3168345,903,0.511
3168346,901,14525145.011
3168346,902,1702.694
3168346,903,841.452
3168347,901,1580595.124
3168347,902,185.284
3168347,903,91.565
3168348,901,896709.286
3168348,902,105.116
3168348,903,51.947
3168349,901,157344.977
3168349,902,18.445
3168349,903,9.115
3168350,901,1722147.197
3168350,902,201.877
3168350,903,99.765
3168351,901,2911633.862
3168351,902,341.313
3168351,903,168.673
3168352,901,2492455.604
3168352,902,292.175
3168352,903,144.39
3168353,901,359764.812
3168353,902,42.173
3168353,903,20.841
3168354,901,4747057.493
3168354,902,556.469
3168354,903,275.0
3168355,901,96329.948
3168355,902,11.292
3168355,903,5.58
3168356,901,608766.939
3168356,902,71.362
3168356,903,35.266
3168357,901,359764.966
3168357,902,42.173
3168357,903,20.841
3168358,901,359705.746
3168358,902,42.166
3168358,903,20.838
3168359,901,6854018.235
3168359,902,803.455
3168359,903,397.058
3168360,901,9168302.485
3168360,902,1074.744
3168360,903,531.126
3168361,901,225653.218
3168361,902,26.452
3168361,903,13.072
3168362,901,418257.324
3168362,902,49.03
3168362,903,24.23
3168363,901,165155.472
3168363,902,19.36
3168363,903,9.568
3168364,901,413143.85
3168364,902,48.43
3168364,903,23.934
3168365,901,21760.829
3168365,902,2.551
3168365,903,1.261
3168366,901,93695267.152
3168366,902,10983.324
3168366,903,5427.832
3168367,901,693768.273
3168367,902,81.326
3168367,903,40.19
3168368,901,1109388.977
3168368,902,130.047
3168368,903,64.268
3168369,901,221230.021
3168369,902,25.933
3168369,903,12.816
3168370,901,189011.599
3168370,902,22.157
3168370,903,10.95
3168371,901,4377.407
3168371,902,0.513
3168371,903,0.254
3168372,901,24360.605
3168372,902,2.856
3168372,903,1.411
3168373,901,34440.485
3168373,902,4.037
3168373,903,1.995
3168374,901,176254.914
3168374,902,20.661
3168374,903,10.211
3168375,901,576975.663
3168375,902,67.635
3168375,903,33.425
3168376,901,27451.259
3168376,902,3.218
3168376,903,1.59
3168377,901,60645.585
3168377,902,7.109
3168377,903,3.513
3168378,901,616643.089
3168378,902,72.285
3168378,903,35.723
3168379,901,99504.158
3168379,902,11.664
3168379,903,5.764
3168380,901,54081.014
3168380,902,6.34
3168380,903,3.133
3168381,901,191551.677
3168381,902,22.454
3168381,903,11.097
3168382,901,2397801.784
3168382,902,281.08
3168382,903,138.906
3168383,901,90785.959
3168383,902,10.642
3168383,903,5.259
3168384,901,31223901.614
3168384,902,3660.187
3168384,903,1808.822
3168385,901,6336160.426
3168385,902,742.749
3168385,903,367.058
3168386,901,367585.448
3168386,902,43.09
3168386,903,21.294
3168387,901,14454.778
3168387,902,1.694
3168387,903,0.837
3168388,901,9760.765
3168388,902,1.144
3168388,903,0.565
3168389,901,9212.754
3168389,902,1.08
3168389,903,0.534
3168390,901,4347.482
3168390,902,0.51
3168390,903,0.252
3168391,901,3460369.218
3168391,902,405.638
3168391,903,200.462
3168392,901,23060.642
3168392,902,2.703
3168392,903,1.336
3168393,901,2044371.651
3168393,902,239.649
3168393,903,118.432
3168394,901,1860279.407
3168394,902,218.069
3168394,903,107.767
3168395,901,162884.583
3168395,902,19.094
3168395,903,9.436
3168396,901,78394.26
3168396,902,9.19
3168396,903,4.541
3168397,901,437215.459
3168397,902,51.252
3168397,903,25.328
3168398,901,407898.92
3168398,902,47.816
3168398,903,23.63
3168399,901,238282.319
3168399,902,27.932
3168399,903,13.804
3168400,901,14941.06
3168400,902,1.751
3168400,903,0.866
3168401,901,180198.202
3168401,902,21.124
3168401,903,10.439
3168402,901,61978.568
3168402,902,7.265
3168402,903,3.59
3168403,901,61029.57
3168403,902,7.154
3168403,903,3.535
3168404,901,39796.451
3168404,902,4.665
3168404,903,2.305
3168405,901,26586.07
3168405,902,3.117
3168405,903,1.54
3168406,901,29683.246
3168406,902,3.48
3168406,903,1.72
3168407,901,3479.567
3168407,902,0.408
3168407,903,0.202
3168408,901,2454777.329
3168408,902,287.759
3168408,903,142.207
3168409,901,2740.616
3168409,902,0.321
3168409,903,0.159
3168410,901,17867027.831
3168410,902,1878.406
3168410,903,746.061
3168411,901,1225193.614
3168411,902,128.808
3168411,903,51.16
3168412,901,44340.965
3168412,902,4.662
3168412,903,1.852
3168413,901,1338325.2
3168413,902,140.702
3168413,903,55.884
3168414,901,120442.074
3168414,902,12.662
3168414,903,5.029
3168415,901,19496.025
3168415,902,2.05
3168415,903,0.814
3168416,901,38149.834
3168416,902,4.011
3168416,903,1.593
3168417,901,80701.698
3168417,902,8.484
3168417,903,3.37
3168418,901,5023.9
3168418,902,0.528
3168418,903,0.21
3168419,901,78743.356
3168419,902,8.278
3168419,903,3.288
3168420,901,25398.412
3168420,902,2.67
3168420,903,1.061
3168421,901,20687.251
3168421,902,2.175
3168421,903,0.864
3168422,901,19011.871
3168422,902,1.999
3168422,903,0.794
3168423,901,62115.79
3168423,902,6.53
3168423,903,2.594
3168424,901,128854.068
3168424,902,13.547
3168424,903,5.38
3168425,901,350589.12
3168425,902,36.858
3168425,903,14.639
3168426,901,76786.596
3168426,902,8.073
3168426,903,3.206
3168427,901,138354.752
3168427,902,14.546
3168427,903,5.777
3168428,901,11862.567
3168428,902,1.247
3168428,903,0.495
3168429,901,3529.844
3168429,902,0.371
3168429,903,0.147
3168430,901,4766.365
3168430,902,0.501
3168430,903,0.199
3168431,901,798920.656
3168431,902,83.993
3168431,903,33.36
3168432,901,210634.559
3168432,902,22.145
3168432,903,8.795
3168433,901,112971.923
3168433,902,11.877
3168433,903,4.717
3168434,901,507239.082
3168434,902,53.327
3168434,903,21.18
3168435,901,240034.09
3168435,902,25.235
3168435,903,10.023
3168436,901,3203.532
3168436,902,0.337
3168436,903,0.134
3168437,901,17556.568
3168437,902,1.846
3168437,903,0.733
3168438,901,13754.013
3168438,902,1.446
3168438,903,0.574
3168439,901,64549.978
3168439,902,6.786
3168439,903,2.695
3168440,901,19206.802
3168440,902,2.019
3168440,903,0.802
3168441,901,7879.4
3168441,902,0.828
3168441,903,0.329
3168442,901,6671.301
3168442,902,0.701
3168442,903,0.279
3168443,901,3011.941
3168443,902,0.317
3168443,903,0.126
3168444,901,59962.526
3168444,902,6.304
3168444,903,2.504
3168445,901,5761.727
3168445,902,0.606
3168445,903,0.241
3168446,901,4411.901
3168446,902,0.464
3168446,903,0.184
3168447,901,7909.403
3168447,902,0.832
3168447,903,0.33
3168448,901,675217.358
3168448,902,70.987
3168448,903,28.195
3168449,901,11120.247
3168449,902,1.169
3168449,903,0.464
3168450,901,47815.876
3168450,902,5.027
3168450,903,1.997
3168451,901,2984.013
3168451,902,0.314
3168451,903,0.125
3168452,901,7876.315
3168452,902,0.828
3168452,903,0.329
3168453,901,3352.726
3168453,902,0.352
3168453,903,0.14
3168454,901,20548.354
3168454,902,2.16
3168454,903,0.858
3168455,901,142405.42
3168455,902,14.971
3168455,903,5.946
3168456,901,14847.258
3168456,902,1.561
3168456,903,0.62
3168457,901,66634392.414
3168457,902,7005.443
3168457,903,2782.406
3168458,901,1704217.427
3168458,902,179.169
3168458,903,71.162
3168459,901,22591.578
3168459,902,2.375
3168459,903,0.943
3168460,901,14193.667
3168460,902,1.492
3168460,903,0.593
3168461,901,72915.32
3168461,902,7.666
3168461,903,3.045
3168462,901,3076689.82
3168462,902,323.46
3168462,903,128.471
3168463,901,38671.93
3168463,902,4.066
3168463,903,1.615
3168464,901,142595.866
3168464,902,14.991
3168464,903,5.954
3168465,901,146345.355
3168465,902,15.386
3168465,903,6.111
3168466,901,59969.278
3168466,902,6.305
3168466,903,2.504
3168467,901,110421.189
3168467,902,11.609
3168467,903,4.611
3168468,901,719574.426
3168468,902,75.651
3168468,903,30.047
3168469,901,20993.032
3168469,902,2.207
3168469,903,0.877
3168470,901,1050102.601
3168470,902,110.4
3168470,903,43.848
3168471,901,76579.448
3168471,902,8.051
3168471,903,3.198
3168472,901,61522.169
3168472,902,6.468
3168472,903,2.569
3168473,901,6525.147
3168473,902,0.686
3168473,903,0.272
3168474,901,4549.421
3168474,902,0.478
3168474,903,0.19
3168475,901,12971.112
3168475,902,1.364
3168475,903,0.542
3168476,901,19658.757
3168476,902,2.067
3168476,903,0.821
3168477,901,26494.28
3168477,902,2.785
3168477,903,1.106
