trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
40437,BR,US,NONME,CONST,421.73,21172.0,1.0,1.0,21172.0,50.202736
6528,BR,CN,OILSE,PLAST,3069.39,9479.0,1.0,1.0,9479.0,3.088236
4385,BR,CA,PREC1,FURNI,317.15,9343.0,1.0,1.0,9343.0,29.459246
49917,BR,WL,CERAM,CONST,311.93,7531.0,1.0,1.0,7531.0,24.143237
6521,BR,CN,OILSE,OILSE,2394.73,7395.0,1.0,1.0,7395.0,3.088031
5577,BR,CN,CRUDE,MOTOR,9635.17,6618.0,1.0,1.0,6618.0,0.686859
37906,BR,US,BASIC,BASIC,1169.24,6519.0,1.0,1.0,6519.0,5.575417
50125,BR,WL,COPP1,COPP1,336.11,6511.0,1.0,1.0,6511.0,19.371634
49587,BR,WL,BASIC,CONST,1149.02,6406.0,1.0,1.0,6406.0,5.575186
5568,BR,CN,CRUDE,GASDI,8616.57,5918.0,1.0,1.0,5918.0,0.686816
37937,BR,US,BASIC,FABRI,1033.23,5761.0,1.0,1.0,5761.0,5.575719
52714,BR,WL,NONME,CONST,96.71,4855.0,1.0,1.0,4855.0,50.201634
5571,BR,CN,CRUDE,KEROS,6941.27,4768.0,1.0,1.0,4768.0,0.686906
6843,BR,CN,PULP5,PAPER,1475.11,4074.0,1.0,1.0,4074.0,2.761828
37961,BR,US,BASIC,MACHI,668.59,3728.0,1.0,1.0,3728.0,5.575913
3505,BR,CA,ALUM1,ALUM1,702.31,3528.0,1.0,1.0,3528.0,5.023423
6001,BR,CN,IRONO,BASIC,2.4,3500.0,1.0,1.0,3500.0,1458.333333
5450,BR,CN,COPP1,ELECT,161.63,3131.0,1.0,1.0,3131.0,19.371404
6549,BR,CN,OILSE,VEGE1,974.83,3010.0,1.0,1.0,3010.0,3.087718
57569,BR,WM,PREC1,PREC1,99.25,2924.0,1.0,1.0,2924.0,29.460957
40515,BR,US,NONME,WOODW,54.66,2744.0,1.0,1.0,2744.0,50.201244
37968,BR,US,BASIC,MOTO1,471.44,2629.0,1.0,1.0,2629.0,5.576531
17773,BR,GB,PREC1,FURNI,86.29,2542.0,1.0,1.0,2542.0,29.458802
52329,BR,WL,MOTO1,MOTO1,1338.26,2522.0,1.0,1.0,2522.0,1.884537
40469,BR,US,NONME,MACHI,47.92,2406.0,1.0,1.0,2406.0,50.208681
55473,BR,WM,COPP1,COPP1,123.84,2399.0,1.0,1.0,2399.0,19.37177
6727,BR,CN,PLANT,WOODW,1049.08,2248.0,1.0,1.0,2248.0,2.14283
5442,BR,CN,COPP1,COPP1,115.23,2232.0,1.0,1.0,2232.0,19.369956
50124,BR,WL,COPP1,CONST,113.3,2195.0,1.0,1.0,2195.0,19.373345
23236,BR,JP,CEREA,FOOD5,607.53,2175.0,1.0,1.0,2175.0,3.58007
49599,BR,WL,BASIC,FABRI,376.36,2098.0,1.0,1.0,2098.0,5.57445
25130,BR,KR,CEREA,FOOD5,565.51,2025.0,1.0,1.0,2025.0,3.580839
37924,BR,US,BASIC,CONST,353.45,1971.0,1.0,1.0,1971.0,5.576461
24223,BR,JP,PRECI,PREC1,7.42,1970.0,1.0,1.0,1970.0,265.498652
40397,BR,US,NONF1,MOTO1,80.23,1964.0,1.0,1.0,1964.0,24.479621
6861,BR,CN,PULP5,WOODW,706.01,1950.0,1.0,1.0,1950.0,2.762001
55348,BR,WM,CEREA,FOOD5,534.91,1915.0,1.0,1.0,1915.0,3.580042
57065,BR,WM,NONME,CONST,36.28,1821.0,1.0,1.0,1821.0,50.192944
49568,BR,WL,BASIC,BASIC,317.65,1771.0,1.0,1.0,1771.0,5.575319
