trade_id,factor_id,level
1,909,41
3,909,4
7,909,3
8,909,10
15,909,7
16,909,2
19,909,3
20,909,1
23,909,3
24,909,5
25,909,19
29,909,2
30,909,96
35,909,1
40,909,3
42,909,3
43,909,1
48,909,11
50,909,1
52,909,2
55,909,1
61,909,24
67,909,7
72,909,1
73,909,6
74,909,2
82,909,2
87,909,1
93,909,3
94,909,2
99,909,1
101,909,2
106,909,17
107,909,2
108,909,9
110,909,4
111,909,3
112,909,3
113,909,3
116,909,1
122,909,1
125,909,5
128,909,1
130,909,15
134,909,1
142,909,2
146,909,2
150,909,1
151,909,15
153,909,1
156,909,2
160,909,1
171,909,1
173,909,1
174,909,1
177,909,1
179,909,6
181,909,1
185,909,1
190,909,1
196,909,1
203,909,1
205,909,1
206,909,2
208,909,3
209,909,1
212,909,1
214,909,1
217,909,1
220,909,1
221,909,5
224,909,2
225,909,2
227,909,2
229,909,187
233,909,80
235,909,1
236,909,4
241,909,1
242,909,31
243,909,7
244,909,1
246,909,4
248,909,2
253,909,20
254,909,1
257,909,1
259,909,3
261,909,1
262,909,3
264,909,1
265,909,49
266,909,1
267,909,1
268,909,1
269,909,2
270,909,7
272,909,5
276,909,1
277,909,1
278,909,4
280,909,4
282,909,1
285,909,8
291,909,2
294,909,1
296,909,1
297,909,2
298,909,3
299,909,1
307,909,1
308,909,3
309,909,20
310,909,3
314,909,7
321,909,5
322,909,2
323,909,5
327,909,4
329,909,1
332,909,3
333,909,4
334,909,2
335,909,2
338,909,11
339,909,21
340,909,18
342,909,1
343,909,3
344,909,1
345,909,11
350,909,6
353,909,1
355,909,1
357,909,3
361,909,1
364,909,37
365,909,5
366,909,4
367,909,1
371,909,70
372,909,28
373,909,8
377,909,7
378,909,1
379,909,3
381,909,22
386,909,3
387,909,53
388,909,3
391,909,2
392,909,24
393,909,2
394,909,9
396,909,49
397,909,8
398,909,1
399,909,7
404,909,1
408,909,42
411,909,1
413,909,293
414,909,1
418,909,4
421,909,1
422,909,9
424,909,21
426,909,3
429,909,1
433,909,16
434,909,14
435,909,1
436,909,32
437,909,2
438,909,1
441,909,36
443,909,5
452,909,23
453,909,22
454,909,30
457,909,4
465,909,1
467,909,34
468,909,1
480,909,1
486,909,5
490,909,10
493,909,168
495,909,1
496,909,16
500,909,1
502,909,1
505,909,6
506,909,1
509,909,22
513,909,5
514,909,9
515,909,47
516,909,1
518,909,3
519,909,7
520,909,31
522,909,3
525,909,1
531,909,11
532,909,550
533,909,4
536,909,1
538,909,1
539,909,18
540,909,1
541,909,3
543,909,2
544,909,35
545,909,1
546,909,1
547,909,14
548,909,15
549,909,2
550,909,2
551,909,1923
552,909,1
554,909,6
555,909,86
557,909,1
558,909,2
560,909,1
561,909,41
565,909,1
567,909,11
568,909,33
569,909,3
571,909,2
574,909,1
576,909,3
578,909,1
580,909,1
584,909,2
591,909,31
592,909,25
595,909,2
598,909,6
600,909,18
602,909,2
603,909,1
604,909,2
606,909,22
607,909,13
608,909,24
610,909,4
611,909,4
613,909,39
614,909,1
619,909,1
622,909,9
625,909,4
626,909,25
629,909,1
630,909,6
633,909,24
636,909,4
637,909,4
639,909,1
642,909,2
646,909,418
647,909,1
654,909,34
655,909,114
656,909,2
658,909,5
659,909,1
662,909,29
663,909,5
664,909,361
667,909,8
674,909,4
677,909,1
678,909,12
679,909,61
680,909,3
681,909,1
684,909,1
690,909,3
694,909,799
699,909,1005
700,909,1
705,909,6
707,909,14
708,909,1
709,909,4
711,909,5
712,909,2
717,909,1
718,909,1
720,909,1
723,909,24
724,909,25
725,909,34
727,909,57
728,909,4
729,909,8
732,909,6
736,909,117
738,909,10
739,909,9
742,909,13
745,909,1
746,909,1
748,909,408
749,909,1
754,909,3
755,909,39
756,909,49
757,909,1
759,909,83
760,909,4
763,909,2
764,909,13
765,909,32
767,909,10
768,909,8
770,909,85
780,909,11
781,909,1
782,909,63
783,909,7
788,909,520
791,909,1
792,909,11
794,909,40
795,909,5
799,909,1
801,909,2
802,909,5
803,909,38
804,909,1
807,909,16
808,909,3
809,909,3
810,909,6
811,909,6
812,909,10
813,909,3
814,909,26
815,909,11
816,909,1
821,909,3
829,909,50
833,909,17
836,909,247
837,909,6
838,909,40
840,909,1
842,909,13
844,909,2
845,909,57
846,909,4
847,909,18
848,909,1
850,909,22
851,909,26
852,909,42
853,909,4
854,909,12
855,909,15
856,909,9
859,909,9
860,909,10
864,909,60
865,909,1
868,909,2
871,909,17
873,909,50
876,909,5
884,909,1
885,909,5
888,909,2
892,909,1
893,909,10
897,909,1
899,909,1
905,909,1
922,909,8
925,909,1
932,909,1
946,909,1
947,909,57
950,909,2
952,909,1
955,909,1
956,909,1
968,909,5
971,909,3
978,909,1
980,909,33
984,909,1
992,909,1
1003,909,2
1018,909,4
1026,909,2
1049,909,1
1059,909,1
1077,909,5
1106,909,1
1122,909,1
1133,909,2
1154,909,6
1158,909,2
1162,909,1
1165,909,1
1166,909,6
1168,909,1
1169,909,315
1171,909,104
1172,909,54
1174,909,4
1176,909,793
1177,909,1
1179,909,1388
1182,909,1
1186,909,5
1188,909,1
1189,909,3
1190,909,2
1191,909,4
1192,909,6
1195,909,8
1197,909,11
1198,909,8
1202,909,610
1209,909,19
1211,909,6
1212,909,5
1214,909,3
1215,909,1
1216,909,1
1219,909,1
1223,909,7
1226,909,5
1228,909,1
1229,909,1
1230,909,21
1232,909,2
