trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
36981,12651.47,0.256443,0.032871,44,0.075311
36739,21001.2,0.098813,0.054566,44,0.014965
33292,43017.35,0.0469,0.111769,45,0.008951
127202,43017.35,0.039105,0.111769,45,0.008951
81160,25590.84,0.065269,0.066491,44,0.024007
28856,25590.84,0.064774,0.066491,44,0.024007
25811,4208.93,0.393639,0.010936,41,0.166048
28607,10712.4,0.149623,0.027833,45,0.037424
69340,10997.47,0.137901,0.028574,45,0.024543
127171,43017.35,0.03447,0.111769,45,0.008951
130780,25590.84,0.055913,0.066491,44,0.024007
28871,25590.84,0.055227,0.066491,44,0.024007
67039,17539.99,0.078009,0.045573,17,0.021476
130794,25590.84,0.052733,0.066491,44,0.024007
27190,5922.09,0.225674,0.015387,26,0.065599
25603,10857.54,0.121014,0.02821,44,0.028982
38948,15686.66,0.074773,0.040758,44,0.011137
127073,43017.35,0.027071,0.111769,45,0.008951
44523,17928.37,0.063199,0.046582,44,0.022091
33033,17928.37,0.062763,0.046582,44,0.022091
112529,25590.84,0.040764,0.066491,44,0.024007
25863,17539.99,0.057013,0.045573,17,0.021476
53348,43017.35,0.02256,0.111769,45,0.008951
33070,17928.37,0.049288,0.046582,44,0.022091
32995,17928.37,0.04864,0.046582,44,0.022091
72219,17928.37,0.048097,0.046582,44,0.022091
68720,5069.38,0.165801,0.013171,42,0.047767
25926,17539.99,0.047909,0.045573,17,0.021476
130524,10712.4,0.075762,0.027833,45,0.037424
25901,17539.99,0.045814,0.045573,17,0.021476
27412,1047.46,0.691282,0.002722,34,0.483064
25837,17539.99,0.040011,0.045573,17,0.021476
25625,10857.54,0.063235,0.02821,44,0.028982
158900,25590.84,0.026501,0.066491,44,0.024007
37964,6653.62,0.099072,0.017288,44,0.032753
126187,5069.38,0.128722,0.013171,42,0.047767
76714,6653.62,0.096516,0.017288,44,0.032753
119709,12651.47,0.050376,0.032871,44,0.075311
33063,17928.37,0.034723,0.046582,44,0.022091
53211,10857.54,0.055645,0.02821,44,0.028982
153074,25590.84,0.023574,0.066491,44,0.024007
6528,43017.35,0.014019,0.111769,45,0.008951
127176,43017.35,0.013734,0.111769,45,0.008951
86204,5814.36,0.097306,0.015107,45,0.027351
33390,43017.35,0.013123,0.111769,45,0.008951
35080,10112.34,0.05321,0.026274,44,0.010155
44508,17928.37,0.029661,0.046582,44,0.022091
25917,17539.99,0.030189,0.045573,17,0.021476
154336,17539.99,0.029958,0.045573,17,0.021476
72587,1181.61,0.444478,0.00307,26,0.221123
28750,3945.12,0.131289,0.01025,44,0.032937
38833,6277.52,0.082292,0.01631,45,0.02189
27924,6653.62,0.07674,0.017288,44,0.032753
75575,21001.2,0.024284,0.054566,44,0.014965
55026,5814.36,0.086911,0.015107,45,0.027351
66981,43017.35,0.011708,0.111769,45,0.008951
21372,5593.3,0.08891,0.014533,8,0.022746
127104,43017.35,0.01156,0.111769,45,0.008951
8724,19002.24,0.026095,0.049372,44,0.00738
39715,25590.84,0.019313,0.066491,44,0.024007
57697,15686.66,0.031044,0.040758,44,0.011137
66588,9066.59,0.053409,0.023557,45,0.010002
34108,4018.94,0.118683,0.010442,44,0.031548
55612,19002.24,0.024879,0.049372,44,0.00738
126283,10712.4,0.044076,0.027833,45,0.037424
39726,25590.84,0.018067,0.066491,44,0.024007
27246,21001.2,0.021955,0.054566,44,0.014965
26925,19002.24,0.024113,0.049372,44,0.00738
26538,7730.19,0.059035,0.020085,44,0.013909
44821,43017.35,0.010436,0.111769,45,0.008951
8700,19002.24,0.023599,0.049372,44,0.00738
72188,17928.37,0.024987,0.046582,44,0.022091
68135,12651.47,0.03498,0.032871,44,0.075311
122723,12651.47,0.03488,0.032871,44,0.075311
86464,19002.24,0.023182,0.049372,44,0.00738
36746,21001.2,0.020431,0.054566,44,0.014965
28817,25590.84,0.016727,0.066491,44,0.024007
81616,43017.35,0.009841,0.111769,45,0.008951
35989,19002.24,0.022249,0.049372,44,0.00738
53438,43017.35,0.009715,0.111769,45,0.008951
90896,43017.35,0.009714,0.111769,45,0.008951
29053,2470.78,0.167635,0.00642,44,0.043734
126289,10712.4,0.038555,0.027833,45,0.037424
144052,10112.34,0.040733,0.026274,44,0.010155
39003,15686.66,0.025865,0.040758,44,0.011137
27264,21001.2,0.019277,0.054566,44,0.014965
29071,3960.94,0.100595,0.010291,33,0.032763
128923,21001.2,0.018969,0.054566,44,0.014965
127373,17539.99,0.022401,0.045573,17,0.021476
25426,9066.59,0.042555,0.023557,45,0.010002
6226,17928.37,0.021314,0.046582,44,0.022091
32896,5418.33,0.070278,0.014078,44,0.018036
126990,10857.54,0.035048,0.02821,44,0.028982
25696,43017.35,0.008806,0.111769,45,0.008951
25908,17539.99,0.021421,0.045573,17,0.021476
126889,17928.37,0.020893,0.046582,44,0.022091
53372,43017.35,0.0086,0.111769,45,0.008951
81161,25590.84,0.01435,0.066491,44,0.024007
49467,15686.66,0.023361,0.040758,44,0.011137
27110,8561.26,0.042243,0.022244,45,0.007878
131672,10857.54,0.033293,0.02821,44,0.028982
126657,9066.59,0.039762,0.023557,45,0.010002
137152,10712.4,0.0334,0.027833,45,0.037424
35478,7730.19,0.046265,0.020085,44,0.013909
15484,2730.16,0.130315,0.007094,45,0.030765
127973,5814.36,0.06097,0.015107,45,0.027351
67087,17539.99,0.01978,0.045573,17,0.021476
145271,21001.2,0.016471,0.054566,44,0.014965
29063,3960.94,0.087131,0.010291,33,0.032763
126985,10857.54,0.031783,0.02821,44,0.028982
130748,25590.84,0.013458,0.066491,44,0.024007
49814,6939.09,0.04912,0.018029,45,0.009517
34576,5593.3,0.060617,0.014533,8,0.022746
129762,6653.62,0.050857,0.017288,44,0.032753
54317,5593.3,0.060417,0.014533,8,0.022746
128690,2147.56,0.156284,0.00558,44,0.066392
47331,8561.26,0.039103,0.022244,45,0.007878
147157,15686.66,0.021285,0.040758,44,0.011137
28755,3945.12,0.084053,0.01025,44,0.032937
8708,19002.24,0.01744,0.049372,44,0.00738
6215,17928.37,0.018153,0.046582,44,0.022091
27279,21001.2,0.01545,0.054566,44,0.014965
32869,5418.33,0.059804,0.014078,44,0.018036
7192,4018.94,0.080469,0.010442,44,0.031548
134447,5922.09,0.054444,0.015387,26,0.065599
130228,6277.52,0.050944,0.01631,45,0.02189
53356,43017.35,0.007423,0.111769,45,0.008951
153827,17928.37,0.017746,0.046582,44,0.022091
38782,6277.52,0.050668,0.01631,45,0.02189
121327,17928.37,0.017632,0.046582,44,0.022091
28826,25590.84,0.012328,0.066491,44,0.024007
127082,43017.35,0.007331,0.111769,45,0.008951
53102,17928.37,0.017578,0.046582,44,0.022091
127117,43017.35,0.007293,0.111769,45,0.008951
25862,17539.99,0.017785,0.045573,17,0.021476
12741,10997.47,0.028358,0.028574,45,0.024543
34264,5486.34,0.056402,0.014255,44,0.015326
137663,25590.84,0.012064,0.066491,44,0.024007
92727,21001.2,0.014592,0.054566,44,0.014965
24179,6277.52,0.048677,0.01631,45,0.02189
25889,17539.99,0.017159,0.045573,17,0.021476
128906,21001.2,0.01415,0.054566,44,0.014965
83689,10712.4,0.027522,0.027833,45,0.037424
27214,5922.09,0.049724,0.015387,26,0.065599
128916,21001.2,0.013964,0.054566,44,0.014965
100369,12651.47,0.022725,0.032871,44,0.075311
33015,17928.37,0.015866,0.046582,44,0.022091
35098,10112.34,0.028095,0.026274,44,0.010155
55586,19002.24,0.014886,0.049372,44,0.00738
33321,43017.35,0.006562,0.111769,45,0.008951
33385,43017.35,0.006558,0.111769,45,0.008951
56384,12651.47,0.022173,0.032871,44,0.075311
67773,2922.96,0.095756,0.007595,45,0.030182
26537,7730.19,0.036204,0.020085,44,0.013909
112569,25590.84,0.010887,0.066491,44,0.024007
38586,3624.87,0.074739,0.009418,45,0.014672
28804,25590.84,0.010513,0.066491,44,0.024007
128474,19002.24,0.013961,0.049372,44,0.00738
130325,6277.52,0.042033,0.01631,45,0.02189
33687,17539.99,0.014929,0.045573,17,0.021476
148207,3960.94,0.065891,0.010291,33,0.032763
55594,19002.24,0.013697,0.049372,44,0.00738
36304,2147.56,0.120248,0.00558,44,0.066392
75860,12651.47,0.020342,0.032871,44,0.075311
39496,6939.09,0.036588,0.018029,45,0.009517
6758,4208.93,0.059839,0.010936,41,0.166048
66903,43017.35,0.00583,0.111769,45,0.008951
69683,43017.35,0.005762,0.111769,45,0.008951
53364,43017.35,0.005756,0.111769,45,0.008951
48913,1089.9,0.227131,0.002832,32,0.12102
57615,6277.52,0.039371,0.01631,45,0.02189
25814,4208.93,0.058516,0.010936,41,0.166048
137561,25590.84,0.009539,0.066491,44,0.024007
130742,25590.84,0.009471,0.066491,44,0.024007
9431,21001.2,0.011532,0.054566,44,0.014965
27390,924.28,0.261414,0.002401,38,0.119083
148120,3960.94,0.060794,0.010291,33,0.032763
21810,10112.34,0.02372,0.026274,44,0.010155
33886,4505.66,0.053151,0.011707,45,0.013071
28821,25590.84,0.009338,0.066491,44,0.024007
27484,12651.47,0.018862,0.032871,44,0.075311
35931,19002.24,0.012531,0.049372,44,0.00738
77756,15686.66,0.015152,0.040758,44,0.011137
39042,15686.66,0.015099,0.040758,44,0.011137
11862,10712.4,0.021975,0.027833,45,0.037424
27251,21001.2,0.01111,0.054566,44,0.014965
127957,5814.36,0.040066,0.015107,45,0.027351
33172,10857.54,0.021456,0.02821,44,0.028982
130037,3624.87,0.063925,0.009418,45,0.014672
73170,5486.34,0.042212,0.014255,44,0.015326
12654,10997.47,0.020988,0.028574,45,0.024543
10971,2386.4,0.096111,0.0062,44,0.025662
90979,43017.35,0.00533,0.111769,45,0.008951
9042,2147.56,0.106577,0.00558,44,0.066392
