trade_id,region1,region2,industry1,industry2,amount
36981,FR,DE,MOTO1,MOTO1,3244.38
36739,FR,DE,MACHI,MACHI,2075.20
33292,FR,DE,BUSIN,BUSIN,2017.52
127202,FR,US,BUSIN,WHOLE,1682.21
81160,FR,JP,TRANS,PUBLI,1670.29
28856,FR,CN,TRANS,PUBLI,1657.61
25811,FR,CN,CEREA,FOOD5,1656.80
28607,FR,CN,SEACO,CONST,1602.82
69340,FR,IE,WHOLE,COMPU,1516.56
127171,FR,US,BUSIN,REALE,1482.81
130780,FR,US,TRANS,RAILW,1430.87
28871,FR,CN,TRANS,TRANS,1413.31
67039,FR,IE,CHEM1,CHEM1,1368.27
130794,FR,US,TRANS,TRANS,1349.48
27190,FR,CN,LEATH,LEATH,1336.46
25603,FR,CN,BEVER,CONST,1313.91
38948,FR,DE,RUBBE,CONST,1172.94
127073,FR,US,BUSIN,BUSIN,1164.53
44523,FR,ES,BASIC,CONST,1133.06
33033,FR,DE,BASIC,FABRI,1125.24
112529,FR,RU,TRANS,FISHF,1043.19
25863,FR,CN,CHEM1,HEALT,1000.00
53348,FR,GB,BUSIN,BUSIN,970.49
33070,FR,DE,BASIC,MOTO1,883.65
32995,FR,DE,BASIC,BASIC,872.04
72219,FR,IT,BASIC,FABRI,862.30
68720,FR,IE,RETA1,CONST,840.51
25926,FR,CN,CHEM1,TEXTI,840.32
130524,FR,US,SEACO,BUSIN,811.59
25901,FR,CN,CHEM1,PLAST,803.57
27412,FR,CN,MEATP,MEATP,724.09
25837,FR,CN,CHEM1,CHEM1,701.80
25625,FR,CN,BEVER,HOTEL,686.58
158900,FR,WM,TRANS,PUBLI,678.19
37964,FR,DE,PLAST,RUBBE,659.19
126187,FR,TW,RETA1,STONE,652.54
76714,FR,IT,PLAST,RUBBE,642.18
119709,FR,SK,MOTO1,MOTO1,637.33
33063,FR,DE,BASIC,MACHI,622.52
53211,FR,GB,BEVER,HOTEL,604.17
153074,FR,WL,TRANS,PUBLI,603.28
