trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
31850,IT,DE,BASIC,MOTO1,1732.83,976974903.162,6,6,563803.086951
31813,IT,DE,BASIC,FABRI,1710.36,964308166.836,6,6,563804.20896
31775,IT,DE,BASIC,BASIC,1310.12,738649682.557,6,6,563803.073426
35250,IT,DE,MACHI,MACHI,3311.31,602296715.139,6,6,181890.766838
31843,IT,DE,BASIC,MACHI,1025.39,578116748.616,6,6,563801.820396
145382,IT,WM,KEROS,AIRTR,635.91,474113284.49,6,6,745566.643849
118171,IT,US,KEROS,AIRTR,605.35,451331880.053,6,6,745571.785005
48631,IT,FR,BASIC,CONST,749.33,422474488.282,6,6,563802.981706
37257,IT,DE,RUBBE,CONST,1512.43,381574037.257,6,6,252292.031537
33680,IT,DE,FABRI,CONST,1435.99,348677910.152,6,6,242813.60605
48639,IT,FR,BASIC,FABRI,607.1,342283207.736,6,6,563800.375121
143024,IT,WM,BASIC,CONST,593.03,334351505.088,6,6,563802.008478
40969,IT,ES,BASIC,BASIC,544.94,307237661.635,6,6,563800.898512
31795,IT,DE,BASIC,CONST,533.34,300698739.52,6,6,563803.089061
88835,IT,PL,BASIC,FABRI,513.74,289650580.739,6,6,563807.72519
134377,IT,WF,KEROS,AIRTR,348.9,260130656.591,6,6,745573.678965
50238,IT,FR,FABRI,CONST,1065.25,258656400.211,6,6,242812.861029
19948,IT,CH,BASIC,FABRI,452.21,254957347.277,6,6,563802.98374
51697,IT,FR,MACHI,CONST,1381.98,251369654.308,6,6,181890.949441
118376,IT,US,MACHI,EDUCA,1351.44,245814088.065,6,6,181890.493152
40997,IT,ES,BASIC,FABRI,429.3,242043698.112,6,6,563810.15167
73266,IT,JP,MOTO1,MOTO1,1242.26,223988619.963,6,6,180307.359138
53334,IT,FR,RUBBE,CONST,878.42,221619502.505,6,6,252293.324953
143490,IT,WM,CERAM,CONST,386.91,220043035.643,6,6,568718.915621
88801,IT,PL,BASIC,BASIC,384.41,216730583.245,6,6,563800.58595
211,IT,AT,BASIC,FABRI,382.27,215524187.587,6,6,563800.945894
129373,IT,WE,KEROS,AIRTR,286.82,213845783.093,6,6,745574.866094
48654,IT,FR,BASIC,MACHI,363.95,205194336.507,6,6,563798.14949
110025,IT,TR,BASIC,BASIC,359.17,202503027.42,6,6,563808.30086
70896,IT,IN,MACHI,MOTO1,1046.74,190393024.504,6,6,181891.419554
48619,IT,FR,BASIC,BASIC,337.43,190243572.271,6,6,563801.595208
118372,IT,US,MACHI,CRUDE,1038.66,188922270.209,6,6,181890.387816
48658,IT,FR,BASIC,MOTO1,323.26,182253107.465,6,6,563797.276078
37314,IT,DE,RUBBE,MOTO1,720.11,181678192.337,6,6,252292.278037
118369,IT,US,MACHI,CONST,987.29,179578661.203,6,6,181890.489322
43142,IT,ES,KEROS,AIRTR,238.01,177454610.021,6,6,745576.278396
26197,IT,CN,MACHI,BASIC,938.54,170711950.066,6,6,181890.969022
116935,IT,US,CHEM1,HEALT,663.41,168085864.459,6,6,253366.492002
36561,IT,DE,PREC1,FOUND,703.29,163630082.204,6,6,232663.74071
