trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
85798,11246.54,2.1e-05,0.022991,48,0.077577
85799,1065.41,2.8e-05,0.002178,38,0.306444
85800,11246.54,4e-06,0.022991,48,0.077577
85801,424.11,0.000307,0.000867,45,0.024974
85802,2336.17,1.3e-05,0.004776,47,0.183605
85803,7504.83,5e-06,0.015342,48,0.023784
85804,5006.57,4e-06,0.010235,48,0.020741
85805,424.11,0.000118,0.000867,45,0.024974
85806,72.86,0.000137,0.000149,36,0.11753
85807,2803.6,2.9e-05,0.005731,47,0.043001
85808,819.99,0.000159,0.001676,46,0.097525
85809,6942.39,1e-06,0.014192,48,0.018689
85810,23756.29,1e-06,0.048565,48,0.111934
85811,11831.75,3e-06,0.024188,48,0.031445
85812,5872.1,2e-06,0.012004,48,0.065445
85813,32412.82,1e-06,0.066262,48,0.043604
85814,1267.35,0.000481,0.002591,46,0.025042
85815,7973.14,1e-06,0.0163,48,0.025004
85816,1912.9,1e-05,0.003911,47,0.0392
85817,1007.48,2e-05,0.00206,46,0.088845
85818,740.99,2.7e-05,0.001515,47,0.042616
85819,747.23,1.3e-05,0.001528,44,0.100325
85820,657.28,0.000198,0.001344,48,0.016158
85821,4105.94,2e-06,0.008394,48,0.162234
85822,6942.39,1e-06,0.014192,48,0.018689
85823,10349.03,3e-06,0.021157,48,0.050799
85824,5796.19,7e-06,0.011849,48,0.016997
85825,7504.83,8e-06,0.015342,48,0.023784
85826,7973.14,1.3e-05,0.0163,48,0.025004
85827,3229.59,1.5e-05,0.006602,48,0.021201
85828,5277.22,1.1e-05,0.010788,48,0.048664
85829,532.55,1.9e-05,0.001089,46,0.104879
85830,11246.54,2e-06,0.022991,48,0.077577
85831,15136.87,6e-06,0.030944,48,0.03736
85832,887.41,2.3e-05,0.001814,47,0.024897
85833,657.28,3e-05,0.001344,48,0.016158
85834,387.31,0.010483,0.000792,38,0.150075
85835,11246.54,0.00053,0.022991,48,0.077577
85836,4900.68,8e-06,0.010018,48,0.02718
85837,6942.39,6e-06,0.014192,48,0.018689
85838,10349.03,4e-06,0.021157,48,0.050799
85839,772.03,1.3e-05,0.001578,47,0.017393
85840,9543.55,5e-06,0.01951,47,0.586251
85841,1612.44,6e-06,0.003296,48,0.035299
85842,4294.77,5e-06,0.00878,48,0.028071
85843,7504.83,2.5e-05,0.015342,48,0.023784
85844,7973.14,1.1e-05,0.0163,48,0.025004
85845,15136.87,0.000826,0.030944,48,0.03736
85846,8443.87,1e-06,0.017262,48,0.128759
85847,3229.59,1.2e-05,0.006602,48,0.021201
85848,6534.29,0.000329,0.013358,48,0.016914
85849,9651.06,0.000167,0.01973,48,0.03001
85850,1306.42,7.7e-05,0.002671,48,0.028471
85851,11246.54,5e-06,0.022991,48,0.077577
85852,4105.94,2e-06,0.008394,48,0.162234
85853,6942.39,6e-06,0.014192,48,0.018689
85854,15136.87,1.7e-05,0.030944,48,0.03736
85855,1853.34,5e-06,0.003789,48,0.020093
85856,9651.06,1e-06,0.01973,48,0.03001
85857,998.28,0.00027,0.002041,45,0.094087
85858,11246.54,5e-06,0.022991,48,0.077577
85859,2917.02,1.4e-05,0.005963,48,0.023415
85860,6942.39,1e-06,0.014192,48,0.018689
85861,15136.87,3e-06,0.030944,48,0.03736
85862,9651.06,1e-06,0.01973,48,0.03001
85863,887.41,6.8e-05,0.001814,47,0.024897
85864,740.99,0.002632,0.001515,47,0.042616
85865,510.9,0.004756,0.001044,43,0.096996
85866,747.23,0.004845,0.001528,44,0.100325
85867,73.0,0.001781,0.000149,43,0.026478
85868,355.82,0.00149,0.000727,43,0.052332
85869,657.28,7.6e-05,0.001344,48,0.016158
85870,532.55,0.000319,0.001089,46,0.104879
85871,387.31,7.7e-05,0.000792,38,0.150075
85872,307.9,0.000162,0.000629,40,0.330775
85873,998.28,0.000361,0.002041,45,0.094087
85874,11246.54,0.000408,0.022991,48,0.077577
85875,2917.02,0.001851,0.005963,48,0.023415
85876,3239.38,2.8e-05,0.006622,45,0.114955
85877,4455.03,9.2e-05,0.009107,48,0.013578
85878,2609.56,8e-06,0.005335,48,0.017237
85879,4900.68,8e-06,0.010018,48,0.02718
85880,201.16,5e-05,0.000411,38,0.182977
85881,4105.94,0.000136,0.008394,48,0.162234
85882,6942.39,1.2e-05,0.014192,48,0.018689
85883,10349.03,1.4e-05,0.021157,48,0.050799
85884,1937.09,1e-05,0.00396,48,0.019376
85885,23756.29,2e-06,0.048565,48,0.111934
85886,16791.72,2e-06,0.034327,48,0.014296
85887,9543.55,4e-06,0.01951,47,0.586251
85888,5872.1,3e-06,0.012004,48,0.065445
85889,1612.44,6e-06,0.003296,48,0.035299
85890,475.56,0.000379,0.000972,45,0.034118
85891,32412.82,1e-06,0.066262,48,0.043604
85892,4294.77,7e-06,0.00878,48,0.028071
85893,144.95,0.001035,0.000296,41,0.089858
85894,7504.83,2.9e-05,0.015342,48,0.023784
85895,7973.14,0.000344,0.0163,48,0.025004
85896,15136.87,0.00019,0.030944,48,0.03736
85897,8443.87,4e-06,0.017262,48,0.128759
85898,2516.02,1.6e-05,0.005144,48,0.038645
85899,5006.57,7.2e-05,0.010235,48,0.020741
85900,29250.61,1.2e-05,0.059797,48,0.118992
85901,6534.29,8.7e-05,0.013358,48,0.016914
85902,1853.34,8.6e-05,0.003789,48,0.020093
85903,9651.06,8.1e-05,0.01973,48,0.03001
85904,2624.04,0.000358,0.005364,48,0.023176
85905,1306.42,2.3e-05,0.002671,48,0.028471
85906,657.28,4.6e-05,0.001344,48,0.016158
85907,2917.02,0.000213,0.005963,48,0.023415
85908,16791.72,1e-06,0.034327,48,0.014296
85909,9543.55,1e-06,0.01951,47,0.586251
85910,5872.1,3e-06,0.012004,48,0.065445
85911,32412.82,1.3e-05,0.066262,48,0.043604
85912,7504.83,0.000204,0.015342,48,0.023784
85913,7973.14,3.5e-05,0.0163,48,0.025004
85914,15136.87,0.00022,0.030944,48,0.03736
85915,3881.61,3e-06,0.007935,47,0.037294
85916,8443.87,4e-06,0.017262,48,0.128759
85917,1203.86,1.7e-05,0.002461,46,0.028234
85918,1912.9,1e-05,0.003911,47,0.0392
85919,9651.06,1.6e-05,0.01973,48,0.03001
85920,202.07,9.9e-05,0.000413,43,0.013646
85921,1306.42,2.3e-05,0.002671,48,0.028471
85922,887.41,5.6e-05,0.001814,47,0.024897
85923,424.11,2.4e-05,0.000867,45,0.024974
85924,657.28,3e-05,0.001344,48,0.016158
85925,1959.49,0.000342,0.004006,48,0.081143
85926,2486.85,0.000575,0.005084,48,0.214683
85927,626.68,6.4e-05,0.001281,45,0.094058
85928,2803.6,4e-06,0.005731,47,0.043001
85929,4455.03,4.9e-05,0.009107,48,0.013578
85930,2609.56,1.1e-05,0.005335,48,0.017237
85931,4900.68,2e-06,0.010018,48,0.02718
85932,6942.39,1e-05,0.014192,48,0.018689
85933,10349.03,3.8e-05,0.021157,48,0.050799
85934,772.03,1.3e-05,0.001578,47,0.017393
85935,1937.09,1e-05,0.00396,48,0.019376
85936,23756.29,1e-06,0.048565,48,0.111934
85937,5796.19,1.2e-05,0.011849,48,0.016997
85938,16791.72,1.2e-05,0.034327,48,0.014296
85939,7337.12,3e-06,0.014999,48,0.062017
85940,10125.69,2.6e-05,0.0207,48,0.039567
85941,19615.53,3.1e-05,0.0401,48,0.052882
85942,4872.6,2.9e-05,0.009961,48,0.046703
85943,11831.75,6.3e-05,0.024188,48,0.031445
85944,32412.82,9e-06,0.066262,48,0.043604
85945,7504.83,8e-06,0.015342,48,0.023784
85946,7973.14,2.5e-05,0.0163,48,0.025004
85947,15136.87,1.1e-05,0.030944,48,0.03736
85948,8443.87,6e-06,0.017262,48,0.128759
85949,3229.59,1.2e-05,0.006602,48,0.021201
85950,1625.4,4.9e-05,0.003323,48,0.01847
85951,5006.57,1e-05,0.010235,48,0.020741
85952,6534.29,1.2e-05,0.013358,48,0.016914
85953,1853.34,5e-06,0.003789,48,0.020093
85954,9651.06,0.000163,0.01973,48,0.03001
85955,33.99,0.000588,6.9e-05,37,0.140342
85956,2624.04,2.7e-05,0.005364,48,0.023176
85957,1959.49,5e-06,0.004006,48,0.081143
85958,2486.85,8e-06,0.005084,48,0.214683
85959,4455.03,4e-06,0.009107,48,0.013578
85960,2609.56,4e-06,0.005335,48,0.017237
85961,4900.68,2.4e-05,0.010018,48,0.02718
85962,4105.94,5e-06,0.008394,48,0.162234
85963,6942.39,7e-06,0.014192,48,0.018689
85964,10349.03,2e-06,0.021157,48,0.050799
85965,1937.09,5e-06,0.00396,48,0.019376
85966,23756.29,2e-06,0.048565,48,0.111934
85967,5796.19,5e-06,0.011849,48,0.016997
85968,16791.72,5e-06,0.034327,48,0.014296
85969,14143.38,4e-06,0.028913,48,0.082898
85970,7337.12,4e-06,0.014999,48,0.062017
85971,10125.69,1.3e-05,0.0207,48,0.039567
85972,3905.16,5e-06,0.007983,48,0.056022
85973,19615.53,2e-06,0.0401,48,0.052882
85974,4872.6,6e-06,0.009961,48,0.046703
85975,11831.75,1.2e-05,0.024188,48,0.031445
85976,1612.44,6e-06,0.003296,48,0.035299
85977,1642.96,1.2e-05,0.003359,48,0.038118
85978,32412.82,2e-06,0.066262,48,0.043604
85979,4294.77,9e-06,0.00878,48,0.028071
85980,7504.83,1.9e-05,0.015342,48,0.023784
85981,7973.14,1.4e-05,0.0163,48,0.025004
85982,15136.87,5e-06,0.030944,48,0.03736
85983,3881.61,5e-06,0.007935,47,0.037294
85984,8443.87,2e-06,0.017262,48,0.128759
85985,1203.86,8e-06,0.002461,46,0.028234
85986,3229.59,6e-06,0.006602,48,0.021201
85987,1848.44,1.1e-05,0.003779,46,0.048612
85988,2516.02,4e-06,0.005144,48,0.038645
85989,5006.57,8e-06,0.010235,48,0.020741
85990,29250.61,1e-06,0.059797,48,0.118992
85991,6534.29,1.7e-05,0.013358,48,0.016914
85992,1853.34,1.1e-05,0.003789,48,0.020093
85993,9651.06,1.8e-05,0.01973,48,0.03001
85994,2624.04,2.3e-05,0.005364,48,0.023176
85995,1306.42,3.8e-05,0.002671,48,0.028471
85996,887.41,2.3e-05,0.001814,47,0.024897
85997,626.68,0.000335,0.001281,45,0.094058
85998,4455.03,4e-06,0.009107,48,0.013578
85999,2609.56,4e-06,0.005335,48,0.017237
86000,4900.68,6e-06,0.010018,48,0.02718
86001,4105.94,2e-06,0.008394,48,0.162234
86002,6942.39,6e-06,0.014192,48,0.018689
86003,10349.03,4e-06,0.021157,48,0.050799
86004,23756.29,1e-06,0.048565,48,0.111934
86005,5796.19,7e-06,0.011849,48,0.016997
86006,16791.72,5e-06,0.034327,48,0.014296
86007,14143.38,1e-06,0.028913,48,0.082898
86008,10125.69,8e-06,0.0207,48,0.039567
86009,3905.16,4.4e-05,0.007983,48,0.056022
86010,19615.53,2e-06,0.0401,48,0.052882
86011,4872.6,8e-06,0.009961,48,0.046703
86012,11831.75,2.2e-05,0.024188,48,0.031445
86013,5872.1,9e-06,0.012004,48,0.065445
86014,2336.17,2.1e-05,0.004776,47,0.183605
86015,7504.83,3e-06,0.015342,48,0.023784
86016,7973.14,5e-06,0.0163,48,0.025004
86017,15136.87,2e-06,0.030944,48,0.03736
86018,5277.22,1.1e-05,0.010788,48,0.048664
86019,1625.4,1.8e-05,0.003323,48,0.01847
86020,5006.57,2.4e-05,0.010235,48,0.020741
86021,6534.29,1.2e-05,0.013358,48,0.016914
86022,1853.34,3.8e-05,0.003789,48,0.020093
86023,9651.06,4e-06,0.01973,48,0.03001
86024,2624.04,8e-06,0.005364,48,0.023176
86025,1306.42,1.5e-05,0.002671,48,0.028471
86026,638.5,1.6e-05,0.001305,45,0.045067
86027,23.66,0.000845,4.8e-05,31,0.222353
86028,1007.48,0.000169,0.00206,46,0.088845
86029,887.41,0.006942,0.001814,47,0.024897
86030,740.99,0.001741,0.001515,47,0.042616
86031,510.9,0.000235,0.001044,43,0.096996
86032,42.41,0.006602,8.7e-05,35,0.040405
86033,73.0,0.00274,0.000149,43,0.026478
86034,355.82,0.000197,0.000727,43,0.052332
86035,0.97,0.010309,2e-06,13,0.062175
86036,424.11,0.001037,0.000867,45,0.024974
86037,657.28,0.000396,0.001344,48,0.016158
86038,72.86,0.021685,0.000149,36,0.11753
86039,47.49,0.000211,9.7e-05,30,0.074019
86040,250.06,0.00056,0.000511,43,0.01779
86041,532.55,0.000413,0.001089,46,0.104879
86042,387.31,2.6e-05,0.000792,38,0.150075
86043,307.9,0.000162,0.000629,40,0.330775
86044,1065.41,1.9e-05,0.002178,38,0.306444
86045,998.28,0.00015,0.002041,45,0.094087
86046,25.05,0.000399,5.1e-05,33,0.017914
86047,11246.54,3e-05,0.022991,48,0.077577
86048,2917.02,0.000134,0.005963,48,0.023415
86049,3239.38,9e-05,0.006622,45,0.114955
86050,1874.46,1.6e-05,0.003832,45,0.139881
86051,1959.49,0.000806,0.004006,48,0.081143
86052,2486.85,0.000515,0.005084,48,0.214683
86053,626.68,0.000878,0.001281,45,0.094058
86054,2803.6,0.005329,0.005731,47,0.043001
86055,819.99,0.019866,0.001676,46,0.097525
86056,4455.03,0.002388,0.009107,48,0.013578
86057,2609.56,0.001004,0.005335,48,0.017237
86058,1686.49,1.2e-05,0.003448,45,0.19728
86059,35909.64,1.3e-05,0.07341,47,0.455081
86060,10332.07,1.3e-05,0.021122,46,0.455623
86061,5110.09,1.2e-05,0.010447,45,0.456008
86062,26056.14,1.3e-05,0.053267,47,0.45482
86063,11844.86,1.3e-05,0.024214,46,0.454972
86064,1296.02,2.3e-05,0.002649,44,0.249162
86065,949.21,1.1e-05,0.00194,36,0.45708
86066,6803.64,1.3e-05,0.013909,46,0.455979
86067,1026.07,1.9e-05,0.002098,36,0.456195
86068,4900.68,6.9e-05,0.010018,48,0.02718
86069,201.16,0.000547,0.000411,38,0.182977
86070,4105.94,0.001189,0.008394,48,0.162234
86071,6942.39,0.000599,0.014192,48,0.018689
86072,10349.03,0.000696,0.021157,48,0.050799
86073,772.03,0.002072,0.001578,47,0.017393
86074,412.85,0.003512,0.000844,43,0.033445
86075,114.76,0.001046,0.000235,37,0.019237
86076,289.17,0.00128,0.000591,44,0.123171
86077,1937.09,0.000614,0.00396,48,0.019376
86078,23756.29,0.000106,0.048565,48,0.111934
86079,485.67,0.000474,0.000993,42,0.193519
86080,2321.65,0.000306,0.004746,48,0.056124
86081,419.83,0.000119,0.000858,43,0.031046
86082,3267.41,0.000223,0.00668,48,0.038462
86083,1267.35,0.000134,0.002591,46,0.025042
86084,2023.31,0.000193,0.004136,48,0.025185
86085,5796.19,0.001641,0.011849,48,0.016997
86086,16791.72,0.000707,0.034327,48,0.014296
86087,14143.38,4e-05,0.028913,48,0.082898
86088,7337.12,0.00011,0.014999,48,0.062017
86089,10125.69,5.4e-05,0.0207,48,0.039567
86090,3905.16,9e-05,0.007983,48,0.056022
86091,19615.53,0.000218,0.0401,48,0.052882
86092,4872.6,0.000562,0.009961,48,0.046703
86093,11831.75,0.007909,0.024188,48,0.031445
86094,144.64,6.9e-05,0.000296,41,0.023897
86095,9543.55,0.00011,0.01951,47,0.586251
86096,5872.1,0.000453,0.012004,48,0.065445
86097,855.09,0.000877,0.001748,46,0.048976
86098,1612.44,0.001017,0.003296,48,0.035299
86099,389.33,0.00018,0.000796,40,0.147955
86100,358.64,0.000112,0.000733,37,0.091285
86101,504.8,0.001446,0.001032,45,0.036948
86102,475.56,0.000568,0.000972,45,0.034118
86103,403.91,0.000718,0.000826,45,0.03819
86104,1642.96,0.000676,0.003359,48,0.038118
86105,177.79,0.001969,0.000363,37,0.191167
86106,55.07,0.001997,0.000113,35,0.181089
86107,11.57,0.001729,2.4e-05,25,0.213265
86108,134.89,0.001927,0.000276,37,0.194536
86109,2336.17,0.001926,0.004776,47,0.183605
86110,4.76,0.006303,1e-05,23,0.024239
86111,747.92,0.000201,0.001529,47,0.0253
86112,32412.82,0.003129,0.066262,48,0.043604
86113,4294.77,0.000126,0.00878,48,0.028071
86114,144.95,0.000207,0.000296,41,0.089858
86115,7504.83,0.00037,0.015342,48,0.023784
86116,7973.14,0.000386,0.0163,48,0.025004
86117,15136.87,0.00012,0.030944,48,0.03736
86118,708.91,0.000536,0.001449,47,0.033764
86119,3881.61,5e-06,0.007935,47,0.037294
86120,102.76,0.001265,0.00021,38,0.033326
86121,8443.87,3.2e-05,0.017262,48,0.128759
86122,1203.86,2.5e-05,0.002461,46,0.028234
86123,3229.59,0.000316,0.006602,48,0.021201
86124,5277.22,4.9e-05,0.010788,48,0.048664
86125,1848.44,3.8e-05,0.003779,46,0.048612
86126,660.38,4.5e-05,0.00135,45,0.039155
86127,719.86,2.8e-05,0.001472,42,0.048199
86128,1912.9,0.006106,0.003911,47,0.0392
86129,1625.4,0.000258,0.003323,48,0.01847
86130,2516.02,0.000155,0.005144,48,0.038645
86131,5006.57,0.000457,0.010235,48,0.020741
86132,29250.61,3.8e-05,0.059797,48,0.118992
86133,6534.29,0.000155,0.013358,48,0.016914
86134,1853.34,0.000426,0.003789,48,0.020093
86135,9651.06,8.1e-05,0.01973,48,0.03001
86136,202.5,0.000494,0.000414,43,0.0153
86137,181.96,0.00055,0.000372,43,0.016748
86138,184.16,0.000109,0.000376,38,0.432936
86139,31.59,0.00095,6.5e-05,34,0.013286
86140,45.17,0.000443,9.2e-05,35,0.014795
86141,54.94,0.000728,0.000112,36,0.014098
86142,60.48,0.000661,0.000124,36,0.012817
86143,45.25,0.000442,9.3e-05,32,0.144261
