trade_id,factor_id,level
1,901,7158.808
1,902,0.467
1,903,0.117
2,901,728.091
2,902,0.048
2,903,0.012
3,901,42815.611
3,902,0.693
3,903,0.236
4,901,15646.177
4,902,0.253
4,903,0.086
5,901,437161.872
5,902,7.077
5,903,2.407
6,901,27959.526
6,902,0.453
6,903,0.154
7,901,391519.171
7,902,6.338
7,903,2.156
8,901,342919.301
8,902,5.551
8,903,1.888
9,901,21251.926
9,902,0.344
9,903,0.117
10,901,6374.079
10,902,0.103
10,903,0.035
11,901,17479.3
11,902,0.283
11,903,0.096
12,901,37745.898
12,902,0.611
12,903,0.208
13,901,1305232.022
13,902,21.13
13,903,7.186
14,901,340515.704
14,902,5.512
14,903,1.875
15,901,23591.356
15,902,0.382
15,903,0.13
16,901,314415.524
16,902,5.09
16,903,1.731
17,901,6448.126
17,902,0.104
17,903,0.036
18,901,2276996.581
18,902,36.861
18,903,12.536
19,901,1286030.553
19,902,20.819
19,903,7.08
20,901,204938.05
20,902,3.318
20,903,1.128
21,901,160490.301
21,902,2.598
21,903,0.884
22,901,1650960.179
22,902,26.726
22,903,9.09
23,901,25393.641
23,902,0.411
23,903,0.14
24,901,101566.439
24,902,1.644
24,903,0.559
25,901,7704.281
25,902,0.125
25,903,0.042
26,901,19624.699
26,902,0.318
26,903,0.108
27,901,21424.265
27,902,0.347
27,903,0.118
28,901,759132.729
28,902,12.289
28,903,4.18
29,901,79289.66
29,902,1.284
29,903,0.437
30,901,24060.593
30,902,0.39
30,903,0.132
31,901,624487.034
31,902,10.109
31,903,3.438
32,901,227328.544
32,902,3.68
32,903,1.252
33,901,185246.545
33,902,2.999
33,903,1.02
34,901,49231.464
34,902,0.797
34,903,0.271
35,901,29763.252
35,902,0.482
35,903,0.164
36,901,832690.4
36,902,13.48
36,903,4.584
37,901,7449.519
37,902,0.121
37,903,0.041
38,901,232135.538
38,902,3.758
38,903,1.278
39,901,184654.543
39,902,2.989
39,903,1.017
40,901,54674.59
40,902,0.885
40,903,0.301
41,901,39964.614
41,902,0.647
41,903,0.22
42,901,200922.717
42,902,3.253
42,903,1.106
43,901,53475.291
43,902,0.866
43,903,0.294
44,901,92811.857
44,902,1.502
44,903,0.511
45,901,4914079.975
45,902,79.551
45,903,27.055
46,901,10952.626
46,902,0.177
46,903,0.06
47,901,25278.532
47,902,0.409
47,903,0.139
48,901,25393.296
48,902,0.411
48,903,0.14
49,901,12278.231
49,902,0.199
49,903,0.068
50,901,83608.957
50,902,1.353
50,903,0.46
51,901,872754.785
51,902,14.129
51,903,4.805
52,901,60531.981
52,902,0.98
52,903,0.333
53,901,9877.217
53,902,0.16
53,903,0.054
54,901,7187.618
54,902,0.116
54,903,0.04
55,901,164627.784
55,902,2.665
55,903,0.906
56,901,2035372.77
56,902,32.949
56,903,11.206
57,901,12206205.572
57,902,197.599
57,903,67.203
58,901,10254.096
58,902,0.166
58,903,0.056
59,901,8791.051
59,902,0.142
59,903,0.048
60,901,6584.2
60,902,0.107
60,903,0.036
61,901,6735.248
61,902,0.109
61,903,0.037
62,901,19072.631
62,902,0.309
62,903,0.105
63,901,495457.491
63,902,8.021
63,903,2.728
64,901,431290.011
64,902,6.982
64,903,2.375
65,901,85634.727
65,902,1.386
65,903,0.471
66,901,71176.21
66,902,1.152
66,903,0.392
67,901,334965.859
67,902,5.423
67,903,1.844
68,901,43767.995
68,902,0.709
68,903,0.241
69,901,11605.809
69,902,0.188
69,903,0.064
70,901,30366.721
70,902,0.492
70,903,0.167
71,901,152324.685
71,902,2.466
71,903,0.839
72,901,238179.615
72,902,3.856
72,903,1.311
73,901,217524.094
73,902,3.521
73,903,1.198
74,901,10455371.617
74,902,169.256
74,903,57.564
75,901,472923.392
75,902,7.656
75,903,2.604
76,901,332922.532
76,902,5.389
76,903,1.833
77,901,195391.334
77,902,3.163
77,903,1.076
78,901,6621.488
78,902,0.107
78,903,0.036
