trade_id,industry_exports_total,destination_share,export_intensity,destination_count,export_concentration_hhi
3474711,468.43,0.00064,0.003495,43,0.064145
3474712,468.43,2.1e-05,0.003495,43,0.064145
3474713,468.43,2.1e-05,0.003495,43,0.064145
3474714,468.43,0.001857,0.003495,43,0.064145
3474715,468.43,0.00079,0.003495,43,0.064145
3474716,468.43,0.000107,0.003495,43,0.064145
3474717,468.43,2.1e-05,0.003495,43,0.064145
3474718,468.43,2.1e-05,0.003495,43,0.064145
3474719,468.43,2.1e-05,0.003495,43,0.064145
3474720,468.43,0.000299,0.003495,43,0.064145
3474721,468.43,8.5e-05,0.003495,43,0.064145
3474722,468.43,4.3e-05,0.003495,43,0.064145
3474723,5757.41,1.7e-05,0.042957,47,0.027748
3474724,5757.41,7e-06,0.042957,47,0.027748
3474725,5757.41,3e-06,0.042957,47,0.027748
3474726,5757.41,2.3e-05,0.042957,47,0.027748
3474727,5757.41,2.3e-05,0.042957,47,0.027748
3474728,5757.41,1e-05,0.042957,47,0.027748
3474729,5757.41,9e-06,0.042957,47,0.027748
3474730,5757.41,2e-06,0.042957,47,0.027748
3474731,5757.41,3e-06,0.042957,47,0.027748
3474732,5757.41,9e-06,0.042957,47,0.027748
3474733,5757.41,2e-06,0.042957,47,0.027748
3474734,5757.41,7e-06,0.042957,47,0.027748
3474735,5757.41,2e-06,0.042957,47,0.027748
3474736,5757.41,3e-06,0.042957,47,0.027748
3474737,59.69,0.000503,0.000445,26,0.063745
3474738,59.69,0.000838,0.000445,26,0.063745
3474739,59.69,0.000335,0.000445,26,0.063745
3474740,41.43,0.000241,0.000309,21,0.341509
3474741,34907.73,1e-06,0.260454,17,0.105414
3474742,34907.73,0.0,0.260454,17,0.105414
3474743,34907.73,4e-06,0.260454,17,0.105414
3474744,34907.73,4.1e-05,0.260454,17,0.105414
3474745,34907.73,0.000124,0.260454,17,0.105414
3474746,34907.73,2e-06,0.260454,17,0.105414
3474747,34907.73,2.6e-05,0.260454,17,0.105414
3474748,34907.73,0.0,0.260454,17,0.105414
3474749,34907.73,1e-06,0.260454,17,0.105414
3474750,34907.73,4e-06,0.260454,17,0.105414
3474751,34907.73,1e-06,0.260454,17,0.105414
3474752,34907.73,1.5e-05,0.260454,17,0.105414
3474753,34907.73,1e-06,0.260454,17,0.105414
3474754,34907.73,1e-06,0.260454,17,0.105414
3474755,34907.73,1e-06,0.260454,17,0.105414
3474756,34907.73,1e-06,0.260454,17,0.105414
3474757,34907.73,1e-06,0.260454,17,0.105414
3474758,34907.73,5.1e-05,0.260454,17,0.105414
3474759,34907.73,3.6e-05,0.260454,17,0.105414
3474760,34907.73,4.4e-05,0.260454,17,0.105414
3474761,34907.73,2.4e-05,0.260454,17,0.105414
3474762,34907.73,8e-06,0.260454,17,0.105414
3474763,34907.73,1e-06,0.260454,17,0.105414
3474764,34907.73,9e-06,0.260454,17,0.105414
3474765,34907.73,1e-06,0.260454,17,0.105414
3474766,34907.73,1.9e-05,0.260454,17,0.105414
3474767,34907.73,0.0,0.260454,17,0.105414
3474768,34907.73,1e-05,0.260454,17,0.105414
3474769,34907.73,9.2e-05,0.260454,17,0.105414
3474770,34907.73,5e-06,0.260454,17,0.105414
3474771,34907.73,6e-06,0.260454,17,0.105414
3474772,34907.73,3.8e-05,0.260454,17,0.105414
3474773,34907.73,6e-06,0.260454,17,0.105414
3474774,34907.73,1e-06,0.260454,17,0.105414
3474775,34907.73,2e-06,0.260454,17,0.105414
3474776,34907.73,1e-06,0.260454,17,0.105414
3474777,34907.73,1e-06,0.260454,17,0.105414
3474778,34907.73,0.0,0.260454,17,0.105414
3474779,34907.73,1e-06,0.260454,17,0.105414
3474780,34907.73,5e-06,0.260454,17,0.105414
3474781,34907.73,1e-06,0.260454,17,0.105414
3474782,34907.73,1e-06,0.260454,17,0.105414
3474783,34907.73,3e-06,0.260454,17,0.105414
3474784,34907.73,7e-06,0.260454,17,0.105414
3474785,34907.73,1e-06,0.260454,17,0.105414
3474786,34907.73,1.3e-05,0.260454,17,0.105414
3474787,34907.73,2.3e-05,0.260454,17,0.105414
3474788,34907.73,4e-06,0.260454,17,0.105414
3474789,34907.73,9.1e-05,0.260454,17,0.105414
3474790,34907.73,1.1e-05,0.260454,17,0.105414
3474791,34907.73,1e-06,0.260454,17,0.105414
3474792,34907.73,1e-06,0.260454,17,0.105414
3474793,34907.73,1e-06,0.260454,17,0.105414
3474794,34907.73,1e-06,0.260454,17,0.105414
3474795,34907.73,0.0,0.260454,17,0.105414
3474796,34907.73,1e-06,0.260454,17,0.105414
