trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
68266,US,BR,GASDI,LANDT,3840.17,0,0
80920,WL,BR,WHEAT,FOOD5,3760.68,0,0
79534,WL,BR,MOTO1,MOTO1,2920.61,0,0
68672,US,BR,KEROS,AIRTR,2804.38,0,0
69542,US,BR,PLAST,RUBBE,2459.59,0,0
80131,WL,BR,PLAST,RUBBE,1911.79,0,0
79697,WL,BR,NATUR,ELEC2,1869.79,0,0
10233,CN,BR,ELECT,CONST,1623.29,0,0
67434,US,BR,BUSIN,REALE,1425.77,0,0
1589,AU,BR,BITUM,BASIC,1348.84,0,0
67321,US,BR,BITUM,BASIC,1199.02,0,0
77062,WL,BR,BEVER,HOTEL,1068.07,0,0
12129,CN,BR,TEXTI,WEARI,1067.02,0,0
82835,WM,BR,PFERT,CEREA,991.82,0,0
67429,US,BR,BUSIN,PUBLI,953.18,0,0
77104,WL,BR,BITUM,BASIC,923.37,0,0
68310,US,BR,GASDI,RAILW,901.17,0,0
11485,CN,BR,PLAST,RUBBE,846.12,0,0
81591,WM,BR,CRUDE,MOTOR,828.36,0,0
10569,CN,BR,FURNI,EDUCA,824.3,0,0
68125,US,BR,FINAN,REALE,804.43,0,0
69118,US,BR,NATU1,MOTOR,760.67,0,0
77896,WL,BR,ELEC2,PRIVA,741.43,0,0
9722,CN,BR,BASIC,CONST,736.18,0,0
67836,US,BR,CRUDE,MOTOR,734.72,0,0
78720,WL,BR,FISHF,FISH5,706.14,0,0
49145,NL,BR,BUSIN,REALE,664.44,0,0
77456,WL,BR,COPP1,ELECT,653.2,0,0
77219,WL,BR,CEREA,FOOD5,639.53,0,0
9728,CN,BR,BASIC,FABRI,615.54,0,0
9958,CN,BR,CHEM1,HEALT,611.07,0,0
67438,US,BR,BUSIN,RETA1,603.27,0,0
10357,CN,BR,FABRI,CONST,598.68,0,0
11794,CN,BR,RUBBE,CONST,555.9,0,0
9941,CN,BR,CHEM1,EDUCA,533.88,0,0
9712,CN,BR,BASIC,BASIC,532.92,0,0
10299,CN,BR,ELECT,POSTT,532.43,0,0
67363,US,BR,BUSIN,CRUDE,532.11,0,0
9997,CN,BR,CHEM1,PLAST,509.98,0,0
12124,CN,BR,TEXTI,TEXTI,507.03,0,0
77445,WL,BR,COPP1,COPP1,498.08,0,0
67367,US,BR,BUSIN,EDUCA,486.83,0,0
11052,CN,BR,MOTO1,MOTO1,474.37,0,0
15939,DE,BR,MOTO1,MOTO1,473.17,0,0
