trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
77896,WL,BR,ELEC2,PRIVA,741.43,7289163768.469,6,6,9831223.134307
79697,WL,BR,NATUR,ELEC2,1869.79,4831670030.73,6,6,2584070.954883
78345,WL,BR,ELEC6,PRIVA,318.38,3508371649.032,6,6,11019447.355462
68266,US,BR,GASDI,LANDT,3840.17,2831030351.052,6,6,737214.850137
68672,US,BR,KEROS,AIRTR,2804.38,2060115380.338,6,6,734606.358745
80131,WL,BR,PLAST,RUBBE,1911.79,1816074729.152,6,6,949934.213042
10233,CN,BR,ELECT,CONST,1623.29,1693257497.513,6,6,1043102.278406
77778,WL,BR,ELEC1,PRIVA,111.52,1502998974.377,6,6,13477393.959622
9722,CN,BR,BASIC,CONST,736.18,1366569071.071,6,6,1856297.469465
82835,WM,BR,PFERT,CEREA,991.82,1347588684.408,6,6,1358702.873917
77835,WL,BR,ELEC2,CRUDE,122.48,1204141671.62,6,6,9831333.047191
80920,WL,BR,WHEAT,FOOD5,3760.68,1147530786.052,6,6,305139.173248
9728,CN,BR,BASIC,FABRI,615.54,1142623272.032,6,6,1856294.102791
77816,WL,BR,ELEC2,BASIC,111.25,1093723688.769,6,6,9831224.16871
69542,US,BR,PLAST,RUBBE,2459.59,1066063926.304,6,6,433431.558229
77903,WL,BR,ELEC2,REALE,102.63,1008991018.804,6,6,9831345.793667
9712,CN,BR,BASIC,BASIC,532.92,989263668.553,6,6,1856308.01725
1589,AU,BR,BITUM,BASIC,1348.84,977109120.133,6,6,724406.986843
79694,WL,BR,NATUR,CRUDE,374.86,968653496.589,6,6,2584040.699432
10357,CN,BR,FABRI,CONST,598.68,933120268.731,6,6,1558629.432637
77839,WL,BR,ELEC2,EDUCA,94.67,930751648.508,6,6,9831537.430105
11794,CN,BR,RUBBE,CONST,555.9,848800368.856,6,6,1526893.989667
77905,WL,BR,ELEC2,RESEA,83.35,819410783.325,6,6,9830963.207259
77810,WL,BR,ELEC2,93197,78.77,774403681.564,6,6,9831200.730786
9958,CN,BR,CHEM1,HEALT,611.07,747541394.397,6,6,1223331.851338
77906,WL,BR,ELEC2,RETA1,71.8,705852978.101,6,6,9830821.422019
79534,WL,BR,MOTO1,MOTO1,2920.61,681175048.829,6,6,233230.403522
11485,CN,BR,PLAST,RUBBE,846.12,674999277.662,6,6,797758.329388
68310,US,BR,GASDI,RAILW,901.17,664354966.139,6,6,737213.80665
9941,CN,BR,CHEM1,EDUCA,533.88,653120543.168,6,6,1223347.087675
9725,CN,BR,BASIC,CRUDE,343.27,637212726.024,6,6,1856301.820794
9997,CN,BR,CHEM1,PLAST,509.98,623876246.232,6,6,1223334.731229
59744,RU,BR,PFERT,CEREA,290.19,618263119.899,6,6,2130545.917843
77456,WL,BR,COPP1,ELECT,653.2,613177985.906,6,6,938729.31094
79737,WL,BR,NATUR,PLAST,231.69,598698739.71,6,6,2584050.842548
