trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
70650,62195.8,0.493552,0.157458,48,0.281685
70657,33523.61,0.493207,0.08487,48,0.281292
1720,25324.04,0.397118,0.064112,48,0.182146
70654,16065.52,0.493338,0.040672,46,0.281442
66778,62195.8,0.11895,0.157458,48,0.281685
70653,14035.04,0.492927,0.035532,45,0.280974
61271,62195.8,0.103479,0.157458,48,0.281685
68536,62195.8,0.08425,0.157458,48,0.281685
56888,62195.8,0.066786,0.157458,48,0.281685
66785,33523.61,0.118867,0.08487,48,0.281292
72148,8332.84,0.432801,0.021096,48,0.210272
70658,7042.78,0.492979,0.01783,44,0.281033
61278,33523.61,0.103407,0.08487,48,0.281292
63159,8181.39,0.370752,0.020712,47,0.192387
68543,33523.61,0.084191,0.08487,48,0.281292
73149,25324.04,0.107889,0.064112,48,0.182146
60393,32735.73,0.074967,0.082875,48,0.025539
56895,33523.61,0.066739,0.08487,48,0.281292
1739,6351.11,0.352085,0.016079,48,0.149576
64195,6535.84,0.334239,0.016546,48,0.136044
56334,25324.04,0.081363,0.064112,48,0.182146
1730,4799.34,0.425913,0.01215,48,0.210434
38212,32735.73,0.061232,0.082875,48,0.025539
66782,16065.52,0.118899,0.040672,46,0.281442
10205,8181.39,0.229719,0.020712,47,0.192387
70651,3720.34,0.493243,0.009419,41,0.281333
9312,32735.73,0.053907,0.082875,48,0.025539
9086,6823.98,0.257917,0.017276,48,0.085344
66781,14035.04,0.1188,0.035532,45,0.280974
61275,16065.52,0.103434,0.040672,46,0.281442
71825,62195.8,0.026024,0.157458,48,0.281685
61413,32735.73,0.048073,0.082875,48,0.025539
61274,14035.04,0.103348,0.035532,45,0.280974
68540,16065.52,0.084214,0.040672,46,0.281442
41763,62195.8,0.021291,0.157458,48,0.281685
8792,32735.73,0.039935,0.082875,48,0.025539
69967,32735.73,0.039442,0.082875,48,0.025539
63494,9861.61,0.129931,0.024966,48,0.050737
29015,25324.04,0.049525,0.064112,48,0.182146
8990,4348.17,0.272172,0.011008,47,0.112985
68539,14035.04,0.084144,0.035532,45,0.280974
1917,2269.29,0.519912,0.005745,48,0.286461
10744,3426.0,0.342122,0.008673,47,0.141433
9012,32735.73,0.034608,0.082875,48,0.025539
10437,8332.84,0.12973,0.021096,48,0.210272
56892,16065.52,0.066757,0.040672,46,0.281442
61785,32735.73,0.031942,0.082875,48,0.025539
56891,14035.04,0.066702,0.035532,45,0.280974
10537,9861.61,0.089125,0.024966,48,0.050737
71831,33523.61,0.026006,0.08487,48,0.281292
10786,3551.2,0.244706,0.00899,48,0.077661
60417,10226.66,0.084649,0.02589,48,0.02865
9246,10226.66,0.082211,0.02589,48,0.02865
39591,9861.61,0.08498,0.024966,48,0.050737
66786,7042.78,0.118812,0.01783,44,0.281033
67520,62195.8,0.013445,0.157458,48,0.281685
1901,25324.04,0.032716,0.064112,48,0.182146
9080,9861.61,0.081863,0.024966,48,0.050737
60537,25324.04,0.030379,0.064112,48,0.182146
63167,4829.15,0.153342,0.012226,48,0.04763
61808,5910.06,0.124647,0.014962,48,0.029666
61279,7042.78,0.103358,0.01783,44,0.281033
41769,33523.61,0.021276,0.08487,48,0.281292
35472,32735.73,0.021749,0.082875,48,0.025539
38235,10226.66,0.069141,0.02589,48,0.02865
8972,32735.73,0.021045,0.082875,48,0.025539
1718,4348.17,0.156659,0.011008,47,0.112985
9652,32735.73,0.020225,0.082875,48,0.025539
9008,4613.61,0.142056,0.01168,47,0.044758
1911,2288.47,0.285898,0.005794,47,0.109524
10838,32735.73,0.019895,0.082875,48,0.025539
70660,1309.58,0.493639,0.003315,36,0.281786
9209,32735.73,0.019712,0.082875,48,0.025539
58559,9861.61,0.06506,0.024966,48,0.050737
1746,6701.62,0.094655,0.016966,48,0.020482
1725,2551.85,0.245555,0.00646,48,0.076351
70818,32735.73,0.018859,0.082875,48,0.025539
62010,32735.73,0.018732,0.082875,48,0.025539
10791,6535.84,0.093084,0.016546,48,0.136044
73167,6351.11,0.095654,0.016079,48,0.149576
5840,62195.8,0.009541,0.157458,48,0.281685
68544,7042.78,0.084153,0.01783,44,0.281033
72120,4613.61,0.125069,0.01168,47,0.044758
9095,4301.36,0.133555,0.01089,47,0.030669
73158,4799.34,0.115712,0.01215,48,0.210434
72130,62195.8,0.008927,0.157458,48,0.281685
71173,3028.43,0.182117,0.007667,47,0.075968
11005,6823.98,0.079958,0.017276,48,0.085344
64514,32735.73,0.016141,0.082875,48,0.025539
9055,3205.53,0.160626,0.008115,48,0.04179
54527,62195.8,0.008204,0.157458,48,0.281685
71393,2905.79,0.175491,0.007356,48,0.089401
70652,993.2,0.493486,0.002514,35,0.281612
56663,6823.98,0.069568,0.017276,48,0.085344
61104,6535.84,0.072179,0.016546,48,0.136044
56896,7042.78,0.066708,0.01783,44,0.281033
37175,9861.61,0.047153,0.024966,48,0.050737
71145,32735.73,0.014123,0.082875,48,0.025539
8815,10226.66,0.045093,0.02589,48,0.02865
10213,4829.15,0.095011,0.012226,48,0.04763
56352,6351.11,0.072137,0.016079,48,0.149576
49600,62195.8,0.007338,0.157458,48,0.281685
69990,10226.66,0.044537,0.02589,48,0.02865
70563,8087.65,0.056294,0.020475,48,0.018605
38553,32735.73,0.013901,0.082875,48,0.025539
63981,3426.0,0.1327,0.008673,47,0.141433
58722,8087.65,0.055716,0.020475,48,0.018605
67526,33523.61,0.013436,0.08487,48,0.281292
66779,3720.34,0.118876,0.009419,41,0.281333
9495,32735.73,0.013209,0.082875,48,0.025539
61933,3028.43,0.141218,0.007667,47,0.075968
70555,6351.11,0.067215,0.016079,48,0.149576
56343,4799.34,0.087262,0.01215,48,0.210434
71829,16065.52,0.026013,0.040672,46,0.281442
65330,32735.73,0.012638,0.082875,48,0.025539
58454,2905.79,0.1398,0.007356,48,0.089401
62332,2905.79,0.138489,0.007356,48,0.089401
62366,2035.25,0.197022,0.005153,48,0.070235
72144,1449.06,0.27562,0.003669,48,0.096256
67585,4829.15,0.082497,0.012226,48,0.04763
3589,32735.73,0.011827,0.082875,48,0.025539
58073,62195.8,0.006196,0.157458,48,0.281685
61272,3720.34,0.103413,0.009419,41,0.281333
72162,3699.54,0.103975,0.009366,48,0.028077
9030,2056.75,0.186362,0.005207,47,0.049704
9092,1720.16,0.220549,0.004355,47,0.072186
71828,14035.04,0.025991,0.035532,45,0.280974
9838,5910.06,0.061634,0.014962,48,0.029666
60162,25324.04,0.014232,0.064112,48,0.182146
61905,32735.73,0.010951,0.082875,48,0.025539
9242,7006.32,0.050981,0.017738,48,0.014477
70642,722.17,0.493457,0.001828,34,0.281578
28951,32735.73,0.010614,0.082875,48,0.025539
32209,3028.43,0.114267,0.007667,47,0.075968
9844,1104.51,0.309685,0.002796,46,0.114282
41767,16065.52,0.021282,0.040672,46,0.281442
64020,3551.2,0.094914,0.00899,48,0.077661
65135,1558.34,0.21623,0.003945,44,0.0942
64052,25324.04,0.013268,0.064112,48,0.182146
72265,9861.61,0.033976,0.024966,48,0.050737
5846,33523.61,0.009534,0.08487,48,0.281292
56569,4348.17,0.073412,0.011008,47,0.112985
70224,32735.73,0.009746,0.082875,48,0.025539
9027,5910.06,0.053453,0.014962,48,0.029666
32179,3049.66,0.102772,0.007721,48,0.026472
68537,3720.34,0.084197,0.009419,41,0.281333
56590,32735.73,0.009335,0.082875,48,0.025539
10082,32735.73,0.009307,0.082875,48,0.025539
9518,5910.06,0.051544,0.014962,48,0.029666
13461,32735.73,0.009282,0.082875,48,0.025539
72329,8087.65,0.037405,0.020475,48,0.018605
66042,8332.84,0.036209,0.021096,48,0.210272
72138,33523.61,0.008916,0.08487,48,0.281292
41766,14035.04,0.021264,0.035532,45,0.280974
9009,2288.47,0.130131,0.005794,47,0.109524
1780,2647.93,0.112344,0.006704,47,0.039637
63803,1322.01,0.223773,0.003347,47,0.120741
13324,6535.84,0.045116,0.016546,48,0.136044
60403,8087.65,0.036437,0.020475,48,0.018605
61599,1893.44,0.155484,0.004794,47,0.046994
70662,603.54,0.478593,0.001528,36,0.265008
70365,6823.98,0.042126,0.017276,48,0.085344
58723,6701.62,0.042785,0.016966,48,0.020482
58727,2713.93,0.10536,0.006871,46,0.031441
65087,2046.32,0.13904,0.005181,48,0.039269
59071,2467.57,0.114562,0.006247,43,0.049161
56200,32735.73,0.008617,0.082875,48,0.025539
8708,25324.04,0.011116,0.064112,48,0.182146
9099,25324.04,0.011114,0.064112,48,0.182146
29032,6351.11,0.043909,0.016079,48,0.149576
38956,25324.04,0.010872,0.064112,48,0.182146
9267,6535.84,0.04208,0.016546,48,0.136044
61792,2056.45,0.13373,0.005206,47,0.032205
54533,33523.61,0.008198,0.08487,48,0.281292
9349,10226.66,0.026673,0.02589,48,0.02865
37530,6535.84,0.041413,0.016546,48,0.136044
62360,32735.73,0.008244,0.082875,48,0.025539
62789,10226.66,0.026301,0.02589,48,0.02865
72164,1344.06,0.199686,0.003403,48,0.078875
7408,8332.84,0.031999,0.021096,48,0.210272
31694,9861.61,0.026533,0.024966,48,0.050737
72173,2905.79,0.089538,0.007356,48,0.089401
58756,2647.93,0.097227,0.006704,47,0.039637
63395,2905.79,0.087852,0.007356,48,0.089401
29024,4799.34,0.053116,0.01215,48,0.210434
61526,32735.73,0.007787,0.082875,48,0.025539
60414,7006.32,0.035982,0.017738,48,0.014477
66613,25324.04,0.009947,0.064112,48,0.182146
35495,10226.66,0.024557,0.02589,48,0.02865
25839,1322.01,0.189446,0.003347,47,0.120741
8968,4799.34,0.051755,0.01215,48,0.210434
56889,3720.34,0.066744,0.009419,41,0.281333
69354,8087.65,0.030451,0.020475,48,0.018605
49606,33523.61,0.007333,0.08487,48,0.281292
72140,1189.46,0.205009,0.003011,47,0.082465
64934,6823.98,0.035668,0.017276,48,0.085344
61449,10226.66,0.023786,0.02589,48,0.02865
23939,32735.73,0.007429,0.082875,48,0.025539
56992,32735.73,0.007354,0.082875,48,0.025539
38222,8087.65,0.029761,0.020475,48,0.018605
49187,25324.04,0.009496,0.064112,48,0.182146
72548,2467.57,0.096877,0.006247,43,0.049161
60442,3699.54,0.064486,0.009366,48,0.028077
19757,2016.5,0.11815,0.005105,47,0.036952
64025,6535.84,0.036104,0.016546,48,0.136044
14658,9861.61,0.023858,0.024966,48,0.050737
10905,9861.61,0.02383,0.024966,48,0.050737
35780,6823.98,0.034415,0.017276,48,0.085344
70542,25324.04,0.009169,0.064112,48,0.182146
35985,8087.65,0.028657,0.020475,48,0.018605
62339,25324.04,0.009113,0.064112,48,0.182146
9223,8087.65,0.028331,0.020475,48,0.018605
9065,914.23,0.244413,0.002315,45,0.072135
32206,2046.32,0.109059,0.005181,48,0.039269
60751,32735.73,0.006804,0.082875,48,0.025539
71587,744.8,0.298201,0.001886,45,0.120212
62368,2269.29,0.097321,0.005745,48,0.286461
58739,7006.32,0.031436,0.017738,48,0.014477
60940,25324.04,0.008686,0.064112,48,0.182146
70578,7006.32,0.031228,0.017738,48,0.014477
56657,9861.61,0.022081,0.024966,48,0.050737
63322,4301.36,0.05057,0.01089,47,0.030669
35977,6351.11,0.034216,0.016079,48,0.149576
60183,8087.65,0.026805,0.020475,48,0.018605
6861,62195.8,0.003483,0.157458,48,0.281685
67524,16065.52,0.013439,0.040672,46,0.281442
71523,2035.25,0.105496,0.005153,48,0.070235
12836,32735.73,0.006475,0.082875,48,0.025539
67967,1558.34,0.134406,0.003945,44,0.0942
62464,25324.04,0.008202,0.064112,48,0.182146
58079,33523.61,0.006191,0.08487,48,0.281292
9342,7006.32,0.029579,0.017738,48,0.014477
31092,6535.84,0.031705,0.016546,48,0.136044
38232,7006.32,0.029389,0.017738,48,0.014477
58924,1322.01,0.153403,0.003347,47,0.120741
62416,8181.39,0.02474,0.020712,47,0.192387
63293,2467.57,0.081072,0.006247,43,0.049161
72166,594.27,0.33579,0.001504,45,0.137534
36134,32735.73,0.006076,0.082875,48,0.025539
38260,3699.54,0.052671,0.009366,48,0.028077
9003,3049.66,0.063758,0.007721,48,0.026472
8994,25324.04,0.007641,0.064112,48,0.182146
63373,8332.84,0.023211,0.021096,48,0.210272
70272,4348.17,0.044455,0.011008,47,0.112985
26066,6535.84,0.029533,0.016546,48,0.136044
72330,6701.62,0.028724,0.016966,48,0.020482
72334,2713.93,0.070735,0.006871,46,0.031441
62422,8332.84,0.022951,0.021096,48,0.210272
64581,9861.61,0.019334,0.024966,48,0.050737
32227,3205.53,0.059432,0.008115,48,0.04179
12678,4829.15,0.039112,0.012226,48,0.04763
61154,8087.65,0.023313,0.020475,48,0.018605
67523,14035.04,0.013429,0.035532,45,0.280974
61883,2688.54,0.070008,0.006806,48,0.020364
11011,1720.16,0.107827,0.004355,47,0.072186
73147,4348.17,0.04256,0.011008,47,0.112985
70293,32735.73,0.005653,0.082875,48,0.025539
61442,7006.32,0.026378,0.017738,48,0.014477
65110,621.59,0.295935,0.001574,44,0.14583
71832,7042.78,0.025994,0.01783,44,0.281033
56040,25324.04,0.007213,0.064112,48,0.182146
69880,25324.04,0.007115,0.064112,48,0.182146
65150,1344.06,0.132598,0.003403,48,0.078875
61147,6351.11,0.027836,0.016079,48,0.149576
56586,4613.61,0.038317,0.01168,47,0.044758
70663,8332.84,0.021108,0.021096,48,0.210272
60404,6701.62,0.02614,0.016966,48,0.020482
10410,4613.61,0.037489,0.01168,47,0.044758
72362,2647.93,0.065274,0.006704,47,0.039637
73173,6701.62,0.025716,0.016966,48,0.020482
57173,1893.44,0.090998,0.004794,47,0.046994
12616,2035.25,0.084614,0.005153,48,0.070235
72122,32735.73,0.005238,0.082875,48,0.025539
9020,8087.65,0.02119,0.020475,48,0.018605
60554,6351.11,0.026934,0.016079,48,0.149576
73153,2551.85,0.066712,0.00646,48,0.076351
67723,8087.65,0.021011,0.020475,48,0.018605
63030,32735.73,0.005185,0.082875,48,0.025539
9021,6701.62,0.025266,0.016966,48,0.020482
8729,8087.65,0.020936,0.020475,48,0.018605
39079,10226.66,0.016553,0.02589,48,0.02865
10759,2016.5,0.083913,0.005105,47,0.036952
60184,6701.62,0.025149,0.016966,48,0.020482
71394,1081.28,0.155029,0.002737,48,0.046859
10419,62195.8,0.002676,0.157458,48,0.281685
32242,800.95,0.204395,0.002028,46,0.058294
59344,32735.73,0.004866,0.082875,48,0.025539
62874,3028.43,0.052397,0.007667,47,0.075968
30011,8332.84,0.018995,0.021096,48,0.210272
35687,4348.17,0.036319,0.011008,47,0.112985
8802,8087.65,0.01941,0.020475,48,0.018605
10737,3049.66,0.051402,0.007721,48,0.026472
69355,6701.62,0.023384,0.016966,48,0.020482
60546,4799.34,0.032582,0.01215,48,0.210434
69359,2713.93,0.057584,0.006871,46,0.031441
1745,8087.65,0.019307,0.020475,48,0.018605
66788,1309.58,0.118969,0.003315,36,0.281786
62414,3205.53,0.04846,0.008115,48,0.04179
69977,8087.65,0.01917,0.020475,48,0.018605
9053,1189.46,0.130286,0.003011,47,0.082465
56672,4301.36,0.036023,0.01089,47,0.030669
16980,4829.15,0.031962,0.012226,48,0.04763
56252,4613.61,0.033436,0.01168,47,0.044758
5844,16065.52,0.009537,0.040672,46,0.281442
10346,4301.36,0.035603,0.01089,47,0.030669
62400,7006.32,0.021846,0.017738,48,0.014477
50538,8332.84,0.018317,0.021096,48,0.210272
71396,25324.04,0.005994,0.064112,48,0.182146
59764,1558.34,0.097103,0.003945,44,0.0942
35708,32735.73,0.004618,0.082875,48,0.025539
63505,4301.36,0.035103,0.01089,47,0.030669
24590,32735.73,0.004612,0.082875,48,0.025539
62132,8332.84,0.018008,0.021096,48,0.210272
41770,7042.78,0.021266,0.01783,44,0.281033
62450,6823.98,0.021945,0.017276,48,0.085344
70666,302.22,0.494143,0.000765,27,0.282358
57100,32735.73,0.004557,0.082875,48,0.025539
70655,300.37,0.493858,0.00076,27,0.282033
72345,7006.32,0.021105,0.017738,48,0.014477
9322,6701.62,0.021908,0.016966,48,0.020482
63469,10226.66,0.014338,0.02589,48,0.02865
9048,10226.66,0.014236,0.02589,48,0.02865
10872,10226.66,0.014154,0.02589,48,0.02865
71360,8332.84,0.017201,0.021096,48,0.210272
72135,16065.52,0.008921,0.040672,46,0.281442
25982,2467.57,0.057996,0.006247,43,0.049161
38223,6701.62,0.02135,0.016966,48,0.020482
71726,3028.43,0.04673,0.007667,47,0.075968
71251,32735.73,0.004318,0.082875,48,0.025539
60930,6823.98,0.020702,0.017276,48,0.085344
61791,2035.25,0.06922,0.005153,48,0.070235
10318,2467.57,0.057076,0.006247,43,0.049161
69386,2647.93,0.05314,0.006704,47,0.039637
11172,32735.73,0.004297,0.082875,48,0.025539
74020,2467.57,0.05691,0.006247,43,0.049161
58397,1306.5,0.107172,0.003308,48,0.042167
56332,4348.17,0.032096,0.011008,47,0.112985
32729,3205.53,0.043453,0.008115,48,0.04179
68011,32735.73,0.004251,0.082875,48,0.025539
70564,6701.62,0.02075,0.016966,48,0.020482
56632,3205.53,0.043325,0.008115,48,0.04179
19778,4829.15,0.028732,0.012226,48,0.04763
9953,10226.66,0.013428,0.02589,48,0.02865
71029,32735.73,0.00419,0.082875,48,0.025539
72143,465.34,0.293764,0.001178,42,0.127217
72898,1558.34,0.087529,0.003945,44,0.0942
72671,32735.73,0.004164,0.082875,48,0.025539
10776,10226.66,0.013293,0.02589,48,0.02865
63946,2467.57,0.05507,0.006247,43,0.049161
61281,1309.58,0.103499,0.003315,36,0.281786
72149,293.85,0.45901,0.000744,38,0.235733
9013,6351.11,0.021226,0.016079,48,0.149576
44485,9861.61,0.013663,0.024966,48,0.050737
8812,7006.32,0.019167,0.017738,48,0.014477
63436,4613.61,0.029034,0.01168,47,0.044758
5843,14035.04,0.009528,0.035532,45,0.280974
19775,3551.2,0.037517,0.00899,48,0.077661
69987,7006.32,0.018931,0.017738,48,0.014477
62333,1081.28,0.122346,0.002737,48,0.046859
70359,9861.61,0.013371,0.024966,48,0.050737
54531,16065.52,0.008201,0.040672,46,0.281442
39805,32735.73,0.004023,0.082875,48,0.025539
8730,6701.62,0.019642,0.016966,48,0.020482
62385,5910.06,0.022174,0.014962,48,0.029666
60188,2713.93,0.048281,0.006871,46,0.031441
61422,6701.62,0.019536,0.016966,48,0.020482
62361,6351.11,0.020508,0.016079,48,0.149576
56358,6701.62,0.019394,0.016966,48,0.020482
8989,836.48,0.154313,0.002118,48,0.037112
64069,6351.11,0.020223,0.016079,48,0.149576
56338,2551.85,0.050309,0.00646,48,0.076351
8839,3699.54,0.034353,0.009366,48,0.028077
66572,32735.73,0.003878,0.082875,48,0.025539
33424,32735.73,0.003877,0.082875,48,0.025539
15444,4829.15,0.026276,0.012226,48,0.04763
61217,1558.34,0.081112,0.003945,44,0.0942
61248,621.59,0.202996,0.001574,44,0.14583
56436,3426.0,0.036827,0.008673,47,0.141433
32214,7006.32,0.017937,0.017738,48,0.014477
56426,3049.66,0.041178,0.007721,48,0.026472
70014,3699.54,0.033929,0.009366,48,0.028077
72134,14035.04,0.008918,0.035532,45,0.280974
69326,9861.61,0.012608,0.024966,48,0.050737
14096,32735.73,0.003783,0.082875,48,0.025539
43110,6535.84,0.018916,0.016546,48,0.136044
64175,7006.32,0.017604,0.017738,48,0.014477
32253,6823.98,0.018029,0.017276,48,0.085344
56511,1893.44,0.06485,0.004794,47,0.046994
28970,10226.66,0.011985,0.02589,48,0.02865
62377,6701.62,0.018245,0.016966,48,0.020482
60199,7006.32,0.017326,0.017738,48,0.014477
69370,7006.32,0.017182,0.017738,48,0.014477
9094,2688.54,0.044708,0.006806,48,0.020364
10433,1449.06,0.082619,0.003669,48,0.096256
12705,2688.54,0.044269,0.006806,48,0.020364
56536,2688.54,0.044128,0.006806,48,0.020364
49692,32735.73,0.003618,0.082875,48,0.025539
35964,25324.04,0.004668,0.064112,48,0.182146
66780,993.2,0.118939,0.002514,35,0.281612
49604,16065.52,0.007334,0.040672,46,0.281442
35822,25324.04,0.004652,0.064112,48,0.182146
64548,10226.66,0.011483,0.02589,48,0.02865
61648,421.41,0.278233,0.001067,46,0.08708
32983,32735.73,0.003576,0.082875,48,0.025539
6867,33523.61,0.003481,0.08487,48,0.281292
3625,3205.53,0.036297,0.008115,48,0.04179
67638,2905.79,0.039944,0.007356,48,0.089401
61337,10226.66,0.011316,0.02589,48,0.02865
62350,4799.34,0.024085,0.01215,48,0.210434
9070,4829.15,0.023892,0.012226,48,0.04763
10449,3699.54,0.031166,0.009366,48,0.028077
23750,4829.15,0.023868,0.012226,48,0.04763
9063,8332.84,0.01383,0.021096,48,0.210272
54530,14035.04,0.008194,0.035532,45,0.280974
32230,1449.06,0.079127,0.003669,48,0.096256
12627,2016.5,0.056846,0.005105,47,0.036952
65275,3205.53,0.035666,0.008115,48,0.04179
58655,3551.2,0.032153,0.00899,48,0.077661
9502,2056.45,0.055299,0.005206,47,0.032205
2974,2269.29,0.050113,0.005745,48,0.286461
61850,3551.2,0.031874,0.00899,48,0.077661
1904,2551.85,0.04427,0.00646,48,0.076351
61825,7006.32,0.016044,0.017738,48,0.014477
68219,32735.73,0.003423,0.082875,48,0.025539
9253,8181.39,0.013691,0.020712,47,0.192387
14132,7006.32,0.015977,0.017738,48,0.014477
16992,647.61,0.17282,0.00164,46,0.076526
35999,7006.32,0.015897,0.017738,48,0.014477
61504,25324.04,0.004393,0.064112,48,0.182146
49447,25324.04,0.004381,0.064112,48,0.182146
67982,1344.06,0.082422,0.003403,48,0.078875
9650,2288.47,0.048294,0.005794,47,0.109524
32202,5910.06,0.018694,0.014962,48,0.029666
68546,1309.58,0.084264,0.003315,36,0.281786
56061,8087.65,0.013584,0.020475,48,0.018605
9028,62195.8,0.001761,0.157458,48,0.281685
32169,562.46,0.194183,0.001424,44,0.090276
23780,25324.04,0.004296,0.064112,48,0.182146
24440,6535.84,0.016637,0.016546,48,0.136044
9029,1306.5,0.083123,0.003308,48,0.042167
69901,8087.65,0.013402,0.020475,48,0.018605
67724,6701.62,0.016135,0.016966,48,0.020482
67728,2713.93,0.039732,0.006871,46,0.031441
35774,9861.61,0.010923,0.024966,48,0.050737
62123,1189.46,0.090209,0.003011,47,0.082465
70289,4613.61,0.023203,0.01168,47,0.044758
10392,1306.5,0.081883,0.003308,48,0.042167
15253,32735.73,0.003268,0.082875,48,0.025539
10772,7006.32,0.015228,0.017738,48,0.014477
9666,1306.5,0.08163,0.003308,48,0.042167
8969,1328.06,0.080245,0.003362,48,0.026718
23467,3699.54,0.028628,0.009366,48,0.028077
49143,32735.73,0.003218,0.082875,48,0.025539
1759,538.65,0.195247,0.001364,43,0.06685
61811,2056.75,0.051124,0.005207,47,0.049704
23695,2035.25,0.051635,0.005153,48,0.070235
56507,4829.15,0.02167,0.012226,48,0.04763
70517,6535.84,0.015981,0.016546,48,0.136044
10548,4301.36,0.024078,0.01089,47,0.030669
56607,2056.75,0.050269,0.005207,47,0.049704
66115,9861.61,0.010458,0.024966,48,0.050737
49603,14035.04,0.007329,0.035532,45,0.280974
70251,2647.93,0.038838,0.006704,47,0.039637
61273,993.2,0.103464,0.002514,35,0.281612
71351,1189.46,0.086165,0.003011,47,0.082465
62008,2288.47,0.044733,0.005794,47,0.109524
8734,2713.93,0.037709,0.006871,46,0.031441
56669,1720.16,0.059489,0.004355,47,0.072186
68718,32735.73,0.003109,0.082875,48,0.025539
38788,3028.43,0.033512,0.007667,47,0.075968
62538,5910.06,0.017144,0.014962,48,0.029666
10921,4301.36,0.023444,0.01089,47,0.030669
55366,32735.73,0.00308,0.082875,48,0.025539
57338,32735.73,0.003073,0.082875,48,0.025539
10512,10226.66,0.009835,0.02589,48,0.02865
20905,32735.73,0.003059,0.082875,48,0.025539
38367,6823.98,0.014664,0.017276,48,0.085344
9283,3699.54,0.027017,0.009366,48,0.028077
31888,1322.01,0.075287,0.003347,47,0.120741
56219,10226.66,0.009729,0.02589,48,0.02865
58077,16065.52,0.006193,0.040672,46,0.281442
46438,25324.04,0.003927,0.064112,48,0.182146
13145,6823.98,0.014572,0.017276,48,0.085344
62024,1306.5,0.075607,0.003308,48,0.042167
39601,4301.36,0.022958,0.01089,47,0.030669
72869,3699.54,0.026655,0.009366,48,0.028077
19745,32735.73,0.002995,0.082875,48,0.025539
10765,2056.75,0.047643,0.005207,47,0.049704
12663,8181.39,0.01195,0.020712,47,0.192387
59751,3699.54,0.026422,0.009366,48,0.028077
37434,3426.0,0.028389,0.008673,47,0.141433
67754,2647.93,0.036666,0.006704,47,0.039637
16975,3551.2,0.027318,0.00899,48,0.077661
71826,3720.34,0.026008,0.009419,41,0.281333
12669,8332.84,0.011608,0.021096,48,0.210272
71050,5910.06,0.016352,0.014962,48,0.029666
61134,25324.04,0.003797,0.064112,48,0.182146
39566,10226.66,0.009377,0.02589,48,0.02865
62452,744.8,0.128383,0.001886,45,0.120212
70853,10226.66,0.009331,0.02589,48,0.02865
60789,32735.73,0.002906,0.082875,48,0.025539
62542,1104.51,0.086138,0.002796,46,0.114282
60840,4348.17,0.021846,0.011008,47,0.112985
