trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
68718,WL,IN,FORES,CONST,101.77,126031.422,2.0,2.0,126031.0,0.422,1238.394635
68727,WL,IN,FORES,FORES,76.83,95143.318,2.0,2.0,95143.0,0.318,1238.361551
68729,WL,IN,FORES,FURNI,62.48,77374.259,2.0,2.0,77374.0,0.259,1238.384427
66955,WF,IN,FORES,CONST,34.47,59683.206,2.0,2.0,59683.0,0.206,1731.453612
68750,WL,IN,FORES,PAPER,40.13,49690.166,2.0,2.0,49690.0,0.166,1238.229903
66962,WF,IN,FORES,FORES,26.02,45056.156,2.0,2.0,45056.0,0.156,1731.597079
68761,WL,IN,FORES,RAWMI,30.82,38169.128,2.0,2.0,38169.0,0.128,1238.453212
66964,WF,IN,FORES,FURNI,21.16,36641.127,2.0,2.0,36641.0,0.127,1731.622259
72148,WM,IN,PFERT,PFERT,3606.46,25791.243,2.0,2.0,23745.0,2046.243,7.151401
66979,WF,IN,FORES,PAPER,13.59,23531.081,2.0,2.0,23531.0,0.081,1731.499706
68777,WL,IN,FORES,WOODW,15.66,19390.065,2.0,2.0,19390.0,0.065,1238.190613
68766,WL,IN,FORES,RUBBE,14.97,18535.062,2.0,2.0,18535.0,0.062,1238.147094
66990,WF,IN,FORES,RAWMI,10.44,18075.062,2.0,2.0,18075.0,0.062,1731.327778
68715,WL,IN,FORES,CHEM1,13.42,16619.056,2.0,2.0,16619.0,0.056,1238.379732
61715,WA,IN,FORES,CONST,15.79,16020.169,2.0,2.0,16020.0,0.169,1014.576884
61721,WA,IN,FORES,FORES,11.92,12094.128,2.0,2.0,12094.0,0.128,1014.608054
68776,WL,IN,FORES,WHOLE,9.43,11683.039,2.0,2.0,11683.0,0.039,1238.922481
67585,WF,IN,OILSE,PUBLI,398.39,9863.757,2.0,2.0,9860.0,3.757,24.759048
61723,WA,IN,FORES,FURNI,9.7,9835.104,2.0,2.0,9835.0,0.104,1013.928247
67003,WF,IN,FORES,WOODW,5.3,9182.032,2.0,2.0,9182.0,0.032,1732.458868
66994,WF,IN,FORES,RUBBE,5.07,8777.03,2.0,2.0,8777.0,0.03,1731.169625
59071,US,IN,PULP5,PROCE,282.69,8284.564,2.0,2.0,8278.0,6.564,29.30618
68757,WL,IN,FORES,PRINT,6.69,8280.028,2.0,2.0,8280.0,0.028,1237.672347
66952,WF,IN,FORES,CHEM1,4.55,7870.027,2.0,2.0,7870.0,0.027,1729.676264
68711,WL,IN,FORES,BUSIN,6.21,7687.026,2.0,2.0,7687.0,0.026,1237.846377
5969,BR,IN,FORES,CONST,14.4,7596.08,2.0,2.0,7596.0,0.08,527.505556
70650,WM,IN,CRUDE,GASDI,30696.86,7014.278,2.0,2.0,4620.0,2394.278,0.228501
50508,RU,IN,PAPER,WOODW,67.68,6454.621,2.0,2.0,6452.0,2.621,95.369696
61736,WA,IN,FORES,PAPER,6.23,6316.067,2.0,2.0,6316.0,0.067,1013.814928
50480,RU,IN,PAPER,PROCE,62.25,5936.411,2.0,2.0,5934.0,2.411,95.364032
5975,BR,IN,FORES,FORES,10.87,5734.06,2.0,2.0,5734.0,0.06,527.51242
68749,WL,IN,FORES,PADDY,4.55,5641.019,2.0,2.0,5641.0,0.019,1239.784396
67002,WF,IN,FORES,WHOLE,3.2,5532.019,2.0,2.0,5532.0,0.019,1728.755938
1720,AU,IN,BITUM,BASIC,10056.64,5472.545,2.0,2.0,5427.0,45.545,0.544172
68716,WL,IN,FORES,COKEO,4.22,5226.017,2.0,2.0,5226.0,0.017,1238.392654
7541,CA,IN,PULP5,PROCE,56.48,5181.851,2.0,2.0,5180.0,1.851,91.746654
68771,WL,IN,FORES,TOBAC,4.05,5016.017,2.0,2.0,5016.0,0.017,1238.522716
61746,WA,IN,FORES,RAWMI,4.78,4852.051,2.0,2.0,4852.0,0.051,1015.073431
66778,WF,IN,CRUDE,GASDI,7398.22,4669.667,2.0,2.0,4581.0,88.667,0.631188
5977,BR,IN,FORES,FURNI,8.84,4663.049,2.0,2.0,4663.0,0.049,527.494231
9086,CN,IN,CHEM1,TEXTI,1760.02,4165.629,2.0,2.0,4078.0,87.629,2.366808
72120,WM,IN,PFERT,CHEM1,577.02,4126.392,2.0,2.0,3799.0,327.392,7.151211
68764,WL,IN,FORES,RETA1,3.31,4097.014,2.0,2.0,4097.0,0.014,1237.76858
72130,WM,IN,PFERT,GASDI,555.2,3970.01,2.0,2.0,3655.0,315.01,7.150594
68723,WL,IN,FORES,FABRI,3.18,3934.013,2.0,2.0,3934.0,0.013,1237.111006
66986,WF,IN,FORES,PRINT,2.26,3921.014,2.0,2.0,3921.0,0.014,1734.961947
70657,WM,IN,CRUDE,MOTOR,16534.07,3778.616,2.0,2.0,2489.0,1289.616,0.228535
74020,ZA,IN,PULP5,PROCE,140.43,3680.352,2.0,2.0,3676.0,4.352,26.207733
66948,WF,IN,FORES,BUSIN,2.1,3640.013,2.0,2.0,3640.0,0.013,1733.339524
