trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
70650,WM,IN,CRUDE,GASDI,30696.86,8988909124.178,7.0,7.0,8988882028.9,256.0,4620.0,19825.0,2394.278,292828.293323
60393,WA,IN,BASIC,CONST,2454.1,6360512317.096,7.0,7.0,6360490455.222,98.0,1823.0,19557.0,383.874,2591790.194815
8792,CN,IN,BASIC,CONST,1307.3,5481242960.399,7.0,7.0,5481236545.187,35.0,2107.0,4156.0,117.212,4192796.573395
70657,WM,IN,CRUDE,MOTOR,16534.07,4841644471.23,7.0,7.0,4841629876.614,138.0,2489.0,10678.0,1289.616,292828.352077
72148,WM,IN,PFERT,PFERT,3606.46,4776557317.216,7.0,7.0,4776454734.973,247.0,23745.0,76544.0,2046.243,1324444.83433
1720,AU,IN,BITUM,BASIC,10056.64,4616278796.526,7.0,7.0,4616266976.981,75.0,5427.0,6272.0,45.545,459027.94537
9312,CN,IN,FABRI,CONST,1764.7,4157980917.186,7.0,7.0,4157973618.691,52.0,2286.0,4838.0,122.495,2356197.040396
61271,WA,IN,CRUDE,GASDI,6435.95,3117062513.503,7.0,7.0,3117054011.713,185.0,1711.0,6254.0,351.79,484320.498684
66778,WF,IN,CRUDE,GASDI,7398.22,2758075061.847,7.0,7.0,2758063847.18,330.0,4581.0,6215.0,88.667,372802.520315
68536,WL,IN,CRUDE,GASDI,5240.01,2756758781.4,7.0,7.0,2756754773.781,56.0,1179.0,2696.0,76.619,526098.00008
38212,KR,IN,BASIC,CONST,2004.48,2754060909.453,7.0,7.0,2754055946.738,36.0,740.0,4110.0,76.715,1373952.800453
71825,WM,IN,NATU1,GASDI,1618.58,2726544485.562,7.0,7.0,2726542641.469,15.0,291.0,1123.0,415.093,1684528.713787
9086,CN,IN,CHEM1,TEXTI,1760.02,2482262143.463,7.0,7.0,2482254809.834,82.0,4078.0,3086.0,87.629,1410360.191056
10205,CN,IN,OFFIC,OFFIC,1879.42,2481491738.78,7.0,7.0,2481486281.107,75.0,1851.0,3452.0,79.673,1320349.756191
73149,ZA,IN,BITUM,BASIC,2732.19,2420159608.913,7.0,7.0,2420155176.629,47.0,1121.0,3243.0,21.284,885794.768634
70654,WM,IN,CRUDE,LIQUE,7925.73,2320878074.884,7.0,7.0,2320871078.697,66.0,1193.0,5119.0,618.187,292828.304129
60417,WA,IN,BASIC,MOTO1,865.68,2243659415.679,7.0,7.0,2243651703.268,35.0,643.0,6899.0,135.411,2591788.438775
56888,US,IN,CRUDE,GASDI,4153.8,2142868368.526,7.0,7.0,2142867088.015,24.0,457.0,751.0,48.511,515881.450365
70653,WM,IN,CRUDE,KEROS,6918.25,2025860250.101,7.0,7.0,2025854143.495,58.0,1041.0,4468.0,539.606,292828.424833
60751,WA,IN,CEMEN,CONST,222.72,1941987496.3,7.0,7.0,1941986641.447,14.0,176.0,556.0,108.853,8719412.24991
8815,CN,IN,BASIC,MOTO1,461.15,1933498711.589,7.0,7.0,1933496449.243,12.0,743.0,1466.0,41.346,4192776.128351
28951,ID,IN,BASIC,CONST,347.47,1831952035.192,7.0,7.0,1831951689.838,28.0,70.0,238.0,9.354,5272259.576919
61278,WA,IN,CRUDE,MOTOR,3466.56,1678925471.049,7.0,7.0,1678920891.566,100.0,921.0,3369.0,189.483,484320.326505
8990,CN,IN,CHEM1,ALUM1,1183.45,1669098638.986,7.0,7.0,1669093708.064,55.0,2742.0,2075.0,58.922,1410366.841849
41763,MX,IN,CRUDE,GASDI,1324.2,1658975882.684,7.0,7.0,1658975356.47,12.0,153.0,356.0,5.214,1252813.68576
9012,CN,IN,CHEM1,CONST,1132.93,1597848334.264,7.0,7.0,1597843613.857,53.0,2625.0,1986.0,56.407,1410368.102411
56334,US,IN,BITUM,BASIC,2060.44,1514668252.432,7.0,7.0,1514667616.384,20.0,221.0,360.0,35.048,735118.835022
61785,WA,IN,FURNI,CONST,1045.65,1511049548.959,7.0,7.0,1511043674.066,150.0,3420.0,2221.0,83.893,1445081.575058
66785,WF,IN,CRUDE,MOTOR,3984.86,1485566121.779,7.0,7.0,1485560082.021,178.0,2467.0,3347.0,47.758,372802.588241
68543,WL,IN,CRUDE,MOTOR,2822.4,1484857141.609,7.0,7.0,1484854983.34,30.0,635.0,1452.0,41.269,526097.343257
71831,WM,IN,NATU1,MOTOR,871.8,1468582989.691,7.0,7.0,1468581996.112,8.0,157.0,605.0,223.579,1684541.167345
8972,CN,IN,CERAM,CONST,688.91,1316029701.156,7.0,7.0,1316026071.206,20.0,1207.0,2368.0,34.95,1910307.153556
63159,WA,IN,OFFIC,OFFIC,3033.27,1304812970.994,7.0,7.0,1304803863.676,217.0,2374.0,6354.0,162.318,430167.103817
10437,CN,IN,PFERT,PFERT,1081.02,1274639504.255,7.0,7.0,1274636922.974,52.0,596.0,1908.0,25.281,1179108.161047
10537,CN,IN,PLAST,RUBBE,878.92,1236586057.213,7.0,7.0,1236581917.442,36.0,2023.0,1976.0,104.771,1406938.125441
61413,WA,IN,FABRI,CONST,1573.69,1222293357.817,7.0,7.0,1222289001.58,131.0,832.0,3273.0,120.237,776705.296353
56895,US,IN,CRUDE,MOTOR,2237.34,1154200876.713,7.0,7.0,1154200186.584,13.0,246.0,405.0,26.129,515880.85705
9080,CN,IN,CHEM1,RUBBE,807.3,1138578926.314,7.0,7.0,1138575563.12,38.0,1870.0,1415.0,40.194,1410354.176036
71173,WM,IN,GASDI,LANDT,551.53,1067036979.77,7.0,7.0,1067034261.752,18.0,456.0,2088.0,156.018,1934685.293221
61808,WA,IN,FURNI,FURNI,736.67,1064543284.828,7.0,7.0,1064539144.725,106.0,2410.0,1565.0,59.103,1445074.843319
1739,AU,IN,BITUM,COPP1,2236.13,1026448334.741,7.0,7.0,1026445705.614,17.0,1207.0,1395.0,10.127,459028.918149
