trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
4593126,WA,RU,BASIC,BASIC,2085.02,3906762476.483,7.0,7.0,3906748684.378,134.0,1739.0,11657.0,262.105,1873729.017699
4594185,WA,RU,ELEC1,TRAN1,58.83,1924238733.566,7.0,7.0,1924238371.742,8.0,55.0,158.0,140.824,32708460.539963
4591288,WA,RU,NATUR,FURNI,1767.55,1838746104.249,7.0,7.0,1838744073.698,50.0,436.0,1471.0,73.551,1040279.541879
4593159,WA,RU,BASIC,CONST,978.91,1834208210.597,7.0,7.0,1834201734.54,63.0,817.0,5473.0,123.057,1873725.072373
3332013,CN,RU,BASIC,BASIC,342.91,1468051996.507,7.0,7.0,1468050407.327,16.0,519.0,1022.0,32.18,4281158.311239
4594186,WA,RU,ELEC1,DISTR,44.86,1467348633.262,7.0,7.0,1467348356.875,6.0,42.0,121.0,107.387,32709510.326839
4593133,WA,RU,BASIC,FABRI,639.66,1198554418.03,7.0,7.0,1198550186.619,41.0,534.0,3576.0,80.411,1873736.700794
4594217,WA,RU,ELEC2,TRAN1,82.48,1197023329.562,7.0,7.0,1197022562.949,7.0,40.0,169.0,550.613,14512891.968501
4593100,WA,RU,BASIC,WOODW,611.67,1146112680.035,7.0,7.0,1146108634.142,39.0,510.0,3420.0,76.893,1873743.489194
3331459,CN,RU,CHEM1,HEALT,656.72,991426274.383,7.0,7.0,991423711.766,33.0,1175.0,1318.0,36.617,1509663.592373
4870887,WE,RU,CEMEN,CONST,228.17,913332619.874,7.0,7.0,913329999.447,16.0,692.0,1860.0,52.427,4002860.235237
4594218,WA,RU,ELEC2,DISTR,62.9,912802871.749,7.0,7.0,912802286.873,5.0,31.0,129.0,419.876,14511969.344181
3333062,CN,RU,MOTO1,MOTO1,530.17,892295443.697,7.0,7.0,892293688.8,26.0,548.0,1156.0,24.897,1683036.466977
4870609,WE,RU,RUBBE,CONST,340.62,829630671.207,7.0,7.0,829629026.122,29.0,917.0,614.0,85.085,2435648.732332
4871044,WE,RU,BASIC,BASIC,176.66,804404329.835,7.0,7.0,804403801.26,9.0,191.0,312.0,16.575,4553403.882231
3332723,CN,RU,ELECT,CONST,730.89,709594311.71,7.0,7.0,709591868.571,35.0,649.0,1731.0,28.139,970863.347029
3332042,CN,RU,BASIC,CONST,160.99,689244109.596,7.0,7.0,689243363.488,7.0,244.0,480.0,15.108,4281285.232598
4871533,WE,RU,FABRI,CONST,341.15,554189660.638,7.0,7.0,554188893.961,20.0,316.0,402.0,28.677,1624475.042175
4872575,WE,RU,RAILW,MOTO1,469.35,526844106.159,7.0,7.0,526843348.214,28.0,335.0,383.0,11.945,1122497.2966
3332557,CN,RU,OFFIC,OFFIC,374.42,454585169.599,7.0,7.0,454584029.1,17.0,362.0,747.0,14.499,1214104.934563
3332020,CN,RU,BASIC,FABRI,105.2,450383204.528,7.0,7.0,450382717.656,5.0,159.0,313.0,9.872,4281209.168517
3332434,CN,RU,FABRI,CONST,427.82,444420947.704,7.0,7.0,444419771.386,22.0,370.0,765.0,19.318,1038803.580253
3535028,KR,RU,MOTO1,MOTO1,1115.29,440668806.246,7.0,7.0,440667841.076,22.0,329.0,594.0,20.17,395115.894741
4591251,WA,RU,NATUR,WOODW,415.44,432169769.353,7.0,7.0,432169291.066,12.0,103.0,346.0,17.287,1040270.001331
3331990,CN,RU,BASIC,WOODW,100.6,430677068.17,7.0,7.0,430676601.73,5.0,152.0,300.0,9.44,4281084.17664
3331621,CN,RU,RUBBE,CONST,312.79,425579091.933,7.0,7.0,425577410.294,18.0,663.0,980.0,20.639,1360590.466233
4871072,WE,RU,BASIC,CONST,82.94,377664378.942,7.0,7.0,377664131.16,4.0,90.0,146.0,7.782,4553464.90164
3331271,CN,RU,PLAST,RUBBE,244.46,364379662.881,7.0,7.0,364377756.269,14.0,590.0,1279.0,23.612,1490549.22229
4594199,WA,RU,ELEC1,PUBLI,9.93,324904254.369,7.0,7.0,324904193.591,1.0,9.0,27.0,23.778,32719461.66858
4870595,WE,RU,RUBBE,MOTO1,127.81,311290467.896,7.0,7.0,311289850.971,11.0,344.0,230.0,31.925,2435572.082748
4870445,WE,RU,CHEM1,HEALT,195.33,290762219.875,7.0,7.0,290761250.278,15.0,704.0,239.0,11.597,1488569.189961
4593075,WA,RU,BASIC,CRUDE,154.25,289021338.658,7.0,7.0,289020318.268,10.0,129.0,862.0,19.39,1873720.185789
656578,DE,RU,MOTO1,MOTO1,1435.38,283312637.137,7.0,7.0,283312027.394,22.0,220.0,357.0,10.743,197378.141772
4595346,WA,RU,POSTT,POSTT,1007.14,272085771.158,7.0,7.0,272085052.2,60.0,245.0,396.0,17.958,270156.85124
2721116,SK,RU,TRAN2,TRANS,184.46,268795319.097,7.0,7.0,268794870.63,6.0,317.0,119.0,6.467,1457201.12272
4870244,WE,RU,PLAST,RUBBE,314.18,260305694.245,7.0,7.0,260304671.615,23.0,553.0,431.0,15.63,828524.076151
4872052,WE,RU,MOTO1,MOTO1,782.24,254770687.133,7.0,7.0,254770116.063,54.0,262.0,242.0,13.07,325693.760397
3534470,KR,RU,BASIC,BASIC,178.58,253386377.886,7.0,7.0,253385973.455,3.0,66.0,328.0,7.431,1418895.609172
2721076,SK,RU,TRAN2,CRUDE,171.82,250377290.091,7.0,7.0,250376873.067,5.0,295.0,111.0,6.024,1457206.903102
4871193,WE,RU,ALUM1,FURNI,124.1,250299795.405,7.0,7.0,250299267.175,8.0,165.0,339.0,16.23,2016920.188598
4594180,WA,RU,ELEC1,WOODW,7.59,248178111.557,7.0,7.0,248178065.394,1.0,7.0,20.0,18.163,32698038.413307
4871051,WE,RU,BASIC,FABRI,54.2,246782949.492,7.0,7.0,246782786.407,3.0,59.0,96.0,5.085,4553190.950037
