interstate_id,trade_id,state1,state2,sector1,sector2,state_industry_code,amount,commodity_code,industry_code,economic_multiplier
67,3212305,CA,AK,53,31ND,services,16.929224182479032,,,1.0
68,3212760,CA,AK,54,21,manufacturing,33.58878545371884,,,1.0
69,3212909,CA,AK,54,21,services,291.36513240860194,,,1.0
70,3212766,CA,AK,54,22,manufacturing,1.8839499714793544,,,1.0
71,3212915,CA,AK,54,22,services,15.126730352004111,,,1.0
72,3212794,CA,AK,54,31ND,manufacturing,6.35847101101475,,,1.0
73,3212942,CA,AK,54,31ND,services,687.3783999910686,,,1.0
74,3213073,CA,AK,55,21,services,30.63735406488388,,,1.0
75,3213079,CA,AK,55,22,services,1.2654430388539684,,,1.0
76,3213111,CA,AK,55,31ND,services,6.055752329453673,,,1.0
77,3214325,CA,AK,56,21,agriculture,2.9740153211616436,,,1.0
78,3211639,CA,AK,56,21,manufacturing,7.9430297291171525,,,1.0
79,3213073,CA,AK,56,21,services,215.25279126118883,,,1.0
80,3215588,CA,AK,56,21,transportation,1.235077844377937,,,1.0
81,3214643,CA,AK,56,21,utilities,3.7203007701548,,,1.0
82,3214331,CA,AK,56,22,agriculture,0.3640861960784593,,,1.0
83,3211645,CA,AK,56,22,manufacturing,2.76917398420931,,,1.0
84,3213079,CA,AK,56,22,services,8.949770084118153,,,1.0
85,3215594,CA,AK,56,22,transportation,0.15090908176624018,,,1.0
86,3214649,CA,AK,56,22,utilities,0.4557769099528726,,,1.0
87,3214358,CA,AK,56,31ND,agriculture,2.2750874215924126,,,1.0
88,3211672,CA,AK,56,31ND,manufacturing,11.071688701175557,,,1.0
89,3213111,CA,AK,56,31ND,services,42.97138747173026,,,1.0
90,3215621,CA,AK,56,31ND,transportation,0.9366977775988128,,,1.0
91,3214676,CA,AK,56,31ND,utilities,2.847301127336846,,,1.0
92,3213372,CA,AK,61,21,services,0.027017868219094042,,,1.0
93,3213373,CA,AK,61,22,services,0.05949548758577629,,,1.0
94,3213396,CA,AK,61,31ND,services,1.9912116211062527,,,1.0
95,3213073,CA,AK,71,21,services,31.0894568900344,,,1.0
96,3213079,CA,AK,71,22,services,1.3182791515137475,,,1.0
97,3213111,CA,AK,71,31ND,services,6.580408719912732,,,1.0
98,3211064,CA,AK,72,21,manufacturing,24.24270411933633,,,1.0
99,3211070,CA,AK,72,22,manufacturing,1.2721659183349403,,,1.0
100,3211097,CA,AK,72,31ND,manufacturing,4.17976406909498,,,1.0
101,3210729,CA,AK,81,21,manufacturing,4.133386707069876,,,1.0
102,3216699,CA,AK,81,21,services,0.30974871140850896,,,1.0
103,3210735,CA,AK,81,22,manufacturing,0.17076400239325398,,,1.0
104,3216705,CA,AK,81,22,services,0.02595868820010855,,,1.0
105,3210762,CA,AK,81,31ND,manufacturing,2.6121885130506177,,,1.0
106,3216724,CA,AK,81,31ND,services,0.2726013370409956,,,1.0
107,3211800,CA,AK,G,21,services,1.5621963136483226,,,1.0
108,3211806,CA,AK,G,22,services,0.10302427527209448,,,1.0
109,3211833,CA,AK,G,31ND,services,23.24618083789649,,,1.0
110,3208161,CA,AK,Used,31ND,services,0.038341146322612984,,,1.0
111,3200094,CA,AL,11,21,agriculture,2.2145144661363485,,,1.0
112,3200318,CA,AL,11,21,services,0.00011138098226354685,,,1.0
113,3200295,CA,AL,11,22,agriculture,0.03659383406507638,,,1.0
114,3200110,CA,AL,11,31ND,agriculture,4.121741726087889,,,1.0
115,3200332,CA,AL,11,31ND,services,0.0480052033555887,,,1.0
116,3201578,CA,AL,21,21,services,13.626450309137498,,,1.0
117,3201584,CA,AL,21,22,services,0.08483014287072738,,,1.0
118,3201611,CA,AL,21,31ND,services,0.9531009878519534,,,1.0
119,3201578,CA,AL,22,21,services,0.19081070545880394,,,1.0
120,3208511,CA,AL,22,21,utilities,0.9671805475493885,,,1.0
121,3201584,CA,AL,22,22,services,0.0010414406356527848,,,1.0
122,3208517,CA,AL,22,22,utilities,0.5689698318201489,,,1.0
123,3201611,CA,AL,22,31ND,services,0.2508346129317685,,,1.0
124,3208543,CA,AL,22,31ND,utilities,0.7635194171479858,,,1.0
125,3208626,CA,AL,22,56,utilities,0.30722319944088267,,,1.0
126,3210569,CA,AL,23,21,construction,51.215708538240946,,,1.0
127,3210574,CA,AL,23,22,construction,50.06697141293694,,,1.0
128,3210601,CA,AL,23,31ND,construction,5.246260218429258,,,1.0
129,3210701,CA,AL,23,56,construction,0.35822717319590447,,,1.0
130,3202260,CA,AL,31ND,21,agriculture,0.0010839656072987641,,,1.0
131,3202580,CA,AL,31ND,21,manufacturing,29.086188705541925,,,1.0
132,3202859,CA,AL,31ND,21,services,49.346508834497456,,,1.0
133,3202427,CA,AL,31ND,22,agriculture,3.408696878298e-05,,,1.0
134,3203073,CA,AL,31ND,22,manufacturing,6.953737795138381,,,1.0
135,3202865,CA,AL,31ND,22,services,5.392516066150963,,,1.0
136,3202279,CA,AL,31ND,31ND,agriculture,0.45766527766780263,,,1.0
137,3202596,CA,AL,31ND,31ND,manufacturing,8.759726984665132,,,1.0
138,3202674,CA,AL,31ND,31ND,services,70.87983538772463,,,1.0
139,3203409,CA,AL,31ND,56,manufacturing,1.7022381546618246,,,1.0
140,3202965,CA,AL,31ND,56,services,0.45570312191819223,,,1.0
141,3203121,CA,AL,33DG,21,agriculture,0.1748593324629308,,,1.0
142,3205939,CA,AL,33DG,21,construction,0.1417104280516987,,,1.0
143,3205740,CA,AL,33DG,21,manufacturing,120.02878733701252,,,1.0
144,3202859,CA,AL,33DG,21,services,10.070627533215113,,,1.0
145,3203124,CA,AL,33DG,22,agriculture,0.008791060823100402,,,1.0
146,3206012,CA,AL,33DG,22,manufacturing,23.35315212459423,,,1.0
147,3202865,CA,AL,33DG,22,services,0.8441609374168794,,,1.0
148,3203149,CA,AL,33DG,31ND,agriculture,0.2838762760246574,,,1.0
149,3205949,CA,AL,33DG,31ND,construction,0.012649664265169728,,,1.0
150,3205763,CA,AL,33DG,31ND,manufacturing,43.83752311627763,,,1.0
151,3202890,CA,AL,33DG,31ND,services,2.1947024397904937,,,1.0
152,3203229,CA,AL,33DG,56,agriculture,0.10623010063704669,,,1.0
153,3205841,CA,AL,33DG,56,manufacturing,4.752582997014099,,,1.0
154,3202965,CA,AL,33DG,56,services,0.04108762152295511,,,1.0
155,3210908,CA,AL,44RT,21,manufacturing,0.7087477794210799,,,1.0
156,3213073,CA,AL,44RT,21,services,8.099134257752029,,,1.0
157,3210914,CA,AL,44RT,22,manufacturing,0.020466943010665668,,,1.0
158,3213079,CA,AL,44RT,22,services,1.0697963831385988,,,1.0
159,3210941,CA,AL,44RT,31ND,manufacturing,0.7533697318903634,,,1.0
160,3213111,CA,AL,44RT,31ND,services,1.6008677199757326,,,1.0
161,3210883,CA,AL,44RT,56,manufacturing,0.008389750446413047,,,1.0
162,3213211,CA,AL,44RT,56,services,0.28476325860433993,,,1.0
163,3211639,CA,AL,48TW,21,manufacturing,0.2675445728300999,,,1.0
164,3211800,CA,AL,48TW,21,services,8.494570623169725,,,1.0
165,3211279,CA,AL,48TW,21,transportation,16.07610922871877,,,1.0
166,3211645,CA,AL,48TW,22,manufacturing,5.891349526377083,,,1.0
167,3211806,CA,AL,48TW,22,services,1.136189836245738,,,1.0
168,3211285,CA,AL,48TW,22,transportation,124.85652073766002,,,1.0
169,3211672,CA,AL,48TW,31ND,manufacturing,1.5361253199588416,,,1.0
170,3211833,CA,AL,48TW,31ND,services,7.5594161281286985,,,1.0
171,3211216,CA,AL,48TW,31ND,transportation,20.56423102701849,,,1.0
172,3211772,CA,AL,48TW,56,manufacturing,1.7990842943582173,,,1.0
173,3211933,CA,AL,48TW,56,services,0.7173985522742166,,,1.0
174,3211253,CA,AL,48TW,56,transportation,4.271716384461878,,,1.0
175,3212760,CA,AL,51,21,manufacturing,5.919573045121543,,,1.0
176,3211800,CA,AL,51,21,services,3.2823445569606187,,,1.0
177,3212766,CA,AL,51,22,manufacturing,1.1641265492603152,,,1.0
178,3211806,CA,AL,51,22,services,0.6248848055179022,,,1.0
179,3212794,CA,AL,51,31ND,manufacturing,1.1205952551291887,,,1.0
180,3211833,CA,AL,51,31ND,services,47.81320279325402,,,1.0
181,3212894,CA,AL,51,56,manufacturing,0.1021349502486229,,,1.0
182,3211933,CA,AL,51,56,services,3.472263783247314,,,1.0
183,3211963,CA,AL,52,21,services,9.270350534777268,,,1.0
184,3211969,CA,AL,52,22,services,3.720547303991278,,,1.0
185,3211996,CA,AL,52,31ND,services,5.927760848305617,,,1.0
186,3212096,CA,AL,52,56,services,4.384745880937916,,,1.0
187,3212598,CA,AL,53,21,manufacturing,12.903750289055763,,,1.0
188,3212272,CA,AL,53,21,services,10.306009195076381,,,1.0
189,3212604,CA,AL,53,22,manufacturing,0.6703563626686396,,,1.0
190,3212278,CA,AL,53,22,services,3.135662079804342,,,1.0
191,3212631,CA,AL,53,31ND,manufacturing,1.4872584395234743,,,1.0
192,3212305,CA,AL,53,31ND,services,4.475323137993696,,,1.0
193,3212731,CA,AL,53,56,manufacturing,0.48361739559597405,,,1.0
194,3212405,CA,AL,53,56,services,1.4236760698279864,,,1.0
195,3212760,CA,AL,54,21,manufacturing,8.879359567682311,,,1.0
196,3212909,CA,AL,54,21,services,77.023796520005,,,1.0
197,3212766,CA,AL,54,22,manufacturing,1.7461898238904727,,,1.0
198,3212915,CA,AL,54,22,services,21.189120267998312,,,1.0
199,3212794,CA,AL,54,31ND,manufacturing,1.6808928826937826,,,1.0
200,3212942,CA,AL,54,31ND,services,181.71183894066934,,,1.0
201,3212894,CA,AL,54,56,manufacturing,0.15320242537293433,,,1.0
202,3213041,CA,AL,54,56,services,2.6834846445647202,,,1.0
203,3213073,CA,AL,55,21,services,8.099134257752029,,,1.0
204,3213079,CA,AL,55,22,services,1.0697963831385988,,,1.0
205,3213111,CA,AL,55,31ND,services,1.6008677199757326,,,1.0
206,3213211,CA,AL,55,56,services,0.28476325860433993,,,1.0
207,3214325,CA,AL,56,21,agriculture,0.7861954827981639,,,1.0
208,3211639,CA,AL,56,21,manufacturing,2.0997787228359783,,,1.0
209,3213073,CA,AL,56,21,services,56.90312721157792,,,1.0
210,3215588,CA,AL,56,21,transportation,0.32649886342036477,,,1.0
211,3214643,CA,AL,56,21,utilities,0.9834796879942707,,,1.0
212,3214331,CA,AL,56,22,agriculture,0.5324485721959239,,,1.0
213,3211645,CA,AL,56,22,manufacturing,7.226302578672699,,,1.0
214,3213079,CA,AL,56,22,services,7.660242452649999,,,1.0
215,3215594,CA,AL,56,22,transportation,0.21395653729042588,,,1.0
216,3214649,CA,AL,56,22,utilities,0.6480911519195505,,,1.0
217,3214358,CA,AL,56,31ND,agriculture,0.6014304772068991,,,1.0
218,3211672,CA,AL,56,31ND,manufacturing,2.9268550104213085,,,1.0
219,3213111,CA,AL,56,31ND,services,11.359696259617126,,,1.0
220,3215621,CA,AL,56,31ND,transportation,0.24762063472074475,,,1.0
221,3214676,CA,AL,56,31ND,utilities,0.7526979664664206,,,1.0
222,3214456,CA,AL,56,56,agriculture,0.12212047580159106,,,1.0
223,3211772,CA,AL,56,56,manufacturing,2.0766192093213602,,,1.0
224,3213211,CA,AL,56,56,services,2.0869918717459988,,,1.0
225,3215721,CA,AL,56,56,transportation,0.049514634427276126,,,1.0
226,3214776,CA,AL,56,56,utilities,0.15312985730024342,,,1.0
227,3213372,CA,AL,61,21,services,0.007142305487649941,,,1.0
228,3213373,CA,AL,61,22,services,0.1199604968639638,,,1.0
229,3213396,CA,AL,61,31ND,services,0.5263865221775225,,,1.0
230,3213073,CA,AL,71,21,services,8.218649848799755,,,1.0
231,3213079,CA,AL,71,22,services,1.155769388218026,,,1.0
232,3213111,CA,AL,71,31ND,services,1.739563200548774,,,1.0
233,3213211,CA,AL,71,56,services,0.3614216396349671,,,1.0
234,3211064,CA,AL,72,21,manufacturing,6.408677296924639,,,1.0
235,3211070,CA,AL,72,22,manufacturing,1.8293833270948987,,,1.0
236,3211097,CA,AL,72,31ND,manufacturing,1.1049410562555535,,,1.0
237,3211197,CA,AL,72,56,manufacturing,0.001838849412912449,,,1.0
238,3210729,CA,AL,81,21,manufacturing,1.0926809739793164,,,1.0
239,3216699,CA,AL,81,21,services,0.08188358546075086,,,1.0
240,3210735,CA,AL,81,22,manufacturing,0.20019670790253974,,,1.0
241,3216705,CA,AL,81,22,services,0.03143475144841244,,,1.0
242,3210762,CA,AL,81,31ND,manufacturing,0.6905447979923255,,,1.0
243,3216724,CA,AL,81,31ND,services,0.0720634955245148,,,1.0
244,3210858,CA,AL,81,56,manufacturing,136.3771666826637,,,1.0
245,3216815,CA,AL,81,56,services,0.26936207782817045,,,1.0
246,3211800,CA,AL,G,21,services,0.41297422924994415,,,1.0
247,3211806,CA,AL,G,22,services,0.11453392462945965,,,1.0
248,3211833,CA,AL,G,31ND,services,6.145241497923714,,,1.0
249,3211933,CA,AL,G,56,services,0.44572279174977775,,,1.0
250,3208161,CA,AL,Used,31ND,services,0.010135669385982763,,,1.0
251,3200085,CA,AR,11,11,agriculture,241.31431713539664,,,1.0
252,3200315,CA,AR,11,11,services,0.2779184019470452,,,1.0
253,3200096,CA,AR,11,31ND,agriculture,1543.2756430012932,,,1.0
254,3200320,CA,AR,11,31ND,services,0.7210352282916637,,,1.0
255,3200268,CA,AR,11,33DG,agriculture,352.7099810298654,,,1.0
256,3200329,CA,AR,11,33DG,services,7.76308385326942e-05,,,1.0
257,3201565,CA,AR,21,11,services,1.0202632954159334,,,1.0
258,3201596,CA,AR,21,31ND,services,0.9384597993121069,,,1.0
259,3201608,CA,AR,21,33DG,services,0.04407490857693713,,,1.0
260,3201565,CA,AR,22,11,services,0.004463773215629916,,,1.0
261,3208495,CA,AR,22,11,utilities,44.115636030408474,,,1.0
262,3201596,CA,AR,22,31ND,services,0.00273648705827747,,,1.0
263,3208523,CA,AR,22,31ND,utilities,6.636328319014257,,,1.0
264,3201608,CA,AR,22,33DG,services,0.0005628235793620328,,,1.0
265,3208538,CA,AR,22,33DG,utilities,4.654995957619292,,,1.0
266,3208624,CA,AR,22,56,utilities,0.18669270705138735,,,1.0
267,3210552,CA,AR,23,11,construction,2.0643048656250085,,,1.0
268,3210581,CA,AR,23,31ND,construction,2.9788983639387654,,,1.0
269,3210596,CA,AR,23,33DG,construction,1.6328860941443517,,,1.0
270,3210699,CA,AR,23,56,construction,0.21781822646256194,,,1.0
271,3202251,CA,AR,31ND,11,agriculture,25.22630737101299,,,1.0
272,3202577,CA,AR,31ND,11,manufacturing,90.65505449357968,,,1.0
273,3202653,CA,AR,31ND,11,services,561.048670998065,,,1.0
274,3202263,CA,AR,31ND,31ND,agriculture,416.0054237144104,,,1.0
275,3202582,CA,AR,31ND,31ND,manufacturing,136.02692762099605,,,1.0
276,3202660,CA,AR,31ND,31ND,services,244.5125237765231,,,1.0
277,3202444,CA,AR,31ND,33DG,agriculture,1.0060507921371584,,,1.0
278,3202715,CA,AR,31ND,33DG,manufacturing,19.962789404575897,,,1.0
279,3202885,CA,AR,31ND,33DG,services,70.99846509395093,,,1.0
280,3203407,CA,AR,31ND,56,manufacturing,1.034944432989572,,,1.0
281,3202963,CA,AR,31ND,56,services,0.27731460653623535,,,1.0
282,3203104,CA,AR,33DG,11,agriculture,4.763403036450818,,,1.0
283,3205737,CA,AR,33DG,11,manufacturing,12.2004386779741,,,1.0
284,3202846,CA,AR,33DG,11,services,0.19923523426979672,,,1.0
285,3203130,CA,AR,33DG,31ND,agriculture,0.5935722481380538,,,1.0
286,3205745,CA,AR,33DG,31ND,manufacturing,71.93591569389024,,,1.0
287,3202871,CA,AR,33DG,31ND,services,1.198706403432057,,,1.0
288,3203144,CA,AR,33DG,33DG,agriculture,312.7922758522954,,,1.0
289,3205946,CA,AR,33DG,33DG,construction,0.16220202029653857,,,1.0
290,3205759,CA,AR,33DG,33DG,manufacturing,62.43152183481925,,,1.0
291,3202885,CA,AR,33DG,33DG,services,9.266232528480526,,,1.0
292,3203227,CA,AR,33DG,56,agriculture,0.064545992785041,,,1.0
293,3205839,CA,AR,33DG,56,manufacturing,2.8896376782367907,,,1.0
294,3202963,CA,AR,33DG,56,services,0.02497987871007582,,,1.0
295,3210891,CA,AR,44RT,11,manufacturing,2.088234095485322,,,1.0
296,3213056,CA,AR,44RT,11,services,0.2829139464066241,,,1.0
297,3210921,CA,AR,44RT,31ND,manufacturing,13.648881293497151,,,1.0
298,3213091,CA,AR,44RT,31ND,services,10.262552316880795,,,1.0
299,3210936,CA,AR,44RT,33DG,manufacturing,2.1367941278337192,,,1.0
300,3213106,CA,AR,44RT,33DG,services,5.358181395616646,,,1.0
301,3210884,CA,AR,44RT,56,manufacturing,0.005058336702958046,,,1.0
302,3213209,CA,AR,44RT,56,services,0.17315946688910103,,,1.0
303,3211622,CA,AR,48TW,11,manufacturing,1.1189040786943198,,,1.0
304,3211784,CA,AR,48TW,11,services,0.3515318445856725,,,1.0
305,3211210,CA,AR,48TW,11,transportation,3.969113241206439,,,1.0
306,3211652,CA,AR,48TW,31ND,manufacturing,4.993360936403823,,,1.0
307,3211813,CA,AR,48TW,31ND,services,10.63312312461661,,,1.0
308,3211292,CA,AR,48TW,31ND,transportation,200.25895906544724,,,1.0
309,3211667,CA,AR,48TW,33DG,manufacturing,5.237993552196692,,,1.0
310,3211828,CA,AR,48TW,33DG,services,5.834741587201149,,,1.0
311,3211307,CA,AR,48TW,33DG,transportation,4.908105947935139,,,1.0
312,3211770,CA,AR,48TW,56,manufacturing,1.0937078354946796,,,1.0
313,3211931,CA,AR,48TW,56,services,0.43617274783786897,,,1.0
314,3211251,CA,AR,48TW,56,transportation,2.596898245041483,,,1.0
315,3212744,CA,AR,51,11,manufacturing,0.40466693623664374,,,1.0
316,3211784,CA,AR,51,11,services,0.7274235405680086,,,1.0
317,3212774,CA,AR,51,31ND,manufacturing,2.813733195130716,,,1.0
318,3211813,CA,AR,51,31ND,services,3.6611691480872635,,,1.0
319,3212789,CA,AR,51,33DG,manufacturing,3.120638707752756,,,1.0
320,3211828,CA,AR,51,33DG,services,4.625276412113333,,,1.0
321,3212892,CA,AR,51,56,manufacturing,0.062120192324930816,,,1.0
322,3211931,CA,AR,51,56,services,2.1108813025893607,,,1.0
323,3211947,CA,AR,52,11,services,1475.224996288451,,,1.0
324,3211976,CA,AR,52,31ND,services,11.673058074516728,,,1.0
325,3211991,CA,AR,52,33DG,services,4.917001458693418,,,1.0
326,3212094,CA,AR,52,56,services,2.6657459566645527,,,1.0
327,3212582,CA,AR,53,11,manufacturing,2.8913834355368797,,,1.0
328,3212255,CA,AR,53,11,services,494.71197786726896,,,1.0
329,3212611,CA,AR,53,31ND,manufacturing,15.159816010702233,,,1.0
330,3212285,CA,AR,53,31ND,services,13.498807305922117,,,1.0
331,3212626,CA,AR,53,33DG,manufacturing,5.567300815590776,,,1.0
332,3212300,CA,AR,53,33DG,services,7.1809340766546725,,,1.0
333,3212729,CA,AR,53,56,manufacturing,0.2941088751667078,,,1.0
334,3212403,CA,AR,53,56,services,0.8656459543103664,,,1.0
335,3212744,CA,AR,54,11,manufacturing,0.6070004043549655,,,1.0
336,3212908,CA,AR,54,11,services,2.5019487689024946,,,1.0
337,3212774,CA,AR,54,31ND,manufacturing,4.220599792696074,,,1.0
338,3212922,CA,AR,54,31ND,services,101.5330476673889,,,1.0
339,3212789,CA,AR,54,33DG,manufacturing,4.680958061629133,,,1.0
340,3212937,CA,AR,54,33DG,services,54.72666698434352,,,1.0
341,3212892,CA,AR,54,56,manufacturing,0.0931802884873962,,,1.0
342,3213039,CA,AR,54,56,services,1.6316760166155797,,,1.0
343,3213056,CA,AR,55,11,services,0.2829139464066241,,,1.0
344,3213091,CA,AR,55,31ND,services,10.262552316880795,,,1.0
345,3213106,CA,AR,55,33DG,services,5.358181395616646,,,1.0
346,3213209,CA,AR,55,56,services,0.17315946688910103,,,1.0
347,3214309,CA,AR,56,11,agriculture,1.0493855576112143,,,1.0
348,3211622,CA,AR,56,11,manufacturing,3.424283979209267,,,1.0
349,3213056,CA,AR,56,11,services,2.2057211336875135,,,1.0
350,3215572,CA,AR,56,11,transportation,0.40392258774865825,,,1.0
351,3214626,CA,AR,56,11,utilities,1.2229865853522284,,,1.0
352,3214338,CA,AR,56,31ND,agriculture,2.6431926162043826,,,1.0
353,3211652,CA,AR,56,31ND,manufacturing,11.137732073518476,,,1.0
354,3213091,CA,AR,56,31ND,services,72.43379935016178,,,1.0
355,3215601,CA,AR,56,31ND,transportation,1.0683689713593234,,,1.0
356,3214656,CA,AR,56,31ND,utilities,3.2899735607423684,,,1.0
357,3214353,CA,AR,56,33DG,agriculture,0.9959013339077085,,,1.0
358,3211667,CA,AR,56,33DG,manufacturing,7.502983111340095,,,1.0
359,3213106,CA,AR,56,33DG,services,37.72490782514292,,,1.0
360,3215616,CA,AR,56,33DG,transportation,0.40495582659910245,,,1.0
361,3214671,CA,AR,56,33DG,utilities,1.2476300226830115,,,1.0
362,3214454,CA,AR,56,56,agriculture,0.07458141215798025,,,1.0
363,3211770,CA,AR,56,56,manufacturing,1.2627517216886286,,,1.0
364,3213209,CA,AR,56,56,services,1.2691231806528822,,,1.0
365,3215719,CA,AR,56,56,transportation,0.030111532212945838,,,1.0
366,3214774,CA,AR,56,56,utilities,0.09319699936005257,,,1.0
367,3213355,CA,AR,61,11,services,6.057223807351997,,,1.0
368,3213379,CA,AR,61,31ND,services,0.011178840748707964,,,1.0
369,3213392,CA,AR,61,33DG,services,0.0030276027027750737,,,1.0
370,3213482,CA,AR,62,11,services,3.0911823595333505,,,1.0
371,3213056,CA,AR,71,11,services,0.4317640219441077,,,1.0
372,3213091,CA,AR,71,31ND,services,10.84324863247774,,,1.0
373,3213106,CA,AR,71,33DG,services,6.038421618259379,,,1.0
374,3213209,CA,AR,71,56,services,0.21974267490802254,,,1.0
375,3211047,CA,AR,72,11,manufacturing,0.8543053489720389,,,1.0
376,3211077,CA,AR,72,31ND,manufacturing,12.764416804937664,,,1.0
377,3211092,CA,AR,72,33DG,manufacturing,13.922222356087186,,,1.0
378,3211195,CA,AR,72,56,manufacturing,0.0012216360339219433,,,1.0
379,3210715,CA,AR,81,11,manufacturing,0.980057508213879,,,1.0
380,3216697,CA,AR,81,11,services,0.0004657850311961651,,,1.0
381,3210742,CA,AR,81,31ND,manufacturing,12.412738331672385,,,1.0
382,3216711,CA,AR,81,31ND,services,0.0007763083853269419,,,1.0
383,3210757,CA,AR,81,33DG,manufacturing,4.736206551263254,,,1.0
384,3216720,CA,AR,81,33DG,services,0.011644625779904128,,,1.0
385,3210856,CA,AR,81,56,manufacturing,82.90379072972969,,,1.0
386,3216813,CA,AR,81,56,services,0.16374931541162963,,,1.0
387,3211784,CA,AR,G,11,services,0.08755982278102578,,,1.0
388,3211813,CA,AR,G,31ND,services,1.9292427837952497,,,1.0
389,3211828,CA,AR,G,33DG,services,0.8623854590919933,,,1.0
