trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
530,KR,KR,BASIC,BASIC,63440.96,52093212352.114,7,7,52093161543.905,884.0,15812.0,32599.0,1513.209,821129.004859
3188,KR,KR,FOOD5,FOOD5,73988.41,43810799578.331,7,7,43810532926.191,3025.0,227601.0,33424.0,2602.14,592130.57259
956,KR,KR,CEMEN,CONST,26364.08,31536032559.787,7,7,31535674247.489,566.0,9782.0,346880.0,1084.298,1196174.20975
2019,KR,KR,ELEC1,GASDI,912.18,29852291635.659,7,7,29852290110.91,15.0,881.0,617.0,11.749,32726316.774824
5483,KR,KR,OFFIC,OFFIC,48505.58,27458863618.747,7,7,27458800396.098,1707.0,25012.0,35099.0,1404.649,566097.006133
563,KR,KR,BASIC,FABRI,31003.73,25458058320.153,7,7,25458033490.645,432.0,7727.0,15931.0,739.508,821128.8874
7000,KR,KR,SEACO,SEACO,9262.07,22470059183.435,7,7,22470056185.82,248.0,1200.0,1472.0,77.615,2426029.946161
4233,KR,KR,KEROS,AIRTR,15973.13,22411702921.639,7,7,22411692316.768,261.0,3626.0,5784.0,933.871,1403087.743081
2923,KR,KR,FABRI,CONST,49737.16,21822095428.599,7,7,21822055537.803,782.0,11079.0,27000.0,1029.796,438748.320744
3469,KR,KR,GASDI,CONST,15403.93,21613059996.32,7,7,21613049769.728,251.0,3497.0,5578.0,900.592,1403087.393692
5339,KR,KR,NONME,CONST,23314.15,20685096461.201,7,7,20684997014.564,412.0,8614.0,89920.0,500.637,887233.566791
5133,KR,KR,NAPHT,PLAST,14711.26,20641187592.41,7,7,20641177826.314,240.0,3339.0,5327.0,860.096,1403087.675183
5056,KR,KR,MOTO1,MOTO1,64116.06,15618525303.282,7,7,15618482362.169,1135.0,18632.0,22368.0,806.113,243597.708644
7372,KR,KR,TEXTI,TEXTI,40439.7,15580327862.65,7,7,15580300102.929,826.0,15998.0,10035.0,900.721,385273.08221
6088,KR,KR,PRINT,PRINT,19699.15,15140074101.29,7,7,15140045589.063,510.0,17382.0,9871.0,749.227,768564.841696
1236,KR,KR,COKEO,BASIC,1551.82,13070757367.327,7,7,13070755101.381,40.0,811.0,1317.0,97.946,8422856.62469
5638,KR,KR,PAPER,PAPER,17710.93,12862067244.775,7,7,12862015794.928,348.0,37187.0,12958.0,956.847,726222.013456
2044,KR,KR,ELEC1,MOTOR,377.92,12367832790.997,7,7,12367832159.13,6.0,365.0,256.0,4.867,32726060.518091
2045,KR,KR,ELEC1,NAPHT,371.17,12147147166.215,7,7,12147146545.434,6.0,359.0,251.0,4.781,32726640.531872
5781,KR,KR,PFERT,PFERT,11966.41,10861469295.327,7,7,10861440838.243,314.0,17110.0,10492.0,541.084,907663.141688
2028,KR,KR,ELEC1,KEROS,316.45,10356206678.737,7,7,10356206149.661,5.0,306.0,214.0,4.076,32726202.176448
5236,KR,KR,NICKE,BASIC,10380.23,9754149056.452,7,7,9754133347.089,278.0,9969.0,5143.0,319.363,939685.25326
7803,KR,KR,WHOLE,POSTT,40238.61,9748888724.036,7,7,9748871820.515,3500.0,7288.0,5755.0,360.521,242276.975374
2022,KR,KR,ELEC1,HEAVY,251.66,8235985412.593,7,7,8235984992.352,4.0,243.0,170.0,3.241,32726636.782139
6766,KR,KR,RETA1,POSTT,14146.63,7872948873.233,7,7,7872941821.512,240.0,3827.0,2557.0,427.721,556524.689854
630,KR,KR,BASIC,TRANS,9019.69,7406325451.529,7,7,7406318227.389,126.0,2248.0,4635.0,215.14,821128.603259
3497,KR,KR,GASDI,LANDT,4994.23,7007344032.99,7,7,7007340718.002,81.0,1134.0,1808.0,291.988,1403087.970116
3826,KR,KR,HEAVY,GASDI,4663.21,6542887841.469,7,7,6542884745.834,76.0,1058.0,1689.0,272.635,1403086.680949
2074,KR,KR,ELEC1,REALE,194.85,6376646362.449,7,7,6376646036.939,3.0,188.0,132.0,2.51,32725924.364634
2137,KR,KR,ELEC2,GASDI,255.06,6296964403.338,7,7,6296964160.031,8.0,94.0,136.0,5.307,24688169.071348
1989,KR,KR,ELEC1,BASIC,191.89,6279935259.517,7,7,6279934939.045,3.0,185.0,130.0,2.472,32726745.841456
2941,KR,KR,FABRI,FABRI,13255.05,5815631691.868,7,7,5815621060.425,208.0,2953.0,7196.0,274.443,438748.378306
6912,KR,KR,SANDC,CEMEN,5079.69,5260510723.456,7,7,5260196253.263,136.0,2724.0,311391.0,219.193,1035596.802847
2192,KR,KR,ELEC2,REALE,206.7,5103100829.276,7,7,5103100631.975,7.0,76.0,110.0,4.301,24688441.360793
4368,KR,KR,LANDT,FOOD5,8406.29,5049993326.323,7,7,5049989951.444,232.0,1180.0,1783.0,179.879,600739.84199
2088,KR,KR,ELEC1,TEXTI,153.58,5026000120.764,7,7,5025999863.786,3.0,148.0,104.0,1.978,32725616.10082
2107,KR,KR,ELEC2,BASIC,203.57,5025704893.947,7,7,5025704699.711,7.0,75.0,108.0,4.236,24687846.411293
3179,KR,KR,FOOD5,BEVER,8278.12,4901727694.551,7,7,4901697860.413,338.0,25465.0,3740.0,291.138,592130.543475
3393,KR,KR,FURNI,MOTO1,7733.45,4882811462.161,7,7,4882791964.674,166.0,14040.0,5040.0,251.487,631388.508642
7921,KR,KR,WOODW,WOODW,9164.98,4788036038.962,7,7,4787928479.456,205.0,103522.0,3565.0,267.506,522427.330879
1067,KR,KR,CHEM1,CHEM1,11328.88,4564572179.021,7,7,4564559356.076,175.0,6041.0,6238.0,368.945,402914.69051
3164,KR,KR,FISHF,FISH5,2911.67,4553374965.267,7,7,4553370771.75,346.0,2755.0,1003.0,89.517,1563836.205774
2079,KR,KR,ELEC1,RETA1,133.37,4364682396.755,7,7,4364682174.037,2.0,129.0,90.0,1.718,32726118.293132
3376,KR,KR,FURNI,FURNI,6894.03,4352809179.526,7,7,4352791798.336,148.0,12516.0,4493.0,224.19,631388.198126
3538,KR,KR,GASDI,RAILW,2919.08,4095723124.927,7,7,4095721186.263,48.0,663.0,1057.0,170.664,1403086.974296
2206,KR,KR,ELEC2,TEXTI,162.92,4022206019.179,7,7,4022205863.789,5.0,60.0,87.0,3.39,24688227.468567
4339,KR,KR,LANDT,CEMEN,6626.78,3980970264.913,7,7,3980967603.112,183.0,931.0,1406.0,141.801,600739.765755
5797,KR,KR,PFERT,VEGET,4195.01,3807653729.895,7,7,3807643754.21,110.0,5998.0,3678.0,189.685,907662.61103
2027,KR,KR,ELEC1,KERO1,111.57,3651182891.15,7,7,3651182703.713,2.0,108.0,76.0,1.437,32725489.747692
6236,KR,KR,RADIO,RADIO,14007.95,3626792668.361,7,7,3626782551.289,264.0,3152.0,6503.0,198.072,258909.595505
6882,KR,KR,RUBBE,RUBBE,8134.05,3615532142.8,7,7,3615525193.158,168.0,3721.0,2906.0,154.642,444493.474075
1495,KR,KR,COPP1,COPP1,7780.54,3562650287.081,7,7,3562623987.576,125.0,4553.0,21469.0,152.505,457892.419688
955,KR,KR,CEMEN,CEMEN,2928.73,3503271499.567,7,7,3503231695.115,63.0,1087.0,38534.0,120.452,1196174.280172
2197,KR,KR,ELEC2,RETA1,141.48,3492966850.004,7,7,3492966715.06,5.0,52.0,75.0,2.944,24688767.67037
5563,KR,KR,PADDY,FOOD5,13134.03,3441702792.794,7,7,3441686138.426,433.0,11560.0,4432.0,229.368,262044.687944
7305,KR,KR,TEXTI,FURNI,8505.85,3277073055.583,7,7,3277067216.131,174.0,3365.0,2111.0,189.452,385272.848167
5613,KR,KR,PAPER,FOOD5,4447.8,3230091722.774,7,7,3230078802.478,87.0,9339.0,3254.0,240.296,726222.339758
2076,KR,KR,ELEC1,REFI1,92.22,3018118690.057,7,7,3018118535.869,2.0,89.0,62.0,1.188,32727376.816927
6610,KR,KR,REFI1,GASDI,2146.92,3012321568.804,7,7,3012320144.284,35.0,487.0,777.0,125.52,1403089.807167
4160,KR,KR,KERO1,GASDI,2142.97,3006770444.175,7,7,3006769021.886,35.0,486.0,776.0,125.289,1403085.644771
2015,KR,KR,ELEC1,FOOD5,91.86,3006105112.585,7,7,3006104958.402,2.0,89.0,62.0,1.183,32724854.262846
2056,KR,KR,ELEC1,PAPER,91.48,2993808255.078,7,7,2993808101.9,2.0,88.0,62.0,1.178,32726369.207237
2009,KR,KR,ELEC1,EDUCA,87.73,2871202534.034,7,7,2871202387.904,1.0,85.0,59.0,1.13,32727716.106623
1985,KR,KR,ELEC1,ALUM1,86.3,2824267849.245,7,7,2824267706.133,1.0,83.0,58.0,1.112,32726162.795423
5370,KR,KR,NONME,NONME,3180.98,2822269041.662,7,7,2822255473.355,56.0,1175.0,12269.0,68.307,887232.564072
3844,KR,KR,HEAVY,MOTOR,1931.97,2710724651.319,7,7,2710723367.366,32.0,439.0,700.0,112.953,1403088.376796
6739,KR,KR,RESEA,RADIO,13600.5,2692469822.678,7,7,2692463541.443,375.0,2180.0,3592.0,134.235,197968.444004
3633,KR,KR,GLASS,RADIO,6044.93,2667905854.151,7,7,2667898521.941,74.0,2338.0,4786.0,134.21,441346.029508
3845,KR,KR,HEAVY,NAPHT,1897.5,2662355790.932,7,7,2662354530.995,31.0,431.0,687.0,110.937,1403086.055827
1205,KR,KR,COKE1,BASIC,111.96,2611537848.962,7,7,2611537791.51,4.0,22.0,30.0,1.452,23325632.80602
2162,KR,KR,ELEC2,MOTOR,105.67,2608838335.197,7,7,2608838234.998,3.0,39.0,56.0,2.199,24688542.965809
2163,KR,KR,ELEC2,NAPHT,103.79,2562287485.785,7,7,2562287387.625,3.0,38.0,55.0,2.16,24687228.883178
5814,KR,KR,PIGS9,MEATP,5414.94,2510889801.322,7,7,2510873313.001,267.0,14011.0,2070.0,140.321,463696.698638
7487,KR,KR,TRAN2,NICKE,3733.31,2450402652.204,7,7,2450400558.784,85.0,1027.0,917.0,64.42,656361.955531
948,KR,KR,CATTL,MEATC,4299.46,2414549488.573,7,7,2414533934.792,233.0,13246.0,1948.0,126.781,561593.662593
2133,KR,KR,ELEC2,FOOD5,97.44,2405724987.293,7,7,2405724894.265,3.0,36.0,52.0,2.028,24689295.846603
