trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
956,KR,KR,CEMEN,CONST,26364.08,346880.0,1.0,1.0,346880.0,13.157296
6912,KR,KR,SANDC,CEMEN,5079.69,311391.0,1.0,1.0,311391.0,61.301182
5339,KR,KR,NONME,CONST,23314.15,89920.0,1.0,1.0,89920.0,3.856885
7102,KR,KR,STONE,NONME,3598.53,77688.0,1.0,1.0,77688.0,21.588815
955,KR,KR,CEMEN,CEMEN,2928.73,38534.0,1.0,1.0,38534.0,13.157239
5483,KR,KR,OFFIC,OFFIC,48505.58,35099.0,1.0,1.0,35099.0,0.723607
3188,KR,KR,FOOD5,FOOD5,73988.41,33424.0,1.0,1.0,33424.0,0.451746
530,KR,KR,BASIC,BASIC,63440.96,32599.0,1.0,1.0,32599.0,0.513848
2923,KR,KR,FABRI,CONST,49737.16,27000.0,1.0,1.0,27000.0,0.542854
5056,KR,KR,MOTO1,MOTO1,64116.06,22368.0,1.0,1.0,22368.0,0.348867
7082,KR,KR,STONE,CEMEN,998.77,21562.0,1.0,1.0,21562.0,21.588554
1495,KR,KR,COPP1,COPP1,7780.54,21469.0,1.0,1.0,21469.0,2.75932
6913,KR,KR,SANDC,CERAM,299.22,18343.0,1.0,1.0,18343.0,61.30272
563,KR,KR,BASIC,FABRI,31003.73,15931.0,1.0,1.0,15931.0,0.513841
975,KR,KR,CERAM,CONST,2185.13,14511.0,1.0,1.0,14511.0,6.640795
5994,KR,KR,PREC1,PREC1,2361.25,13046.0,1.0,1.0,13046.0,5.52504
5638,KR,KR,PAPER,PAPER,17710.93,12958.0,1.0,1.0,12958.0,0.731639
5370,KR,KR,NONME,NONME,3180.98,12269.0,1.0,1.0,12269.0,3.856987
5781,KR,KR,PFERT,PFERT,11966.41,10492.0,1.0,1.0,10492.0,0.876788
7372,KR,KR,TEXTI,TEXTI,40439.7,10035.0,1.0,1.0,10035.0,0.248147
6088,KR,KR,PRINT,PRINT,19699.15,9871.0,1.0,1.0,9871.0,0.501088
2941,KR,KR,FABRI,FABRI,13255.05,7196.0,1.0,1.0,7196.0,0.542887
1463,KR,KR,CONST,REALE,3162.51,7084.0,1.0,1.0,7084.0,2.239993
4454,KR,KR,LEAD1,LEAD1,1449.8,7003.0,1.0,1.0,7003.0,4.830321
6236,KR,KR,RADIO,RADIO,14007.95,6503.0,1.0,1.0,6503.0,0.464236
1067,KR,KR,CHEM1,CHEM1,11328.88,6238.0,1.0,1.0,6238.0,0.550628
4233,KR,KR,KEROS,AIRTR,15973.13,5784.0,1.0,1.0,5784.0,0.362108
7803,KR,KR,WHOLE,POSTT,40238.61,5755.0,1.0,1.0,5755.0,0.143022
3469,KR,KR,GASDI,CONST,15403.93,5578.0,1.0,1.0,5578.0,0.362115
5133,KR,KR,NAPHT,PLAST,14711.26,5327.0,1.0,1.0,5327.0,0.362104
5236,KR,KR,NICKE,BASIC,10380.23,5143.0,1.0,1.0,5143.0,0.495461
3393,KR,KR,FURNI,MOTO1,7733.45,5040.0,1.0,1.0,5040.0,0.651714
3633,KR,KR,GLASS,RADIO,6044.93,4786.0,1.0,1.0,4786.0,0.791738
630,KR,KR,BASIC,TRANS,9019.69,4635.0,1.0,1.0,4635.0,0.513876
3376,KR,KR,FURNI,FURNI,6894.03,4493.0,1.0,1.0,4493.0,0.651723
5563,KR,KR,PADDY,FOOD5,13134.03,4432.0,1.0,1.0,4432.0,0.337444
6938,KR,KR,SANDC,PAPER,68.32,4188.0,1.0,1.0,4188.0,61.299766
6923,KR,KR,SANDC,GLASS,64.24,3938.0,1.0,1.0,3938.0,61.30137
3179,KR,KR,FOOD5,BEVER,8278.12,3740.0,1.0,1.0,3740.0,0.451793
5797,KR,KR,PFERT,VEGET,4195.01,3678.0,1.0,1.0,3678.0,0.876756
6739,KR,KR,RESEA,RADIO,13600.5,3592.0,1.0,1.0,3592.0,0.264108
7921,KR,KR,WOODW,WOODW,9164.98,3565.0,1.0,1.0,3565.0,0.388981
5613,KR,KR,PAPER,FOOD5,4447.8,3254.0,1.0,1.0,3254.0,0.731598
5327,KR,KR,NONME,BASIC,833.52,3215.0,1.0,1.0,3215.0,3.857136
5332,KR,KR,NONME,CEMEN,805.15,3105.0,1.0,1.0,3105.0,3.856424
6882,KR,KR,RUBBE,RUBBE,8134.05,2906.0,1.0,1.0,2906.0,0.357264
2860,KR,KR,ELECT,ELECT,3854.78,2897.0,1.0,1.0,2897.0,0.751534
3600,KR,KR,GLASS,GLASS,3312.1,2622.0,1.0,1.0,2622.0,0.791643
645,KR,KR,BEVER,HOTEL,5217.99,2592.0,1.0,1.0,2592.0,0.496743
6766,KR,KR,RETA1,POSTT,14146.63,2557.0,1.0,1.0,2557.0,0.18075
6916,KR,KR,SANDC,CONST,39.01,2391.0,1.0,1.0,2391.0,61.291976
1497,KR,KR,COPP1,ELECT,853.62,2355.0,1.0,1.0,2355.0,2.758839
3358,KR,KR,FURNI,CONST,3467.34,2260.0,1.0,1.0,2260.0,0.651796
7305,KR,KR,TEXTI,FURNI,8505.85,2111.0,1.0,1.0,2111.0,0.248182
6716,KR,KR,RESEA,MOTO1,7875.08,2080.0,1.0,1.0,2080.0,0.264124
5814,KR,KR,PIGS9,MEATP,5414.94,2070.0,1.0,1.0,2070.0,0.382276
6907,KR,KR,SANDC,BEVER,33.27,2040.0,1.0,1.0,2040.0,61.316501
5783,KR,KR,PFERT,PLAST,2281.54,2000.0,1.0,1.0,2000.0,0.876601
6906,KR,KR,SANDC,BASIC,32.39,1985.0,1.0,1.0,1985.0,61.284347
3007,KR,KR,FABRI,TRANS,3593.86,1951.0,1.0,1.0,1951.0,0.54287
2948,KR,KR,FABRI,FURNI,3593.7,1951.0,1.0,1.0,1951.0,0.542895
948,KR,KR,CATTL,MEATC,4299.46,1948.0,1.0,1.0,1948.0,0.45308
5981,KR,KR,POULT,MEAT1,4163.27,1897.0,1.0,1.0,1897.0,0.455651
2971,KR,KR,FABRI,OFFIC,3444.06,1870.0,1.0,1.0,1870.0,0.542964
3497,KR,KR,GASDI,LANDT,4994.23,1808.0,1.0,1.0,1808.0,0.362018
6822,KR,KR,RUBBE,FURNI,5055.75,1806.0,1.0,1.0,1806.0,0.357217
4368,KR,KR,LANDT,FOOD5,8406.29,1783.0,1.0,1.0,1783.0,0.212103
1458,KR,KR,CONST,PUBLI,793.1,1776.0,1.0,1.0,1776.0,2.239314
5645,KR,KR,PAPER,PRINT,2400.96,1757.0,1.0,1.0,1757.0,0.731791
3897,KR,KR,HOTEL,93197,15004.07,1757.0,1.0,1.0,1757.0,0.117102
2965,KR,KR,FABRI,MOTO1,3141.2,1705.0,1.0,1.0,1705.0,0.542786
3826,KR,KR,HEAVY,GASDI,4663.21,1689.0,1.0,1.0,1689.0,0.362197
7845,KR,KR,WOODW,FURNI,4190.44,1630.0,1.0,1.0,1630.0,0.388981
6937,KR,KR,SANDC,NONME,26.36,1616.0,1.0,1.0,1616.0,61.305008
3572,KR,KR,GLASS,BEVER,1976.64,1565.0,1.0,1.0,1565.0,0.791748
4814,KR,KR,MEATP,HOTEL,3911.8,1557.0,1.0,1.0,1557.0,0.398026
6737,KR,KR,RESEA,PUBLI,5868.96,1550.0,1.0,1.0,1550.0,0.264101
3200,KR,KR,FOOD5,POULT,3428.31,1549.0,1.0,1.0,1549.0,0.451826
5458,KR,KR,OFFIC,COMPU,2102.1,1521.0,1.0,1.0,1521.0,0.723562
3199,KR,KR,FOOD5,PIGS9,3341.64,1510.0,1.0,1.0,1510.0,0.451874
7000,KR,KR,SEACO,SEACO,9262.07,1472.0,1.0,1.0,1472.0,0.158928
6074,KR,KR,PRINT,OFFIC,2909.32,1458.0,1.0,1.0,1458.0,0.501148
7086,KR,KR,STONE,CONST,65.4,1412.0,1.0,1.0,1412.0,21.590214
4339,KR,KR,LANDT,CEMEN,6626.78,1406.0,1.0,1.0,1406.0,0.212169
6724,KR,KR,RESEA,OFFIC,5095.53,1346.0,1.0,1.0,1346.0,0.264153
1236,KR,KR,COKEO,BASIC,1551.82,1317.0,1.0,1.0,1317.0,0.848681
966,KR,KR,CERAM,BASIC,194.54,1292.0,1.0,1.0,1292.0,6.641308
6112,KR,KR,PRINT,TOBAC,2562.65,1284.0,1.0,1.0,1284.0,0.501044
5080,KR,KR,MOTO1,PRIVA,3672.81,1281.0,1.0,1.0,1281.0,0.348779
5583,KR,KR,PAPER,93197,1712.34,1253.0,1.0,1.0,1253.0,0.731747
5944,KR,KR,POSTT,POSTT,7233.17,1214.0,1.0,1.0,1214.0,0.167838
567,KR,KR,BASIC,FURNI,2314.15,1189.0,1.0,1.0,1189.0,0.513796
7830,KR,KR,WOODW,CONST,2972.46,1156.0,1.0,1.0,1156.0,0.388903
639,KR,KR,BEVER,BEVER,2323.38,1154.0,1.0,1.0,1154.0,0.49669
3181,KR,KR,FOOD5,CATTL,2459.09,1111.0,1.0,1.0,1111.0,0.451793
6166,KR,KR,PULP5,PAPER,1415.49,1095.0,1.0,1.0,1095.0,0.773584
3118,KR,KR,FINAN,REALE,23577.04,1065.0,1.0,1.0,1065.0,0.045171
3538,KR,KR,GASDI,RAILW,2919.08,1057.0,1.0,1.0,1057.0,0.3621
7378,KR,KR,TEXTI,WEARI,4254.55,1056.0,1.0,1.0,1056.0,0.248205
3148,KR,KR,FISH5,FISH5,3949.1,1047.0,1.0,1.0,1047.0,0.265124
7574,KR,KR,TRANS,TRANS,3521.0,1040.0,1.0,1.0,1040.0,0.295371
6889,KR,KR,RUBBE,TEXTI,2895.66,1034.0,1.0,1.0,1034.0,0.357086
1123,KR,KR,CHEM1,RADIO,1861.81,1025.0,1.0,1.0,1025.0,0.55054
3164,KR,KR,FISHF,FISH5,2911.67,1003.0,1.0,1.0,1003.0,0.344476
14,KR,KR,93197,BUSIN,2958.02,995.0,1.0,1.0,995.0,0.336374
99,KR,KR,93197,TEXTI,2928.12,985.0,1.0,1.0,985.0,0.336393
5375,KR,KR,NONME,PAPER,254.9,983.0,1.0,1.0,983.0,3.856414
1560,KR,KR,DAIRY,FOOD5,2944.15,971.0,1.0,1.0,971.0,0.329807
4792,KR,KR,MEAT1,HOTEL,1711.24,945.0,1.0,1.0,945.0,0.552231
6672,KR,KR,RESEA,CONST,3527.4,932.0,1.0,1.0,932.0,0.264217
5571,KR,KR,PADDY,PADDY,2759.61,931.0,1.0,1.0,931.0,0.337367
7487,KR,KR,TRAN2,NICKE,3733.31,917.0,1.0,1.0,917.0,0.245627
3434,KR,KR,FURNI,TEXTI,1358.88,886.0,1.0,1.0,886.0,0.652008
5779,KR,KR,PFERT,PADDY,996.2,873.0,1.0,1.0,873.0,0.87633
426,KR,KR,AUXIL,INSUR,10304.15,867.0,1.0,1.0,867.0,0.084141
7090,KR,KR,STONE,GASDI,38.66,835.0,1.0,1.0,835.0,21.598551
6785,KR,KR,RUBBE,BEVER,2332.58,833.0,1.0,1.0,833.0,0.357115
6492,KR,KR,RECRE,93197,3730.25,823.0,1.0,1.0,823.0,0.220629
1564,KR,KR,DAIRY,LEATH,2417.38,797.0,1.0,1.0,797.0,0.329696
971,KR,KR,CERAM,CERAM,117.1,778.0,1.0,1.0,778.0,6.643894
6610,KR,KR,REFI1,GASDI,2146.92,777.0,1.0,1.0,777.0,0.361914
4160,KR,KR,KERO1,GASDI,2142.97,776.0,1.0,1.0,776.0,0.362114
6504,KR,KR,RECRE,BUSIN,3441.31,759.0,1.0,1.0,759.0,0.220556
4812,KR,KR,MEATP,FOOD5,1890.89,753.0,1.0,1.0,753.0,0.398225
945,KR,KR,CATTL,CATTL,1648.39,747.0,1.0,1.0,747.0,0.453169
2945,KR,KR,FABRI,FOOD5,1376.73,747.0,1.0,1.0,747.0,0.54259
3363,KR,KR,FURNI,EDUCA,1140.65,743.0,1.0,1.0,743.0,0.651383
3003,KR,KR,FABRI,TEXTI,1356.21,736.0,1.0,1.0,736.0,0.542689
6360,KR,KR,RAWMI,DAIRY,4617.02,733.0,1.0,1.0,733.0,0.15876
5044,KR,KR,MOTO1,LANDT,2092.17,730.0,1.0,1.0,730.0,0.34892
6667,KR,KR,RESEA,CHEM1,2725.96,720.0,1.0,1.0,720.0,0.264127
5319,KR,KR,NONFE,NONF1,1301.5,718.0,1.0,1.0,718.0,0.551671
1092,KR,KR,CHEM1,FURNI,1302.88,717.0,1.0,1.0,717.0,0.550319
6734,KR,KR,RESEA,POSTT,2716.87,717.0,1.0,1.0,717.0,0.263907
3264,KR,KR,FOUND,BASIC,538.41,715.0,1.0,1.0,715.0,1.327984
3583,KR,KR,GLASS,CONST,890.26,705.0,1.0,1.0,705.0,0.791903
3844,KR,KR,HEAVY,MOTOR,1931.97,700.0,1.0,1.0,700.0,0.362324
1393,KR,KR,CONST,EDUCA,312.27,699.0,1.0,1.0,699.0,2.238447
5605,KR,KR,PAPER,DAIRY,946.19,692.0,1.0,1.0,692.0,0.731354
2995,KR,KR,FABRI,RUBBE,1270.44,690.0,1.0,1.0,690.0,0.543119
3845,KR,KR,HEAVY,NAPHT,1897.5,687.0,1.0,1.0,687.0,0.362055
3284,KR,KR,FOUND,FABRI,512.77,681.0,1.0,1.0,681.0,1.328081
5661,KR,KR,PAPER,TEXTI,930.7,681.0,1.0,1.0,681.0,0.731707
7191,KR,KR,SUPPO,GASDI,4787.27,674.0,1.0,1.0,674.0,0.14079
6872,KR,KR,RUBBE,RADIO,1837.32,656.0,1.0,1.0,656.0,0.357042
3339,KR,KR,FURNI,93197,990.52,646.0,1.0,1.0,646.0,0.652183
1412,KR,KR,CONST,HEALT,288.11,645.0,1.0,1.0,645.0,2.238728
906,KR,KR,BUSIN,OFFIC,3952.25,643.0,1.0,1.0,643.0,0.162692
6833,KR,KR,RUBBE,LANDT,1785.1,638.0,1.0,1.0,638.0,0.357403
859,KR,KR,BUSIN,COMPU,3913.0,637.0,1.0,1.0,637.0,0.162791
331,KR,KR,ALUM1,ALUM1,526.3,636.0,1.0,1.0,636.0,1.208436
80,KR,KR,93197,PREC1,1878.42,632.0,1.0,1.0,632.0,0.336453
4517,KR,KR,LEATH,LEATH,2146.82,628.0,1.0,1.0,628.0,0.292526
2019,KR,KR,ELEC1,GASDI,912.18,617.0,1.0,1.0,617.0,0.676402
41,KR,KR,93197,FABRI,1817.51,611.0,1.0,1.0,611.0,0.336174
6914,KR,KR,SANDC,CHEM1,9.94,609.0,1.0,1.0,609.0,61.267606
