trade_id,region1,region2,industry1,industry2,amount
3188,KR,KR,FOOD5,FOOD5,73988.41
5056,KR,KR,MOTO1,MOTO1,64116.06
530,KR,KR,BASIC,BASIC,63440.96
2923,KR,KR,FABRI,CONST,49737.16
5483,KR,KR,OFFIC,OFFIC,48505.58
7372,KR,KR,TEXTI,TEXTI,40439.70
7803,KR,KR,WHOLE,POSTT,40238.61
563,KR,KR,BASIC,FABRI,31003.73
956,KR,KR,CEMEN,CONST,26364.08
3118,KR,KR,FINAN,REALE,23577.04
5339,KR,KR,NONME,CONST,23314.15
6088,KR,KR,PRINT,PRINT,19699.15
5638,KR,KR,PAPER,PAPER,17710.93
4233,KR,KR,KEROS,AIRTR,15973.13
3469,KR,KR,GASDI,CONST,15403.93
3897,KR,KR,HOTEL,93197,15004.07
5133,KR,KR,NAPHT,PLAST,14711.26
6766,KR,KR,RETA1,POSTT,14146.63
6236,KR,KR,RADIO,RADIO,14007.95
6739,KR,KR,RESEA,RADIO,13600.50
2941,KR,KR,FABRI,FABRI,13255.05
5563,KR,KR,PADDY,FOOD5,13134.03
5781,KR,KR,PFERT,PFERT,11966.41
3058,KR,KR,FINAN,FINAN,11772.93
1067,KR,KR,CHEM1,CHEM1,11328.88
5236,KR,KR,NICKE,BASIC,10380.23
426,KR,KR,AUXIL,INSUR,10304.15
7000,KR,KR,SEACO,SEACO,9262.07
7921,KR,KR,WOODW,WOODW,9164.98
630,KR,KR,BASIC,TRANS,9019.69
7305,KR,KR,TEXTI,FURNI,8505.85
4368,KR,KR,LANDT,FOOD5,8406.29
3179,KR,KR,FOOD5,BEVER,8278.12
6882,KR,KR,RUBBE,RUBBE,8134.05
6716,KR,KR,RESEA,MOTO1,7875.08
1495,KR,KR,COPP1,COPP1,7780.54
3393,KR,KR,FURNI,MOTO1,7733.45
5944,KR,KR,POSTT,POSTT,7233.17
3376,KR,KR,FURNI,FURNI,6894.03
4339,KR,KR,LANDT,CEMEN,6626.78
3633,KR,KR,GLASS,RADIO,6044.93
6737,KR,KR,RESEA,PUBLI,5868.96
5814,KR,KR,PIGS9,MEATP,5414.94
645,KR,KR,BEVER,HOTEL,5217.99
6724,KR,KR,RESEA,OFFIC,5095.53
6912,KR,KR,SANDC,CEMEN,5079.69
6822,KR,KR,RUBBE,FURNI,5055.75
3497,KR,KR,GASDI,LANDT,4994.23
7191,KR,KR,SUPPO,GASDI,4787.27
3826,KR,KR,HEAVY,GASDI,4663.21
6360,KR,KR,RAWMI,DAIRY,4617.02
5613,KR,KR,PAPER,FOOD5,4447.80
948,KR,KR,CATTL,MEATC,4299.46
7378,KR,KR,TEXTI,WEARI,4254.55
5797,KR,KR,PFERT,VEGET,4195.01
7845,KR,KR,WOODW,FURNI,4190.44
5981,KR,KR,POULT,MEAT1,4163.27
3067,KR,KR,FINAN,HEALT,4003.05
906,KR,KR,BUSIN,OFFIC,3952.25
3148,KR,KR,FISH5,FISH5,3949.10
859,KR,KR,BUSIN,COMPU,3913.00
4814,KR,KR,MEATP,HOTEL,3911.80
2860,KR,KR,ELECT,ELECT,3854.78
383,KR,KR,AUXIL,AUXIL,3768.81
7487,KR,KR,TRAN2,NICKE,3733.31
6492,KR,KR,RECRE,93197,3730.25
5080,KR,KR,MOTO1,PRIVA,3672.81
3113,KR,KR,FINAN,PUBLI,3612.18
7102,KR,KR,STONE,NONME,3598.53
3007,KR,KR,FABRI,TRANS,3593.86
2948,KR,KR,FABRI,FURNI,3593.70
6672,KR,KR,RESEA,CONST,3527.40
7574,KR,KR,TRANS,TRANS,3521.00
3358,KR,KR,FURNI,CONST,3467.34
7201,KR,KR,SUPPO,LANDT,3467.31
2971,KR,KR,FABRI,OFFIC,3444.06
6504,KR,KR,RECRE,BUSIN,3441.31
3200,KR,KR,FOOD5,POULT,3428.31
887,KR,KR,BUSIN,INSUR,3347.93
3199,KR,KR,FOOD5,PIGS9,3341.64
3600,KR,KR,GLASS,GLASS,3312.10
5370,KR,KR,NONME,NONME,3180.98
1463,KR,KR,CONST,REALE,3162.51
2965,KR,KR,FABRI,MOTO1,3141.20
7830,KR,KR,WOODW,CONST,2972.46
3039,KR,KR,FINAN,CONST,2965.73
14,KR,KR,93197,BUSIN,2958.02
1560,KR,KR,DAIRY,FOOD5,2944.15
955,KR,KR,CEMEN,CEMEN,2928.73
99,KR,KR,93197,TEXTI,2928.12
3538,KR,KR,GASDI,RAILW,2919.08
3164,KR,KR,FISHF,FISH5,2911.67
6074,KR,KR,PRINT,OFFIC,2909.32
6889,KR,KR,RUBBE,TEXTI,2895.66
5950,KR,KR,POSTT,PUBLI,2894.00
4408,KR,KR,LANDT,PAPER,2824.78
878,KR,KR,BUSIN,FINAN,2783.36
843,KR,KR,BUSIN,AUXIL,2764.23
5571,KR,KR,PADDY,PADDY,2759.61
6667,KR,KR,RESEA,CHEM1,2725.96
6734,KR,KR,RESEA,POSTT,2716.87
4402,KR,KR,LANDT,NONME,2676.47
6112,KR,KR,PRINT,TOBAC,2562.65
3181,KR,KR,FOOD5,CATTL,2459.09
1564,KR,KR,DAIRY,LEATH,2417.38
5645,KR,KR,PAPER,PRINT,2400.96
5994,KR,KR,PREC1,PREC1,2361.25
6785,KR,KR,RUBBE,BEVER,2332.58
639,KR,KR,BEVER,BEVER,2323.38
567,KR,KR,BASIC,FURNI,2314.15
5783,KR,KR,PFERT,PLAST,2281.54
3149,KR,KR,FISH5,FOOD5,2243.44
935,KR,KR,BUSIN,TEXTI,2216.33
6584,KR,KR,RECRE,RECRE,2209.27
975,KR,KR,CERAM,CONST,2185.13
3071,KR,KR,FINAN,INSUR,2167.37
6610,KR,KR,REFI1,GASDI,2146.92
4517,KR,KR,LEATH,LEATH,2146.82
4160,KR,KR,KERO1,GASDI,2142.97
3686,KR,KR,HEALT,CONST,2137.95
6656,KR,KR,RESEA,BASIC,2117.02
5458,KR,KR,OFFIC,COMPU,2102.10
5044,KR,KR,MOTO1,LANDT,2092.17
7214,KR,KR,SUPPO,MOTOR,1983.37
3572,KR,KR,GLASS,BEVER,1976.64
7215,KR,KR,SUPPO,NAPHT,1947.98
6418,KR,KR,REALE,HEALT,1937.37
3844,KR,KR,HEAVY,MOTOR,1931.97
3150,KR,KR,FISH5,HOTEL,1899.92
3845,KR,KR,HEAVY,NAPHT,1897.50
4812,KR,KR,MEATP,FOOD5,1890.89
80,KR,KR,93197,PREC1,1878.42
1123,KR,KR,CHEM1,RADIO,1861.81
6872,KR,KR,RUBBE,RADIO,1837.32
41,KR,KR,93197,FABRI,1817.51
850,KR,KR,BUSIN,BUSIN,1793.04
7243,KR,KR,SUPPO,RAILW,1785.99
6833,KR,KR,RUBBE,LANDT,1785.10
7364,KR,KR,TEXTI,RUBBE,1750.58
1563,KR,KR,DAIRY,HOTEL,1723.07
6696,KR,KR,RESEA,GASDI,1716.66
5583,KR,KR,PAPER,93197,1712.34
4792,KR,KR,MEAT1,HOTEL,1711.24
45,KR,KR,93197,FOOD5,1706.65
5843,KR,KR,PLAST,PLAST,1706.51
42,KR,KR,93197,FINAN,1675.08
3711,KR,KR,HEALT,HEALT,1671.98
7200,KR,KR,SUPPO,KEROS,1660.77
845,KR,KR,BUSIN,BEVER,1659.24
4421,KR,KR,LANDT,PUBLI,1658.93
945,KR,KR,CATTL,CATTL,1648.39
78,KR,KR,93197,POSTT,1620.49
3834,KR,KR,HEAVY,KEROS,1617.74
1236,KR,KR,COKEO,BASIC,1551.82
1,KR,KR,93197,93197,1489.10
5901,KR,KR,POSTT,GASDI,1471.20
6382,KR,KR,REALE,BUSIN,1454.24
4331,KR,KR,LANDT,BEVER,1451.54
4454,KR,KR,LEAD1,LEAD1,1449.80
5117,KR,KR,NAPHT,CHEM1,1445.05
867,KR,KR,BUSIN,EDUCA,1419.62
6166,KR,KR,PULP5,PAPER,1415.49
469,KR,KR,AUXIL,PUBLI,1398.07
2945,KR,KR,FABRI,FOOD5,1376.73
3132,KR,KR,FINAN,TEXTI,1372.66
3434,KR,KR,FURNI,TEXTI,1358.88
7130,KR,KR,SUGA1,FOOD5,1357.88
3003,KR,KR,FABRI,TEXTI,1356.21
3047,KR,KR,FINAN,EDUCA,1337.18
7194,KR,KR,SUPPO,HEAVY,1320.76
1558,KR,KR,DAIRY,DAIRY,1316.31
1092,KR,KR,CHEM1,FURNI,1302.88
5319,KR,KR,NONFE,NONF1,1301.50
7556,KR,KR,TRANS,PUBLI,1297.26
3829,KR,KR,HEAVY,HEAVY,1286.54
7319,KR,KR,TEXTI,LEATH,1281.03
2995,KR,KR,FABRI,RUBBE,1270.44
6816,KR,KR,RUBBE,FABRI,1264.24
4348,KR,KR,LANDT,CONST,1250.53
8,KR,KR,93197,BASIC,1245.13
5894,KR,KR,POSTT,FINAN,1234.92
4504,KR,KR,LEATH,FURNI,1227.71
3207,KR,KR,FOOD5,SUGA1,1220.22
6028,KR,KR,PRINT,EDUCA,1216.33
98,KR,KR,93197,SUPPO,1213.75
925,KR,KR,BUSIN,RESEA,1209.80
6398,KR,KR,REALE,EDUCA,1203.22
4984,KR,KR,MOTO1,93197,1189.96
4419,KR,KR,LANDT,PRINT,1178.54
3203,KR,KR,FOOD5,RAWMI,1167.19
7384,KR,KR,TOBAC,TOBAC,1158.88
82,KR,KR,93197,PRINT,1155.65
3363,KR,KR,FURNI,EDUCA,1140.65
4412,KR,KR,LANDT,PFERT,1137.86
920,KR,KR,BUSIN,RADIO,1134.72
7146,KR,KR,SUPPO,AIRTR,1133.40
52,KR,KR,93197,INSUR,1114.83
62,KR,KR,93197,MEMBE,1099.17
5866,KR,KR,POSTT,BUSIN,1095.16
6262,KR,KR,RAILW,BASIC,1090.23
7255,KR,KR,SUPPO,SEACO,1061.26
92,KR,KR,93197,RUBBE,1040.07
3061,KR,KR,FINAN,FOOD5,1036.06
4734,KR,KR,LUBRI,LANDT,1032.65
6815,KR,KR,RUBBE,ELECT,1021.63
6091,KR,KR,PRINT,PUBLI,1019.89
6856,KR,KR,RUBBE,PAPER,1019.62
5119,KR,KR,NAPHT,GASDI,1015.07
924,KR,KR,BUSIN,RECRE,1001.63
7082,KR,KR,STONE,CEMEN,998.77
4330,KR,KR,LANDT,BASIC,997.22
2987,KR,KR,FABRI,RADIO,996.93
5779,KR,KR,PFERT,PADDY,996.20
5857,KR,KR,POSTT,AUXIL,993.64
3482,KR,KR,GASDI,FISHF,991.64
3339,KR,KR,FURNI,93197,990.52
3021,KR,KR,FINAN,BASIC,989.51
7259,KR,KR,SUPPO,SUPPO,987.37
5907,KR,KR,POSTT,INSUR,982.34
5959,KR,KR,POSTT,RESEA,970.92
6045,KR,KR,PRINT,GASDI,958.29
4436,KR,KR,LANDT,STONE,948.67
5605,KR,KR,PAPER,DAIRY,946.19
2970,KR,KR,FABRI,NONME,940.37
5661,KR,KR,PAPER,TEXTI,930.70
89,KR,KR,93197,RECRE,927.63
3176,KR,KR,FOOD5,93197,914.81
474,KR,KR,AUXIL,REALE,914.43
7625,KR,KR,VEGET,RUBBE,913.60
5883,KR,KR,POSTT,EDUCA,913.16
2019,KR,KR,ELEC1,GASDI,912.18
1049,KR,KR,CHEM1,93197,909.39
4432,KR,KR,LANDT,RUBBE,909.26
69,KR,KR,93197,OFFIC,901.10
4439,KR,KR,LANDT,TEXTI,891.61
3583,KR,KR,GLASS,CONST,890.26
6616,KR,KR,REFI1,MOTOR,889.47
4178,KR,KR,KERO1,MOTOR,887.83
6860,KR,KR,RUBBE,PFERT,887.48
1328,KR,KR,COMPU,POSTT,882.74
9,KR,KR,93197,BEVER,879.41
6617,KR,KR,REFI1,NAPHT,873.60
4179,KR,KR,KERO1,NAPHT,871.99
2910,KR,KR,FABRI,BASIC,863.23
1497,KR,KR,COPP1,ELECT,853.62
73,KR,KR,93197,PAPER,852.77
7339,KR,KR,TEXTI,PAPER,850.62
3122,KR,KR,FINAN,RESEA,843.13
2911,KR,KR,FABRI,BEVER,841.23
934,KR,KR,BUSIN,SUPPO,836.61
5327,KR,KR,NONME,BASIC,833.52
6422,KR,KR,REALE,INSUR,830.76
6587,KR,KR,RECRE,RESEA,824.48
4693,KR,KR,LIQUI,ELEC2,809.06
562,KR,KR,BASIC,ELECT,806.82
5332,KR,KR,NONME,CEMEN,805.15
1458,KR,KR,CONST,PUBLI,793.10
5669,KR,KR,PAPER,WHOLE,792.85
2940,KR,KR,FABRI,ELECT,791.24
4364,KR,KR,LANDT,FABRI,781.16
3019,KR,KR,FINAN,AUXIL,765.09
6409,KR,KR,REALE,FINAN,758.93
3127,KR,KR,FINAN,SEACO,753.24
302,KR,KR,AIRTR,PUBLI,751.89
6823,KR,KR,RUBBE,GASDI,751.67
844,KR,KR,BUSIN,BASIC,750.92
311,KR,KR,AIRTR,RETA1,750.89
884,KR,KR,BUSIN,HEALT,750.07
3111,KR,KR,FINAN,PRINT,748.60
24,KR,KR,93197,COMPU,748.00
6613,KR,KR,REFI1,KEROS,744.80
4399,KR,KR,LANDT,NICKE,744.62
4168,KR,KR,KERO1,KEROS,743.43
6818,KR,KR,RUBBE,FISH5,729.69
224,KR,KR,AIRTR,AIRTR,727.21
7186,KR,KR,SUPPO,FISH5,720.41
6836,KR,KR,RUBBE,LEATH,718.00
883,KR,KR,BUSIN,GLASS,716.11
1052,KR,KR,CHEM1,ALUM1,713.46
3131,KR,KR,FINAN,SUPPO,713.44
5635,KR,KR,PAPER,OFFIC,712.34
6731,KR,KR,RESEA,PFERT,711.73
90,KR,KR,93197,RETA1,711.34
6717,KR,KR,RESEA,MOTOR,711.21
63,KR,KR,93197,MOTO1,707.07
7564,KR,KR,TRANS,RESEA,698.64
6718,KR,KR,RESEA,NAPHT,698.52
6156,KR,KR,PUBLI,RAILW,698.01
2958,KR,KR,FABRI,LEATH,693.50
4366,KR,KR,LANDT,FISH5,692.88
5662,KR,KR,PAPER,TOBAC,691.70
3116,KR,KR,FINAN,RAILW,684.26
6000,KR,KR,PRECI,RESEA,678.67
6776,KR,KR,RUBBE,93197,677.69
4790,KR,KR,MEAT1,FOOD5,672.68
3596,KR,KR,GLASS,FOOD5,671.17
5488,KR,KR,OFFIC,POSTT,669.83
4449,KR,KR,LANDT,WOODW,669.40
3065,KR,KR,FINAN,GASDI,660.73
6867,KR,KR,RUBBE,PRINT,660.51
108,KR,KR,93197,WOODW,655.70
6391,KR,KR,REALE,COMPU,652.27
6519,KR,KR,RECRE,EDUCA,649.51
6477,KR,KR,REALE,SEACO,642.05
4815,KR,KR,MEATP,MEATP,637.93
68,KR,KR,93197,NONME,633.78
5948,KR,KR,POSTT,PRINT,631.25
3562,KR,KR,GASDI,WHOLE,626.09
1056,KR,KR,CHEM1,BASIC,624.97
6472,KR,KR,REALE,RESEA,624.44
6802,KR,KR,RUBBE,DAIRY,621.84
3005,KR,KR,FABRI,TRAN1,619.93
6416,KR,KR,REALE,GASDI,619.79
5955,KR,KR,POSTT,REALE,619.26
4088,KR,KR,INSUR,REALE,618.57
5876,KR,KR,POSTT,COMPU,617.78
290,KR,KR,AIRTR,OFFIC,617.42
942,KR,KR,BUSIN,WEARI,612.25
568,KR,KR,BASIC,GASDI,610.39
5924,KR,KR,POSTT,MOTOR,609.52
4298,KR,KR,KEROS,PUBLI,609.07
5616,KR,KR,PAPER,FURNI,603.46
7605,KR,KR,VEGET,BEVER,601.44
6692,KR,KR,RESEA,FOOD5,598.93
3097,KR,KR,FINAN,OFFIC,598.74
5925,KR,KR,POSTT,NAPHT,598.64
7807,KR,KR,WHOLE,WHOLE,598.13
6671,KR,KR,RESEA,COMPU,597.72
6704,KR,KR,RESEA,KEROS,595.53
6611,KR,KR,REFI1,HEAVY,592.32
4163,KR,KR,KERO1,HEAVY,591.23
592,KR,KR,BASIC,NONME,588.71
7199,KR,KR,SUPPO,KERO1,585.52
6412,KR,KR,REALE,FOOD5,583.10
4372,KR,KR,LANDT,GASDI,582.44
3709,KR,KR,HEALT,GASDI,578.95
2916,KR,KR,FABRI,CEMEN,576.54
48,KR,KR,93197,FURNI,573.58
3598,KR,KR,GLASS,FURNI,573.40
329,KR,KR,AIRTR,WHOLE,570.86
3833,KR,KR,HEAVY,KERO1,570.35
3615,KR,KR,GLASS,MOTO1,564.69
6688,KR,KR,RESEA,FABRI,562.23
6824,KR,KR,RUBBE,GLASS,558.68
19,KR,KR,93197,CHEM1,556.95
4036,KR,KR,INSUR,GASDI,556.30
3516,KR,KR,GASDI,NONME,556.13
6463,KR,KR,REALE,PUBLI,555.56
936,KR,KR,BUSIN,TOBAC,548.65
923,KR,KR,BUSIN,REALE,540.87
3264,KR,KR,FOUND,BASIC,538.41
4371,KR,KR,LANDT,FURNI,538.18
3012,KR,KR,FABRI,WOODW,537.78
5431,KR,KR,NONSP,PLAST,537.50
6314,KR,KR,RAILW,NONME,531.42
2949,KR,KR,FABRI,GLASS,529.78
5001,KR,KR,MOTO1,CEMEN,528.69
2904,KR,KR,FABRI,93197,527.35
3185,KR,KR,FOOD5,DAIRY,526.74
331,KR,KR,ALUM1,ALUM1,526.30
7250,KR,KR,SUPPO,RETA1,525.25
5877,KR,KR,POSTT,CONST,525.13
1087,KR,KR,CHEM1,ELECT,525.12
3548,KR,KR,GASDI,SANDC,524.80
3284,KR,KR,FOUND,FABRI,512.77
7223,KR,KR,SUPPO,OFFIC,512.18
3476,KR,KR,GASDI,EDUCA,511.45
5910,KR,KR,POSTT,KEROS,510.38
3204,KR,KR,FOOD5,RECRE,509.95
3435,KR,KR,FURNI,TOBAC,508.29
5100,KR,KR,MOTO1,SUPPO,504.10
5589,KR,KR,PAPER,BEVER,504.10
6429,KR,KR,REALE,LEATH,504.00
4313,KR,KR,KEROS,SUPPO,503.81
7221,KR,KR,SUPPO,NONME,499.56
5968,KR,KR,POSTT,TEXTI,495.72
928,KR,KR,BUSIN,SALEM,495.27
909,KR,KR,BUSIN,PAPER,491.60
3486,KR,KR,GASDI,FURNI,491.54
3028,KR,KR,FINAN,BUSIN,491.24
3552,KR,KR,GASDI,SUPPO,490.90
7570,KR,KR,TRANS,SEACO,489.62
637,KR,KR,BEVER,93197,485.16
7247,KR,KR,SUPPO,REFI1,484.00
892,KR,KR,BUSIN,LEATH,479.86
6699,KR,KR,RESEA,HEAVY,473.61
3705,KR,KR,HEALT,FOOD5,473.40
3381,KR,KR,FURNI,HOTEL,471.89
3875,KR,KR,HEAVY,REFI1,471.46
3069,KR,KR,FINAN,HOTEL,470.53
6481,KR,KR,REALE,SUPPO,467.92
5094,KR,KR,MOTO1,SALEM,467.87
6460,KR,KR,REALE,PRINT,465.29
6356,KR,KR,RAILW,WHOLE,465.27
7615,KR,KR,VEGET,HOTEL,462.34
5827,KR,KR,PLAST,CHEM1,460.20
6852,KR,KR,RUBBE,NONME,456.26
6100,KR,KR,PRINT,RESEA,453.59
6468,KR,KR,REALE,REALE,452.75
7806,KR,KR,WHOLE,SALEM,452.33
1122,KR,KR,CHEM1,PULP5,452.08
93,KR,KR,93197,SANDC,451.25
50,KR,KR,93197,HOTEL,450.12
6219,KR,KR,RADIO,MEDIC,448.65
5897,KR,KR,POSTT,FOOD5,447.18
6892,KR,KR,RUBBE,TRANS,444.37
6576,KR,KR,RECRE,PRINT,444.09
927,KR,KR,BUSIN,RUBBE,443.83
670,KR,KR,BIODI,CONST,442.47
1550,KR,KR,DAIRY,93197,441.26
6097,KR,KR,PRINT,RECRE,440.39
5903,KR,KR,POSTT,HEALT,439.74
7352,KR,KR,TEXTI,PUBLI,439.68
4899,KR,KR,MEMBE,EDUCA,437.70
4352,KR,KR,LANDT,DAIRY,435.79
616,KR,KR,BASIC,RESEA,434.05
3787,KR,KR,HEALT,WHOLE,432.08
1057,KR,KR,CHEM1,BEVER,430.48
5656,KR,KR,PAPER,RUBBE,429.58
1810,KR,KR,EDUCA,PUBLI,428.97
3198,KR,KR,FOOD5,PFERT,427.57
7270,KR,KR,SUPPO,WHOLE,425.40
4694,KR,KR,LIQUI,ELEC3,425.29
7614,KR,KR,VEGET,HEALT,422.73
5126,KR,KR,NAPHT,MOTOR,420.54
4374,KR,KR,LANDT,HEALT,418.94
1062,KR,KR,CHEM1,BUSIN,418.35
7152,KR,KR,SUPPO,BASIC,417.30
589,KR,KR,BASIC,NICKE,417.21
6084,KR,KR,PRINT,POSTT,415.59
5127,KR,KR,NAPHT,NAPHT,413.04
899,KR,KR,BUSIN,MOTO1,412.21
7293,KR,KR,TEXTI,CONST,409.58
3767,KR,KR,HEALT,RETA1,406.44
4378,KR,KR,LANDT,INSUR,405.95
5904,KR,KR,POSTT,HEAVY,405.89
1137,KR,KR,CHEM1,TRANS,405.51
6206,KR,KR,RADIO,ELECT,404.40
1335,KR,KR,COMPU,PUBLI,403.15
2992,KR,KR,FABRI,RESEA,403.09
3124,KR,KR,FINAN,RUBBE,401.97
49,KR,KR,93197,GLASS,401.70
7,KR,KR,93197,AUXIL,401.28
4430,KR,KR,LANDT,RESEA,400.83
6687,KR,KR,RESEA,ELECT,400.82
6066,KR,KR,PRINT,MOTOR,397.02
3075,KR,KR,FINAN,LANDT,395.13
1100,KR,KR,CHEM1,LEATH,394.24
5967,KR,KR,POSTT,SUPPO,391.01
5450,KR,KR,OFFIC,BUSIN,390.19
6067,KR,KR,PRINT,NAPHT,389.94
1319,KR,KR,COMPU,OFFIC,387.71
5911,KR,KR,POSTT,LANDT,386.68
1288,KR,KR,COMPU,GASDI,385.07
7569,KR,KR,TRANS,SANDC,384.27
7373,KR,KR,TEXTI,TOBAC,383.95
6794,KR,KR,RUBBE,CHEM1,383.54
7161,KR,KR,SUPPO,CEMEN,382.66
4848,KR,KR,MEDIC,MEDIC,381.26
5634,KR,KR,PAPER,NONME,380.51
3197,KR,KR,FOOD5,PAPER,380.13
6469,KR,KR,REALE,RECRE,379.40
917,KR,KR,BUSIN,PRINT,379.29
2044,KR,KR,ELEC1,MOTOR,377.92
2918,KR,KR,FABRI,CHEM1,377.85
3064,KR,KR,FINAN,FURNI,377.37
5010,KR,KR,MOTO1,CONST,374.08
5956,KR,KR,POSTT,RECRE,373.51
3092,KR,KR,FINAN,NICKE,373.25
6697,KR,KR,RESEA,GLASS,371.79
100,KR,KR,93197,TOBAC,371.56
2045,KR,KR,ELEC1,NAPHT,371.17
1262,KR,KR,COMPU,COMPU,370.85
6174,KR,KR,RADIO,93197,370.63
4565,KR,KR,LEATH,TEXTI,370.47
5034,KR,KR,MOTO1,GASDI,368.51
86,KR,KR,93197,RADIO,366.78
6533,KR,KR,RECRE,GASDI,366.54
6843,KR,KR,RUBBE,MEDIC,364.62
6331,KR,KR,RAILW,PUBLI,363.99
610,KR,KR,BASIC,RADIO,362.57
3178,KR,KR,FOOD5,ANIMA,360.86
5122,KR,KR,NAPHT,KEROS,352.14
1050,KR,KR,CHEM1,ADDIT,351.13
839,KR,KR,BUSIN,AIRTR,350.28
5491,KR,KR,OFFIC,PUBLI,350.15
3119,KR,KR,FINAN,RECRE,349.56
6894,KR,KR,RUBBE,VEGET,349.10
7260,KR,KR,SUPPO,TEXTI,340.86
6426,KR,KR,REALE,LANDT,340.23
2985,KR,KR,FABRI,PUBLI,339.47
2933,KR,KR,FABRI,ELEC2,339.03
876,KR,KR,BUSIN,ELECT,337.24
6014,KR,KR,PRINT,BUSIN,337.02
3862,KR,KR,HEAVY,PLAST,335.70
3283,KR,KR,FOUND,ELECT,334.29
710,KR,KR,BIODI,NICKE,333.27
6054,KR,KR,PRINT,KEROS,332.44
4742,KR,KR,LUBRI,RAILW,332.23
3057,KR,KR,FINAN,FABRI,331.39
6368,KR,KR,REALE,93197,330.81
6895,KR,KR,RUBBE,WEARI,330.48
5095,KR,KR,MOTO1,SANDC,329.94
1774,KR,KR,EDUCA,GASDI,327.13
6456,KR,KR,REALE,POSTT,326.17
1058,KR,KR,CHEM1,BIODI,326.10
6077,KR,KR,PRINT,PAPER,325.18
5516,KR,KR,OILSE,FOOD5,323.30
6695,KR,KR,RESEA,FURNI,322.02
7872,KR,KR,WOODW,NICKE,318.00
2963,KR,KR,FABRI,MEDIC,316.94
2028,KR,KR,ELEC1,KEROS,316.45
7842,KR,KR,WOODW,FOOD5,315.75
4365,KR,KR,LANDT,FINAN,314.54
6270,KR,KR,RAILW,CHEM1,314.27
6663,KR,KR,RESEA,BUSIN,312.49
1393,KR,KR,CONST,EDUCA,312.27
6845,KR,KR,RUBBE,MOTOR,311.42
4463,KR,KR,LEATH,93197,310.44
6001,KR,KR,PRINT,93197,310.03
6899,KR,KR,RUBBE,WOODW,308.50
94,KR,KR,93197,SEACO,307.90
7254,KR,KR,SUPPO,SANDC,306.67
6714,KR,KR,RESEA,MEDIC,306.59
6482,KR,KR,REALE,TEXTI,306.38
6846,KR,KR,RUBBE,NAPHT,305.86
1065,KR,KR,CHEM1,CERAM,305.73
5609,KR,KR,PAPER,FABRI,305.48
4404,KR,KR,LANDT,OFFIC,305.01
4426,KR,KR,LANDT,REALE,304.71
3621,KR,KR,GLASS,OFFIC,303.72
56,KR,KR,93197,LEATH,303.39
3101,KR,KR,FINAN,PAPER,303.31
1080,KR,KR,CHEM1,ELEC2,299.29
6913,KR,KR,SANDC,CERAM,299.22
6573,KR,KR,RECRE,POSTT,298.79
4394,KR,KR,LANDT,MOTO1,298.49
3492,KR,KR,GASDI,INLAN,297.65
296,KR,KR,AIRTR,POSTT,297.17
3491,KR,KR,GASDI,HOTEL,296.90
7334,KR,KR,TEXTI,NONME,296.29
7231,KR,KR,SUPPO,PFERT,295.71
854,KR,KR,BUSIN,CHEM1,295.39
6645,KR,KR,REFIN,PLAST,295.00
6420,KR,KR,REALE,HOTEL,294.10
4414,KR,KR,LANDT,PLAST,293.05
6363,KR,KR,RAWMI,LEATH,292.85
6374,KR,KR,REALE,AUXIL,292.49
43,KR,KR,93197,FISH5,291.71
4571,KR,KR,LEATH,WEARI,291.53
403,KR,KR,AUXIL,CONST,290.35
6564,KR,KR,RECRE,OFFIC,289.87
3016,KR,KR,FINAN,ALUM1,288.22
1114,KR,KR,CHEM1,PAPER,288.21
1412,KR,KR,CONST,HEALT,288.11
6588,KR,KR,RECRE,RETA1,287.94
5597,KR,KR,PAPER,CHEM1,287.75
1281,KR,KR,COMPU,FINAN,286.83
4640,KR,KR,LIQUE,NICKE,286.63
5602,KR,KR,PAPER,CONST,285.97
6736,KR,KR,RESEA,PRINT,285.56
5090,KR,KR,MOTO1,RESEA,284.62
87,KR,KR,93197,RAILW,280.90
7880,KR,KR,WOODW,PAPER,280.85
3851,KR,KR,HEAVY,NONME,280.69
566,KR,KR,BASIC,FOUND,280.19
5120,KR,KR,NAPHT,HEAVY,280.05
5653,KR,KR,PAPER,RECRE,279.84
889,KR,KR,BUSIN,LANDT,277.74
4669,KR,KR,LIQUE,RUBBE,277.51
7362,KR,KR,TEXTI,RETA1,275.86
4893,KR,KR,MEMBE,CONST,275.60
2951,KR,KR,FABRI,HOTEL,275.15
3125,KR,KR,FINAN,SALEM,275.09
7205,KR,KR,SUPPO,LIQUE,273.82
3088,KR,KR,FINAN,MOTOR,273.74
4337,KR,KR,LANDT,BUSIN,272.79
368,KR,KR,ANIMA,TEXTI,271.07
7603,KR,KR,VEGET,93197,270.52
3089,KR,KR,FINAN,NAPHT,268.86
3022,KR,KR,FINAN,BEVER,268.71
3837,KR,KR,HEAVY,LIQUE,266.73
6578,KR,KR,RECRE,PUBLI,266.53
3115,KR,KR,FINAN,RADIO,265.95
1766,KR,KR,EDUCA,ELECT,265.86
