trade_id,region1,region2,industry1,industry2,amount
81486,WM,KR,CRUDE,GASDI,10816.61
12539,CN,KR,CHEM1,CHEM1,5327.94
12176,CN,KR,BASIC,CONST,5293.85
68826,US,KR,CRUDE,GASDI,4629.66
81492,WM,KR,CRUDE,MOTOR,4481.33
81493,WM,KR,CRUDE,NAPHT,4401.37
44224,JP,KR,BASIC,CONST,4092.19
14355,CN,KR,OFFIC,OFFIC,4006.26
74197,WA,KR,OFFIC,OFFIC,3884.71
81489,WM,KR,CRUDE,KEROS,3752.44
1722,AU,KR,BITUM,ELEC1,3442.96
19313,DE,KR,MOTO1,MOTO1,3378.82
1720,AU,KR,BITUM,CEMEN,3030.05
81487,WM,KR,CRUDE,HEAVY,2984.21
1717,AU,KR,BITUM,BASIC,2793.78
44490,JP,KR,CHEM1,CHEM1,2555.41
13000,CN,KR,FABRI,CONST,2374.43
68614,US,KR,CHEM1,CHEM1,2350.19
12885,CN,KR,ELECT,CONST,2292.17
72232,WA,KR,CRUDE,GASDI,2283.89
60067,RU,KR,CRUDE,GASDI,2228.33
12621,CN,KR,CHEM1,RUBBE,2080.74
81844,WM,KR,GASDI,LANDT,1981.17
14821,CN,KR,RADIO,RADIO,1975.47
68832,US,KR,CRUDE,MOTOR,1918.07
68833,US,KR,CRUDE,NAPHT,1883.85
79334,WL,KR,COPP1,COPP1,1861.29
14570,CN,KR,PLAST,RUBBE,1834.22
69997,US,KR,MOTO1,MOTO1,1780.75
1726,AU,KR,BITUM,NONME,1771.59
71601,WA,KR,BASIC,CONST,1691.34
12628,CN,KR,CHEM1,TEXTI,1673.11
68829,US,KR,CRUDE,KEROS,1606.10
15286,CN,KR,TEXTI,TEXTI,1604.20
12188,CN,KR,BASIC,FABRI,1468.29
79191,WL,KR,CEREA,FOOD5,1431.27
81488,WM,KR,CRUDE,KERO1,1322.96
46855,JP,KR,SEACO,SEACO,1314.89
68827,US,KR,CRUDE,HEAVY,1277.28
72752,WA,KR,GASDI,LANDT,1242.28
12162,CN,KR,BASIC,BASIC,1222.11
14325,CN,KR,OFFIC,COMPU,1210.02
14118,CN,KR,MOTO1,MOTO1,1190.18
74168,WA,KR,OFFIC,COMPU,1173.30
68594,US,KR,CEREA,FOOD5,1167.00
14255,CN,KR,NONME,CONST,1164.64
70427,US,KR,PLAST,RUBBE,1155.29
44236,JP,KR,BASIC,FABRI,1135.00
14827,CN,KR,RADIO,RESEA,1116.32
81497,WM,KR,CRUDE,REFI1,1093.58
13235,CN,KR,FURNI,FURNI,1058.86
12463,CN,KR,CERAM,CONST,1043.75
13163,CN,KR,FOOD5,FOOD5,1024.59
81874,WM,KR,GASDI,RAILW,1007.54
44568,JP,KR,CHEM1,RUBBE,997.97
72397,WA,KR,FABRI,CONST,958.85
72238,WA,KR,CRUDE,MOTOR,946.22
44210,JP,KR,BASIC,BASIC,944.70
82578,WM,KR,MOTOR,LANDT,939.85
69119,US,KR,FOOD5,FOOD5,931.42
72239,WA,KR,CRUDE,NAPHT,929.34
60073,RU,KR,CRUDE,MOTOR,923.20
30065,GB,KR,CRUDE,GASDI,922.13
68692,US,KR,CHEM1,RUBBE,917.83
60074,RU,KR,CRUDE,NAPHT,906.72
13225,CN,KR,FURNI,EDUCA,906.19
73947,WA,KR,MOTOR,LANDT,901.61
12765,CN,KR,COPP1,COPP1,882.45
46443,JP,KR,RADIO,RADIO,878.24
74102,WA,KR,NONME,CONST,865.17
12900,CN,KR,ELECT,ELECT,811.19
30280,GB,KR,FINAN,REALE,807.90
44575,JP,KR,CHEM1,TEXTI,802.46
72235,WA,KR,CRUDE,KEROS,792.32
60070,RU,KR,CRUDE,KEROS,773.04
82178,WM,KR,KEROS,AIRTR,772.62
75707,WA,KR,WOODW,WOODW,770.28
14978,CN,KR,RUBBE,CONST,763.64
20247,DE,KR,SEACO,SEACO,753.22
75637,WA,KR,WOODW,FURNI,745.50
68699,US,KR,CHEM1,TEXTI,738.02
46228,JP,KR,PLAST,RUBBE,732.04
14320,CN,KR,OFFIC,BUSIN,731.07
71198,US,KR,WHEAT,FOOD5,715.84
13365,CN,KR,GLASS,GLASS,715.07
69257,US,KR,GASDI,LANDT,714.25
60190,RU,KR,FISH5,FISH5,712.14
74163,WA,KR,OFFIC,BUSIN,708.89
75378,WA,KR,TEXTI,TEXTI,699.21
69415,US,KR,HOTEL,93197,687.79
77455,WF,KR,CRUDE,GASDI,686.80
7375,BR,KR,CRUDE,GASDI,684.83
22007,DK,KR,SEACO,SEACO,673.96
72827,WA,KR,GLASS,GLASS,671.82
60291,RU,KR,GASDI,LANDT,670.69
72777,WA,KR,GASDI,RAILW,631.77
72233,WA,KR,CRUDE,HEAVY,630.11
81490,WM,KR,CRUDE,LIQUE,618.69
1727,AU,KR,BITUM,PLAST,615.23
60068,RU,KR,CRUDE,HEAVY,614.78
75623,WA,KR,WOODW,CONST,607.83
12619,CN,KR,CHEM1,RESEA,604.12
3143,AU,KR,PRECI,PREC1,601.79
12937,CN,KR,ELECT,OFFIC,587.80
75494,WA,KR,VEGET,FOOD5,580.63
13724,CN,KR,KEROS,AIRTR,571.62
68828,US,KR,CRUDE,KERO1,566.25
73310,WA,KR,KEROS,AIRTR,557.30
72569,WA,KR,FINAN,REALE,550.50
17919,DE,KR,CHEM1,CHEM1,545.60
68758,US,KR,COPP1,COPP1,535.28
46656,JP,KR,RUBBE,CONST,533.90
15025,CN,KR,RUBBE,MOTO1,532.00
14357,CN,KR,OFFIC,POSTT,518.45
31965,GB,KR,SEACO,SEACO,516.65
19331,DE,KR,MOTO1,PRIVA,513.75
13246,CN,KR,FURNI,MOTO1,510.75
74198,WA,KR,OFFIC,POSTT,502.72
15059,CN,KR,RUBBE,RUBBE,501.85
46449,JP,KR,RADIO,RESEA,496.28
50124,MX,KR,CRUDE,GASDI,486.56
54241,NO,KR,CRUDE,GASDI,486.37
71122,US,KR,TRANS,PUBLI,479.67
69904,US,KR,MEATC,HOTEL,479.16
10728,CH,KR,CHEM1,CHEM1,471.42
74285,WA,KR,PAPER,PAPER,470.84
71611,WA,KR,BASIC,FABRI,469.11
68837,US,KR,CRUDE,REFI1,468.07
1944,AU,KR,CRUDE,GASDI,460.38
12607,CN,KR,CHEM1,PRINT,448.93
44699,JP,KR,COPP1,COPP1,448.56
45434,JP,KR,HOTEL,93197,439.64
60793,RU,KR,NAPHT,PLAST,439.28
69910,US,KR,MEATP,MEATP,438.85
12083,CN,KR,ALUM1,FABRI,436.41
45930,JP,KR,MOTO1,MOTO1,434.10
12209,CN,KR,BASIC,MOTO1,431.71
81428,WM,KR,COPP1,COPP1,430.18
14448,CN,KR,PAPER,PAPER,428.81
29770,GB,KR,BUSIN,REALE,426.32
27079,FR,KR,BUSIN,REALE,423.32
40678,IN,KR,MOTOR,LANDT,413.75
40493,IN,KR,LEAD1,LEAD1,410.80
69861,US,KR,LIQUE,PLAST,409.97
69067,US,KR,FINAN,REALE,406.28
3660,AU,KR,WHEAT,FOOD5,404.09
71811,WA,KR,BUSIN,REALE,401.94
12601,CN,KR,CHEM1,PFERT,398.02
73868,WA,KR,MOTO1,MOTO1,395.27
74381,WA,KR,PLAST,RUBBE,391.73
71591,WA,KR,BASIC,BASIC,390.45
75458,WA,KR,VEGE1,DAIRY,389.89
44892,JP,KR,FABRI,CONST,386.72
68347,US,KR,BASIC,CONST,384.54
13132,CN,KR,FISH5,FISH5,383.63
39156,IN,KR,ALUM1,FABRI,382.82
12953,CN,KR,ELECT,RAILW,382.20
30071,GB,KR,CRUDE,MOTOR,382.04
14364,CN,KR,OFFIC,RESEA,376.80
30072,GB,KR,CRUDE,NAPHT,375.22
75461,WA,KR,VEGE1,FOOD5,373.77
40034,IN,KR,GASDI,LANDT,373.11
46703,JP,KR,RUBBE,MOTO1,371.95
